timestamp,time_min,condition,solver_success,biomass_gdw_per_l,volume_ml,glucose_mmol_per_l,ammonium_mmol_per_l,sulfate_mmol_per_l,uracil_mmol_per_l,sodium_mmol_per_l,chloride_mmol_per_l,predicted_norm_od,observed_norm_od,observed_growth_rate_per_h
2026-07-04 18:30:00+00:00,0.0,control,True,0.1275156817650825,13.5,194.2760718488421,277.1772271190199,20.820320632937747,0.44610992148465384,21.74858634188778,21.156558533145272,0.85010454510055,0.85010454510055,0.0118450207988
2026-07-04 18:35:00+00:00,5.0,control,True,0.12793362286595633,13.5,194.27074919288341,277.1745654067663,20.820262435489674,0.4460650896381561,21.74858468266162,21.156557994001233,0.8528908191063755,0.8601906796972,0.0423039205811272
2026-07-04 18:40:00+00:00,10.0,control,True,0.12835289580210976,13.5,194.26540957543855,277.1718952125466,20.820204052586245,0.446020114927904,21.74858301814808,21.15655745313913,0.8556859720140652,0.8852481363750517,0.0531116908138448
2026-07-04 18:45:00+00:00,15.0,control,True,0.12877349506514696,13.5,194.26005306665928,277.16921657144155,20.820145484994498,0.4459749979447738,21.74858134836902,21.15655691056606,0.8584899671009798,0.9130508935584364,0.057684126573909
2026-07-04 18:50:00+00:00,20.0,control,True,0.12919542065506798,13.5,194.25467966654563,277.1665294834513,20.82008673271443,0.4459297386887657,21.748579673324443,21.15655636628203,0.8613028043671199,0.935210468539862,0.0634808511975689
2026-07-04 18:55:00+00:00,25.0,control,True,0.1296187458798802,13.5,194.24928844148891,277.1638334817043,20.820027785538052,0.4458843292962515,21.748577992723316,21.15655582019247,0.8641249725325347,0.9523705899941668,0.0708625164723148
2026-07-04 19:00:00+00:00,30.0,control,True,0.1300434352222732,13.5,194.24387984381724,277.161128792397,20.819968648411074,0.44583877357711416,21.748576306706646,21.1565552723432,0.8669562348151548,0.963744253933544,0.0878133159758245
2026-07-04 19:05:00+00:00,35.0,control,True,0.13046948759355023,13.5,194.23845388739562,277.158415422463,20.819909321485095,0.4457930716481363,21.74857461527875,21.15655472273562,0.8697965839570015,0.973681464916732,0.0976022688744285
2026-07-04 19:10:00+00:00,40.0,control,True,0.13089694063007992,13.5,194.2330100929088,277.15569313221016,20.819849799519332,0.44574721947212725,21.748572918290208,21.156554171321186,0.8726462708671995,0.9781323785602456,0.0810775726331579
2026-07-04 19:15:00+00:00,45.0,control,True,0.13132579569934127,13.5,194.22754844294147,277.1529619129295,20.81979008232336,0.44570121690239994,21.7485712157356,21.156553618098126,0.8755053046622752,0.978769478273,0.0653550079744736
2026-07-04 19:20:00+00:00,50.0,control,True,0.13175605878077826,13.5,194.2220688613428,277.15022172654034,20.81973016906456,0.4456550632975492,21.74856950759118,21.156553063058734,0.8783737252051884,0.9787199276778182,0.0560106243989818
2026-07-04 19:25:00+00:00,55.0,control,True,0.13218767935956505,13.5,194.21657199144042,277.14747289475264,20.819670066777014,0.44560876407621647,21.748567794057504,21.156552506268167,0.8812511957304336,0.9797491560236842,0.0414105097926315
2026-07-04 19:30:00+00:00,60.0,control,True,0.13262069371504814,13.5,194.21105737120155,277.14471518651686,20.819609770408903,0.44556231534677654,21.748566074990528,21.15655194767963,0.884137958100321,0.9585447386870178,0.0321943509670178
2026-07-04 19:35:00+00:00,65.0,control,True,0.133055122851372,13.5,194.20552473312944,277.14194846806527,20.81954927703543,0.4455157148561498,21.748564350306875,21.156551387266024,0.8870341523424801,0.9538685535227068,0.0318379954897931
2026-07-04 19:40:00+00:00,70.0,control,True,0.13349097427681905,13.5,194.19997398160297,277.1391726915804,20.819488585611097,0.4454689617989353,21.74856261997673,21.156550825017668,0.889939828512127,0.9558201324810344,0.0287177661947758
2026-07-04 19:45:00+00:00,75.0,control,True,0.13392825549967174,13.5,194.1944050210009,277.13638780924487,20.81942769509038,0.4454220553697321,21.748560883970296,21.15655026092487,0.8928550366644783,0.958770900337,0.0334779627941206
2026-07-04 19:50:00+00:00,80.0,control,True,0.13436697402821246,13.5,194.1888177557021,277.13359377324116,20.81936660442777,0.44537499476313924,21.748559142257754,21.15654969497795,0.8957798268547498,0.9631834173762068,0.0411583092556034
2026-07-04 19:55:00+00:00,85.0,control,True,0.13480713737072367,13.5,194.1832120900854,277.1307905357517,20.819305312577754,0.44532777917375566,21.7485573948093,21.156549127167217,0.8987142491381578,0.968102734277648,0.047547072808037
