timestamp,time_min,condition,solver_success,biomass_gdw_per_l,volume_ml,glucose_mmol_per_l,ammonium_mmol_per_l,sulfate_mmol_per_l,uracil_mmol_per_l,sodium_mmol_per_l,chloride_mmol_per_l,predicted_norm_od,observed_norm_od,observed_growth_rate_per_h
2026-08-31 06:45:00+00:00,0.0,glucose,True,0.0651799315872839,13.5,194.2760718488421,277.1772271190199,20.820320632937747,0.44610992148465384,21.74858634188778,21.156558533145272,0.4345328772485593,0.4345328772485593,-0.1444423961846271
2026-08-31 06:50:00+00:00,5.0,glucose,True,0.06539356350742048,13.5,194.2733511563567,277.175866576354,20.820290885127456,0.4460870055440331,21.748585493769067,21.156558257560086,0.4359570900494699,0.4308199083578965,-0.1353013591167069
2026-08-31 06:55:00+00:00,10.0,glucose,True,0.06560787624621353,13.5,194.2706217933582,277.1745016978059,20.820261042514556,0.4460640165731279,21.748584642947502,21.156557981096643,0.4373858416414236,0.4279246421887118,-0.1226861791737627
2026-08-31 07:00:00+00:00,15.0,glucose,True,0.065822866956761,13.5,194.26788379610306,277.1731325015066,20.820231105495473,0.44604095487732065,21.748583789434388,21.15655770375862,0.4388191130450733,0.4255920404207166,-0.1097645940272333
2026-08-31 07:05:00+00:00,20.0,glucose,True,0.06603853563906288,13.5,194.26513716459132,277.1717589874559,20.820201074070198,0.44601782045661137,21.748582933229727,21.15655742554601,0.44025690426041925,0.4241887577843051,-0.0937431194734406
2026-08-31 07:10:00+00:00,25.0,glucose,True,0.06625491917705544,13.5,194.26238142909045,277.1703809207538,20.820170943102724,0.44599460935452157,21.74858207418709,21.156557146411235,0.44169946118036957,0.4229396241848965,-0.0799550449512586
2026-08-31 07:15:00+00:00,30.0,glucose,True,0.06647200047607413,13.5,194.25961680730822,277.1689984102699,20.820140714973448,0.4459713234047675,21.748581212374344,21.15655686637635,0.4431466698404942,0.4219361610693393,-0.0669936453304999
2026-08-31 07:20:00+00:00,35.0,glucose,True,0.06668977852885272,13.5,194.2568433120726,277.1676114624191,20.820110389822627,0.44594796271539683,21.74858034779548,21.15655658544265,0.4445985235256848,0.4212279084520847,-0.0555393305284067
2026-08-31 07:25:00+00:00,40.0,glucose,True,0.0669082718547179,13.5,194.25406070753212,277.16621995925857,20.820079965071482,0.4459245252998723,21.748579480376986,21.156556303586253,0.4460551456981193,0.4208665227428667,-0.0442870081178166
2026-08-31 07:30:00+00:00,45.0,glucose,True,0.0671274821328819,13.5,194.2512689723013,277.16482389009406,20.82004944048619,0.44590101097806756,21.74857861011219,21.156556020804985,0.44751654755254605,0.4203953207343898,-0.0362472807393898
2026-08-31 07:35:00+00:00,50.0,glucose,True,0.0673474120405815,13.5,194.2484680722844,277.1634232378753,20.82001881569395,0.44587741946279996,21.748577736990466,21.156555737095395,0.4489827469372101,0.4200792274810517,-0.0289869013715517
2026-08-31 07:40:00+00:00,55.0,glucose,True,0.06756803730189775,13.5,194.24565831664546,277.1620181572066,20.81998809407513,0.4458537533581068,21.748576861108187,21.1565554524888,0.45045358201265173,0.4192453337652069,-0.0266112725631034
2026-08-31 07:45:00+00:00,60.0,glucose,True,0.06778937360426036,13.5,194.24283950559845,277.16060854818056,20.819957273445294,0.4458300109812237,21.748575982403075,21.15655516696496,0.4519291573617358,0.4159691874222631,-0.0268485477587368
2026-08-31 07:50:00+00:00,65.0,glucose,True,0.06801143300649425,13.5,194.2400114855692,277.1591943339989,20.819926352125268,0.4458061910386205,21.748575100827257,21.15655488050832,0.4534095533766283,0.4110055236657758,-0.0266530157691551
2026-08-31 07:55:00+00:00,70.0,glucose,True,0.06823421934068144,13.5,194.2371742077544,277.1577754902566,20.819895329581453,0.44578229311923623,21.74857421636552,21.15655459311394,0.45489479560454293,0.4094951746358305,-0.0255941375748135
2026-08-31 08:00:00+00:00,75.0,glucose,True,0.06845773643890399,13.5,194.234327623351,277.1563519925485,20.819864205280226,0.4457583168120098,21.748573329002646,21.156554304776872,0.4563849095926933,0.4067670835033729,-0.0281629149615932
2026-08-31 08:05:00+00:00,80.0,glucose,True,0.06868198813324393,13.5,194.2314716835557,277.1549238164694,20.819832978687987,0.44573426170588004,21.74857243872343,21.156554015492176,0.4578799208882929,0.4030604323595667,-0.0292015068929499
2026-08-31 08:10:00+00:00,85.0,glucose,True,0.06890697825578332,13.5,194.22860633956535,277.1534909376144,20.819801649271124,0.445710127389786,21.74857154551265,21.15655372525491,0.4593798550385555,0.3939702491623448,-0.032180702358431
2026-08-31 08:15:00+00:00,90.0,glucose,True,0.06913271063860417,13.5,194.22573154257677,277.1520533315782,20.819770216496025,0.4456859134526666,21.7485706493551,21.156553434060125,0.4608847375906945,0.3885670636466379,-0.0379423602896724
2026-08-31 08:20:00+00:00,95.0,glucose,True,0.06935918911378855,13.5,194.2228472437868,277.1506109739558,20.819738679829083,0.4456616194834607,21.74856975023556,21.156553141902883,0.4623945940919237,0.3784699030267068,-0.043728968119362
2026-08-31 08:25:00+00:00,100.0,glucose,True,0.06958641751341847,13.5,194.21995339439218,277.149163840342,20.819707038736688,0.44563724507110736,21.748568848138824,21.156552848778237,0.4639094500894565,0.3710646324902069,-0.0535922506186379
2026-08-31 08:30:00+00:00,105.0,glucose,True,0.069814399669576,13.5,194.21704994558976,277.1477119063318,20.819675292685233,0.4456127898045454,21.74856794304967,21.156552554681245,0.4654293311305067,0.3575054611386909,-0.0585056917935272
2026-08-31 08:35:00+00:00,110.0,glucose,True,0.07004313276519616,13.5,194.21413693325607,277.1462551898659,20.81964344206698,0.44558825398595675,21.748567034979292,21.156552259615545,0.46695421843464113,0.3518159308048793,-0.0622100126820517
2026-08-31 08:40:00+00:00,115.0,glucose,True,0.07027258568351424,13.5,194.2112147536762,277.14479388911553,20.819611491214882,0.44556364095318496,21.748566124051212,21.15655196362127,0.46848390455676164,0.3404146872171052,-0.0658997498176491
2026-08-31 08:45:00+00:00,120.0,glucose,True,0.07050279218284967,13.5,194.20828297692367,277.1433277890865,20.81957943542816,0.4455389470850313,21.74856521013142,21.156551666654874,0.4700186145523312,0.336939522781125,-0.0678171924979285
2026-08-31 08:50:00+00:00,125.0,glucose,True,0.07073375518025575,13.5,194.2053415658486,277.1418568712011,20.819547274300625,0.4455141720685883,21.74856429320833,21.1565513687126,0.4715583678683717,0.331411928160035,-0.0676460498904561
2026-08-31 08:55:00+00:00,130.0,glucose,True,0.07096547759278579,13.5,194.20239048330112,277.1403811168817,20.819515007426073,0.4454893155909485,21.74856337327036,21.156551069790677,0.4731031839519053,0.3312265853049298,-0.0504652152634035
2026-08-31 09:00:00+00:00,135.0,glucose,True,0.07119796233749308,13.5,194.19942969213125,277.1389005075508,20.81948263439832,0.44546437733920446,21.748562450305933,21.156550769885346,0.4746530822499539,0.3316723831819455,-0.0416475001568545
2026-08-31 09:05:00+00:00,140.0,glucose,True,0.07143121233143095,13.5,194.19645915518913,277.1374150246305,20.819450154811168,0.44543935700044873,21.748561524303465,21.156550468992844,0.47620808220953964,0.3315741472544483,-0.0312561757864137
2026-08-31 09:10:00+00:00,145.0,glucose,True,0.07166523049165267,13.5,194.1934788353248,277.1359246495434,20.819417568258423,0.44541425426177383,21.74856059525138,21.156550167109405,0.4777682032776845,0.3318317723899648,-0.0258455017480175
2026-08-31 09:15:00+00:00,150.0,glucose,True,0.07190001973521157,13.5,194.1904886953884,277.1344293637118,20.819384874333892,0.44538906881027235,21.748559663138092,21.15654986423127,0.4793334649014105,0.3317538490471035,-0.0189040287776379
2026-08-31 09:20:00+00:00,155.0,glucose,True,0.07213558297916094,13.5,194.18748869822997,277.13292914855805,20.81935207263138,0.4453638003330368,21.748558727952023,21.156549560354676,0.4809038865277396,0.3319370432546842,-0.0153528878176666
2026-08-31 09:25:00+00:00,160.0,glucose,True,0.07237192314055407,13.5,194.18447880669964,277.1314239855045,20.819319162744694,0.44533844851715976,21.74855778968159,21.15654925547586,0.48247948760369386,0.3318826252164407,-0.0111645624640677
