timestamp,time_min,condition,solver_success,biomass_gdw_per_l,volume_ml,glucose_mmol_per_l,ammonium_mmol_per_l,sulfate_mmol_per_l,uracil_mmol_per_l,sodium_mmol_per_l,chloride_mmol_per_l,predicted_norm_od,observed_norm_od,observed_growth_rate_per_h
2026-08-31 17:45:00+00:00,0.0,salt,True,0.10697747921489474,13.5,194.2760718488421,277.1772271190199,20.820320632937747,0.44610992148465384,21.74858634188778,21.156558533145272,0.7131831947659649,,
2026-08-31 17:50:00+00:00,5.0,salt,True,0.10732810512443514,13.5,194.2716064801988,277.17499411231654,20.820271808993127,0.44607231042672785,21.748584949902934,21.156558080837836,0.7155207008295676,,
2026-08-31 17:55:00+00:00,10.0,salt,True,0.10767984837509724,13.5,194.26712688174368,277.172753989681,20.820222829461027,0.4460345795134788,21.748583553482245,21.156557627089025,0.7178656558339817,0.7131831947659649,0.0095806640642105
2026-08-31 18:00:00+00:00,15.0,salt,True,0.10803270433490264,13.5,194.2626331124669,277.1705067806125,20.820173694986444,0.44599672924177136,21.748582152644097,21.156557171904822,0.7202180288993509,0.7210396524605714,0.0602826749411071
2026-08-31 18:05:00+00:00,20.0,salt,True,0.10838667300385138,13.5,194.25812517236844,277.1682524851112,20.820124405569373,0.44595875961160547,21.748580747388495,21.156556715285227,0.7225778200256759,0.7288739975518421,0.0936478171458421
2026-08-31 18:10:00+00:00,25.0,salt,True,0.10874181567950938,13.5,194.25360228079782,277.16599071279546,20.820074952674258,0.44592066404769326,21.748579337472087,21.15655625715116,0.7249454378633959,0.7384674125639482,0.1193108242431379
2026-08-31 18:15:00+00:00,30.0,salt,True,0.10909810293168651,13.5,194.24906481256104,277.16372165109533,20.820025340399194,0.4458824457069622,21.74857792301171,21.156555797540587,0.7273206862112435,0.7422221748578814,0.1006051315511525
2026-08-31 18:20:00+00:00,35.0,salt,True,0.1094555336911395,13.5,194.24451278127532,277.1614453068204,20.819975568893064,0.4458441047041084,21.74857650401161,21.156555336454893,0.72970355794093,0.7447619187934666,0.0835457746010333
2026-08-31 18:25:00+00:00,40.0,salt,True,0.10981413928271481,13.5,194.23994578800543,277.1591614804742,20.819925633793954,0.4458056376789675,21.748575080347425,21.156554873853665,0.7320942618847655,0.7493440648781052,0.0802630198823859
2026-08-31 18:30:00+00:00,45.0,salt,True,0.1101739211945176,13.5,194.23536381379975,277.15687016257976,20.819875534894642,0.44576704447191307,21.74857365201325,21.15655440973498,0.7344928079634507,0.7544180692088793,0.0819200833306379
2026-08-31 18:35:00+00:00,50.0,salt,True,0.1105348843109662,13.5,194.2307667964531,277.15457132202994,20.81982527151499,0.44572832455900163,21.74857221898969,21.156553944092547,0.7368992287397746,0.7590103077709661,0.0851429092709322
2026-08-31 18:40:00+00:00,55.0,salt,True,0.11089698678806066,13.5,194.2261552688665,277.15226522531367,20.819774849481682,0.44568948242876943,21.74857078144287,21.156553476980335,0.7393132452537378,0.7666166605785254,0.0981442359432033
2026-08-31 18:45:00+00:00,60.0,salt,True,0.11126025807299833,13.5,194.22152885601744,277.1499516848926,20.819724264694262,0.4456505149224646,21.748569339255884,21.156553008360362,0.7417350538199889,0.7733747579418334,0.1060891100027166
2026-08-31 18:50:00+00:00,65.0,salt,True,0.11162471624469705,13.5,194.21688732766324,277.14763058562886,20.819673514635273,0.44561142010079174,21.748567892356956,21.156552538209304,0.7441647749646471,0.7794789877607932,0.1127556991874138
2026-08-31 18:55:00+00:00,70.0,salt,True,0.1119903676001169,13.5,194.21223060360944,277.1453018874194,20.81962259842788,0.4455721972882864,21.74856644072109,21.156552066519037,0.746602450667446,0.7747756997362034,0.1172808284948644
2026-08-31 19:00:00+00:00,75.0,salt,True,0.11235721843621795,13.5,194.2075586036616,277.1429655501613,20.819571515195243,0.44553284580948416,21.74856498432328,21.156551593281446,0.7490481229081196,0.782105413446309,0.1143902729222363
2026-08-31 19:05:00+00:00,80.0,salt,True,0.11272527504996029,13.5,194.20287124762518,277.1406215337514,20.819520264060518,0.44549336498892056,21.74856352313854,21.156551118488395,0.7515018336664019,0.7783148147460351,0.1146831373773158
2026-08-31 19:10:00+00:00,85.0,salt,True,0.113094543738304,13.5,194.19816845530576,277.1382697980868,20.819468844146876,0.4454537541511312,21.74856205714186,21.156550642131773,0.7539636249220266,0.7852787459167728,0.1208094751657954
2026-08-31 19:15:00+00:00,90.0,salt,True,0.11346503079820913,13.5,194.1934501465089,277.13591030306446,20.81941725457747,0.4454140126206516,21.748560586308248,21.15655016420345,0.7564335386547276,0.7930387889114211,0.1478800036419649
2026-08-31 19:20:00+00:00,95.0,salt,True,0.1138367425266358,13.5,194.18871624104008,277.1335430085814,20.819365494475463,0.4453741397220174,21.7485591106127,21.156549684695303,0.7589116168442387,0.7992970875584285,0.1395128754667678
2026-08-31 19:25:00+00:00,100.0,salt,True,0.11420968522054406,13.5,194.1839666587049,277.1311678745346,20.81931356296402,0.44533413477976413,21.74855763003022,21.156549203599212,0.7613979014702937,0.7894635009509825,0.1251520590195964
2026-08-31 19:30:00+00:00,105.0,salt,True,0.114583865176894,13.5,194.17920131930885,277.128784860821,20.819261459166295,0.4452939971184274,21.748556144535808,21.15654872090705,0.7638924345126268,0.7929606298875185,0.1023362674832592
2026-08-31 19:35:00+00:00,110.0,salt,True,0.11495927291695351,13.5,194.17442034356756,277.1263940278072,20.819209184402187,0.44525372775477495,21.748554654167094,21.15654823663105,0.7663951527796902,0.779176914080357,0.0817339219173928
2026-08-31 19:40:00+00:00,115.0,salt,True,0.11533586600994285,13.5,194.16962427185493,277.12399564571905,20.819156744580095,0.44521333124028595,21.74855315909253,21.156547750825943,0.768905773399619,0.7819201276274915,0.0876228502232542
2026-08-31 19:45:00+00:00,120.0,salt,True,0.11571369598194403,13.5,194.16481244796452,277.12158938640613,20.81910413252512,0.4451728020478434,21.748551659107555,21.156547263425264,0.771424639879627,0.7793684212908422,0.0932119907094912
2026-08-31 19:50:00+00:00,125.0,salt,True,0.11609276762257287,13.5,194.15998481089852,277.11917521936505,20.819051347570312,0.44513213966367304,21.748550154193158,21.15654677442283,0.7739517841504858,0.7872000623219474,0.1068856721220877
2026-08-31 19:55:00+00:00,130.0,salt,True,0.11647308572144517,13.5,194.15514129965914,277.11675311409255,20.81899838904873,0.4450913435740009,21.748548644330317,21.156546283812464,0.7764872381429678,0.7882248516532807,0.111264187604421
2026-08-31 20:00:00+00:00,135.0,salt,True,0.11685465506817679,13.5,194.1502818532486,277.1143230400853,20.81894525629343,0.44505041326505274,21.748547129500025,21.15654579158799,0.7790310337878452,0.7957725731636667,0.1163890315081833
2026-08-31 20:05:00+00:00,140.0,salt,True,0.11723748045238351,13.5,194.14540641066907,277.1118849668401,20.81889194863746,0.44500934822305455,21.748545609683266,21.15654529774323,0.7815832030158901,0.7881751315667194,0.1188783304071929
2026-08-31 20:10:00+00:00,145.0,salt,True,0.11762156666368118,13.5,194.14051491092275,277.10943886385354,20.81883846541389,0.44496814793423206,21.74854408486102,21.156544802272,0.7841437777578746,0.7966758124591525,0.1227705876905084
2026-08-31 20:15:00+00:00,150.0,salt,True,0.1180069184916856,13.5,194.13560729301187,277.10698470062243,20.818784805955765,0.4449268118848113,21.74854255501428,21.156544305168126,0.7867127899445707,0.7780233675434334,0.1214485525752833
2026-08-31 20:20:00+00:00,155.0,salt,True,0.1183935407260126,13.5,194.13068349593863,277.10452244664344,20.818730969596146,0.44488533956101806,21.748541020124023,21.156543806425425,0.7892902715067507,0.7869402273561551,0.1285624907883276
2026-08-31 20:25:00+00:00,160.0,salt,True,0.11878143815627801,13.5,194.1257434587052,277.1020520714133,20.818676955668085,0.44484373044907827,21.748539480171242,21.156543306037722,0.7918762543751867,0.7719224385420527,0.134743741438421
2026-08-31 20:30:00+00:00,165.0,salt,True,0.11917061557209763,13.5,194.1207871203138,277.09957354442867,20.818622763504642,0.44480198403521776,21.748537935136916,21.15654280399884,0.7944707704806508,0.7789547091783834,0.1335955299490833
2026-08-31 20:35:00+00:00,170.0,salt,True,0.11956106882811765,13.5,194.1158145335572,277.0970868920898,20.818568393683044,0.4447601007641018,21.748536385037493,21.1565423003141,0.797073792187451,0.7807414592065517,0.1344449233512586
2026-08-31 20:40:00+00:00,175.0,salt,True,0.11995279414207179,13.5,194.11082574660418,277.0945921384846,20.818513846729967,0.4447180810414477,21.74853482988798,21.156541794988364,0.7996852942804786,0.7879808684243332,0.1317642797286499
2026-08-31 20:45:00+00:00,180.0,salt,True,0.12034579613522037,13.5,194.10582070060102,277.0920892541819,20.818459122001908,0.4446759243715407,21.748533269670034,21.156541288015692,0.8023053075681358,0.7918314090806272,0.1241808310506101
2026-08-31 20:50:00+00:00,185.0,salt,True,0.12074008277760123,13.5,194.10079929404586,277.08957818842345,20.81840421838906,0.444633629899448,21.748531704352065,21.15654077938587,0.8049338851840082,0.7995631756924166,0.1231189027758333
2026-08-31 20:55:00+00:00,190.0,salt,True,0.12113548001791455,13.49999242034119,194.09548146296206,277.0866591363613,20.81831909764935,0.4445905560600659,21.749486343327142,21.157497332657464,0.807569866786097,0.7946345309987667,0.1132458284304166
2026-08-31 21:00:00+00:00,195.0,salt,True,0.11927694113675452,13.402004111951271,190.488497752871,271.94200522618496,20.431918559352823,0.43629806561479934,34.048114531035246,33.46711269445749,0.7951796075783635,0.7987445182098813,0.1076067628838474
2026-08-31 21:05:00+00:00,200.0,salt,True,0.11966737277880377,13.40198285885172,190.48253082386276,271.93810609354273,20.43175826740712,0.4362538583232998,34.05148218210762,33.47048440318204,0.7977824851920251,0.7893914704617119,0.0938955096768305
2026-08-31 21:10:00+00:00,205.0,salt,True,0.11674148857641997,13.427979971965524,185.2135551029753,264.42047442433017,19.867058944534705,0.42415677952895275,52.02605936864013,51.4611189001572,0.7782765905094665,0.7915038778394746,0.0910480658126949
2026-08-31 21:15:00+00:00,210.0,salt,True,0.11712376128435402,13.427983840431928,185.20792375044883,264.4169562883896,19.866924461423125,0.4241139892975813,52.02864227752584,51.463705143420114,0.7808250752290268,0.7841667044445334,0.08599190489545
2026-08-31 21:20:00+00:00,215.0,salt,True,0.11422444541642153,13.45898196276946,180.02877318064276,257.0272115187045,19.311823723747274,0.4122249469458952,69.69779582825937,69.1486430969971,0.7614963027761436,0.7847944139427857,0.087255319141625
2026-08-31 21:25:00+00:00,220.0,salt,True,0.11459797524617592,13.45898918758903,180.02281875698984,257.0231320818684,19.311644193749746,0.41218207848681293,69.70185031851332,69.1527022134236,0.7639865016411728,0.7772027240861228,0.0864792189159122
2026-08-31 21:30:00+00:00,225.0,salt,True,0.11497346400856272,13.458989188384459,180.01803661037104,257.0207405462242,19.31159189370906,0.4121418001246841,69.7018492729477,69.15270217456566,0.7664897600570848,0.7773015323296034,0.0859202625407586
2026-08-31 21:35:00+00:00,230.0,salt,True,0.11534926430398336,13.459021373712618,180.01185534050148,257.0163655353593,19.311390968204734,0.4120982251696563,69.70657423307472,69.15743236620492,0.7689950953598891,0.7668937832690518,0.0810768434763103
2026-08-31 21:40:00+00:00,235.0,salt,True,0.11146672052346444,13.616975894859355,173.38027069493748,247.5522566344444,18.600411441089207,0.39688821886085013,92.33818255642238,91.80925775377904,0.7431114701564296,0.7641010779473622,0.0774638006817758
2026-08-31 21:45:00+00:00,240.0,salt,True,0.11183140082582732,13.61699735949892,173.37474043896347,247.54867592547635,18.60026631436512,0.3968470281807063,92.34118199934164,91.81226085615165,0.7455426721721822,0.760526173042707,0.0758870176782069
