experiment,pioreactor_unit,timestamp,event_name,message,data,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-25T15:40:04.433Z,UpdatedHeaterDC,delta_dc=-9.807999999999977,"{""current_dc"": 0.0, ""delta_dc"": -9.807999999999977, ""target_temperature"": 30.4, ""latest_temperature"": 33.94}",2026-08-25 21:25:04.433,1373.306944444445
Pulse experiments,pioreactor01,2026-08-25T15:43:24.444Z,UpdatedHeaterDC,delta_dc=-9.243999999999996,"{""current_dc"": 0.0, ""delta_dc"": -9.243999999999996, ""target_temperature"": 30.4, ""latest_temperature"": 33.44}",2026-08-25 21:28:24.444,1373.3625
Pulse experiments,pioreactor01,2026-08-25T15:46:44.402Z,UpdatedHeaterDC,delta_dc=-8.59200000000002,"{""current_dc"": 0.0, ""delta_dc"": -8.59200000000002, ""target_temperature"": 30.4, ""latest_temperature"": 33.03}",2026-08-25 21:31:44.402,1373.418055555556
Pulse experiments,pioreactor01,2026-08-25T15:50:04.403Z,UpdatedHeaterDC,delta_dc=-8.029999999999978,"{""current_dc"": 0.0, ""delta_dc"": -8.029999999999978, ""target_temperature"": 30.4, ""latest_temperature"": 32.69}",2026-08-25 21:35:04.403,1373.473611111111
Pulse experiments,pioreactor01,2026-08-25T15:53:24.413Z,UpdatedHeaterDC,delta_dc=-7.362000000000029,"{""current_dc"": 0.0, ""delta_dc"": -7.362000000000029, ""target_temperature"": 30.4, ""latest_temperature"": 32.38}",2026-08-25 21:38:24.413,1373.529166666667
Pulse experiments,pioreactor01,2026-08-25T15:56:44.413Z,UpdatedHeaterDC,delta_dc=-6.915999999999969,"{""current_dc"": 0.0, ""delta_dc"": -6.915999999999969, ""target_temperature"": 30.4, ""latest_temperature"": 32.12}",2026-08-25 21:41:44.413,1373.584722222222
Pulse experiments,pioreactor01,2026-08-25T16:00:04.413Z,UpdatedHeaterDC,delta_dc=-6.384000000000005,"{""current_dc"": 0.0, ""delta_dc"": -6.384000000000005, ""target_temperature"": 30.4, ""latest_temperature"": 31.88}",2026-08-25 21:45:04.413,1373.640277777778
Pulse experiments,pioreactor01,2026-08-25T16:03:24.418Z,UpdatedHeaterDC,delta_dc=-6.120000000000013,"{""current_dc"": 0.0, ""delta_dc"": -6.120000000000013, ""target_temperature"": 32.4, ""latest_temperature"": 31.69}",2026-08-25 21:48:24.418,1373.695833333333
Pulse experiments,pioreactor01,2026-08-25T16:06:45.034Z,UpdatedHeaterDC,delta_dc=-5.625999999999994,"{""current_dc"": 0.0, ""delta_dc"": -5.625999999999994, ""target_temperature"": 32.4, ""latest_temperature"": 31.5}",2026-08-25 21:51:45.034,1373.751666666667
Pulse experiments,pioreactor01,2026-08-25T16:10:05.151Z,UpdatedHeaterDC,delta_dc=-5.635999999999994,"{""current_dc"": 0.0, ""delta_dc"": -5.635999999999994, ""target_temperature"": 32.4, ""latest_temperature"": 31.38}",2026-08-25 21:55:05.151,1373.807222222222
Pulse experiments,pioreactor01,2026-08-25T16:13:24.423Z,UpdatedHeaterDC,delta_dc=-5.396000000000002,"{""current_dc"": 0.0, ""delta_dc"": -5.396000000000002, ""target_temperature"": 32.4, ""latest_temperature"": 31.27}",2026-08-25 21:58:24.423,1373.8625
Pulse experiments,pioreactor01,2026-08-25T16:16:44.403Z,UpdatedHeaterDC,delta_dc=-5.326000000000011,"{""current_dc"": 0.0, ""delta_dc"": -5.326000000000011, ""target_temperature"": 32.4, ""latest_temperature"": 31.19}",2026-08-25 22:01:44.403,1373.918055555556
Pulse experiments,pioreactor01,2026-08-25T16:20:04.422Z,UpdatedHeaterDC,delta_dc=-5.117999999999991,"{""current_dc"": 0.0, ""delta_dc"": -5.117999999999991, ""target_temperature"": 32.4, ""latest_temperature"": 31.11}",2026-08-25 22:05:04.422,1373.973611111111
Pulse experiments,pioreactor01,2026-08-25T16:23:24.432Z,UpdatedHeaterDC,delta_dc=-5.125999999999994,"{""current_dc"": 0.0, ""delta_dc"": -5.125999999999994, ""target_temperature"": 32.4, ""latest_temperature"": 31.06}",2026-08-25 22:08:24.432,1374.029166666667
Pulse experiments,pioreactor01,2026-08-25T16:26:44.432Z,UpdatedHeaterDC,delta_dc=-4.924000000000006,"{""current_dc"": 0.0, ""delta_dc"": -4.924000000000006, ""target_temperature"": 32.4, ""latest_temperature"": 31.0}",2026-08-25 22:11:44.432,1374.084722222222
Pulse experiments,pioreactor01,2026-08-25T16:30:04.393Z,UpdatedHeaterDC,delta_dc=-4.695999999999999,"{""current_dc"": 0.0, ""delta_dc"": -4.695999999999999, ""target_temperature"": 32.4, ""latest_temperature"": 30.93}",2026-08-25 22:15:04.393,1374.140277777778
