experiment,pioreactor_unit,timestamp,reading,band,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-25T14:37:18.418Z,0.04474609375,415,2026-08-25 20:22:18.418,1372.260833333333
Pulse experiments,pioreactor01,2026-08-25T14:37:18.424Z,0.381171875,445,2026-08-25 20:22:18.424,1372.260833333333
Pulse experiments,pioreactor01,2026-08-25T14:37:18.428Z,0.42453125,480,2026-08-25 20:22:18.428,1372.260833333333
Pulse experiments,pioreactor01,2026-08-25T14:37:18.434Z,0.47544921875,515,2026-08-25 20:22:18.434,1372.260833333333
Pulse experiments,pioreactor01,2026-08-25T14:37:18.438Z,0.53486328125,555,2026-08-25 20:22:18.438,1372.260833333333
Pulse experiments,pioreactor01,2026-08-25T14:37:18.444Z,0.5305078125,590,2026-08-25 20:22:18.444,1372.260833333333
Pulse experiments,pioreactor01,2026-08-25T14:37:18.449Z,0.5213671875,630,2026-08-25 20:22:18.449,1372.260833333333
Pulse experiments,pioreactor01,2026-08-25T14:37:18.455Z,0.3058203125,680,2026-08-25 20:22:18.455,1372.260833333333
Pulse experiments,pioreactor01,2026-08-25T14:37:23.417Z,0.0448046875,415,2026-08-25 20:22:23.417,1372.262222222222
Pulse experiments,pioreactor01,2026-08-25T14:37:23.421Z,0.381015625,445,2026-08-25 20:22:23.421,1372.262222222222
Pulse experiments,pioreactor01,2026-08-25T14:37:23.427Z,0.42455078125,480,2026-08-25 20:22:23.427,1372.262222222222
Pulse experiments,pioreactor01,2026-08-25T14:37:23.431Z,0.47583984375,515,2026-08-25 20:22:23.431,1372.262222222222
Pulse experiments,pioreactor01,2026-08-25T14:37:23.438Z,0.53509765625,555,2026-08-25 20:22:23.438,1372.262222222222
Pulse experiments,pioreactor01,2026-08-25T14:37:23.441Z,0.53009765625,590,2026-08-25 20:22:23.441,1372.262222222222
Pulse experiments,pioreactor01,2026-08-25T14:37:23.447Z,0.52134765625,630,2026-08-25 20:22:23.447,1372.262222222222
Pulse experiments,pioreactor01,2026-08-25T14:37:23.452Z,0.305625,680,2026-08-25 20:22:23.452,1372.262222222222
Pulse experiments,pioreactor01,2026-08-25T14:37:28.416Z,0.0448046875,415,2026-08-25 20:22:28.416,1372.263611111111
Pulse experiments,pioreactor01,2026-08-25T14:37:28.421Z,0.381484375,445,2026-08-25 20:22:28.421,1372.263611111111
Pulse experiments,pioreactor01,2026-08-25T14:37:28.426Z,0.4244921875,480,2026-08-25 20:22:28.426,1372.263611111111
Pulse experiments,pioreactor01,2026-08-25T14:37:28.430Z,0.47580078125,515,2026-08-25 20:22:28.430,1372.263611111111
Pulse experiments,pioreactor01,2026-08-25T14:37:28.436Z,0.534765625,555,2026-08-25 20:22:28.436,1372.263611111111
Pulse experiments,pioreactor01,2026-08-25T14:37:28.441Z,0.53025390625,590,2026-08-25 20:22:28.441,1372.263611111111
Pulse experiments,pioreactor01,2026-08-25T14:37:28.445Z,0.52140625,630,2026-08-25 20:22:28.445,1372.263611111111
Pulse experiments,pioreactor01,2026-08-25T14:37:28.450Z,0.30626953125,680,2026-08-25 20:22:28.450,1372.263611111111
Pulse experiments,pioreactor01,2026-08-25T14:37:33.418Z,0.0448046875,415,2026-08-25 20:22:33.418,1372.265
Pulse experiments,pioreactor01,2026-08-25T14:37:33.422Z,0.38109375,445,2026-08-25 20:22:33.422,1372.265
Pulse experiments,pioreactor01,2026-08-25T14:37:33.427Z,0.42470703125,480,2026-08-25 20:22:33.427,1372.265
Pulse experiments,pioreactor01,2026-08-25T14:37:33.432Z,0.4757421875,515,2026-08-25 20:22:33.432,1372.265
Pulse experiments,pioreactor01,2026-08-25T14:37:33.437Z,0.535,555,2026-08-25 20:22:33.437,1372.265
Pulse experiments,pioreactor01,2026-08-25T14:37:33.442Z,0.5309765625,590,2026-08-25 20:22:33.442,1372.265
Pulse experiments,pioreactor01,2026-08-25T14:37:33.447Z,0.52146484375,630,2026-08-25 20:22:33.447,1372.265
Pulse experiments,pioreactor01,2026-08-25T14:37:33.451Z,0.3059375,680,2026-08-25 20:22:33.451,1372.265
Pulse experiments,pioreactor01,2026-08-25T14:37:38.416Z,0.04478515625,415,2026-08-25 20:22:38.416,1372.266388888889
Pulse experiments,pioreactor01,2026-08-25T14:37:38.422Z,0.38158203125,445,2026-08-25 20:22:38.422,1372.266388888889
Pulse experiments,pioreactor01,2026-08-25T14:37:38.425Z,0.42439453125,480,2026-08-25 20:22:38.425,1372.266388888889
Pulse experiments,pioreactor01,2026-08-25T14:37:38.432Z,0.475625,515,2026-08-25 20:22:38.432,1372.266388888889
Pulse experiments,pioreactor01,2026-08-25T14:37:38.436Z,0.53513671875,555,2026-08-25 20:22:38.436,1372.266388888889
Pulse experiments,pioreactor01,2026-08-25T14:37:38.442Z,0.5303125,590,2026-08-25 20:22:38.442,1372.266388888889
Pulse experiments,pioreactor01,2026-08-25T14:37:38.446Z,0.521015625,630,2026-08-25 20:22:38.446,1372.266388888889
Pulse experiments,pioreactor01,2026-08-25T14:37:38.451Z,0.3060546875,680,2026-08-25 20:22:38.451,1372.266388888889
Pulse experiments,pioreactor01,2026-08-25T14:37:43.418Z,0.04478515625,415,2026-08-25 20:22:43.418,1372.267777777778
Pulse experiments,pioreactor01,2026-08-25T14:37:43.427Z,0.38142578125,445,2026-08-25 20:22:43.427,1372.267777777778
Pulse experiments,pioreactor01,2026-08-25T14:37:43.481Z,0.4241796875,480,2026-08-25 20:22:43.481,1372.267777777778
Pulse experiments,pioreactor01,2026-08-25T14:37:43.482Z,0.475703125,515,2026-08-25 20:22:43.482,1372.267777777778
Pulse experiments,pioreactor01,2026-08-25T14:37:43.485Z,0.53501953125,555,2026-08-25 20:22:43.485,1372.267777777778
Pulse experiments,pioreactor01,2026-08-25T14:37:43.486Z,0.5301171875,590,2026-08-25 20:22:43.486,1372.267777777778
Pulse experiments,pioreactor01,2026-08-25T14:37:43.486Z,0.52119140625,630,2026-08-25 20:22:43.486,1372.267777777778
Pulse experiments,pioreactor01,2026-08-25T14:37:43.488Z,0.30564453125,680,2026-08-25 20:22:43.488,1372.267777777778
Pulse experiments,pioreactor01,2026-08-25T14:37:48.424Z,0.044765625,415,2026-08-25 20:22:48.424,1372.269166666667
Pulse experiments,pioreactor01,2026-08-25T14:37:48.430Z,0.38146484375,445,2026-08-25 20:22:48.430,1372.269166666667
Pulse experiments,pioreactor01,2026-08-25T14:37:48.433Z,0.4248046875,480,2026-08-25 20:22:48.433,1372.269166666667
Pulse experiments,pioreactor01,2026-08-25T14:37:48.439Z,0.476015625,515,2026-08-25 20:22:48.439,1372.269166666667
Pulse experiments,pioreactor01,2026-08-25T14:37:48.445Z,0.53474609375,555,2026-08-25 20:22:48.445,1372.269166666667
Pulse experiments,pioreactor01,2026-08-25T14:37:48.455Z,0.5305859375,590,2026-08-25 20:22:48.455,1372.269166666667
Pulse experiments,pioreactor01,2026-08-25T14:37:48.458Z,0.5212890625,630,2026-08-25 20:22:48.458,1372.269166666667
Pulse experiments,pioreactor01,2026-08-25T14:37:48.463Z,0.30619140625,680,2026-08-25 20:22:48.463,1372.269166666667
Pulse experiments,pioreactor01,2026-08-25T14:37:53.418Z,0.04482421875,415,2026-08-25 20:22:53.418,1372.270555555556
Pulse experiments,pioreactor01,2026-08-25T14:37:53.423Z,0.38146484375,445,2026-08-25 20:22:53.423,1372.270555555556
Pulse experiments,pioreactor01,2026-08-25T14:37:53.428Z,0.42521484375,480,2026-08-25 20:22:53.428,1372.270555555556
Pulse experiments,pioreactor01,2026-08-25T14:37:53.433Z,0.47603515625,515,2026-08-25 20:22:53.433,1372.270555555556
Pulse experiments,pioreactor01,2026-08-25T14:37:53.439Z,0.534765625,555,2026-08-25 20:22:53.439,1372.270555555556
Pulse experiments,pioreactor01,2026-08-25T14:37:53.443Z,0.53095703125,590,2026-08-25 20:22:53.443,1372.270555555556
Pulse experiments,pioreactor01,2026-08-25T14:37:53.448Z,0.5215625,630,2026-08-25 20:22:53.448,1372.270555555556
Pulse experiments,pioreactor01,2026-08-25T14:37:53.452Z,0.30615234375,680,2026-08-25 20:22:53.452,1372.270555555556
Pulse experiments,pioreactor01,2026-08-25T14:37:58.417Z,0.044921875,415,2026-08-25 20:22:58.417,1372.271944444444
Pulse experiments,pioreactor01,2026-08-25T14:37:58.421Z,0.38166015625,445,2026-08-25 20:22:58.421,1372.271944444444
