experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-13T17:26:26.547Z,1065.0,,,2026-08-13 23:11:26.547,1087.079722222222
Pulse experiments,pioreactor01,2026-08-13T17:26:56.548Z,1068.0,27.91,73.33,2026-08-13 23:11:56.548,1087.088055555555
Pulse experiments,pioreactor01,2026-08-13T17:27:26.548Z,1066.0,27.85,73.51,2026-08-13 23:12:26.548,1087.096388888889
Pulse experiments,pioreactor01,2026-08-13T17:27:56.547Z,1062.0,27.82,73.6,2026-08-13 23:12:56.547,1087.104722222222
Pulse experiments,pioreactor01,2026-08-13T17:28:26.547Z,1055.0,27.79,73.58,2026-08-13 23:13:26.547,1087.113055555556
Pulse experiments,pioreactor01,2026-08-13T17:28:56.548Z,1055.0,28.0,73.55,2026-08-13 23:13:56.548,1087.121388888889
Pulse experiments,pioreactor01,2026-08-13T17:29:26.546Z,1051.0,27.96,73.78,2026-08-13 23:14:26.546,1087.129722222222
Pulse experiments,pioreactor01,2026-08-13T17:29:56.577Z,1045.0,27.91,73.9,2026-08-13 23:14:56.577,1087.138055555556
Pulse experiments,pioreactor01,2026-08-13T17:30:26.547Z,1042.0,27.92,73.97,2026-08-13 23:15:26.547,1087.146388888889
Pulse experiments,pioreactor01,2026-08-13T17:30:56.546Z,1043.0,27.9,74.04,2026-08-13 23:15:56.546,1087.154722222222
Pulse experiments,pioreactor01,2026-08-13T17:31:26.546Z,1044.0,27.9,73.98,2026-08-13 23:16:26.546,1087.163055555556
Pulse experiments,pioreactor01,2026-08-13T17:31:56.556Z,1045.0,27.97,73.99,2026-08-13 23:16:56.556,1087.171388888889
Pulse experiments,pioreactor01,2026-08-13T17:32:26.546Z,1043.0,27.98,74.06,2026-08-13 23:17:26.546,1087.179722222222
Pulse experiments,pioreactor01,2026-08-13T17:32:56.546Z,1042.0,28.01,74.14,2026-08-13 23:17:56.546,1087.188055555556
Pulse experiments,pioreactor01,2026-08-13T17:33:26.547Z,1037.0,28.02,74.31,2026-08-13 23:18:26.547,1087.196388888889
Pulse experiments,pioreactor01,2026-08-13T17:33:56.548Z,1028.0,28.06,74.36,2026-08-13 23:18:56.548,1087.204722222222
Pulse experiments,pioreactor01,2026-08-13T17:34:26.548Z,1029.0,28.07,74.32,2026-08-13 23:19:26.548,1087.213055555555
Pulse experiments,pioreactor01,2026-08-13T17:34:56.548Z,1025.0,28.14,74.2,2026-08-13 23:19:56.548,1087.221388888889
Pulse experiments,pioreactor01,2026-08-13T17:35:26.547Z,1023.0,28.12,74.15,2026-08-13 23:20:26.547,1087.229722222222
Pulse experiments,pioreactor01,2026-08-13T17:35:56.548Z,1020.0,28.17,74.18,2026-08-13 23:20:56.548,1087.238055555556
Pulse experiments,pioreactor01,2026-08-13T17:36:26.549Z,1021.0,28.19,74.28,2026-08-13 23:21:26.549,1087.246388888889
Pulse experiments,pioreactor01,2026-08-13T17:36:56.556Z,1019.0,28.29,74.29,2026-08-13 23:21:56.556,1087.254722222222
Pulse experiments,pioreactor01,2026-08-13T17:37:26.550Z,1018.0,28.35,74.18,2026-08-13 23:22:26.550,1087.263055555556
Pulse experiments,pioreactor01,2026-08-13T17:37:56.550Z,1013.0,28.4,73.94,2026-08-13 23:22:56.550,1087.271388888889
Pulse experiments,pioreactor01,2026-08-13T17:38:26.551Z,1013.0,28.42,73.79,2026-08-13 23:23:26.551,1087.279722222222
Pulse experiments,pioreactor01,2026-08-13T17:38:56.557Z,1013.0,28.5,73.66,2026-08-13 23:23:56.557,1087.288055555556
Pulse experiments,pioreactor01,2026-08-13T17:39:26.551Z,1012.0,28.54,73.7,2026-08-13 23:24:26.551,1087.296388888889
Pulse experiments,pioreactor01,2026-08-13T17:39:56.551Z,1009.0,28.61,73.69,2026-08-13 23:24:56.551,1087.304722222222
Pulse experiments,pioreactor01,2026-08-13T17:40:26.552Z,1009.0,28.69,73.61,2026-08-13 23:25:26.552,1087.313055555556
Pulse experiments,pioreactor01,2026-08-13T17:40:56.553Z,1008.0,28.77,73.45,2026-08-13 23:25:56.553,1087.321388888889
Pulse experiments,pioreactor01,2026-08-13T17:41:26.554Z,1014.0,28.81,73.14,2026-08-13 23:26:26.554,1087.329722222222
Pulse experiments,pioreactor01,2026-08-13T17:41:56.553Z,1015.0,28.88,72.94,2026-08-13 23:26:56.553,1087.338055555555
Pulse experiments,pioreactor01,2026-08-13T17:42:26.554Z,1021.0,28.93,72.74,2026-08-13 23:27:26.554,1087.346388888889
Pulse experiments,pioreactor01,2026-08-13T17:42:56.553Z,1020.0,28.98,72.79,2026-08-13 23:27:56.553,1087.354722222222
Pulse experiments,pioreactor01,2026-08-13T17:43:26.554Z,1021.0,29.09,72.76,2026-08-13 23:28:26.554,1087.363055555556
Pulse experiments,pioreactor01,2026-08-13T17:43:56.556Z,1018.0,29.16,72.64,2026-08-13 23:28:56.556,1087.371388888889
Pulse experiments,pioreactor01,2026-08-13T17:44:26.561Z,1016.0,29.28,72.34,2026-08-13 23:29:26.561,1087.379722222222
Pulse experiments,pioreactor01,2026-08-13T17:44:56.564Z,1015.0,29.32,72.03,2026-08-13 23:29:56.564,1087.388055555556
Pulse experiments,pioreactor01,2026-08-13T17:45:26.557Z,1016.0,29.4,71.75,2026-08-13 23:30:26.557,1087.396388888889
Pulse experiments,pioreactor01,2026-08-13T17:45:56.556Z,1017.0,29.42,71.7,2026-08-13 23:30:56.556,1087.404722222222
Pulse experiments,pioreactor01,2026-08-13T17:46:26.557Z,1015.0,29.51,71.6,2026-08-13 23:31:26.557,1087.413055555556
