experiment,pioreactor_unit,timestamp,event,volume_change_ml,source_of_event,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-13T18:35:53.035Z,add_alt_media,0.2016567083,UI,2026-08-14 00:20:53.035,1088.237222222222
Pulse experiments,pioreactor01,2026-08-13T18:35:53.539Z,add_alt_media,0.2016567083,UI,2026-08-14 00:20:53.539,1088.237222222222
Pulse experiments,pioreactor01,2026-08-13T18:35:54.040Z,add_alt_media,0.2016567083,UI,2026-08-14 00:20:54.040,1088.2375
Pulse experiments,pioreactor01,2026-08-13T18:35:54.541Z,add_alt_media,0.2016567083,UI,2026-08-14 00:20:54.541,1088.2375
Pulse experiments,pioreactor01,2026-08-13T18:35:55.041Z,add_alt_media,0.1933731668,UI,2026-08-14 00:20:55.041,1088.237777777778
Pulse experiments,pioreactor01,2026-08-13T18:38:45.919Z,remove_waste,0.0806626833,UI,2026-08-14 00:23:45.919,1088.285
Pulse experiments,pioreactor01,2026-08-13T18:38:46.421Z,remove_waste,0.0806626833,UI,2026-08-14 00:23:46.421,1088.285277777778
Pulse experiments,pioreactor01,2026-08-13T18:38:46.921Z,remove_waste,0.0806626833,UI,2026-08-14 00:23:46.921,1088.285277777778
Pulse experiments,pioreactor01,2026-08-13T18:38:47.422Z,remove_waste,0.0806626833,UI,2026-08-14 00:23:47.422,1088.285555555555
Pulse experiments,pioreactor01,2026-08-13T18:38:47.923Z,remove_waste,0.0806626833,UI,2026-08-14 00:23:47.923,1088.285555555555
Pulse experiments,pioreactor01,2026-08-13T18:38:48.424Z,remove_waste,0.0806626833,UI,2026-08-14 00:23:48.424,1088.285833333333
Pulse experiments,pioreactor01,2026-08-13T18:38:48.926Z,remove_waste,0.0806626833,UI,2026-08-14 00:23:48.926,1088.285833333333
Pulse experiments,pioreactor01,2026-08-13T18:38:49.428Z,remove_waste,0.0806626833,UI,2026-08-14 00:23:49.428,1088.286111111111
Pulse experiments,pioreactor01,2026-08-13T18:38:49.929Z,remove_waste,0.0806626833,UI,2026-08-14 00:23:49.929,1088.286111111111
Pulse experiments,pioreactor01,2026-08-13T18:38:50.430Z,remove_waste,0.0806626833,UI,2026-08-14 00:23:50.430,1088.286388888889
Pulse experiments,pioreactor01,2026-08-13T18:38:50.931Z,remove_waste,0.0806626833,UI,2026-08-14 00:23:50.931,1088.286388888889
Pulse experiments,pioreactor01,2026-08-13T18:38:51.433Z,remove_waste,0.0806626833,UI,2026-08-14 00:23:51.433,1088.286666666667
Pulse experiments,pioreactor01,2026-08-13T18:38:51.933Z,remove_waste,0.0320478004,UI,2026-08-14 00:23:51.933,1088.286666666667
Pulse experiments,pioreactor01,2026-08-13T19:35:06.730Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-14 01:20:06.730,1089.224166666667
Pulse experiments,pioreactor01,2026-08-13T19:35:07.232Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-14 01:20:07.232,1089.224444444445
Pulse experiments,pioreactor01,2026-08-13T19:35:07.733Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-14 01:20:07.733,1089.224444444445
Pulse experiments,pioreactor01,2026-08-13T19:35:08.233Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-14 01:20:08.233,1089.224722222222
Pulse experiments,pioreactor01,2026-08-13T19:35:08.735Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-14 01:20:08.735,1089.224722222222
Pulse experiments,pioreactor01,2026-08-13T19:35:09.236Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-14 01:20:09.236,1089.225
Pulse experiments,pioreactor01,2026-08-13T19:35:09.737Z,add_media,0.033948941,dosing_automation:chemostat,2026-08-14 01:20:09.737,1089.225
Pulse experiments,pioreactor01,2026-08-13T19:35:15.132Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:15.132,1089.226666666667
Pulse experiments,pioreactor01,2026-08-13T19:35:15.633Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:15.633,1089.226666666667
Pulse experiments,pioreactor01,2026-08-13T19:35:16.134Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:16.134,1089.226944444444
Pulse experiments,pioreactor01,2026-08-13T19:35:16.635Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:16.635,1089.226944444444
Pulse experiments,pioreactor01,2026-08-13T19:35:17.136Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:17.136,1089.227222222222
Pulse experiments,pioreactor01,2026-08-13T19:35:17.637Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:17.637,1089.227222222222
Pulse experiments,pioreactor01,2026-08-13T19:35:18.138Z,remove_waste,0.0160239002,dosing_automation:chemostat,2026-08-14 01:20:18.138,1089.2275
Pulse experiments,pioreactor01,2026-08-13T19:35:18.543Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:18.543,1089.2275
Pulse experiments,pioreactor01,2026-08-13T19:35:19.047Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:19.047,1089.227777777778
Pulse experiments,pioreactor01,2026-08-13T19:35:19.548Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:19.548,1089.227777777778
Pulse experiments,pioreactor01,2026-08-13T19:35:20.049Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:20.049,1089.228055555556
Pulse experiments,pioreactor01,2026-08-13T19:35:20.551Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:20.551,1089.228055555556
Pulse experiments,pioreactor01,2026-08-13T19:35:21.052Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:21.052,1089.228333333333
Pulse experiments,pioreactor01,2026-08-13T19:35:21.553Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:21.553,1089.228333333333
Pulse experiments,pioreactor01,2026-08-13T19:35:22.053Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:22.053,1089.228611111111
Pulse experiments,pioreactor01,2026-08-13T19:35:22.554Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-14 01:20:22.554,1089.228611111111
