experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-03T12:15:03.823Z,482.0,30.4,61.25,2026-09-03 18:00:03.823,1585.89
Pulse experiments,pioreactor01,2026-09-03T12:15:33.822Z,479.0,30.42,61.19,2026-09-03 18:00:33.822,1585.898333333333
Pulse experiments,pioreactor01,2026-09-03T12:16:03.824Z,479.0,30.4,61.16,2026-09-03 18:01:03.824,1585.906666666667
Pulse experiments,pioreactor01,2026-09-03T12:16:33.821Z,476.0,30.42,61.08,2026-09-03 18:01:33.821,1585.915
Pulse experiments,pioreactor01,2026-09-03T12:17:03.824Z,472.0,30.42,61.08,2026-09-03 18:02:03.824,1585.923333333333
Pulse experiments,pioreactor01,2026-09-03T12:17:33.852Z,472.0,30.43,61.12,2026-09-03 18:02:33.852,1585.931666666667
Pulse experiments,pioreactor01,2026-09-03T12:18:03.824Z,477.0,30.46,61.11,2026-09-03 18:03:03.824,1585.94
Pulse experiments,pioreactor01,2026-09-03T12:18:33.824Z,479.0,30.44,61.18,2026-09-03 18:03:33.824,1585.948333333333
Pulse experiments,pioreactor01,2026-09-03T12:19:03.826Z,483.0,30.46,61.17,2026-09-03 18:04:03.826,1585.956666666667
Pulse experiments,pioreactor01,2026-09-03T12:19:33.824Z,486.0,30.47,61.19,2026-09-03 18:04:33.824,1585.965
Pulse experiments,pioreactor01,2026-09-03T12:20:03.826Z,489.0,30.47,61.2,2026-09-03 18:05:03.826,1585.973333333333
Pulse experiments,pioreactor01,2026-09-03T12:20:33.825Z,492.0,30.49,61.3,2026-09-03 18:05:33.825,1585.981666666667
Pulse experiments,pioreactor01,2026-09-03T12:21:03.826Z,491.0,30.46,61.26,2026-09-03 18:06:03.826,1585.99
Pulse experiments,pioreactor01,2026-09-03T12:21:33.828Z,495.0,30.44,61.29,2026-09-03 18:06:33.828,1585.998333333333
Pulse experiments,pioreactor01,2026-09-03T12:22:03.827Z,496.0,30.46,61.3,2026-09-03 18:07:03.827,1586.006666666667
Pulse experiments,pioreactor01,2026-09-03T12:22:33.829Z,499.0,30.48,61.3,2026-09-03 18:07:33.829,1586.015
Pulse experiments,pioreactor01,2026-09-03T12:23:03.839Z,499.0,30.45,61.29,2026-09-03 18:08:03.839,1586.023333333333
Pulse experiments,pioreactor01,2026-09-03T12:23:33.830Z,502.0,30.46,61.31,2026-09-03 18:08:33.830,1586.031666666667
Pulse experiments,pioreactor01,2026-09-03T12:24:03.828Z,501.0,30.48,61.32,2026-09-03 18:09:03.828,1586.04
Pulse experiments,pioreactor01,2026-09-03T12:24:33.836Z,500.0,30.47,61.21,2026-09-03 18:09:33.836,1586.048333333333
Pulse experiments,pioreactor01,2026-09-03T12:37:42.322Z,487.0,,,2026-09-03 18:22:42.322,1586.2675
Pulse experiments,pioreactor01,2026-09-03T12:38:12.320Z,484.0,30.83,60.97,2026-09-03 18:23:12.320,1586.275833333333
Pulse experiments,pioreactor01,2026-09-03T12:38:42.320Z,479.0,30.87,61.01,2026-09-03 18:23:42.320,1586.284166666667
Pulse experiments,pioreactor01,2026-09-03T12:39:12.325Z,475.0,30.85,61.0,2026-09-03 18:24:12.325,1586.2925
Pulse experiments,pioreactor01,2026-09-03T12:39:42.322Z,475.0,30.85,60.99,2026-09-03 18:24:42.322,1586.300833333333
Pulse experiments,pioreactor01,2026-09-03T12:40:12.320Z,468.0,30.83,60.92,2026-09-03 18:25:12.320,1586.309166666667
Pulse experiments,pioreactor01,2026-09-03T12:40:42.320Z,467.0,30.8,60.86,2026-09-03 18:25:42.320,1586.3175
Pulse experiments,pioreactor01,2026-09-03T12:41:12.320Z,467.0,30.78,60.92,2026-09-03 18:26:12.320,1586.325833333333
Pulse experiments,pioreactor01,2026-09-03T12:41:42.330Z,466.0,30.77,60.89,2026-09-03 18:26:42.330,1586.334166666667
Pulse experiments,pioreactor01,2026-09-03T12:42:12.322Z,464.0,30.75,60.91,2026-09-03 18:27:12.322,1586.3425
Pulse experiments,pioreactor01,2026-09-03T12:42:42.322Z,467.0,30.73,60.85,2026-09-03 18:27:42.322,1586.350833333333
Pulse experiments,pioreactor01,2026-09-03T12:43:12.325Z,463.0,30.71,60.85,2026-09-03 18:28:12.325,1586.359166666667
Pulse experiments,pioreactor01,2026-09-03T12:43:42.323Z,460.0,30.73,60.8,2026-09-03 18:28:42.323,1586.3675
Pulse experiments,pioreactor01,2026-09-03T12:44:12.323Z,456.0,30.71,60.78,2026-09-03 18:29:12.323,1586.375833333333
Pulse experiments,pioreactor01,2026-09-03T12:44:42.325Z,451.0,30.73,60.75,2026-09-03 18:29:42.325,1586.384166666667
Pulse experiments,pioreactor01,2026-09-03T12:45:12.326Z,453.0,30.71,60.82,2026-09-03 18:30:12.326,1586.3925
Pulse experiments,pioreactor01,2026-09-03T12:45:42.325Z,452.0,30.73,60.75,2026-09-03 18:30:42.325,1586.400833333333
Pulse experiments,pioreactor01,2026-09-03T12:46:12.325Z,510.0,30.73,60.73,2026-09-03 18:31:12.325,1586.409166666667
Pulse experiments,pioreactor01,2026-09-03T12:46:42.326Z,519.0,30.66,61.01,2026-09-03 18:31:42.326,1586.4175
Pulse experiments,pioreactor01,2026-09-03T12:47:12.326Z,519.0,30.66,61.07,2026-09-03 18:32:12.326,1586.425833333333
Pulse experiments,pioreactor01,2026-09-03T12:47:42.328Z,514.0,30.65,61.05,2026-09-03 18:32:42.328,1586.434166666667
Pulse experiments,pioreactor01,2026-09-03T12:48:12.333Z,506.0,30.63,61.04,2026-09-03 18:33:12.333,1586.4425
Pulse experiments,pioreactor01,2026-09-03T12:48:42.326Z,497.0,30.65,61.0,2026-09-03 18:33:42.326,1586.450833333333
Pulse experiments,pioreactor01,2026-09-03T12:49:12.327Z,487.0,30.63,60.96,2026-09-03 18:34:12.327,1586.459166666667
Pulse experiments,pioreactor01,2026-09-03T12:49:42.327Z,480.0,30.65,60.99,2026-09-03 18:34:42.327,1586.4675
Pulse experiments,pioreactor01,2026-09-03T12:50:12.333Z,475.0,30.64,60.98,2026-09-03 18:35:12.333,1586.475833333333
Pulse experiments,pioreactor01,2026-09-03T12:50:42.330Z,466.0,30.61,61.04,2026-09-03 18:35:42.330,1586.484166666667
Pulse experiments,pioreactor01,2026-09-03T12:51:12.331Z,459.0,30.64,61.01,2026-09-03 18:36:12.331,1586.4925
Pulse experiments,pioreactor01,2026-09-03T12:51:42.333Z,452.0,30.66,60.95,2026-09-03 18:36:42.333,1586.500833333333
Pulse experiments,pioreactor01,2026-09-03T12:52:12.330Z,453.0,30.64,60.98,2026-09-03 18:37:12.330,1586.509166666667
Pulse experiments,pioreactor01,2026-09-03T12:52:42.330Z,458.0,30.62,60.97,2026-09-03 18:37:42.330,1586.5175
Pulse experiments,pioreactor01,2026-09-03T12:53:12.332Z,458.0,30.64,61.01,2026-09-03 18:38:12.332,1586.525833333333
Pulse experiments,pioreactor01,2026-09-03T12:53:42.334Z,460.0,30.59,61.03,2026-09-03 18:38:42.334,1586.534166666667
Pulse experiments,pioreactor01,2026-09-03T12:54:12.332Z,458.0,30.55,61.1,2026-09-03 18:39:12.332,1586.5425
Pulse experiments,pioreactor01,2026-09-03T12:54:42.332Z,456.0,30.56,61.14,2026-09-03 18:39:42.332,1586.550833333333
Pulse experiments,pioreactor01,2026-09-03T12:55:12.333Z,460.0,30.56,61.12,2026-09-03 18:40:12.333,1586.559166666667
Pulse experiments,pioreactor01,2026-09-03T12:55:42.332Z,467.0,30.58,61.14,2026-09-03 18:40:42.332,1586.5675
Pulse experiments,pioreactor01,2026-09-03T12:56:12.335Z,470.0,30.59,61.18,2026-09-03 18:41:12.335,1586.575833333333
Pulse experiments,pioreactor01,2026-09-03T12:56:42.333Z,469.0,30.61,61.13,2026-09-03 18:41:42.333,1586.584166666667
Pulse experiments,pioreactor01,2026-09-03T12:57:12.333Z,471.0,30.62,61.14,2026-09-03 18:42:12.333,1586.5925
Pulse experiments,pioreactor01,2026-09-03T12:57:42.334Z,472.0,30.59,61.17,2026-09-03 18:42:42.334,1586.600833333333
Pulse experiments,pioreactor01,2026-09-03T12:58:12.336Z,473.0,30.61,61.28,2026-09-03 18:43:12.336,1586.609166666667
Pulse experiments,pioreactor01,2026-09-03T12:58:42.334Z,472.0,30.62,61.23,2026-09-03 18:43:42.334,1586.6175
Pulse experiments,pioreactor01,2026-09-03T12:59:12.335Z,474.0,30.61,61.21,2026-09-03 18:44:12.335,1586.625833333333
Pulse experiments,pioreactor01,2026-09-03T12:59:42.334Z,469.0,30.65,61.15,2026-09-03 18:44:42.334,1586.634166666667
Pulse experiments,pioreactor01,2026-09-03T13:00:12.334Z,471.0,30.65,61.13,2026-09-03 18:45:12.334,1586.6425
Pulse experiments,pioreactor01,2026-09-03T13:00:42.336Z,477.0,30.63,61.26,2026-09-03 18:45:42.336,1586.650833333333
Pulse experiments,pioreactor01,2026-09-03T13:01:12.335Z,481.0,30.61,61.34,2026-09-03 18:46:12.335,1586.659166666667
Pulse experiments,pioreactor01,2026-09-03T13:01:42.336Z,481.0,30.63,61.35,2026-09-03 18:46:42.336,1586.6675
Pulse experiments,pioreactor01,2026-09-03T13:02:12.339Z,487.0,30.61,61.35,2026-09-03 18:47:12.339,1586.675833333333
Pulse experiments,pioreactor01,2026-09-03T13:02:42.337Z,482.0,30.62,61.34,2026-09-03 18:47:42.337,1586.684166666667
Pulse experiments,pioreactor01,2026-09-03T13:03:12.341Z,479.0,30.61,61.35,2026-09-03 18:48:12.341,1586.6925
Pulse experiments,pioreactor01,2026-09-03T13:03:42.336Z,479.0,30.61,61.44,2026-09-03 18:48:42.336,1586.700833333333
Pulse experiments,pioreactor01,2026-09-03T13:04:12.336Z,478.0,30.61,61.47,2026-09-03 18:49:12.336,1586.709166666667
Pulse experiments,pioreactor01,2026-09-03T13:04:42.338Z,474.0,30.62,61.47,2026-09-03 18:49:42.338,1586.7175
Pulse experiments,pioreactor01,2026-09-03T13:05:12.343Z,474.0,30.65,61.45,2026-09-03 18:50:12.343,1586.725833333333
Pulse experiments,pioreactor01,2026-09-03T13:05:42.341Z,465.0,30.65,61.51,2026-09-03 18:50:42.341,1586.734166666667
Pulse experiments,pioreactor01,2026-09-03T13:06:12.341Z,471.0,30.62,61.55,2026-09-03 18:51:12.341,1586.7425
Pulse experiments,pioreactor01,2026-09-03T13:06:42.340Z,472.0,30.64,61.49,2026-09-03 18:51:42.340,1586.750833333333
Pulse experiments,pioreactor01,2026-09-03T13:07:12.339Z,472.0,30.59,61.57,2026-09-03 18:52:12.339,1586.759166666667
Pulse experiments,pioreactor01,2026-09-03T13:07:42.340Z,472.0,30.58,61.66,2026-09-03 18:52:42.340,1586.7675
Pulse experiments,pioreactor01,2026-09-03T13:08:12.340Z,468.0,30.59,61.68,2026-09-03 18:53:12.340,1586.775833333333
Pulse experiments,pioreactor01,2026-09-03T13:08:42.347Z,462.0,30.52,61.8,2026-09-03 18:53:42.347,1586.784166666667
Pulse experiments,pioreactor01,2026-09-03T13:09:12.340Z,387.0,30.51,61.87,2026-09-03 18:54:12.340,1586.7925
Pulse experiments,pioreactor01,2026-09-03T13:09:42.340Z,419.0,30.42,62.0,2026-09-03 18:54:42.340,1586.800833333333
Pulse experiments,pioreactor01,2026-09-03T13:10:12.341Z,443.0,30.46,61.99,2026-09-03 18:55:12.341,1586.809166666667
Pulse experiments,pioreactor01,2026-09-03T13:10:42.341Z,457.0,30.44,62.09,2026-09-03 18:55:42.341,1586.8175
Pulse experiments,pioreactor01,2026-09-03T13:11:12.340Z,462.0,30.5,62.0,2026-09-03 18:56:12.340,1586.825833333333
Pulse experiments,pioreactor01,2026-09-03T13:11:42.341Z,472.0,30.52,61.92,2026-09-03 18:56:42.341,1586.834166666667
Pulse experiments,pioreactor01,2026-09-03T13:12:12.345Z,476.0,30.54,61.93,2026-09-03 18:57:12.345,1586.8425
Pulse experiments,pioreactor01,2026-09-03T13:12:42.347Z,481.0,30.58,61.86,2026-09-03 18:57:42.347,1586.850833333333
Pulse experiments,pioreactor01,2026-09-03T13:13:12.346Z,488.0,30.59,61.82,2026-09-03 18:58:12.346,1586.859166666667
Pulse experiments,pioreactor01,2026-09-03T13:13:42.344Z,488.0,30.61,61.77,2026-09-03 18:58:42.344,1586.8675
Pulse experiments,pioreactor01,2026-09-03T13:14:12.342Z,489.0,30.62,61.73,2026-09-03 18:59:12.342,1586.875833333333
Pulse experiments,pioreactor01,2026-09-03T13:14:42.344Z,488.0,30.62,61.67,2026-09-03 18:59:42.344,1586.884166666667
