experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-06-30T14:57:41.117Z,640.0,,,2026-06-30 20:42:41.117,28.600555555556
Pulse experiments,pioreactor01,2026-06-30T14:58:11.123Z,643.0,30.06,70.88,2026-06-30 20:43:11.123,28.608888888889
Pulse experiments,pioreactor01,2026-06-30T14:58:41.115Z,645.0,29.6,73.63,2026-06-30 20:43:41.115,28.617222222222
Pulse experiments,pioreactor01,2026-06-30T14:59:11.115Z,642.0,29.35,75.14,2026-06-30 20:44:11.115,28.625555555556
Pulse experiments,pioreactor01,2026-06-30T14:59:41.115Z,631.0,29.32,75.47,2026-06-30 20:44:41.115,28.633888888889
Pulse experiments,pioreactor01,2026-06-30T15:00:11.119Z,624.0,29.31,75.36,2026-06-30 20:45:11.119,28.642222222222
Pulse experiments,pioreactor01,2026-06-30T15:00:41.126Z,624.0,29.37,75.1,2026-06-30 20:45:41.126,28.650555555556
Pulse experiments,pioreactor01,2026-06-30T15:01:11.115Z,616.0,29.44,74.87,2026-06-30 20:46:11.115,28.658888888889
Pulse experiments,pioreactor01,2026-06-30T15:01:41.112Z,611.0,29.53,74.37,2026-06-30 20:46:41.112,28.667222222222
Pulse experiments,pioreactor01,2026-06-30T15:02:11.123Z,607.0,29.61,73.97,2026-06-30 20:47:11.123,28.675555555556
Pulse experiments,pioreactor01,2026-06-30T15:02:41.117Z,598.0,29.71,73.45,2026-06-30 20:47:41.117,28.683888888889
Pulse experiments,pioreactor01,2026-06-30T15:03:11.115Z,597.0,29.75,73.0,2026-06-30 20:48:11.115,28.692222222222
Pulse experiments,pioreactor01,2026-06-30T15:03:41.125Z,595.0,29.83,72.52,2026-06-30 20:48:41.125,28.700555555556
Pulse experiments,pioreactor01,2026-06-30T15:04:11.117Z,593.0,29.91,72.27,2026-06-30 20:49:11.117,28.708888888889
Pulse experiments,pioreactor01,2026-06-30T15:04:41.114Z,591.0,29.95,72.09,2026-06-30 20:49:41.114,28.717222222222
Pulse experiments,pioreactor01,2026-06-30T15:05:12.401Z,591.0,29.98,71.81,2026-06-30 20:50:12.401,28.725833333333
Pulse experiments,pioreactor01,2026-06-30T15:05:41.104Z,594.0,30.04,71.64,2026-06-30 20:50:41.104,28.733888888889
Pulse experiments,pioreactor01,2026-06-30T15:06:11.127Z,592.0,30.07,71.39,2026-06-30 20:51:11.127,28.742222222222
Pulse experiments,pioreactor01,2026-06-30T15:06:41.113Z,591.0,30.05,71.2,2026-06-30 20:51:41.113,28.750555555556
Pulse experiments,pioreactor01,2026-06-30T15:07:11.101Z,584.0,30.11,70.98,2026-06-30 20:52:11.101,28.758888888889
Pulse experiments,pioreactor01,2026-06-30T15:07:41.103Z,588.0,30.11,70.9,2026-06-30 20:52:41.103,28.767222222222
