experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-02T13:15:10.972Z,532.0,30.56,66.99,2026-09-02 19:00:10.972,1562.891944444444
Pulse experiments,pioreactor01,2026-09-02T13:15:40.977Z,530.0,30.58,66.74,2026-09-02 19:00:40.977,1562.900277777778
Pulse experiments,pioreactor01,2026-09-02T13:16:10.998Z,533.0,30.61,66.56,2026-09-02 19:01:10.998,1562.908611111111
Pulse experiments,pioreactor01,2026-09-02T13:16:40.977Z,529.0,30.63,66.4,2026-09-02 19:01:40.977,1562.916944444444
Pulse experiments,pioreactor01,2026-09-02T13:17:10.976Z,526.0,30.67,66.2,2026-09-02 19:02:10.976,1562.925277777778
Pulse experiments,pioreactor01,2026-09-02T13:17:40.980Z,523.0,30.69,66.19,2026-09-02 19:02:40.980,1562.933611111111
Pulse experiments,pioreactor01,2026-09-02T13:18:10.973Z,518.0,30.7,66.2,2026-09-02 19:03:10.973,1562.941944444445
Pulse experiments,pioreactor01,2026-09-02T13:18:40.980Z,516.0,30.74,66.24,2026-09-02 19:03:40.980,1562.950277777778
Pulse experiments,pioreactor01,2026-09-02T13:19:10.987Z,520.0,30.78,66.0,2026-09-02 19:04:10.987,1562.958611111111
Pulse experiments,pioreactor01,2026-09-02T13:19:41.036Z,524.0,30.82,65.85,2026-09-02 19:04:41.036,1562.967222222222
Pulse experiments,pioreactor01,2026-09-02T13:20:10.992Z,521.0,30.86,65.64,2026-09-02 19:05:10.992,1562.975277777778
Pulse experiments,pioreactor01,2026-09-02T13:20:40.973Z,522.0,30.86,65.42,2026-09-02 19:05:40.973,1562.983611111111
Pulse experiments,pioreactor01,2026-09-02T13:21:10.976Z,522.0,30.86,65.42,2026-09-02 19:06:10.976,1562.991944444444
Pulse experiments,pioreactor01,2026-09-02T13:21:40.975Z,524.0,30.94,65.51,2026-09-02 19:06:40.975,1563.000277777778
Pulse experiments,pioreactor01,2026-09-02T13:22:10.977Z,532.0,30.93,65.5,2026-09-02 19:07:10.977,1563.008611111111
Pulse experiments,pioreactor01,2026-09-02T13:22:40.977Z,537.0,31.0,65.35,2026-09-02 19:07:40.977,1563.016944444444
Pulse experiments,pioreactor01,2026-09-02T13:23:10.998Z,536.0,31.02,65.31,2026-09-02 19:08:10.998,1563.025277777778
Pulse experiments,pioreactor01,2026-09-02T13:23:40.992Z,542.0,31.05,65.08,2026-09-02 19:08:40.992,1563.033611111111
Pulse experiments,pioreactor01,2026-09-02T13:24:10.977Z,549.0,31.07,65.09,2026-09-02 19:09:10.977,1563.041944444444
Pulse experiments,pioreactor01,2026-09-02T13:24:40.985Z,554.0,31.08,65.06,2026-09-02 19:09:40.985,1563.050277777778
Pulse experiments,pioreactor01,2026-09-02T13:25:10.988Z,560.0,31.07,65.11,2026-09-02 19:10:10.988,1563.058611111111
Pulse experiments,pioreactor01,2026-09-02T13:25:40.990Z,567.0,31.08,65.21,2026-09-02 19:10:40.990,1563.066944444445
Pulse experiments,pioreactor01,2026-09-02T13:26:10.993Z,573.0,31.08,65.02,2026-09-02 19:11:10.993,1563.075277777778
Pulse experiments,pioreactor01,2026-09-02T13:26:40.990Z,581.0,31.07,64.99,2026-09-02 19:11:40.990,1563.083611111111
Pulse experiments,pioreactor01,2026-09-02T13:27:10.987Z,582.0,31.1,64.96,2026-09-02 19:12:10.987,1563.091944444444
Pulse experiments,pioreactor01,2026-09-02T13:27:40.992Z,584.0,31.1,65.13,2026-09-02 19:12:40.992,1563.100277777778
Pulse experiments,pioreactor01,2026-09-02T13:28:10.977Z,589.0,31.13,65.23,2026-09-02 19:13:10.977,1563.108611111111
Pulse experiments,pioreactor01,2026-09-02T13:28:40.978Z,593.0,31.1,65.28,2026-09-02 19:13:40.978,1563.116944444444
Pulse experiments,pioreactor01,2026-09-02T13:29:10.981Z,598.0,31.12,65.22,2026-09-02 19:14:10.981,1563.125277777778
Pulse experiments,pioreactor01,2026-09-02T13:29:40.992Z,601.0,31.11,65.09,2026-09-02 19:14:40.992,1563.133611111111
Pulse experiments,pioreactor01,2026-09-02T13:30:10.982Z,605.0,31.08,65.06,2026-09-02 19:15:10.982,1563.141944444444
Pulse experiments,pioreactor01,2026-09-02T13:30:40.987Z,607.0,31.12,65.1,2026-09-02 19:15:40.987,1563.150277777778
Pulse experiments,pioreactor01,2026-09-02T13:31:10.984Z,611.0,31.11,65.14,2026-09-02 19:16:10.984,1563.158611111111
Pulse experiments,pioreactor01,2026-09-02T13:31:40.981Z,611.0,31.1,65.21,2026-09-02 19:16:40.981,1563.166944444444
Pulse experiments,pioreactor01,2026-09-02T13:32:10.980Z,611.0,31.09,65.2,2026-09-02 19:17:10.980,1563.175277777778
Pulse experiments,pioreactor01,2026-09-02T13:32:40.980Z,614.0,31.12,65.15,2026-09-02 19:17:40.980,1563.183611111111
Pulse experiments,pioreactor01,2026-09-02T13:33:10.984Z,616.0,31.11,65.1,2026-09-02 19:18:10.984,1563.191944444445
Pulse experiments,pioreactor01,2026-09-02T13:33:40.982Z,618.0,31.1,65.06,2026-09-02 19:18:40.982,1563.200277777778
Pulse experiments,pioreactor01,2026-09-02T13:34:10.979Z,620.0,31.12,65.1,2026-09-02 19:19:10.979,1563.208611111111
Pulse experiments,pioreactor01,2026-09-02T13:34:40.983Z,622.0,31.1,65.12,2026-09-02 19:19:40.983,1563.216944444444
Pulse experiments,pioreactor01,2026-09-02T13:35:10.982Z,631.0,31.12,65.09,2026-09-02 19:20:10.982,1563.225277777778
Pulse experiments,pioreactor01,2026-09-02T13:35:40.982Z,632.0,31.12,65.09,2026-09-02 19:20:40.982,1563.233611111111
Pulse experiments,pioreactor01,2026-09-02T13:36:10.996Z,632.0,31.12,65.01,2026-09-02 19:21:10.996,1563.241944444444
Pulse experiments,pioreactor01,2026-09-02T13:36:40.991Z,635.0,31.1,64.97,2026-09-02 19:21:40.991,1563.250277777778
Pulse experiments,pioreactor01,2026-09-02T13:37:10.985Z,635.0,31.12,64.97,2026-09-02 19:22:10.985,1563.258611111111
Pulse experiments,pioreactor01,2026-09-02T13:37:40.982Z,635.0,31.11,64.97,2026-09-02 19:22:40.982,1563.266944444444
Pulse experiments,pioreactor01,2026-09-02T13:38:10.998Z,639.0,31.1,65.05,2026-09-02 19:23:10.998,1563.275277777778
Pulse experiments,pioreactor01,2026-09-02T13:38:40.986Z,638.0,31.11,65.04,2026-09-02 19:23:40.986,1563.283611111111
Pulse experiments,pioreactor01,2026-09-02T13:39:11.000Z,638.0,31.12,65.05,2026-09-02 19:24:11.000,1563.292222222222
