experiment,pioreactor_unit,timestamp,message,source,level,task,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-02T20:39:11.590Z,PID output = -1.3099999999999765,app,DEBUG,temperature_automation,2026-09-03 02:24:11.590,1570.292222222222
Pulse experiments,pioreactor01,2026-09-02T20:39:11.596Z,UpdatedHeaterDC: delta_dc=-1.3099999999999765,app,INFO,temperature_automation,2026-09-03 02:24:11.596,1570.292222222222
Pulse experiments,pioreactor01,2026-09-02T20:42:29.276Z,"features={'previous_heater_dc': 25.35, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [42.6875, 41.770833333333336, 41.072916666666664, 40.489583333333336, 39.947916666666664, 39.5, 39.0625, 38.6875, 38.375, 38.0625, 37.8125, 37.5625, 37.354166666666664, 37.125, 36.947916666666664, 36.8125, 36.625, 36.5, 36.375, 36.25, 36.135416666666664]}",app,DEBUG,temperature_automation,2026-09-03 02:27:29.276,1570.347222222222
Pulse experiments,pioreactor01,2026-09-02T20:42:29.352Z,PID output = 0.834000000000016,app,DEBUG,temperature_automation,2026-09-03 02:27:29.352,1570.347222222222
Pulse experiments,pioreactor01,2026-09-02T20:42:29.358Z,UpdatedHeaterDC: delta_dc=0.834000000000016,app,INFO,temperature_automation,2026-09-03 02:27:29.358,1570.347222222222
Pulse experiments,pioreactor01,2026-09-02T20:45:50.952Z,"features={'previous_heater_dc': 26.18, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [43.0, 42.03125, 41.322916666666664, 40.697916666666664, 40.135416666666664, 39.6875, 39.25, 38.875, 38.5, 38.1875, 37.9375, 37.6875, 37.4375, 37.25, 37.0625, 36.875, 36.697916666666664, 36.5625, 36.375, 36.25, 36.145833333333336]}",app,DEBUG,temperature_automation,2026-09-03 02:30:50.952,1570.403055555556
Pulse experiments,pioreactor01,2026-09-02T20:45:51.043Z,PID output = -2.8280000000000327,app,DEBUG,temperature_automation,2026-09-03 02:30:51.043,1570.403333333333
Pulse experiments,pioreactor01,2026-09-02T20:45:51.054Z,UpdatedHeaterDC: delta_dc=-2.8280000000000327,app,INFO,temperature_automation,2026-09-03 02:30:51.054,1570.403333333333
Pulse experiments,pioreactor01,2026-09-02T20:49:10.230Z,"features={'previous_heater_dc': 23.35, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [42.0625, 41.229166666666664, 40.583333333333336, 40.010416666666664, 39.541666666666664, 39.114583333333336, 38.739583333333336, 38.375, 38.0625, 37.8125, 37.5625, 37.3125, 37.125, 36.9375, 36.75, 36.625, 36.4375, 36.3125, 36.21875, 36.125, 36.0]}",app,DEBUG,temperature_automation,2026-09-03 02:34:10.230,1570.458611111111
Pulse experiments,pioreactor01,2026-09-02T20:49:10.331Z,PID output = 2.0360000000000054,app,DEBUG,temperature_automation,2026-09-03 02:34:10.331,1570.458611111111
