experiment,pioreactor_unit,timestamp,event,volume_change_ml,source_of_event,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-01T17:46:01.272Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-01 23:31:01.272,1543.406111111111
Pulse experiments,pioreactor01,2026-09-01T17:46:01.774Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-01 23:31:01.774,1543.406111111111
Pulse experiments,pioreactor01,2026-09-01T17:46:02.274Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-01 23:31:02.274,1543.406388888889
Pulse experiments,pioreactor01,2026-09-01T17:46:02.775Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-01 23:31:02.775,1543.406388888889
Pulse experiments,pioreactor01,2026-09-01T17:46:03.276Z,remove_waste,0.0273492668,dosing_automation:manual_dosing_control,2026-09-01 23:31:03.276,1543.406666666667
Pulse experiments,pioreactor01,2026-09-01T17:46:03.690Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-09-01 23:31:03.690,1543.406666666667
Pulse experiments,pioreactor01,2026-09-01T17:46:04.192Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-09-01 23:31:04.192,1543.406944444444
Pulse experiments,pioreactor01,2026-09-01T17:46:04.693Z,add_media,0.034649647,dosing_automation:manual_dosing_control,2026-09-01 23:31:04.693,1543.406944444444
Pulse experiments,pioreactor01,2026-09-01T17:56:05.655Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-01 23:41:05.655,1543.573888888889
Pulse experiments,pioreactor01,2026-09-01T17:56:06.160Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-01 23:41:06.160,1543.574166666667
Pulse experiments,pioreactor01,2026-09-01T17:56:06.662Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-01 23:41:06.662,1543.574166666667
Pulse experiments,pioreactor01,2026-09-01T17:56:07.163Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-01 23:41:07.163,1543.574444444444
Pulse experiments,pioreactor01,2026-09-01T17:56:07.664Z,remove_waste,0.0273492668,dosing_automation:manual_dosing_control,2026-09-01 23:41:07.664,1543.574444444444
Pulse experiments,pioreactor01,2026-09-01T17:56:08.142Z,add_media,0.05,dosing_automation:manual_dosing_control,2026-09-01 23:41:08.142,1543.574722222222
Pulse experiments,pioreactor01,2026-09-01T18:06:09.220Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-01 23:51:09.220,1543.741666666667
Pulse experiments,pioreactor01,2026-09-01T18:06:09.724Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-01 23:51:09.724,1543.741666666667
Pulse experiments,pioreactor01,2026-09-01T18:06:10.225Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-01 23:51:10.225,1543.741944444444
Pulse experiments,pioreactor01,2026-09-01T18:06:10.726Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-01 23:51:10.726,1543.741944444444
Pulse experiments,pioreactor01,2026-09-01T18:06:11.227Z,remove_waste,0.0273492668,dosing_automation:manual_dosing_control,2026-09-01 23:51:11.227,1543.742222222222
Pulse experiments,pioreactor01,2026-09-01T18:06:11.632Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-09-01 23:51:11.632,1543.742222222222
Pulse experiments,pioreactor01,2026-09-01T18:06:12.133Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-09-01 23:51:12.133,1543.7425
Pulse experiments,pioreactor01,2026-09-01T18:06:12.634Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-09-01 23:51:12.634,1543.7425
Pulse experiments,pioreactor01,2026-09-01T18:06:13.135Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-09-01 23:51:13.135,1543.742777777778
Pulse experiments,pioreactor01,2026-09-01T18:06:13.636Z,add_media,0.016299294,dosing_automation:manual_dosing_control,2026-09-01 23:51:13.636,1543.742777777778
Pulse experiments,pioreactor01,2026-09-01T18:16:14.543Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-09-02 00:01:14.543,1543.909722222222
