experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-12T05:41:24.464Z,616.0,29.47,68.0,2026-08-12 11:26:24.464,1051.329166666667
Pulse experiments,pioreactor01,2026-08-12T05:41:54.467Z,612.0,29.42,67.96,2026-08-12 11:26:54.467,1051.3375
Pulse experiments,pioreactor01,2026-08-12T05:42:24.487Z,604.0,29.42,67.96,2026-08-12 11:27:24.487,1051.345833333333
Pulse experiments,pioreactor01,2026-08-12T05:42:54.475Z,602.0,29.43,68.02,2026-08-12 11:27:54.475,1051.354166666667
Pulse experiments,pioreactor01,2026-08-12T05:43:24.484Z,602.0,29.49,68.14,2026-08-12 11:28:24.484,1051.3625
Pulse experiments,pioreactor01,2026-08-12T05:43:54.465Z,596.0,29.5,68.26,2026-08-12 11:28:54.465,1051.370833333333
Pulse experiments,pioreactor01,2026-08-12T05:44:24.543Z,594.0,29.51,68.19,2026-08-12 11:29:24.543,1051.379166666667
Pulse experiments,pioreactor01,2026-08-12T05:44:54.491Z,588.0,29.52,68.17,2026-08-12 11:29:54.491,1051.3875
Pulse experiments,pioreactor01,2026-08-12T05:45:24.474Z,587.0,29.52,68.05,2026-08-12 11:30:24.474,1051.395833333333
Pulse experiments,pioreactor01,2026-08-12T05:45:54.483Z,583.0,29.54,68.08,2026-08-12 11:30:54.483,1051.404166666667
Pulse experiments,pioreactor01,2026-08-12T05:46:24.476Z,578.0,29.56,68.1,2026-08-12 11:31:24.476,1051.4125
Pulse experiments,pioreactor01,2026-08-12T05:46:54.488Z,575.0,29.53,68.21,2026-08-12 11:31:54.488,1051.420833333333
Pulse experiments,pioreactor01,2026-08-12T05:47:24.467Z,576.0,29.49,68.29,2026-08-12 11:32:24.467,1051.429166666667
Pulse experiments,pioreactor01,2026-08-12T05:47:54.491Z,576.0,29.49,68.21,2026-08-12 11:32:54.491,1051.4375
Pulse experiments,pioreactor01,2026-08-12T05:48:24.491Z,571.0,29.51,68.13,2026-08-12 11:33:24.491,1051.445833333333
Pulse experiments,pioreactor01,2026-08-12T05:48:54.469Z,562.0,29.53,67.97,2026-08-12 11:33:54.469,1051.454166666667
Pulse experiments,pioreactor01,2026-08-12T05:49:24.468Z,561.0,29.56,67.93,2026-08-12 11:34:24.468,1051.4625
Pulse experiments,pioreactor01,2026-08-12T05:49:54.474Z,558.0,29.58,67.98,2026-08-12 11:34:54.474,1051.470833333333
Pulse experiments,pioreactor01,2026-08-12T05:50:24.511Z,556.0,29.57,67.98,2026-08-12 11:35:24.511,1051.479166666667
Pulse experiments,pioreactor01,2026-08-12T05:50:54.521Z,553.0,29.65,67.85,2026-08-12 11:35:54.521,1051.4875
Pulse experiments,pioreactor01,2026-08-12T05:51:24.479Z,553.0,29.69,67.75,2026-08-12 11:36:24.479,1051.495833333333
Pulse experiments,pioreactor01,2026-08-12T05:51:54.496Z,551.0,29.67,67.67,2026-08-12 11:36:54.496,1051.504166666667
Pulse experiments,pioreactor01,2026-08-12T05:52:24.481Z,554.0,29.67,67.6,2026-08-12 11:37:24.481,1051.5125
Pulse experiments,pioreactor01,2026-08-12T05:52:54.475Z,552.0,29.7,67.67,2026-08-12 11:37:54.475,1051.520833333333
Pulse experiments,pioreactor01,2026-08-12T05:53:24.475Z,549.0,29.72,67.71,2026-08-12 11:38:24.475,1051.529166666667
Pulse experiments,pioreactor01,2026-08-12T05:53:54.480Z,549.0,29.72,67.64,2026-08-12 11:38:54.480,1051.5375
Pulse experiments,pioreactor01,2026-08-12T05:54:24.475Z,549.0,29.77,67.56,2026-08-12 11:39:24.475,1051.545833333333
Pulse experiments,pioreactor01,2026-08-12T05:54:54.475Z,545.0,29.77,67.46,2026-08-12 11:39:54.475,1051.554166666667
Pulse experiments,pioreactor01,2026-08-12T05:55:24.479Z,543.0,29.77,67.32,2026-08-12 11:40:24.479,1051.5625
Pulse experiments,pioreactor01,2026-08-12T05:55:54.475Z,543.0,29.76,67.34,2026-08-12 11:40:54.475,1051.570833333333
