experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-07-01T16:11:09.304Z,834.0,,,2026-07-01 21:56:09.304,53.825
Pulse experiments,pioreactor01,2026-07-01T16:11:39.286Z,835.0,28.64,70.28,2026-07-01 21:56:39.286,53.833333333333
Pulse experiments,pioreactor01,2026-07-01T16:12:09.287Z,836.0,28.42,71.46,2026-07-01 21:57:09.287,53.841666666667
Pulse experiments,pioreactor01,2026-07-01T16:12:39.289Z,831.0,28.24,72.27,2026-07-01 21:57:39.289,53.85
Pulse experiments,pioreactor01,2026-07-01T16:13:09.290Z,832.0,28.18,72.65,2026-07-01 21:58:09.290,53.858333333333
Pulse experiments,pioreactor01,2026-07-01T16:13:39.287Z,829.0,28.17,72.77,2026-07-01 21:58:39.287,53.866666666667
Pulse experiments,pioreactor01,2026-07-01T16:14:09.286Z,829.0,28.16,72.87,2026-07-01 21:59:09.286,53.875
Pulse experiments,pioreactor01,2026-07-01T16:14:39.287Z,825.0,28.18,72.9,2026-07-01 21:59:39.287,53.883333333333
Pulse experiments,pioreactor01,2026-07-01T16:15:09.285Z,828.0,28.23,73.04,2026-07-01 22:00:09.285,53.891666666667
Pulse experiments,pioreactor01,2026-07-01T16:15:39.291Z,830.0,28.26,73.04,2026-07-01 22:00:39.291,53.9
Pulse experiments,pioreactor01,2026-07-01T16:16:09.293Z,828.0,28.33,73.02,2026-07-01 22:01:09.293,53.908333333333
Pulse experiments,pioreactor01,2026-07-01T16:16:39.287Z,826.0,28.38,72.89,2026-07-01 22:01:39.287,53.916666666667
Pulse experiments,pioreactor01,2026-07-01T16:17:09.297Z,823.0,28.41,72.64,2026-07-01 22:02:09.297,53.925
Pulse experiments,pioreactor01,2026-07-01T16:17:39.296Z,821.0,28.47,72.59,2026-07-01 22:02:39.296,53.933333333333
Pulse experiments,pioreactor01,2026-07-01T16:18:09.288Z,819.0,28.55,72.56,2026-07-01 22:03:09.288,53.941666666667
Pulse experiments,pioreactor01,2026-07-01T16:18:39.292Z,825.0,28.61,72.6,2026-07-01 22:03:39.292,53.95
Pulse experiments,pioreactor01,2026-07-01T16:19:09.295Z,833.0,28.68,72.65,2026-07-01 22:04:09.295,53.958333333333
Pulse experiments,pioreactor01,2026-07-01T16:19:39.292Z,836.0,28.79,72.41,2026-07-01 22:04:39.292,53.966666666667
Pulse experiments,pioreactor01,2026-07-01T16:20:09.292Z,843.0,28.84,72.24,2026-07-01 22:05:09.292,53.975
Pulse experiments,pioreactor01,2026-07-01T16:20:39.342Z,842.0,28.88,72.0,2026-07-01 22:05:39.342,53.983333333333
Pulse experiments,pioreactor01,2026-07-01T16:21:09.346Z,846.0,28.94,71.99,2026-07-01 22:06:09.346,53.991666666667
Pulse experiments,pioreactor01,2026-07-01T16:21:39.290Z,844.0,29.0,72.06,2026-07-01 22:06:39.290,54.0
Pulse experiments,pioreactor01,2026-07-01T16:22:09.300Z,843.0,29.08,72.05,2026-07-01 22:07:09.300,54.008333333333
Pulse experiments,pioreactor01,2026-07-01T16:22:39.325Z,839.0,29.16,71.77,2026-07-01 22:07:39.325,54.016666666667
Pulse experiments,pioreactor01,2026-07-01T16:23:09.291Z,840.0,29.27,71.57,2026-07-01 22:08:09.291,54.025
Pulse experiments,pioreactor01,2026-07-01T16:23:39.302Z,839.0,29.32,71.19,2026-07-01 22:08:39.302,54.033333333333
Pulse experiments,pioreactor01,2026-07-01T16:24:09.306Z,836.0,29.4,71.01,2026-07-01 22:09:09.306,54.041666666667
Pulse experiments,pioreactor01,2026-07-01T16:24:39.348Z,832.0,29.44,70.72,2026-07-01 22:09:39.348,54.05
Pulse experiments,pioreactor01,2026-07-01T16:25:09.296Z,826.0,29.54,70.51,2026-07-01 22:10:09.296,54.058333333333
Pulse experiments,pioreactor01,2026-07-01T16:25:39.309Z,824.0,29.63,70.37,2026-07-01 22:10:39.309,54.066666666667
Pulse experiments,pioreactor01,2026-07-01T16:26:09.297Z,825.0,29.74,70.11,2026-07-01 22:11:09.297,54.075
Pulse experiments,pioreactor01,2026-07-01T16:26:39.293Z,822.0,29.85,69.81,2026-07-01 22:11:39.293,54.083333333333
Pulse experiments,pioreactor01,2026-07-01T16:27:09.302Z,823.0,29.93,69.46,2026-07-01 22:12:09.302,54.091666666667
Pulse experiments,pioreactor01,2026-07-01T16:27:39.298Z,818.0,30.01,69.08,2026-07-01 22:12:39.298,54.1
Pulse experiments,pioreactor01,2026-07-01T16:28:09.299Z,816.0,30.08,68.96,2026-07-01 22:13:09.299,54.108333333333
Pulse experiments,pioreactor01,2026-07-01T16:28:39.318Z,818.0,30.16,68.92,2026-07-01 22:13:39.318,54.116666666667
Pulse experiments,pioreactor01,2026-07-01T16:29:09.296Z,815.0,30.29,68.65,2026-07-01 22:14:09.296,54.125
Pulse experiments,pioreactor01,2026-07-01T16:29:39.296Z,819.0,30.39,68.17,2026-07-01 22:14:39.296,54.133333333333
Pulse experiments,pioreactor01,2026-07-01T16:30:09.374Z,822.0,30.46,67.69,2026-07-01 22:15:09.374,54.141666666667
