experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-04T15:48:46.347Z,790.0,,,2026-08-04 21:33:46.347,869.451944444444
Pulse experiments,pioreactor01,2026-08-04T15:49:16.317Z,793.0,30.58,67.28,2026-08-04 21:34:16.317,869.460277777778
Pulse experiments,pioreactor01,2026-08-04T15:49:46.310Z,794.0,30.5,67.19,2026-08-04 21:34:46.310,869.468611111111
Pulse experiments,pioreactor01,2026-08-04T15:50:16.314Z,806.0,30.43,67.19,2026-08-04 21:35:16.314,869.476944444444
Pulse experiments,pioreactor01,2026-08-04T15:50:46.325Z,811.0,30.58,67.54,2026-08-04 21:35:46.325,869.485277777778
Pulse experiments,pioreactor01,2026-08-04T15:51:16.312Z,1483.0,30.77,67.5,2026-08-04 21:36:16.312,869.493611111111
Pulse experiments,pioreactor01,2026-08-04T15:51:46.307Z,1328.0,30.84,68.05,2026-08-04 21:36:46.307,869.501944444444
Pulse experiments,pioreactor01,2026-08-04T15:52:16.317Z,1170.0,30.77,67.5,2026-08-04 21:37:16.317,869.510277777778
Pulse experiments,pioreactor01,2026-08-04T15:52:46.307Z,1069.0,30.58,67.35,2026-08-04 21:37:46.307,869.518611111111
Pulse experiments,pioreactor01,2026-08-04T15:53:16.308Z,1001.0,30.42,67.39,2026-08-04 21:38:16.308,869.526944444444
Pulse experiments,pioreactor01,2026-08-04T15:53:46.310Z,945.0,30.29,67.5,2026-08-04 21:38:46.310,869.535277777778
Pulse experiments,pioreactor01,2026-08-04T15:54:16.339Z,917.0,30.21,67.65,2026-08-04 21:39:16.339,869.543611111111
Pulse experiments,pioreactor01,2026-08-04T15:54:46.313Z,906.0,30.15,67.78,2026-08-04 21:39:46.313,869.551944444444
Pulse experiments,pioreactor01,2026-08-04T15:55:16.314Z,896.0,30.07,67.9,2026-08-04 21:40:16.314,869.560277777778
Pulse experiments,pioreactor01,2026-08-04T15:55:46.330Z,890.0,30.02,68.01,2026-08-04 21:40:46.330,869.568611111111
Pulse experiments,pioreactor01,2026-08-04T15:56:16.319Z,879.0,30.0,67.99,2026-08-04 21:41:16.319,869.576944444444
Pulse experiments,pioreactor01,2026-08-04T15:56:46.315Z,874.0,29.94,68.15,2026-08-04 21:41:46.315,869.585277777778
Pulse experiments,pioreactor01,2026-08-04T15:57:16.333Z,867.0,29.91,68.31,2026-08-04 21:42:16.333,869.593611111111
Pulse experiments,pioreactor01,2026-08-04T15:57:46.347Z,862.0,29.84,68.49,2026-08-04 21:42:46.347,869.601944444444
Pulse experiments,pioreactor01,2026-08-04T15:58:16.339Z,860.0,29.82,68.7,2026-08-04 21:43:16.339,869.610277777778
Pulse experiments,pioreactor01,2026-08-04T15:58:46.329Z,858.0,29.76,68.79,2026-08-04 21:43:46.329,869.618611111111
Pulse experiments,pioreactor01,2026-08-04T15:59:16.311Z,857.0,29.76,68.86,2026-08-04 21:44:16.311,869.626944444444
Pulse experiments,pioreactor01,2026-08-04T15:59:46.333Z,859.0,29.75,68.93,2026-08-04 21:44:46.333,869.635277777778
Pulse experiments,pioreactor01,2026-08-04T16:00:16.325Z,861.0,29.71,69.07,2026-08-04 21:45:16.325,869.643611111111
Pulse experiments,pioreactor01,2026-08-04T16:00:46.315Z,863.0,29.7,69.28,2026-08-04 21:45:46.315,869.651944444444
Pulse experiments,pioreactor01,2026-08-04T16:01:16.316Z,865.0,29.69,69.48,2026-08-04 21:46:16.316,869.660277777778
Pulse experiments,pioreactor01,2026-08-04T16:01:46.316Z,870.0,29.69,69.56,2026-08-04 21:46:46.316,869.668611111111
Pulse experiments,pioreactor01,2026-08-04T16:02:16.313Z,875.0,29.7,69.54,2026-08-04 21:47:16.313,869.676944444444
Pulse experiments,pioreactor01,2026-08-04T16:02:46.325Z,876.0,29.7,69.56,2026-08-04 21:47:46.325,869.685277777778
Pulse experiments,pioreactor01,2026-08-04T16:03:16.313Z,876.0,29.73,69.54,2026-08-04 21:48:16.313,869.693611111111
Pulse experiments,pioreactor01,2026-08-04T16:03:46.380Z,875.0,29.72,69.65,2026-08-04 21:48:46.380,869.701944444444
Pulse experiments,pioreactor01,2026-08-04T16:04:16.312Z,880.0,29.71,69.8,2026-08-04 21:49:16.312,869.710277777778
Pulse experiments,pioreactor01,2026-08-04T16:04:46.313Z,882.0,29.77,69.86,2026-08-04 21:49:46.313,869.718611111111
Pulse experiments,pioreactor01,2026-08-04T16:05:16.319Z,888.0,29.75,69.83,2026-08-04 21:50:16.319,869.726944444444
Pulse experiments,pioreactor01,2026-08-04T16:05:46.316Z,890.0,29.77,69.77,2026-08-04 21:50:46.316,869.735277777778
Pulse experiments,pioreactor01,2026-08-04T16:06:16.343Z,886.0,29.81,69.63,2026-08-04 21:51:16.343,869.743611111111
Pulse experiments,pioreactor01,2026-08-04T16:06:46.338Z,887.0,29.83,69.65,2026-08-04 21:51:46.338,869.751944444444
Pulse experiments,pioreactor01,2026-08-04T16:07:16.331Z,888.0,29.81,69.78,2026-08-04 21:52:16.331,869.760277777778
Pulse experiments,pioreactor01,2026-08-04T16:07:46.313Z,892.0,29.84,69.81,2026-08-04 21:52:46.313,869.768611111111
Pulse experiments,pioreactor01,2026-08-04T16:08:16.323Z,890.0,29.9,69.83,2026-08-04 21:53:16.323,869.776944444444
Pulse experiments,pioreactor01,2026-08-04T16:08:46.327Z,893.0,29.93,69.79,2026-08-04 21:53:46.327,869.785277777778
Pulse experiments,pioreactor01,2026-08-04T16:09:16.314Z,892.0,29.94,69.66,2026-08-04 21:54:16.314,869.793611111111
Pulse experiments,pioreactor01,2026-08-04T16:09:46.317Z,892.0,29.96,69.59,2026-08-04 21:54:46.317,869.801944444444
Pulse experiments,pioreactor01,2026-08-04T16:10:16.327Z,904.0,29.96,69.6,2026-08-04 21:55:16.327,869.810277777778
Pulse experiments,pioreactor01,2026-08-04T16:10:46.315Z,908.0,30.0,69.65,2026-08-04 21:55:46.315,869.818611111111
Pulse experiments,pioreactor01,2026-08-04T16:11:16.357Z,912.0,30.05,69.73,2026-08-04 21:56:16.357,869.826944444444
Pulse experiments,pioreactor01,2026-08-04T16:11:46.323Z,914.0,30.06,69.63,2026-08-04 21:56:46.323,869.835277777778
Pulse experiments,pioreactor01,2026-08-04T16:12:16.315Z,911.0,30.1,69.46,2026-08-04 21:57:16.315,869.843611111111
Pulse experiments,pioreactor01,2026-08-04T16:12:46.316Z,906.0,30.13,69.36,2026-08-04 21:57:46.316,869.851944444444
Pulse experiments,pioreactor01,2026-08-04T16:13:16.328Z,909.0,30.14,69.31,2026-08-04 21:58:16.328,869.860277777778
Pulse experiments,pioreactor01,2026-08-04T16:13:46.328Z,914.0,30.15,69.34,2026-08-04 21:58:46.328,869.868611111111
Pulse experiments,pioreactor01,2026-08-04T16:14:16.317Z,916.0,30.16,69.36,2026-08-04 21:59:16.317,869.876944444444
Pulse experiments,pioreactor01,2026-08-04T16:14:46.321Z,916.0,30.22,69.34,2026-08-04 21:59:46.321,869.885277777778
Pulse experiments,pioreactor01,2026-08-04T16:15:16.341Z,920.0,30.24,69.23,2026-08-04 22:00:16.341,869.893611111111
Pulse experiments,pioreactor01,2026-08-04T16:15:46.318Z,922.0,30.31,69.18,2026-08-04 22:00:46.318,869.901944444444
Pulse experiments,pioreactor01,2026-08-04T16:16:16.319Z,922.0,30.33,69.04,2026-08-04 22:01:16.319,869.910277777778
Pulse experiments,pioreactor01,2026-08-04T16:16:46.318Z,922.0,30.34,68.89,2026-08-04 22:01:46.318,869.918611111111
Pulse experiments,pioreactor01,2026-08-04T16:17:16.319Z,920.0,30.34,68.91,2026-08-04 22:02:16.319,869.926944444444
Pulse experiments,pioreactor01,2026-08-04T16:17:46.329Z,920.0,30.38,68.94,2026-08-04 22:02:46.329,869.935277777778
Pulse experiments,pioreactor01,2026-08-04T16:18:16.320Z,919.0,30.4,68.89,2026-08-04 22:03:16.320,869.943611111111
Pulse experiments,pioreactor01,2026-08-04T16:18:46.358Z,920.0,30.42,68.74,2026-08-04 22:03:46.358,869.951944444444
Pulse experiments,pioreactor01,2026-08-04T16:19:16.324Z,922.0,30.48,68.59,2026-08-04 22:04:16.324,869.960277777778
Pulse experiments,pioreactor01,2026-08-04T16:19:46.328Z,926.0,30.49,68.47,2026-08-04 22:04:46.328,869.968611111111
Pulse experiments,pioreactor01,2026-08-04T16:20:16.322Z,932.0,30.49,68.44,2026-08-04 22:05:16.322,869.976944444444
Pulse experiments,pioreactor01,2026-08-04T16:20:46.323Z,933.0,30.54,68.55,2026-08-04 22:05:46.323,869.985277777778
Pulse experiments,pioreactor01,2026-08-04T16:21:16.346Z,935.0,30.58,68.58,2026-08-04 22:06:16.346,869.993611111111
Pulse experiments,pioreactor01,2026-08-04T16:21:46.330Z,936.0,30.62,68.5,2026-08-04 22:06:46.330,870.001944444444
Pulse experiments,pioreactor01,2026-08-04T16:22:16.322Z,937.0,30.66,68.32,2026-08-04 22:07:16.322,870.010277777778
Pulse experiments,pioreactor01,2026-08-04T16:22:46.416Z,937.0,30.68,68.16,2026-08-04 22:07:46.416,870.018611111111
Pulse experiments,pioreactor01,2026-08-04T16:23:16.321Z,934.0,30.68,68.08,2026-08-04 22:08:16.321,870.026944444444
Pulse experiments,pioreactor01,2026-08-04T16:23:46.335Z,936.0,30.67,68.04,2026-08-04 22:08:46.335,870.035277777778
Pulse experiments,pioreactor01,2026-08-04T16:24:16.338Z,941.0,30.74,68.06,2026-08-04 22:09:16.338,870.043611111111
Pulse experiments,pioreactor01,2026-08-04T16:24:46.342Z,948.0,30.75,68.06,2026-08-04 22:09:46.342,870.051944444444
Pulse experiments,pioreactor01,2026-08-04T16:25:16.344Z,947.0,30.78,67.94,2026-08-04 22:10:16.344,870.060277777778
Pulse experiments,pioreactor01,2026-08-04T16:25:46.328Z,952.0,30.81,67.79,2026-08-04 22:10:46.328,870.068611111111
Pulse experiments,pioreactor01,2026-08-04T16:26:16.358Z,953.0,30.82,67.65,2026-08-04 22:11:16.358,870.076944444444
