experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-05T17:00:13.778Z,890.0,28.85,72.44,2026-08-05 22:45:13.778,894.642777777778
Pulse experiments,pioreactor01,2026-08-05T17:00:43.781Z,899.0,28.78,72.29,2026-08-05 22:45:43.781,894.651111111111
Pulse experiments,pioreactor01,2026-08-05T17:01:13.777Z,904.0,28.73,72.24,2026-08-05 22:46:13.777,894.659444444444
Pulse experiments,pioreactor01,2026-08-05T17:01:43.779Z,904.0,28.71,72.3,2026-08-05 22:46:43.779,894.667777777778
Pulse experiments,pioreactor01,2026-08-05T17:02:14.058Z,908.0,28.67,72.36,2026-08-05 22:47:14.058,894.676388888889
Pulse experiments,pioreactor01,2026-08-05T17:02:46.563Z,912.0,28.62,72.5,2026-08-05 22:47:46.563,894.685277777778
Pulse experiments,pioreactor01,2026-08-05T17:03:18.388Z,914.0,28.63,72.59,2026-08-05 22:48:18.388,894.694166666667
Pulse experiments,pioreactor01,2026-08-05T17:03:48.388Z,918.0,28.66,72.6,2026-08-05 22:48:48.388,894.7025
Pulse experiments,pioreactor01,2026-08-05T17:04:18.388Z,924.0,28.66,72.56,2026-08-05 22:49:18.388,894.710833333333
Pulse experiments,pioreactor01,2026-08-05T17:04:48.388Z,926.0,28.67,72.49,2026-08-05 22:49:48.388,894.719166666667
Pulse experiments,pioreactor01,2026-08-05T17:05:18.391Z,933.0,28.7,72.52,2026-08-05 22:50:18.391,894.7275
Pulse experiments,pioreactor01,2026-08-05T17:05:48.389Z,947.0,28.73,72.55,2026-08-05 22:50:48.389,894.735833333333
Pulse experiments,pioreactor01,2026-08-05T17:06:18.390Z,954.0,28.77,72.65,2026-08-05 22:51:18.390,894.744166666667
Pulse experiments,pioreactor01,2026-08-05T17:06:48.389Z,957.0,28.81,72.54,2026-08-05 22:51:48.389,894.7525
Pulse experiments,pioreactor01,2026-08-05T17:07:18.385Z,956.0,28.83,72.39,2026-08-05 22:52:18.385,894.760833333333
Pulse experiments,pioreactor01,2026-08-05T17:07:48.384Z,952.0,28.86,72.21,2026-08-05 22:52:48.384,894.769166666667
Pulse experiments,pioreactor01,2026-08-05T17:08:18.385Z,1861.0,28.88,72.12,2026-08-05 22:53:18.385,894.7775
Pulse experiments,pioreactor01,2026-08-05T17:08:48.385Z,1664.0,29.14,73.3,2026-08-05 22:53:48.385,894.785833333333
Pulse experiments,pioreactor01,2026-08-05T17:09:18.396Z,1412.0,29.26,72.81,2026-08-05 22:54:18.396,894.794166666667
Pulse experiments,pioreactor01,2026-08-05T17:09:48.398Z,1270.0,29.34,72.45,2026-08-05 22:54:48.398,894.8025
Pulse experiments,pioreactor01,2026-08-05T17:10:18.391Z,1178.0,29.37,72.12,2026-08-05 22:55:18.391,894.810833333333
Pulse experiments,pioreactor01,2026-08-05T17:10:48.390Z,1128.0,29.38,71.85,2026-08-05 22:55:48.390,894.819166666667
Pulse experiments,pioreactor01,2026-08-05T17:11:18.388Z,1084.0,29.38,71.5,2026-08-05 22:56:18.388,894.8275
Pulse experiments,pioreactor01,2026-08-05T17:11:48.383Z,1068.0,29.37,71.45,2026-08-05 22:56:48.383,894.835833333333
Pulse experiments,pioreactor01,2026-08-05T17:12:18.384Z,1049.0,29.42,71.47,2026-08-05 22:57:18.384,894.844166666667
Pulse experiments,pioreactor01,2026-08-05T17:12:48.383Z,1038.0,29.5,71.56,2026-08-05 22:57:48.383,894.8525
Pulse experiments,pioreactor01,2026-08-05T17:13:18.383Z,1031.0,29.53,71.53,2026-08-05 22:58:18.383,894.860833333333
Pulse experiments,pioreactor01,2026-08-05T17:13:48.384Z,1024.0,29.58,71.16,2026-08-05 22:58:48.384,894.869166666667
Pulse experiments,pioreactor01,2026-08-05T17:14:18.386Z,1019.0,29.63,70.77,2026-08-05 22:59:18.386,894.8775
Pulse experiments,pioreactor01,2026-08-05T17:14:48.383Z,1006.0,29.68,70.64,2026-08-05 22:59:48.383,894.885833333333
Pulse experiments,pioreactor01,2026-08-05T17:15:18.384Z,995.0,29.74,70.55,2026-08-05 23:00:18.384,894.894166666667
Pulse experiments,pioreactor01,2026-08-05T17:15:48.384Z,989.0,29.8,70.48,2026-08-05 23:00:48.384,894.9025
Pulse experiments,pioreactor01,2026-08-05T17:16:18.384Z,988.0,29.89,70.55,2026-08-05 23:01:18.384,894.910833333333
Pulse experiments,pioreactor01,2026-08-05T17:16:48.384Z,988.0,29.93,70.26,2026-08-05 23:01:48.384,894.919166666667
Pulse experiments,pioreactor01,2026-08-05T17:17:18.385Z,985.0,29.98,70.04,2026-08-05 23:02:18.385,894.9275
Pulse experiments,pioreactor01,2026-08-05T17:17:48.385Z,980.0,30.02,69.92,2026-08-05 23:02:48.385,894.935833333333
Pulse experiments,pioreactor01,2026-08-05T17:18:18.388Z,983.0,30.08,69.58,2026-08-05 23:03:18.388,894.944166666667
Pulse experiments,pioreactor01,2026-08-05T17:18:48.391Z,985.0,30.09,69.59,2026-08-05 23:03:48.391,894.9525
Pulse experiments,pioreactor01,2026-08-05T17:19:18.388Z,990.0,30.16,69.67,2026-08-05 23:04:18.388,894.960833333333
Pulse experiments,pioreactor01,2026-08-05T17:19:48.389Z,996.0,30.2,69.75,2026-08-05 23:04:48.389,894.969166666667
Pulse experiments,pioreactor01,2026-08-05T17:20:18.387Z,996.0,30.26,69.43,2026-08-05 23:05:18.387,894.9775
Pulse experiments,pioreactor01,2026-08-05T17:20:48.393Z,994.0,30.33,68.93,2026-08-05 23:05:48.393,894.985833333333
Pulse experiments,pioreactor01,2026-08-05T17:21:18.388Z,995.0,30.35,68.68,2026-08-05 23:06:18.388,894.994166666667
Pulse experiments,pioreactor01,2026-08-05T17:21:48.553Z,994.0,30.42,68.65,2026-08-05 23:06:48.553,895.0025
Pulse experiments,pioreactor01,2026-08-05T17:22:18.396Z,989.0,30.46,68.51,2026-08-05 23:07:18.396,895.010833333333
Pulse experiments,pioreactor01,2026-08-05T17:22:48.388Z,993.0,30.53,68.42,2026-08-05 23:07:48.388,895.019166666667
Pulse experiments,pioreactor01,2026-08-05T17:23:18.404Z,999.0,30.58,68.32,2026-08-05 23:08:18.404,895.0275
Pulse experiments,pioreactor01,2026-08-05T17:23:48.395Z,1001.0,30.63,68.02,2026-08-05 23:08:48.395,895.035833333333
Pulse experiments,pioreactor01,2026-08-05T17:24:18.396Z,998.0,30.65,67.77,2026-08-05 23:09:18.396,895.044166666667
Pulse experiments,pioreactor01,2026-08-05T17:24:48.390Z,995.0,30.66,67.52,2026-08-05 23:09:48.390,895.0525
Pulse experiments,pioreactor01,2026-08-05T17:25:18.392Z,993.0,30.68,67.44,2026-08-05 23:10:18.392,895.060833333333
Pulse experiments,pioreactor01,2026-08-05T17:25:48.395Z,992.0,30.75,67.44,2026-08-05 23:10:48.395,895.069166666667
Pulse experiments,pioreactor01,2026-08-05T17:26:18.390Z,997.0,30.78,67.4,2026-08-05 23:11:18.390,895.0775
Pulse experiments,pioreactor01,2026-08-05T17:26:48.390Z,997.0,30.83,67.41,2026-08-05 23:11:48.390,895.085833333333
Pulse experiments,pioreactor01,2026-08-05T17:27:18.388Z,997.0,30.84,66.96,2026-08-05 23:12:18.388,895.094166666667
Pulse experiments,pioreactor01,2026-08-05T17:27:48.388Z,993.0,30.89,66.7,2026-08-05 23:12:48.388,895.1025
Pulse experiments,pioreactor01,2026-08-05T17:28:18.388Z,988.0,30.9,66.56,2026-08-05 23:13:18.388,895.110833333333
Pulse experiments,pioreactor01,2026-08-05T17:28:48.390Z,994.0,30.9,66.51,2026-08-05 23:13:48.390,895.119166666667
Pulse experiments,pioreactor01,2026-08-05T17:29:18.402Z,997.0,30.94,66.47,2026-08-05 23:14:18.402,895.1275
Pulse experiments,pioreactor01,2026-08-05T17:29:48.391Z,996.0,30.98,66.41,2026-08-05 23:14:48.391,895.135833333333
Pulse experiments,pioreactor01,2026-08-05T17:30:18.390Z,994.0,30.99,66.15,2026-08-05 23:15:18.390,895.144166666667
Pulse experiments,pioreactor01,2026-08-05T17:30:48.391Z,993.0,30.99,65.98,2026-08-05 23:15:48.391,895.1525
Pulse experiments,pioreactor01,2026-08-05T17:31:18.388Z,989.0,31.01,65.84,2026-08-05 23:16:18.388,895.160833333333
Pulse experiments,pioreactor01,2026-08-05T17:31:48.389Z,989.0,31.03,65.82,2026-08-05 23:16:48.389,895.169166666667
Pulse experiments,pioreactor01,2026-08-05T17:32:18.391Z,987.0,31.03,65.79,2026-08-05 23:17:18.391,895.1775
Pulse experiments,pioreactor01,2026-08-05T17:32:48.395Z,992.0,31.07,65.77,2026-08-05 23:17:48.395,895.185833333333
Pulse experiments,pioreactor01,2026-08-05T17:33:18.392Z,986.0,31.08,65.58,2026-08-05 23:18:18.392,895.194166666667
Pulse experiments,pioreactor01,2026-08-05T17:33:48.390Z,988.0,31.12,65.53,2026-08-05 23:18:48.390,895.2025
Pulse experiments,pioreactor01,2026-08-05T17:34:18.392Z,988.0,31.12,65.31,2026-08-05 23:19:18.392,895.210833333333
