experiment,pioreactor_unit,timestamp,event,volume_change_ml,source_of_event,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-05T18:15:35.010Z,add_alt_media,0.2016567083,UI,2026-08-06 00:00:35.010,895.898888888889
Pulse experiments,pioreactor01,2026-08-05T18:15:35.513Z,add_alt_media,0.2016567083,UI,2026-08-06 00:00:35.513,895.898888888889
Pulse experiments,pioreactor01,2026-08-05T18:15:36.014Z,add_alt_media,0.2016567083,UI,2026-08-06 00:00:36.014,895.899166666667
Pulse experiments,pioreactor01,2026-08-05T18:15:36.517Z,add_alt_media,0.2016567083,UI,2026-08-06 00:00:36.517,895.899166666667
Pulse experiments,pioreactor01,2026-08-05T18:15:37.017Z,add_alt_media,0.1933731668,UI,2026-08-06 00:00:37.017,895.899444444444
Pulse experiments,pioreactor01,2026-08-05T18:16:19.500Z,remove_waste,0.0806626833,UI,2026-08-06 00:01:19.500,895.911111111111
Pulse experiments,pioreactor01,2026-08-05T18:16:20.006Z,remove_waste,0.0806626833,UI,2026-08-06 00:01:20.006,895.911388888889
Pulse experiments,pioreactor01,2026-08-05T18:16:20.507Z,remove_waste,0.0806626833,UI,2026-08-06 00:01:20.507,895.911388888889
Pulse experiments,pioreactor01,2026-08-05T18:16:21.008Z,remove_waste,0.0806626833,UI,2026-08-06 00:01:21.008,895.911666666667
Pulse experiments,pioreactor01,2026-08-05T18:16:21.510Z,remove_waste,0.0806626833,UI,2026-08-06 00:01:21.510,895.911666666667
Pulse experiments,pioreactor01,2026-08-05T18:16:22.011Z,remove_waste,0.0806626833,UI,2026-08-06 00:01:22.011,895.911944444444
Pulse experiments,pioreactor01,2026-08-05T18:16:22.512Z,remove_waste,0.0806626833,UI,2026-08-06 00:01:22.512,895.911944444444
Pulse experiments,pioreactor01,2026-08-05T18:16:23.013Z,remove_waste,0.0806626833,UI,2026-08-06 00:01:23.013,895.912222222222
Pulse experiments,pioreactor01,2026-08-05T18:16:23.513Z,remove_waste,0.0806626833,UI,2026-08-06 00:01:23.513,895.912222222222
Pulse experiments,pioreactor01,2026-08-05T18:16:24.014Z,remove_waste,0.0806626833,UI,2026-08-06 00:01:24.014,895.9125
Pulse experiments,pioreactor01,2026-08-05T18:16:24.515Z,remove_waste,0.0806626833,UI,2026-08-06 00:01:24.515,895.9125
Pulse experiments,pioreactor01,2026-08-05T18:16:25.016Z,remove_waste,0.0806626833,UI,2026-08-06 00:01:25.016,895.912777777778
Pulse experiments,pioreactor01,2026-08-05T18:16:25.516Z,remove_waste,0.0320478004,UI,2026-08-06 00:01:25.516,895.912777777778
