experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-02T03:22:33.338Z,609.0,,,2026-09-02 09:07:33.338,1553.015
Pulse experiments,pioreactor01,2026-09-02T03:23:03.337Z,609.0,28.85,73.75,2026-09-02 09:08:03.337,1553.023333333333
Pulse experiments,pioreactor01,2026-09-02T03:23:33.355Z,605.0,28.97,73.26,2026-09-02 09:08:33.355,1553.031666666667
Pulse experiments,pioreactor01,2026-09-02T03:24:03.336Z,591.0,29.15,72.59,2026-09-02 09:09:03.336,1553.04
Pulse experiments,pioreactor01,2026-09-02T03:24:33.352Z,588.0,29.26,72.01,2026-09-02 09:09:33.352,1553.048333333333
Pulse experiments,pioreactor01,2026-09-02T03:25:03.338Z,585.0,29.4,71.35,2026-09-02 09:10:03.338,1553.056666666667
Pulse experiments,pioreactor01,2026-09-02T03:25:33.339Z,579.0,29.48,70.88,2026-09-02 09:10:33.339,1553.065
Pulse experiments,pioreactor01,2026-09-02T03:26:03.338Z,573.0,29.59,70.26,2026-09-02 09:11:03.338,1553.073333333333
Pulse experiments,pioreactor01,2026-09-02T03:26:33.342Z,569.0,29.61,69.86,2026-09-02 09:11:33.342,1553.081666666667
Pulse experiments,pioreactor01,2026-09-02T03:27:03.336Z,565.0,29.68,69.34,2026-09-02 09:12:03.336,1553.09
Pulse experiments,pioreactor01,2026-09-02T03:27:33.341Z,561.0,29.74,68.98,2026-09-02 09:12:33.341,1553.098333333333
Pulse experiments,pioreactor01,2026-09-02T03:28:03.338Z,558.0,29.75,68.64,2026-09-02 09:13:03.338,1553.106666666667
Pulse experiments,pioreactor01,2026-09-02T03:28:33.339Z,554.0,29.74,68.41,2026-09-02 09:13:33.339,1553.115
Pulse experiments,pioreactor01,2026-09-02T03:29:03.337Z,553.0,29.73,68.24,2026-09-02 09:14:03.337,1553.123333333333
Pulse experiments,pioreactor01,2026-09-02T03:29:33.338Z,559.0,29.68,68.08,2026-09-02 09:14:33.338,1553.131666666667
Pulse experiments,pioreactor01,2026-09-02T03:30:03.338Z,556.0,29.65,67.94,2026-09-02 09:15:03.338,1553.14
Pulse experiments,pioreactor01,2026-09-02T03:30:33.341Z,557.0,29.63,67.86,2026-09-02 09:15:33.341,1553.148333333333
Pulse experiments,pioreactor01,2026-09-02T03:31:03.338Z,556.0,29.62,67.74,2026-09-02 09:16:03.338,1553.156666666667
Pulse experiments,pioreactor01,2026-09-02T03:31:33.342Z,558.0,29.59,67.65,2026-09-02 09:16:33.342,1553.165
Pulse experiments,pioreactor01,2026-09-02T03:32:03.365Z,553.0,29.62,67.51,2026-09-02 09:17:03.365,1553.173333333333
Pulse experiments,pioreactor01,2026-09-02T03:32:33.338Z,554.0,29.64,67.35,2026-09-02 09:17:33.338,1553.181666666667
Pulse experiments,pioreactor01,2026-09-02T03:33:03.340Z,554.0,29.65,67.23,2026-09-02 09:18:03.340,1553.19
Pulse experiments,pioreactor01,2026-09-02T03:33:33.341Z,549.0,29.64,67.15,2026-09-02 09:18:33.341,1553.198333333333
Pulse experiments,pioreactor01,2026-09-02T03:34:03.338Z,546.0,29.65,67.04,2026-09-02 09:19:03.338,1553.206666666667
Pulse experiments,pioreactor01,2026-09-02T03:34:33.360Z,542.0,29.61,67.07,2026-09-02 09:19:33.360,1553.215
Pulse experiments,pioreactor01,2026-09-02T03:35:03.341Z,543.0,29.54,66.99,2026-09-02 09:20:03.341,1553.223333333333
Pulse experiments,pioreactor01,2026-09-02T03:35:33.341Z,538.0,29.56,66.95,2026-09-02 09:20:33.341,1553.231666666667
Pulse experiments,pioreactor01,2026-09-02T03:36:03.349Z,538.0,29.61,66.87,2026-09-02 09:21:03.349,1553.24
Pulse experiments,pioreactor01,2026-09-02T03:36:33.352Z,539.0,29.59,66.84,2026-09-02 09:21:33.352,1553.248333333333
Pulse experiments,pioreactor01,2026-09-02T03:37:03.342Z,536.0,29.57,66.8,2026-09-02 09:22:03.342,1553.256666666667
Pulse experiments,pioreactor01,2026-09-02T03:37:33.347Z,538.0,29.56,66.82,2026-09-02 09:22:33.347,1553.265
Pulse experiments,pioreactor01,2026-09-02T03:38:03.343Z,539.0,29.54,66.76,2026-09-02 09:23:03.343,1553.273333333333
Pulse experiments,pioreactor01,2026-09-02T03:38:33.344Z,543.0,29.53,66.77,2026-09-02 09:23:33.344,1553.281666666667
Pulse experiments,pioreactor01,2026-09-02T03:39:03.342Z,538.0,29.52,66.68,2026-09-02 09:24:03.342,1553.29
Pulse experiments,pioreactor01,2026-09-02T03:39:33.343Z,537.0,29.5,66.69,2026-09-02 09:24:33.343,1553.298333333333
Pulse experiments,pioreactor01,2026-09-02T03:40:03.346Z,538.0,29.48,66.76,2026-09-02 09:25:03.346,1553.306666666667
Pulse experiments,pioreactor01,2026-09-02T03:40:33.351Z,538.0,29.42,66.8,2026-09-02 09:25:33.351,1553.315
Pulse experiments,pioreactor01,2026-09-02T03:41:03.342Z,533.0,29.46,66.75,2026-09-02 09:26:03.342,1553.323333333333
Pulse experiments,pioreactor01,2026-09-02T03:41:33.344Z,530.0,29.52,66.61,2026-09-02 09:26:33.344,1553.331666666667
Pulse experiments,pioreactor01,2026-09-02T03:42:03.344Z,530.0,29.5,66.53,2026-09-02 09:27:03.344,1553.34
Pulse experiments,pioreactor01,2026-09-02T03:42:33.359Z,527.0,29.48,66.59,2026-09-02 09:27:33.359,1553.348333333333
Pulse experiments,pioreactor01,2026-09-02T03:43:03.343Z,526.0,29.44,66.64,2026-09-02 09:28:03.343,1553.356666666667
Pulse experiments,pioreactor01,2026-09-02T03:43:33.343Z,520.0,29.41,66.71,2026-09-02 09:28:33.343,1553.365
Pulse experiments,pioreactor01,2026-09-02T03:44:03.345Z,515.0,29.39,66.74,2026-09-02 09:29:03.345,1553.373333333333
Pulse experiments,pioreactor01,2026-09-02T03:44:33.346Z,516.0,29.4,66.75,2026-09-02 09:29:33.346,1553.381666666667
Pulse experiments,pioreactor01,2026-09-02T03:45:03.344Z,513.0,29.42,66.7,2026-09-02 09:30:03.344,1553.39
Pulse experiments,pioreactor01,2026-09-02T03:45:33.345Z,512.0,29.44,66.64,2026-09-02 09:30:33.345,1553.398333333333
Pulse experiments,pioreactor01,2026-09-02T03:46:03.345Z,512.0,29.37,66.74,2026-09-02 09:31:03.345,1553.406666666667
Pulse experiments,pioreactor01,2026-09-02T03:46:33.345Z,508.0,29.39,66.78,2026-09-02 09:31:33.345,1553.415
Pulse experiments,pioreactor01,2026-09-02T03:47:04.016Z,507.0,29.35,66.81,2026-09-02 09:32:04.016,1553.423611111111
Pulse experiments,pioreactor01,2026-09-02T03:47:33.347Z,506.0,29.36,66.82,2026-09-02 09:32:33.347,1553.431666666667
Pulse experiments,pioreactor01,2026-09-02T03:48:03.348Z,507.0,29.37,66.8,2026-09-02 09:33:03.348,1553.44
Pulse experiments,pioreactor01,2026-09-02T03:48:33.363Z,504.0,29.37,66.73,2026-09-02 09:33:33.363,1553.448333333333
Pulse experiments,pioreactor01,2026-09-02T03:49:03.347Z,504.0,29.41,66.68,2026-09-02 09:34:03.347,1553.456666666667
Pulse experiments,pioreactor01,2026-09-02T03:49:33.352Z,504.0,29.48,66.58,2026-09-02 09:34:33.352,1553.465
Pulse experiments,pioreactor01,2026-09-02T03:50:03.346Z,507.0,29.54,66.5,2026-09-02 09:35:03.346,1553.473333333333
Pulse experiments,pioreactor01,2026-09-02T03:50:33.352Z,506.0,29.63,66.36,2026-09-02 09:35:33.352,1553.481666666667
Pulse experiments,pioreactor01,2026-09-02T03:51:03.346Z,504.0,29.7,66.21,2026-09-02 09:36:03.346,1553.49
Pulse experiments,pioreactor01,2026-09-02T03:51:33.348Z,506.0,29.76,66.06,2026-09-02 09:36:33.348,1553.498333333333
Pulse experiments,pioreactor01,2026-09-02T03:52:03.351Z,504.0,29.79,65.87,2026-09-02 09:37:03.351,1553.506666666667
Pulse experiments,pioreactor01,2026-09-02T03:52:33.348Z,502.0,29.84,65.82,2026-09-02 09:37:33.348,1553.515
Pulse experiments,pioreactor01,2026-09-02T03:53:03.348Z,497.0,29.88,65.74,2026-09-02 09:38:03.348,1553.523333333333
Pulse experiments,pioreactor01,2026-09-02T03:53:33.349Z,498.0,29.89,65.69,2026-09-02 09:38:33.349,1553.531666666667
Pulse experiments,pioreactor01,2026-09-02T03:54:03.355Z,499.0,29.91,65.65,2026-09-02 09:39:03.355,1553.54
Pulse experiments,pioreactor01,2026-09-02T03:54:33.347Z,495.0,29.91,65.52,2026-09-02 09:39:33.347,1553.548333333333
Pulse experiments,pioreactor01,2026-09-02T03:55:03.347Z,496.0,29.92,65.48,2026-09-02 09:40:03.347,1553.556666666667
Pulse experiments,pioreactor01,2026-09-02T03:55:33.347Z,500.0,29.89,65.55,2026-09-02 09:40:33.347,1553.565
Pulse experiments,pioreactor01,2026-09-02T03:56:03.350Z,503.0,29.79,65.69,2026-09-02 09:41:03.350,1553.573333333333
Pulse experiments,pioreactor01,2026-09-02T03:56:33.348Z,510.0,29.73,65.88,2026-09-02 09:41:33.348,1553.581666666667
Pulse experiments,pioreactor01,2026-09-02T03:57:03.351Z,507.0,29.67,66.04,2026-09-02 09:42:03.351,1553.59
Pulse experiments,pioreactor01,2026-09-02T03:57:33.348Z,507.0,29.63,66.1,2026-09-02 09:42:33.348,1553.598333333333
Pulse experiments,pioreactor01,2026-09-02T03:58:03.348Z,504.0,29.57,66.17,2026-09-02 09:43:03.348,1553.606666666667
Pulse experiments,pioreactor01,2026-09-02T03:58:33.349Z,507.0,29.52,66.21,2026-09-02 09:43:33.349,1553.615
Pulse experiments,pioreactor01,2026-09-02T03:59:03.352Z,508.0,29.48,66.31,2026-09-02 09:44:03.352,1553.623333333333
Pulse experiments,pioreactor01,2026-09-02T03:59:33.350Z,509.0,29.45,66.48,2026-09-02 09:44:33.350,1553.631666666667
Pulse experiments,pioreactor01,2026-09-02T04:00:03.349Z,511.0,29.44,66.53,2026-09-02 09:45:03.349,1553.64
Pulse experiments,pioreactor01,2026-09-02T04:00:33.350Z,513.0,29.49,66.54,2026-09-02 09:45:33.350,1553.648333333333
Pulse experiments,pioreactor01,2026-09-02T04:01:03.350Z,517.0,29.44,66.59,2026-09-02 09:46:03.350,1553.656666666667
Pulse experiments,pioreactor01,2026-09-02T04:01:33.352Z,521.0,29.49,66.58,2026-09-02 09:46:33.352,1553.665
