experiment,pioreactor_unit,timestamp,message,source,level,task,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-02T03:15:08.235Z,Adding 3.0 mL media.,app,INFO,add_media,2026-09-02 09:00:08.235,1552.891388888889
Pulse experiments,pioreactor01,2026-09-02T03:15:08.303Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media,2026-09-02 09:00:08.303,1552.891388888889
Pulse experiments,pioreactor01,2026-09-02T03:15:27.653Z,Cleaned up GPIO-13.,app,DEBUG,add_media,2026-09-02 09:00:27.653,1552.896666666667
Pulse experiments,pioreactor01,2026-09-02T03:16:35.644Z,Adding 3.0 mL media.,app,INFO,add_media,2026-09-02 09:01:35.644,1552.915555555556
Pulse experiments,pioreactor01,2026-09-02T03:16:35.713Z,"Initialized GPIO-13 using hardware-timing, initial frequency = 250.0 hz.",app,DEBUG,add_media,2026-09-02 09:01:35.713,1552.915555555556
Pulse experiments,pioreactor01,2026-09-02T03:16:55.062Z,Cleaned up GPIO-13.,app,DEBUG,add_media,2026-09-02 09:01:55.062,1552.921111111111
Pulse experiments,pioreactor01,2026-09-02T03:19:18.921Z,Updated current_volume_ml from 5.999999999999989 mL to 13.0 mL.,ui,INFO,bioreactor,2026-09-02 09:04:18.921,1552.960833333333
Pulse experiments,pioreactor01,2026-09-02T03:19:22.221Z,Updated efflux_tube_volume_ml from 13.0 mL to 13.0 mL.,ui,INFO,bioreactor,2026-09-02 09:04:22.221,1552.961944444444
Pulse experiments,pioreactor01,2026-09-02T03:19:38.912Z,Init.,app,DEBUG,stirring,2026-09-02 09:04:38.912,1552.966388888889
Pulse experiments,pioreactor01,2026-09-02T03:19:40.305Z,Operating with RPM feedback loop.,app,DEBUG,stirring,2026-09-02 09:04:40.305,1552.966944444444
Pulse experiments,pioreactor01,2026-09-02T03:19:40.325Z,"Initialized GPIO-17 using software-timing, initial frequency = 200.0 hz.",app,DEBUG,stirring,2026-09-02 09:04:40.325,1552.966944444444
Pulse experiments,pioreactor01,2026-09-02T03:19:40.413Z,Dodging disabled; running continuously.,app,DEBUG,stirring,2026-09-02 09:04:40.413,1552.966944444444
Pulse experiments,pioreactor01,2026-09-02T03:19:40.416Z,Starting initialize_continuous_operation,app,DEBUG,stirring,2026-09-02 09:04:40.416,1552.966944444444
Pulse experiments,pioreactor01,2026-09-02T03:19:40.993Z,Finished initialize_continuous_operation,app,DEBUG,stirring,2026-09-02 09:04:40.993,1552.966944444444
Pulse experiments,pioreactor01,2026-09-02T03:19:41.051Z,Ready.,app,INFO,stirring,2026-09-02 09:04:41.051,1552.967222222222
Pulse experiments,pioreactor01,2026-09-02T03:19:41.058Z,stirring is blocking until RPM is near 500.0.,app,DEBUG,stirring,2026-09-02 09:04:41.058,1552.967222222222
Pulse experiments,pioreactor01,2026-09-02T03:19:56.998Z,Updated target_rpm from 500.0 RPM to 700.0 RPM.,app,INFO,stirring,2026-09-02 09:04:56.998,1552.971388888889
Pulse experiments,pioreactor01,2026-09-02T03:20:18.069Z,stirring is blocking until disconnected.,app,DEBUG,stirring,2026-09-02 09:05:18.069,1552.9775
Pulse experiments,pioreactor01,2026-09-02T03:20:30.268Z,Init.,app,DEBUG,temperature_automation,2026-09-02 09:05:30.268,1552.980833333333
Pulse experiments,pioreactor01,2026-09-02T03:20:30.280Z,Starting thermostat.,app,INFO,temperature_automation,2026-09-02 09:05:30.280,1552.980833333333
Pulse experiments,pioreactor01,2026-09-02T03:20:33.451Z,"Initialized GPIO-18 using software-timing, initial frequency = 16 hz.",app,DEBUG,temperature_automation,2026-09-02 09:05:33.451,1552.981666666667
Pulse experiments,pioreactor01,2026-09-02T03:20:33.902Z,PID output = -0.9479166666666728,app,DEBUG,temperature_automation,2026-09-02 09:05:33.902,1552.981666666667
Pulse experiments,pioreactor01,2026-09-02T03:20:33.904Z,UpdatedHeaterDC: delta_dc=-0.9479166666666728,app,INFO,temperature_automation,2026-09-02 09:05:33.904,1552.981666666667
Pulse experiments,pioreactor01,2026-09-02T03:20:33.959Z,Ready.,app,INFO,temperature_automation,2026-09-02 09:05:33.959,1552.981666666667
Pulse experiments,pioreactor01,2026-09-02T03:20:33.962Z,temperature_automation is blocking until disconnected.,app,DEBUG,temperature_automation,2026-09-02 09:05:33.962,1552.981666666667
Pulse experiments,pioreactor01,2026-09-02T03:21:01.994Z,Init.,spectrometer_reading_plugin,DEBUG,spectrometer_reading,2026-09-02 09:06:01.994,1552.989444444444
Pulse experiments,pioreactor01,2026-09-02T03:21:02.218Z,Dodging disabled; running continuously.,spectrometer_reading_plugin,DEBUG,spectrometer_reading,2026-09-02 09:06:02.218,1552.989722222222
Pulse experiments,pioreactor01,2026-09-02T03:21:02.268Z,Ready.,spectrometer_reading_plugin,INFO,spectrometer_reading,2026-09-02 09:06:02.268,1552.989722222222
Pulse experiments,pioreactor01,2026-09-02T03:21:02.274Z,spectrometer_reading is blocking until disconnected.,spectrometer_reading_plugin,DEBUG,spectrometer_reading,2026-09-02 09:06:02.274,1552.989722222222
Pulse experiments,pioreactor01,2026-09-02T03:21:24.032Z,Init.,app,DEBUG,od_reading,2026-09-02 09:06:24.032,1552.995833333333
Pulse experiments,pioreactor01,2026-09-02T03:21:24.032Z,Dodging enabled.,spectrometer_reading_plugin,DEBUG,spectrometer_reading,2026-09-02 09:06:24.032,1552.995833333333
Pulse experiments,pioreactor01,2026-09-02T03:21:24.038Z,OD setup: calibrations=none; estimator=od-fused-estimator-2026-04-03.,app,DEBUG,od_reading,2026-09-02 09:06:24.038,1552.995833333333
Pulse experiments,pioreactor01,2026-09-02T03:21:24.652Z,"ADC offsets: {'2': 2.5263101007812496, '3': 9.263154102343751, '4': 54.73683831328125, '1': 36.21053010859375}, and in voltage: {'2': 1.97374e-05, '3': 7.237060000000001e-05, '4': 0.0004276446, '1': 0.0002829034}",app,DEBUG,od_reading,2026-09-02 09:06:24.652,1552.995833333333
Pulse experiments,pioreactor01,2026-09-02T03:21:24.951Z,Setting ADC class ADS1114_ADC for pd2 with initial gain 4.0.,app,DEBUG,od_reading,2026-09-02 09:06:24.951,1552.995833333333
Pulse experiments,pioreactor01,2026-09-02T03:21:24.953Z,Setting ADC class ADS1114_ADC for pd3 with initial gain 16.0.,app,DEBUG,od_reading,2026-09-02 09:06:24.953,1552.995833333333
Pulse experiments,pioreactor01,2026-09-02T03:21:24.962Z,Setting ADC class ADS1114_ADC for pd4 with initial gain 4.0.,app,DEBUG,od_reading,2026-09-02 09:06:24.962,1552.995833333333
Pulse experiments,pioreactor01,2026-09-02T03:21:24.964Z,Setting ADC class ADS1114_ADC for pd1 with initial gain 2.0.,app,DEBUG,od_reading,2026-09-02 09:06:24.964,1552.995833333333
Pulse experiments,pioreactor01,2026-09-02T03:21:25.018Z,"Starting od_reading with PD channels {'2': '90', '3': '135', '4': '45'}, with IR LED intensity 80.0% from channel A every 5.0 seconds.",app,DEBUG,od_reading,2026-09-02 09:06:25.018,1552.996111111111
Pulse experiments,pioreactor01,2026-09-02T03:21:25.090Z,Ready.,app,INFO,od_reading,2026-09-02 09:06:25.090,1552.996111111111
Pulse experiments,pioreactor01,2026-09-02T03:21:25.093Z,od_reading is blocking until disconnected.,app,DEBUG,od_reading,2026-09-02 09:06:25.093,1552.996111111111
Pulse experiments,pioreactor01,2026-09-02T03:21:33.361Z,"Setup done, self._background_noise=[0.0, 0.00021484375, 0.00025390625, 0.001015625, 0.00103515625, 0.00078125, 0.00052734375, 0.0001953125]",spectrometer_reading_plugin,DEBUG,spectrometer_reading,2026-09-02 09:06:33.361,1552.998333333333
Pulse experiments,pioreactor01,2026-09-02T03:22:12.792Z,Init.,app,DEBUG,co2_recorder,2026-09-02 09:07:12.792,1553.009166666667
Pulse experiments,pioreactor01,2026-09-02T03:22:12.875Z,CO2 recorder subscribed to pioreactor/pioreactor01/+/co2_reading/+,app,INFO,co2_recorder,2026-09-02 09:07:12.875,1553.009166666667
Pulse experiments,pioreactor01,2026-09-02T03:22:12.930Z,Ready.,app,INFO,co2_recorder,2026-09-02 09:07:12.930,1553.009166666667
Pulse experiments,pioreactor01,2026-09-02T03:23:05.263Z,Init.,app,DEBUG,growth_rate_calculating,2026-09-02 09:08:05.263,1553.023888888889
Pulse experiments,pioreactor01,2026-09-02T03:23:05.331Z,Ready.,app,INFO,growth_rate_calculating,2026-09-02 09:08:05.331,1553.023888888889
Pulse experiments,pioreactor01,2026-09-02T03:23:05.334Z,Collecting warmup OD observations for growth-rate initialization.,app,INFO,growth_rate_calculating,2026-09-02 09:08:05.334,1553.023888888889
Pulse experiments,pioreactor01,2026-09-02T03:24:05.664Z,"features={'previous_heater_dc': 0.0, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [34.5625, 34.5625, 34.5625, 34.53125, 34.510416666666664, 34.5, 34.5, 34.489583333333336, 34.4375, 34.4375, 34.4375, 34.395833333333336, 34.375, 34.375, 34.333333333333336, 34.3125, 34.302083333333336, 34.260416666666664, 34.25, 34.25, 34.239583333333336]}",app,DEBUG,temperature_automation,2026-09-02 09:09:05.664,1553.040555555556
Pulse experiments,pioreactor01,2026-09-02T03:24:05.759Z,PID output = -0.05091666666667016,app,DEBUG,temperature_automation,2026-09-02 09:09:05.759,1553.040555555556
Pulse experiments,pioreactor01,2026-09-02T03:24:05.761Z,UpdatedHeaterDC: delta_dc=-0.05091666666667016,app,INFO,temperature_automation,2026-09-02 09:09:05.761,1553.040555555556
Pulse experiments,pioreactor01,2026-09-02T03:25:11.221Z,Collected 20 warmup OD observations.,app,DEBUG,growth_rate_calculating,2026-09-02 09:10:11.221,1553.058888888889
Pulse experiments,pioreactor01,2026-09-02T03:25:11.257Z,Loaded OD normalization factors from cache.,app,DEBUG,growth_rate_calculating,2026-09-02 09:10:11.257,1553.058888888889
Pulse experiments,pioreactor01,2026-09-02T03:25:11.260Z,od_normalization_mean={'1': 0.15056569580795942},app,DEBUG,growth_rate_calculating,2026-09-02 09:10:11.260,1553.058888888889
Pulse experiments,pioreactor01,2026-09-02T03:25:11.265Z,Replaying warmup OD observations into the live stream.,app,DEBUG,growth_rate_calculating,2026-09-02 09:10:11.265,1553.058888888889
Pulse experiments,pioreactor01,2026-09-02T03:25:11.269Z,"Warmup OD observations: [{'1': 4.700848007624951}, {'1': 4.70223468965685}, {'1': 4.711636878171767}, {'1': 4.715678118706493}, {'1': 4.717935290815961}, {'1': 4.718680455272131}, {'1': 4.713898300559922}, {'1': 4.708100952826191}, {'1': 4.71683087216117}, {'1': 4.7137935076134685}, {'1': 4.715730535836914}, {'1': 4.7012968825792445}, {'1': 4.7132062803643}, {'1': 4.713761125283301}, {'1': 4.707178144259388}, {'1': 4.705792362667047}, {'1': 4.7139830815392525}, {'1': 4.709917117142755}, {'1': 4.716207043181592}, {'1': 4.713924499160544}]",app,DEBUG,growth_rate_calculating,2026-09-02 09:10:11.269,1553.058888888889
Pulse experiments,pioreactor01,2026-09-02T03:25:11.272Z,Initializing growth-rate filter from warmup observations.,app,INFO,growth_rate_calculating,2026-09-02 09:10:11.272,1553.058888888889
Pulse experiments,pioreactor01,2026-09-02T03:25:11.491Z,"Observation noise covariance matrix:
array([[2.5e-05]])",app,DEBUG,growth_rate_calculating,2026-09-02 09:10:11.491,1553.058888888889
Pulse experiments,pioreactor01,2026-09-02T03:25:11.495Z,ekf_outlier_std_threshold=5.0,app,DEBUG,growth_rate_calculating,2026-09-02 09:10:11.495,1553.058888888889
Pulse experiments,pioreactor01,2026-09-02T03:25:11.507Z,"Initial state: array([1.55052079, 0.        , 0.        ])",app,DEBUG,growth_rate_calculating,2026-09-02 09:10:11.507,1553.058888888889
Pulse experiments,pioreactor01,2026-09-02T03:25:11.520Z,"Initial covariance matrix:
array([[0.0025, 0.    , 0.    ],
       [0.    , 0.0009, 0.    ],
       [0.    , 0.    , 0.0025]])",app,DEBUG,growth_rate_calculating,2026-09-02 09:10:11.520,1553.058888888889
Pulse experiments,pioreactor01,2026-09-02T03:25:11.530Z,"Process noise covariance matrix:
array([[1.e-08, 0.e+00, 0.e+00],
       [0.e+00, 5.e-08, 0.e+00],
       [0.e+00, 0.e+00, 5.e-06]])",app,DEBUG,growth_rate_calculating,2026-09-02 09:10:11.530,1553.058888888889
Pulse experiments,pioreactor01,2026-09-02T03:27:22.950Z,"features={'previous_heater_dc': 0.0, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [33.895833333333336, 33.875, 33.875, 33.875, 33.833333333333336, 33.8125, 33.8125, 33.8125, 33.770833333333336, 33.75, 33.75, 33.739583333333336, 33.6875, 33.6875, 33.6875, 33.65625, 33.625, 33.625, 33.625, 33.614583333333336, 33.572916666666664]}",app,DEBUG,temperature_automation,2026-09-02 09:12:22.950,1553.095277777778
Pulse experiments,pioreactor01,2026-09-02T03:27:23.051Z,PID output = 4.200000000000006,app,DEBUG,temperature_automation,2026-09-02 09:12:23.051,1553.095555555556
Pulse experiments,pioreactor01,2026-09-02T03:27:23.054Z,UpdatedHeaterDC: delta_dc=4.200000000000006,app,INFO,temperature_automation,2026-09-02 09:12:23.054,1553.095555555556
Pulse experiments,pioreactor01,2026-09-02T03:30:40.087Z,"features={'previous_heater_dc': 4.2, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [34.5625, 34.375, 34.25, 34.125, 34.0625, 34.0, 33.90625, 33.822916666666664, 33.760416666666664, 33.739583333333336, 33.6875, 33.625, 33.5625, 33.5625, 33.5, 33.458333333333336, 33.4375, 33.385416666666664, 33.375, 33.364583333333336, 33.3125]}",app,DEBUG,temperature_automation,2026-09-02 09:15:40.087,1553.150277777778
Pulse experiments,pioreactor01,2026-09-02T03:30:40.182Z,PID output = 0.6139999999999972,app,DEBUG,temperature_automation,2026-09-02 09:15:40.182,1553.150277777778
Pulse experiments,pioreactor01,2026-09-02T03:30:40.184Z,UpdatedHeaterDC: delta_dc=0.6139999999999972,app,INFO,temperature_automation,2026-09-02 09:15:40.184,1553.150277777778
Pulse experiments,pioreactor01,2026-09-02T03:34:00.063Z,"features={'previous_heater_dc': 4.81, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [34.395833333333336, 34.25, 34.104166666666664, 34.0, 33.875, 33.760416666666664, 33.6875, 33.625, 33.5625, 33.5, 33.4375, 33.375, 33.333333333333336, 33.3125, 33.25, 33.21875, 33.1875, 33.166666666666664, 33.135416666666664, 33.125, 33.0625]}",app,DEBUG,temperature_automation,2026-09-02 09:19:00.063,1553.205833333333
Pulse experiments,pioreactor01,2026-09-02T03:34:00.174Z,PID output = 5.184000000000022,app,DEBUG,temperature_automation,2026-09-02 09:19:00.174,1553.205833333333
Pulse experiments,pioreactor01,2026-09-02T03:34:00.176Z,UpdatedHeaterDC: delta_dc=5.184000000000022,app,INFO,temperature_automation,2026-09-02 09:19:00.176,1553.205833333333
Pulse experiments,pioreactor01,2026-09-02T03:37:20.077Z,"features={'previous_heater_dc': 9.99, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [35.6875, 35.3125, 35.0625, 34.8125, 34.614583333333336, 34.427083333333336, 34.25, 34.125, 34.0, 33.875, 33.770833333333336, 33.6875, 33.59375, 33.5, 33.4375, 33.375, 33.322916666666664, 33.28125, 33.25, 33.1875, 33.145833333333336]}",app,DEBUG,temperature_automation,2026-09-02 09:22:20.077,1553.261388888889
Pulse experiments,pioreactor01,2026-09-02T03:37:20.175Z,PID output = 5.133999999999989,app,DEBUG,temperature_automation,2026-09-02 09:22:20.175,1553.261388888889
Pulse experiments,pioreactor01,2026-09-02T03:37:20.179Z,UpdatedHeaterDC: delta_dc=5.133999999999989,app,INFO,temperature_automation,2026-09-02 09:22:20.179,1553.261388888889
Pulse experiments,pioreactor01,2026-09-02T03:40:45.183Z,"features={'previous_heater_dc': 15.12, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [37.208333333333336, 36.65625, 36.239583333333336, 35.875, 35.5625, 35.260416666666664, 35.052083333333336, 34.8125, 34.572916666666664, 34.4375, 34.25, 34.125, 34.010416666666664, 33.927083333333336, 33.8125, 33.75, 33.625, 33.5625, 33.5, 33.4375, 33.375]}",app,DEBUG,temperature_automation,2026-09-02 09:25:45.183,1553.318333333333
Pulse experiments,pioreactor01,2026-09-02T03:40:45.253Z,PID output = 4.223999999999997,app,DEBUG,temperature_automation,2026-09-02 09:25:45.253,1553.318333333333
Pulse experiments,pioreactor01,2026-09-02T03:40:45.256Z,UpdatedHeaterDC: delta_dc=4.223999999999997,app,INFO,temperature_automation,2026-09-02 09:25:45.256,1553.318333333333
Pulse experiments,pioreactor01,2026-09-02T03:44:02.632Z,"features={'previous_heater_dc': 19.34, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [38.4375, 37.729166666666664, 37.1875, 36.75, 36.34375, 36.0, 35.6875, 35.427083333333336, 35.1875, 34.979166666666664, 34.802083333333336, 34.625, 34.4375, 34.3125, 34.1875, 34.0625, 33.989583333333336, 33.885416666666664, 33.8125, 33.729166666666664, 33.635416666666664]}",app,DEBUG,temperature_automation,2026-09-02 09:29:02.632,1553.373055555556
Pulse experiments,pioreactor01,2026-09-02T03:44:02.730Z,PID output = 2.4220000000000015,app,DEBUG,temperature_automation,2026-09-02 09:29:02.730,1553.373055555556
Pulse experiments,pioreactor01,2026-09-02T03:44:02.732Z,UpdatedHeaterDC: delta_dc=2.4220000000000015,app,INFO,temperature_automation,2026-09-02 09:29:02.732,1553.373055555556
Pulse experiments,pioreactor01,2026-09-02T03:47:20.054Z,"features={'previous_heater_dc': 21.76, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [39.3125, 38.5, 37.885416666666664, 37.375, 36.9375, 36.552083333333336, 36.1875, 35.90625, 35.625, 35.375, 35.177083333333336, 34.989583333333336, 34.8125, 34.645833333333336, 34.5, 34.375, 34.25, 34.166666666666664, 34.0625, 34.0, 33.885416666666664]}",app,DEBUG,temperature_automation,2026-09-02 09:32:20.054,1553.428055555556
Pulse experiments,pioreactor01,2026-09-02T03:47:20.161Z,PID output = 1.8099999999999798,app,DEBUG,temperature_automation,2026-09-02 09:32:20.161,1553.428055555556
Pulse experiments,pioreactor01,2026-09-02T03:47:20.163Z,UpdatedHeaterDC: delta_dc=1.8099999999999798,app,INFO,temperature_automation,2026-09-02 09:32:20.163,1553.428055555556
Pulse experiments,pioreactor01,2026-09-02T03:50:40.078Z,"features={'previous_heater_dc': 23.57, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [40.0625, 39.21875, 38.552083333333336, 38.0, 37.5, 37.0625, 36.708333333333336, 36.375, 36.072916666666664, 35.8125, 35.604166666666664, 35.375, 35.1875, 35.041666666666664, 34.875, 34.739583333333336, 34.625, 34.5, 34.375, 34.3125, 34.197916666666664]}",app,DEBUG,temperature_automation,2026-09-02 09:35:40.078,1553.483611111111
Pulse experiments,pioreactor01,2026-09-02T03:50:40.183Z,PID output = 1.2180000000000377,app,DEBUG,temperature_automation,2026-09-02 09:35:40.183,1553.483611111111
Pulse experiments,pioreactor01,2026-09-02T03:50:40.185Z,UpdatedHeaterDC: delta_dc=1.2180000000000377,app,INFO,temperature_automation,2026-09-02 09:35:40.185,1553.483611111111
Pulse experiments,pioreactor01,2026-09-02T03:54:00.656Z,"features={'previous_heater_dc': 24.79, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [40.645833333333336, 39.75, 39.0625, 38.489583333333336, 37.9375, 37.5, 37.114583333333336, 36.75, 36.4375, 36.1875, 35.9375, 35.6875, 35.5, 35.3125, 35.177083333333336, 35.0, 34.875, 34.75, 34.635416666666664, 34.5625, 34.479166666666664]}",app,DEBUG,temperature_automation,2026-09-02 09:39:00.656,1553.539166666667
Pulse experiments,pioreactor01,2026-09-02T03:54:00.738Z,PID output = 2.6879999999999598,app,DEBUG,temperature_automation,2026-09-02 09:39:00.738,1553.539166666667
Pulse experiments,pioreactor01,2026-09-02T03:54:00.742Z,UpdatedHeaterDC: delta_dc=2.6879999999999598,app,INFO,temperature_automation,2026-09-02 09:39:00.742,1553.539166666667
Pulse experiments,pioreactor01,2026-09-02T03:57:23.786Z,"features={'previous_heater_dc': 27.48, 'room_temp': 22.0, 'is_rpi_zero': False, 'volume': 13.0, 'time_series_of_temp': [41.625, 40.625, 39.875, 39.21875, 38.645833333333336, 38.135416666666664, 37.71875, 37.322916666666664, 37.0, 36.6875, 36.395833333333336, 36.125, 35.9375, 35.697916666666664, 35.5625, 35.375, 35.25, 35.125, 35.0, 34.875, 34.760416666666664]}",app,DEBUG,temperature_automation,2026-09-02 09:42:23.786,1553.595555555556
Pulse experiments,pioreactor01,2026-09-02T03:57:23.849Z,PID output = 1.0699999999999932,app,DEBUG,temperature_automation,2026-09-02 09:42:23.849,1553.595555555556
Pulse experiments,pioreactor01,2026-09-02T03:57:23.852Z,UpdatedHeaterDC: delta_dc=1.0699999999999932,app,INFO,temperature_automation,2026-09-02 09:42:23.852,1553.595555555556
Pulse experiments,pioreactor01,2026-09-02T04:00:06.759Z,Unable to update channel B due to a software lock on it. Please try again.,app,DEBUG,led_intensity,2026-09-02 09:45:06.759,1553.640833333333
Pulse experiments,pioreactor01,2026-09-02T04:00:08.472Z,"Unable to update LED.
Traceback (most recent call last):
  File ""/opt/pioreactor/venv/lib/python3.13/site-packages/pioreactor/utils/timing.py"", line 154, in _execute_function
    self.function(*self.args, **self.kwargs)
    ~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""/opt/pioreactor/venv/lib/python3.13/site-packages/pioreactor/background_jobs/base.py"", line 1293, in sneak_in
    self._action_to_do_after_od_reading()
    ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^
  File ""/opt/pioreactor/venv/lib/python3.13/site-packages/spectrometer_reading_plugin/__init__.py"", line 189, in action_to_do_after_od_reading
    with led_utils.change_leds_intensities_temporarily(
         ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^
        self.led_state_during_spec_reading,
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
    ...<4 lines>...
        verbose=False,
        ^^^^^^^^^^^^^^
    ):
    ^
  File ""/usr/lib/python3.13/contextlib.py"", line 141, in __enter__
    return next(self.gen)
  File ""/opt/pioreactor/venv/lib/python3.13/site-packages/pioreactor/actions/led_intensity.py"", line 49, in change_leds_intensities_temporarily
    raise ValueError(""Unable to update LED."")
ValueError: Unable to update LED.",spectrometer_reading_plugin,DEBUG,spectrometer_reading,2026-09-02 09:45:08.472,1553.641388888889
Pulse experiments,pioreactor01,2026-09-02T04:00:08.482Z,Unable to update LED.,spectrometer_reading_plugin,ERROR,spectrometer_reading,2026-09-02 09:45:08.482,1553.641388888889
