experiment,pioreactor_unit,timestamp,event_name,message,data,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-03T19:36:57.630Z,UpdatedHeaterDC,delta_dc=-4.7125,"{""current_dc"": 0.0, ""delta_dc"": -4.7125, ""target_temperature"": 28.0, ""latest_temperature"": 29.8125}",2026-09-04 01:21:57.630,1593.255
Pulse experiments,pioreactor01,2026-09-03T19:40:24.673Z,UpdatedHeaterDC,delta_dc=-5.198499999999993,"{""current_dc"": 0.0, ""delta_dc"": -5.198499999999993, ""target_temperature"": 28.0, ""latest_temperature"": 29.88}",2026-09-04 01:25:24.673,1593.3125
Pulse experiments,pioreactor01,2026-09-03T19:43:51.506Z,UpdatedHeaterDC,delta_dc=-6.616000000000012,"{""current_dc"": 0.0, ""delta_dc"": -6.616000000000012, ""target_temperature"": 28.0, ""latest_temperature"": 30.12}",2026-09-04 01:28:51.506,1593.37
Pulse experiments,pioreactor01,2026-09-03T19:47:06.406Z,UpdatedHeaterDC,delta_dc=-6.879999999999987,"{""current_dc"": 0.0, ""delta_dc"": -6.879999999999987, ""target_temperature"": 28.0, ""latest_temperature"": 30.31}",2026-09-04 01:32:06.406,1593.424166666667
Pulse experiments,pioreactor01,2026-09-03T19:50:25.404Z,UpdatedHeaterDC,delta_dc=-7.014000000000001,"{""current_dc"": 0.0, ""delta_dc"": -7.014000000000001, ""target_temperature"": 28.0, ""latest_temperature"": 30.45}",2026-09-04 01:35:25.404,1593.479444444444
Pulse experiments,pioreactor01,2026-09-03T19:53:48.121Z,UpdatedHeaterDC,delta_dc=-7.305999999999991,"{""current_dc"": 0.0, ""delta_dc"": -7.305999999999991, ""target_temperature"": 28.0, ""latest_temperature"": 30.58}",2026-09-04 01:38:48.121,1593.535833333333
Pulse experiments,pioreactor01,2026-09-03T19:57:08.582Z,UpdatedHeaterDC,delta_dc=-7.500000000000017,"{""current_dc"": 0.0, ""delta_dc"": -7.500000000000017, ""target_temperature"": 28.0, ""latest_temperature"": 30.69}",2026-09-04 01:42:08.582,1593.591388888889
Pulse experiments,pioreactor01,2026-09-03T20:00:28.467Z,UpdatedHeaterDC,delta_dc=-7.425999999999995,"{""current_dc"": 0.0, ""delta_dc"": -7.425999999999995, ""target_temperature"": 28.0, ""latest_temperature"": 30.75}",2026-09-04 01:45:28.467,1593.646944444444
Pulse experiments,pioreactor01,2026-09-03T20:03:49.623Z,UpdatedHeaterDC,delta_dc=-7.725999999999988,"{""current_dc"": 0.0, ""delta_dc"": -7.725999999999988, ""target_temperature"": 28.0, ""latest_temperature"": 30.83}",2026-09-04 01:48:49.623,1593.702777777778
Pulse experiments,pioreactor01,2026-09-03T20:07:07.041Z,UpdatedHeaterDC,delta_dc=-7.7900000000000125,"{""current_dc"": 0.0, ""delta_dc"": -7.7900000000000125, ""target_temperature"": 28.0, ""latest_temperature"": 30.89}",2026-09-04 01:52:07.041,1593.757777777778
Pulse experiments,pioreactor01,2026-09-03T20:09:10.280Z,UpdatedHeaterDC,delta_dc=-5.0375000000000005,"{""current_dc"": 0.0, ""delta_dc"": -5.0375000000000005, ""target_temperature"": 30.0, ""latest_temperature"": 30.9375}",2026-09-04 01:54:10.280,1593.791944444444
Pulse experiments,pioreactor01,2026-09-03T20:12:50.145Z,UpdatedHeaterDC,delta_dc=-5.559500000000011,"{""current_dc"": 0.0, ""delta_dc"": -5.559500000000011, ""target_temperature"": 30.0, ""latest_temperature"": 31.01}",2026-09-04 01:57:50.145,1593.853055555556
Pulse experiments,pioreactor01,2026-09-03T20:16:11.487Z,UpdatedHeaterDC,delta_dc=-5.585999999999984,"{""current_dc"": 0.0, ""delta_dc"": -5.585999999999984, ""target_temperature"": 30.0, ""latest_temperature"": 31.06}",2026-09-04 02:01:11.487,1593.908888888889
Pulse experiments,pioreactor01,2026-09-03T20:19:22.175Z,UpdatedHeaterDC,delta_dc=-5.428000000000008,"{""current_dc"": 0.0, ""delta_dc"": -5.428000000000008, ""target_temperature"": 28.0, ""latest_temperature"": 31.07}",2026-09-04 02:04:22.175,1593.961944444444
Pulse experiments,pioreactor01,2026-09-03T20:22:52.595Z,UpdatedHeaterDC,delta_dc=-5.742000000000006,"{""current_dc"": 0.0, ""delta_dc"": -5.742000000000006, ""target_temperature"": 28.0, ""latest_temperature"": 31.12}",2026-09-04 02:07:52.595,1594.020277777778
Pulse experiments,pioreactor01,2026-09-03T20:26:04.911Z,UpdatedHeaterDC,delta_dc=-5.512000000000003,"{""current_dc"": 0.0, ""delta_dc"": -5.512000000000003, ""target_temperature"": 28.0, ""latest_temperature"": 31.12}",2026-09-04 02:11:04.911,1594.073611111111
Pulse experiments,pioreactor01,2026-09-03T20:29:30.402Z,UpdatedHeaterDC,delta_dc=-5.512000000000003,"{""current_dc"": 0.0, ""delta_dc"": -5.512000000000003, ""target_temperature"": 28.0, ""latest_temperature"": 31.12}",2026-09-04 02:14:30.402,1594.130833333333
Pulse experiments,pioreactor01,2026-09-03T20:32:47.738Z,UpdatedHeaterDC,delta_dc=-5.512000000000003,"{""current_dc"": 0.0, ""delta_dc"": -5.512000000000003, ""target_temperature"": 28.0, ""latest_temperature"": 31.12}",2026-09-04 02:17:47.738,1594.185555555556
Pulse experiments,pioreactor01,2026-09-03T20:36:19.721Z,UpdatedHeaterDC,delta_dc=-5.512000000000003,"{""current_dc"": 0.0, ""delta_dc"": -5.512000000000003, ""target_temperature"": 28.0, ""latest_temperature"": 31.12}",2026-09-04 02:21:19.721,1594.244444444445
Pulse experiments,pioreactor01,2026-09-03T20:39:18.725Z,UpdatedHeaterDC,delta_dc=-5.512000000000003,"{""current_dc"": 0.0, ""delta_dc"": -5.512000000000003, ""target_temperature"": 28.0, ""latest_temperature"": 31.12}",2026-09-04 02:24:18.725,1594.294166666667
Pulse experiments,pioreactor01,2026-09-03T20:42:47.483Z,UpdatedHeaterDC,delta_dc=-5.512000000000003,"{""current_dc"": 0.0, ""delta_dc"": -5.512000000000003, ""target_temperature"": 28.0, ""latest_temperature"": 31.12}",2026-09-04 02:27:47.483,1594.352222222222
Pulse experiments,pioreactor01,2026-09-03T20:46:11.284Z,UpdatedHeaterDC,delta_dc=-5.512000000000003,"{""current_dc"": 0.0, ""delta_dc"": -5.512000000000003, ""target_temperature"": 28.0, ""latest_temperature"": 31.12}",2026-09-04 02:31:11.284,1594.408888888889
Pulse experiments,pioreactor01,2026-09-03T20:49:26.035Z,UpdatedHeaterDC,delta_dc=-5.512000000000003,"{""current_dc"": 0.0, ""delta_dc"": -5.512000000000003, ""target_temperature"": 28.0, ""latest_temperature"": 31.12}",2026-09-04 02:34:26.035,1594.463055555555
Pulse experiments,pioreactor01,2026-09-03T20:52:46.777Z,UpdatedHeaterDC,delta_dc=-5.512000000000003,"{""current_dc"": 0.0, ""delta_dc"": -5.512000000000003, ""target_temperature"": 28.0, ""latest_temperature"": 31.12}",2026-09-04 02:37:46.777,1594.518611111111
Pulse experiments,pioreactor01,2026-09-03T20:56:02.931Z,UpdatedHeaterDC,delta_dc=-5.512000000000003,"{""current_dc"": 0.0, ""delta_dc"": -5.512000000000003, ""target_temperature"": 28.0, ""latest_temperature"": 31.12}",2026-09-04 02:41:02.931,1594.573055555556
Pulse experiments,pioreactor01,2026-09-03T20:59:27.856Z,UpdatedHeaterDC,delta_dc=-5.512000000000003,"{""current_dc"": 0.0, ""delta_dc"": -5.512000000000003, ""target_temperature"": 28.0, ""latest_temperature"": 31.12}",2026-09-04 02:44:27.856,1594.63
Pulse experiments,pioreactor01,2026-09-03T21:02:57.684Z,UpdatedHeaterDC,delta_dc=-5.4399999999999915,"{""current_dc"": 0.0, ""delta_dc"": -5.4399999999999915, ""target_temperature"": 28.0, ""latest_temperature"": 31.11}",2026-09-04 02:47:57.684,1594.688333333333
Pulse experiments,pioreactor01,2026-09-03T21:06:03.719Z,UpdatedHeaterDC,delta_dc=-5.414000000000013,"{""current_dc"": 0.0, ""delta_dc"": -5.414000000000013, ""target_temperature"": 28.0, ""latest_temperature"": 31.1}",2026-09-04 02:51:03.719,1594.74
Pulse experiments,pioreactor01,2026-09-03T21:09:35.961Z,UpdatedHeaterDC,delta_dc=-5.171999999999985,"{""current_dc"": 0.0, ""delta_dc"": -5.171999999999985, ""target_temperature"": 32.0, ""latest_temperature"": 31.06}",2026-09-04 02:54:35.961,1594.798888888889
