experiment,pioreactor_unit,timestamp,temperature_c,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-03T19:36:57.498Z,29.8125,2026-09-04 01:21:57.498,1593.255
Pulse experiments,pioreactor01,2026-09-03T19:40:24.522Z,29.88,2026-09-04 01:25:24.522,1593.3125
Pulse experiments,pioreactor01,2026-09-03T19:43:51.369Z,30.12,2026-09-04 01:28:51.369,1593.37
Pulse experiments,pioreactor01,2026-09-03T19:47:06.274Z,30.31,2026-09-04 01:32:06.274,1593.424166666667
Pulse experiments,pioreactor01,2026-09-03T19:50:25.264Z,30.45,2026-09-04 01:35:25.264,1593.479444444444
Pulse experiments,pioreactor01,2026-09-03T19:53:47.989Z,30.58,2026-09-04 01:38:47.989,1593.535555555555
Pulse experiments,pioreactor01,2026-09-03T19:57:08.421Z,30.69,2026-09-04 01:42:08.421,1593.591388888889
Pulse experiments,pioreactor01,2026-09-03T20:00:28.321Z,30.75,2026-09-04 01:45:28.321,1593.646944444444
Pulse experiments,pioreactor01,2026-09-03T20:03:49.448Z,30.83,2026-09-04 01:48:49.448,1593.702777777778
Pulse experiments,pioreactor01,2026-09-03T20:07:06.906Z,30.89,2026-09-04 01:52:06.906,1593.7575
Pulse experiments,pioreactor01,2026-09-03T20:09:10.153Z,30.9375,2026-09-04 01:54:10.153,1593.791944444444
Pulse experiments,pioreactor01,2026-09-03T20:12:50.004Z,31.01,2026-09-04 01:57:50.004,1593.853055555556
Pulse experiments,pioreactor01,2026-09-03T20:16:11.351Z,31.06,2026-09-04 02:01:11.351,1593.908888888889
Pulse experiments,pioreactor01,2026-09-03T20:19:22.067Z,31.07,2026-09-04 02:04:22.067,1593.961944444444
Pulse experiments,pioreactor01,2026-09-03T20:22:52.487Z,31.12,2026-09-04 02:07:52.487,1594.020277777778
Pulse experiments,pioreactor01,2026-09-03T20:26:04.083Z,31.12,2026-09-04 02:11:04.083,1594.073611111111
Pulse experiments,pioreactor01,2026-09-03T20:29:30.284Z,31.12,2026-09-04 02:14:30.284,1594.130833333333
Pulse experiments,pioreactor01,2026-09-03T20:32:47.618Z,31.12,2026-09-04 02:17:47.618,1594.185555555556
Pulse experiments,pioreactor01,2026-09-03T20:36:18.112Z,31.12,2026-09-04 02:21:18.112,1594.244166666667
Pulse experiments,pioreactor01,2026-09-03T20:39:18.614Z,31.12,2026-09-04 02:24:18.614,1594.294166666667
Pulse experiments,pioreactor01,2026-09-03T20:42:47.363Z,31.12,2026-09-04 02:27:47.363,1594.352222222222
Pulse experiments,pioreactor01,2026-09-03T20:46:11.169Z,31.12,2026-09-04 02:31:11.169,1594.408888888889
Pulse experiments,pioreactor01,2026-09-03T20:49:25.914Z,31.12,2026-09-04 02:34:25.914,1594.462777777778
Pulse experiments,pioreactor01,2026-09-03T20:52:46.662Z,31.12,2026-09-04 02:37:46.662,1594.518611111111
Pulse experiments,pioreactor01,2026-09-03T20:56:02.807Z,31.12,2026-09-04 02:41:02.807,1594.573055555556
Pulse experiments,pioreactor01,2026-09-03T20:59:27.740Z,31.12,2026-09-04 02:44:27.740,1594.63
Pulse experiments,pioreactor01,2026-09-03T21:02:56.007Z,31.11,2026-09-04 02:47:56.007,1594.688055555556
Pulse experiments,pioreactor01,2026-09-03T21:06:03.547Z,31.1,2026-09-04 02:51:03.547,1594.74
Pulse experiments,pioreactor01,2026-09-03T21:09:35.561Z,31.06,2026-09-04 02:54:35.561,1594.798888888889
Pulse experiments,pioreactor01,2026-09-03T21:12:51.370Z,31.06,2026-09-04 02:57:51.370,1594.853333333333
Pulse experiments,pioreactor01,2026-09-03T21:16:18.883Z,31.06,2026-09-04 03:01:18.883,1594.910833333333
Pulse experiments,pioreactor01,2026-09-03T21:19:33.677Z,31.06,2026-09-04 03:04:33.677,1594.965
Pulse experiments,pioreactor01,2026-09-03T21:22:43.299Z,31.06,2026-09-04 03:07:43.299,1595.017777777778
Pulse experiments,pioreactor01,2026-09-03T21:26:08.176Z,31.0,2026-09-04 03:11:08.176,1595.074722222222
Pulse experiments,pioreactor01,2026-09-03T21:29:31.864Z,31.0,2026-09-04 03:14:31.864,1595.131111111111
Pulse experiments,pioreactor01,2026-09-03T21:32:41.983Z,30.99,2026-09-04 03:17:41.983,1595.183888888889
Pulse experiments,pioreactor01,2026-09-03T21:36:07.366Z,30.97,2026-09-04 03:21:07.366,1595.241111111111
Pulse experiments,pioreactor01,2026-09-03T21:39:27.319Z,30.94,2026-09-04 03:24:27.319,1595.296666666667
Pulse experiments,pioreactor01,2026-09-03T21:42:44.009Z,30.94,2026-09-04 03:27:44.009,1595.351388888889
Pulse experiments,pioreactor01,2026-09-03T21:46:08.218Z,30.94,2026-09-04 03:31:08.218,1595.408055555556
Pulse experiments,pioreactor01,2026-09-03T21:49:29.673Z,30.89,2026-09-04 03:34:29.673,1595.463888888889
Pulse experiments,pioreactor01,2026-09-03T21:53:00.930Z,30.88,2026-09-04 03:38:00.930,1595.5225
Pulse experiments,pioreactor01,2026-09-03T21:56:16.225Z,30.88,2026-09-04 03:41:16.225,1595.576944444445
Pulse experiments,pioreactor01,2026-09-03T21:59:27.577Z,30.88,2026-09-04 03:44:27.577,1595.63
Pulse experiments,pioreactor01,2026-09-03T22:02:44.492Z,30.83,2026-09-04 03:47:44.492,1595.684722222222
Pulse experiments,pioreactor01,2026-09-03T22:06:07.497Z,30.81,2026-09-04 03:51:07.497,1595.741111111111
Pulse experiments,pioreactor01,2026-09-03T22:09:25.678Z,30.81,2026-09-04 03:54:25.678,1595.796111111111
Pulse experiments,pioreactor01,2026-09-03T22:12:50.875Z,30.81,2026-09-04 03:57:50.875,1595.853055555556
Pulse experiments,pioreactor01,2026-09-03T22:16:05.153Z,30.8,2026-09-04 04:01:05.153,1595.907222222222
Pulse experiments,pioreactor01,2026-09-03T22:19:20.560Z,30.75,2026-09-04 04:04:20.560,1595.961388888889
Pulse experiments,pioreactor01,2026-09-03T22:22:46.797Z,30.75,2026-09-04 04:07:46.797,1596.018611111111
Pulse experiments,pioreactor01,2026-09-03T22:26:12.853Z,30.75,2026-09-04 04:11:12.853,1596.075833333333
Pulse experiments,pioreactor01,2026-09-03T22:29:29.065Z,30.75,2026-09-04 04:14:29.065,1596.130555555555
Pulse experiments,pioreactor01,2026-09-03T22:32:50.259Z,30.73,2026-09-04 04:17:50.259,1596.186388888889
Pulse experiments,pioreactor01,2026-09-03T22:36:07.144Z,30.7,2026-09-04 04:21:07.144,1596.241111111111
Pulse experiments,pioreactor01,2026-09-03T22:39:30.386Z,30.69,2026-09-04 04:24:30.386,1596.2975
Pulse experiments,pioreactor01,2026-09-03T22:42:50.135Z,30.69,2026-09-04 04:27:50.135,1596.353055555556
Pulse experiments,pioreactor01,2026-09-03T22:46:15.968Z,30.68,2026-09-04 04:31:15.968,1596.41
Pulse experiments,pioreactor01,2026-09-03T22:49:24.528Z,30.68,2026-09-04 04:34:24.528,1596.4625
Pulse experiments,pioreactor01,2026-09-03T22:52:52.514Z,30.65,2026-09-04 04:37:52.514,1596.520277777778
Pulse experiments,pioreactor01,2026-09-03T22:59:22.327Z,30.62,2026-09-04 04:44:22.327,1596.628611111111
Pulse experiments,pioreactor01,2026-09-03T23:02:43.382Z,30.61,2026-09-04 04:47:43.382,1596.684444444444
Pulse experiments,pioreactor01,2026-09-03T23:09:28.736Z,30.57,2026-09-04 04:54:28.736,1596.796944444445
Pulse experiments,pioreactor01,2026-09-03T23:12:42.640Z,30.58,2026-09-04 04:57:42.640,1596.850833333333
Pulse experiments,pioreactor01,2026-09-03T23:16:11.929Z,30.56,2026-09-04 05:01:11.929,1596.908888888889
Pulse experiments,pioreactor01,2026-09-03T23:19:37.309Z,30.56,2026-09-04 05:04:37.309,1596.966111111111
Pulse experiments,pioreactor01,2026-09-03T23:22:47.986Z,30.56,2026-09-04 05:07:47.986,1597.018888888889
Pulse experiments,pioreactor01,2026-09-03T23:26:10.593Z,30.56,2026-09-04 05:11:10.593,1597.075277777778
Pulse experiments,pioreactor01,2026-09-03T23:29:28.763Z,30.56,2026-09-04 05:14:28.763,1597.130277777778
Pulse experiments,pioreactor01,2026-09-03T23:32:47.982Z,30.55,2026-09-04 05:17:47.982,1597.185555555556
Pulse experiments,pioreactor01,2026-09-03T23:36:05.974Z,30.51,2026-09-04 05:21:05.974,1597.240555555556
Pulse experiments,pioreactor01,2026-09-03T23:39:33.502Z,30.5,2026-09-04 05:24:33.502,1597.298333333333
Pulse experiments,pioreactor01,2026-09-03T23:42:46.597Z,30.5,2026-09-04 05:27:46.597,1597.351944444444
Pulse experiments,pioreactor01,2026-09-03T23:46:05.829Z,30.5,2026-09-04 05:31:05.829,1597.407222222222
Pulse experiments,pioreactor01,2026-09-03T23:49:28.246Z,30.49,2026-09-04 05:34:28.246,1597.463611111111
Pulse experiments,pioreactor01,2026-09-03T23:52:48.808Z,30.46,2026-09-04 05:37:48.808,1597.519166666667
Pulse experiments,pioreactor01,2026-09-03T23:56:14.020Z,30.44,2026-09-04 05:41:14.020,1597.576388888889
Pulse experiments,pioreactor01,2026-09-03T23:59:27.269Z,30.44,2026-09-04 05:44:27.269,1597.63
Pulse experiments,pioreactor01,2026-09-04T00:02:43.615Z,30.44,2026-09-04 05:47:43.615,1597.684444444444
Pulse experiments,pioreactor01,2026-09-04T00:06:20.618Z,30.42,2026-09-04 05:51:20.618,1597.744722222222
Pulse experiments,pioreactor01,2026-09-04T00:09:25.001Z,30.39,2026-09-04 05:54:25.001,1597.796111111111
Pulse experiments,pioreactor01,2026-09-04T00:12:41.480Z,30.39,2026-09-04 05:57:41.480,1597.850555555556
Pulse experiments,pioreactor01,2026-09-04T00:16:06.933Z,30.38,2026-09-04 06:01:06.933,1597.9075
Pulse experiments,pioreactor01,2026-09-04T00:19:39.637Z,30.38,2026-09-04 06:04:39.637,1597.966666666667
Pulse experiments,pioreactor01,2026-09-04T00:22:46.837Z,30.38,2026-09-04 06:07:46.837,1598.018611111111
Pulse experiments,pioreactor01,2026-09-04T00:26:03.283Z,30.36,2026-09-04 06:11:03.283,1598.073333333333
Pulse experiments,pioreactor01,2026-09-04T00:29:24.874Z,30.32,2026-09-04 06:14:24.874,1598.129166666667
Pulse experiments,pioreactor01,2026-09-04T00:32:41.348Z,30.32,2026-09-04 06:17:41.348,1598.183888888889
Pulse experiments,pioreactor01,2026-09-04T00:36:11.276Z,30.31,2026-09-04 06:21:11.276,1598.242222222222
Pulse experiments,pioreactor01,2026-09-04T00:39:28.479Z,30.31,2026-09-04 06:24:28.479,1598.296944444445
Pulse experiments,pioreactor01,2026-09-04T00:42:46.356Z,30.3,2026-09-04 06:27:46.356,1598.351944444444
Pulse experiments,pioreactor01,2026-09-04T00:46:08.956Z,30.31,2026-09-04 06:31:08.956,1598.408055555556
Pulse experiments,pioreactor01,2026-09-04T00:49:24.539Z,30.31,2026-09-04 06:34:24.539,1598.4625
Pulse experiments,pioreactor01,2026-09-04T00:52:49.043Z,30.26,2026-09-04 06:37:49.043,1598.519444444444
Pulse experiments,pioreactor01,2026-09-04T00:56:07.249Z,30.26,2026-09-04 06:41:07.249,1598.574444444444
Pulse experiments,pioreactor01,2026-09-04T00:59:28.413Z,30.25,2026-09-04 06:44:28.413,1598.630277777778
Pulse experiments,pioreactor01,2026-09-04T01:02:45.554Z,30.25,2026-09-04 06:47:45.554,1598.685
Pulse experiments,pioreactor01,2026-09-04T01:06:09.364Z,30.21,2026-09-04 06:51:09.364,1598.741666666667
Pulse experiments,pioreactor01,2026-09-04T01:09:21.633Z,30.21,2026-09-04 06:54:21.633,1598.795
Pulse experiments,pioreactor01,2026-09-04T01:12:44.565Z,30.19,2026-09-04 06:57:44.565,1598.851388888889
