OD_45,OD_90,OD_135,nm_415,nm_445,nm_480,nm_515,nm_555,nm_590,nm_630,nm_680,growth_rate,norm_od,co2_ppm,temp_c,humidity,target_dose_ml
0.0033967432759993144,-0.0017783722321312312,-0.0009586933281861276,0.00017605251736110827,0.002177720811631978,0.002194173177083314,0.0021422119140624973,0.0024101155598958424,0.002087388780381949,0.0017429063585069904,0.0009580213758680345,0.04518934300571088,-0.01431301578867994,37.73333333333335,0.0242083333333305,0.22845833333333587,0.05
-0.01624237332407813,-0.005402683253730223,0.005422247854390105,0.000828796386718747,0.007938313802083319,0.008945129394531237,0.009413675944010436,0.01023744710286456,0.009704528808593738,0.008861612955729181,0.005335194905598972,0.08243416546670161,0.034544920102704824,21.628125000000068,0.04899999999999949,0.1434687500000038,0.1
-0.0011238637373395255,0.0008093034369512919,0.0008149591255887378,9.267578125000259e-05,0.0005640787760416988,0.0008554606119792196,0.0010191813151041451,0.0010449055989583123,0.0011286295572916494,0.0011872070312499705,0.0007679606119791738,-0.01434244599767186,0.016983566230070357,-17.237500000000068,-0.0011999999999972033,-0.2009750000000068,0.2
0.03130913835129889,0.00956151810685174,-0.010397837404101717,-0.0013518134223090214,-0.012961154513888906,-0.014598361545138883,-0.015411220974392403,-0.016726881239149283,-0.01582454427083335,-0.014584384494357672,-0.008803900824652738,-0.17377469357899183,-0.05890056593085602,-31.752083333333303,-0.035062499999998664,-0.30008333333334036,0.25
-0.0017040622147003748,0.0007238070380142236,-0.0005555172542503484,-0.00029589165581597743,-0.002903822157118041,-0.0033172743055556175,-0.003353881835937489,-0.003600002712673578,-0.003324320475260434,-0.0030619642469617014,-0.0018697170681423736,0.0052449584257149295,-0.021768163664322437,-17.070833333333326,-0.011833333333331808,0.0015833333333290511,0.2
-0.01606446420162949,-0.004075658913904878,0.005277441002571853,0.0004093356662326422,0.00366715494791664,0.004247253417968722,0.004605862087673607,0.005037014431423625,0.004771565755208318,0.00455134412977426,0.0027963392469617654,0.0765493871522437,0.03012705921542891,0.6729166666666515,-0.008583333333337606,0.2867708333333425,0.1
-0.008364539472945132,-0.0012337688186948026,0.002893137348467023,0.00016989474826388518,0.0016033732096354392,0.0018616468641492467,0.0018963555230034346,0.0017540079752603743,0.0016325887044271181,0.0015765787760416705,0.0010631442599826624,0.014804513750666807,0.024030104291406174,0.9541666666666515,-0.024708333333329335,0.15337500000000404,0.05
-0.0005112340622759892,0.0007233714387343548,0.00015639241972292828,-0.00012709554036458015,-0.0010491129557291812,-0.0012635023328993467,-0.0015306803385416456,-0.0018359510633680909,-0.0018723280164930634,-0.0017122870551214975,-0.0009866536458333353,-0.026237971098453928,0.0027061188724240015,-1.5083333333334394,-0.03356249999999861,-0.19120833333333564,0.1
-0.0011244120942604519,0.00040127841459025593,0.00020970108128059994,-9.404161241319264e-05,-0.0007278645833333486,-0.0009030151367186989,-0.0010997721354166767,-0.0008344930013020058,-0.0008598090277777692,-0.0007991604275173758,-0.0004692247178819664,-0.00884822417800974,-0.002771685463061946,1.5812500000000682,-0.03914583333333255,-0.19358333333333633,0.2
-0.004675941406020456,-0.0017272903387888783,0.00155928139473957,0.00010938178168402868,0.001101447211371509,0.0011817559136285127,0.001260023328993054,0.001531629774305543,0.0014046969943576348,0.0013521050347222174,0.0007714233398437575,0.014179492647051702,0.007477688362167001,-7.091666666666811,-0.05358333333333576,0.2494374999999991,0.25
-0.0026903427914694578,-0.0003483823049135193,0.00133552878289514,5.556911892361238e-05,0.0005310465494791083,0.0005863647460937482,0.0006298895941840299,0.0006866794162326828,0.0007275051540798216,0.000681593153211868,0.0004305894639757002,0.009911931814009688,0.008733805517803228,-10.145833333333258,-0.011666666666666714,-0.08385416666666146,0.2
-0.0031632965672916957,-0.0010224857521166641,0.0017253605796625215,0.00015220133463541424,0.0013636135525174065,0.0016464301215277644,0.001658284505208274,0.0015567016601562567,0.001544738769531262,0.00152153184678816,0.0009351874457464993,0.006454302401308457,0.009236597553619608,-13.229166666666629,-0.02822916666666231,-0.3965000000000032,0.1
-0.003635949144866618,-0.0018034900058663261,0.0012672495830013675,0.00010314263237847648,0.0010582546657985636,0.0011205308702256778,0.0011894192165798345,0.0009972059461805793,0.0010080362955728894,0.0008836195203992814,0.0004711235894097332,0.00022736863248341843,0.009641717993345345,11.677083333333258,-0.030041666666669187,-0.22004166666667402,0.05
-0.0014454640812910091,-0.0007743152234243045,0.0001843807228187333,-3.388807508680758e-05,-0.00031660970052083126,-0.0005348917643229201,-0.000395067003038152,-0.0002483317057291323,-0.00034681532118058245,-0.00045548502604164653,-0.00032187906901040564,-0.011660298449585833,0.002050343689445011,21.42684599156121,-0.009071993670886513,0.09449683544303156,0.1
0.0009354634268131656,0.0006906419768507033,-0.0003848304578715489,-7.654486762153495e-05,-0.0008916015625000107,-0.0011275024414063028,-0.001134284125433982,-0.0012438015407986724,-0.0013236694335937438,-0.0013884548611111103,-0.0008294474283853936,-0.01218179444708942,-0.002150226000293798,39.23517932489449,0.018865506329113657,0.16960100210970097,0.2
0.005423149274435435,0.0021155254414392255,-0.0015892478130447862,-0.00025611707899304836,-0.00242104763454859,-0.0032914699978298656,-0.0032380303276909883,-0.003718451605902784,-0.003592780219184022,-0.003683146158854178,-0.002174716525607606,-0.013077676060390066,-0.009352066082271793,-24.665479957805815,-0.11922336497890385,0.45861998945147775,0.25
0.006376103764636765,0.002807260998947625,-0.002659819311987499,-0.00040886094835068665,-0.0026114501953125036,-0.004082750108506894,-0.00389763726128467,-0.004194085015190974,-0.004187561035156273,-0.004017693413628454,-0.002521274142795099,-0.009277538239322989,-0.02109769296058628,-37.502320675105466,-0.19234282700421446,1.0368926687763746,0.2
-0.0039588324768307925,-0.001672541575089559,-0.0012383721093837396,-1.1197916666663699e-05,0.0003131917317708566,0.0012416259765625215,0.0008569173177083167,0.0016558593750000128,0.0013627604166667195,0.0017156087239582618,0.00079106445312499,0.028306411843090195,-0.003334602160277922,-13.745284810126577,0.10266360759493764,0.8565462025316464,0.1
-0.002892935026643728,-0.0007329414914395427,-0.0009309441117374972,9.449259440104385e-05,-0.0006328938802083184,0.0015262959798176823,0.0005944417317708117,0.0011973266601562615,0.0012060139973958939,0.0013531392415364607,0.000714731852213546,0.006307223974411597,-0.00015306166118367326,-90.63160601265821,0.09164200949367185,-0.457285996835445,0.05
