experiment,pioreactor_unit,timestamp,event_name,message,data,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-03T06:25:44.885Z,UpdatedHeaterDC,delta_dc=-1.1660000000000017,"{""current_dc"": 0.0, ""delta_dc"": -1.1660000000000017, ""target_temperature"": 28.0, ""latest_temperature"": 29.36}",2026-09-03 12:10:44.885,1580.068055555555
Pulse experiments,pioreactor01,2026-09-03T06:29:04.995Z,UpdatedHeaterDC,delta_dc=-1.0799999999999954,"{""current_dc"": 0.0, ""delta_dc"": -1.0799999999999954, ""target_temperature"": 28.0, ""latest_temperature"": 29.38}",2026-09-03 12:14:04.995,1580.123611111111
Pulse experiments,pioreactor01,2026-09-03T06:32:24.855Z,UpdatedHeaterDC,delta_dc=-1.420000000000014,"{""current_dc"": 0.0, ""delta_dc"": -1.420000000000014, ""target_temperature"": 32.0, ""latest_temperature"": 29.44}",2026-09-03 12:17:24.855,1580.179166666667
Pulse experiments,pioreactor01,2026-09-03T06:35:44.867Z,UpdatedHeaterDC,delta_dc=-1.2880000000000003,"{""current_dc"": 0.0, ""delta_dc"": -1.2880000000000003, ""target_temperature"": 32.0, ""latest_temperature"": 29.46}",2026-09-03 12:20:44.867,1580.234722222222
Pulse experiments,pioreactor01,2026-09-03T06:39:04.906Z,UpdatedHeaterDC,delta_dc=-1.4119999999999848,"{""current_dc"": 0.0, ""delta_dc"": -1.4119999999999848, ""target_temperature"": 32.0, ""latest_temperature"": 29.49}",2026-09-03 12:24:04.906,1580.290277777778
Pulse experiments,pioreactor01,2026-09-03T06:42:24.886Z,UpdatedHeaterDC,delta_dc=-1.3460000000000072,"{""current_dc"": 0.0, ""delta_dc"": -1.3460000000000072, ""target_temperature"": 28.0, ""latest_temperature"": 29.5}",2026-09-03 12:27:24.886,1580.345833333333
Pulse experiments,pioreactor01,2026-09-03T06:45:44.854Z,UpdatedHeaterDC,delta_dc=-1.5879999999999939,"{""current_dc"": 0.0, ""delta_dc"": -1.5879999999999939, ""target_temperature"": 28.0, ""latest_temperature"": 29.54}",2026-09-03 12:30:44.854,1580.401388888889
Pulse experiments,pioreactor01,2026-09-03T06:49:04.876Z,UpdatedHeaterDC,delta_dc=-1.5479999999999947,"{""current_dc"": 0.0, ""delta_dc"": -1.5479999999999947, ""target_temperature"": 28.0, ""latest_temperature"": 29.56}",2026-09-03 12:34:04.876,1580.456944444444
Pulse experiments,pioreactor01,2026-09-03T06:52:24.875Z,UpdatedHeaterDC,delta_dc=-1.7440000000000162,"{""current_dc"": 0.0, ""delta_dc"": -1.7440000000000162, ""target_temperature"": 28.0, ""latest_temperature"": 29.6}",2026-09-03 12:37:24.875,1580.5125
Pulse experiments,pioreactor01,2026-09-03T06:55:44.876Z,UpdatedHeaterDC,delta_dc=-1.7040000000000006,"{""current_dc"": 0.0, ""delta_dc"": -1.7040000000000006, ""target_temperature"": 28.0, ""latest_temperature"": 29.62}",2026-09-03 12:40:44.876,1580.568055555555
Pulse experiments,pioreactor01,2026-09-03T06:59:04.857Z,UpdatedHeaterDC,delta_dc=-1.6120000000000025,"{""current_dc"": 0.0, ""delta_dc"": -1.6120000000000025, ""target_temperature"": 28.0, ""latest_temperature"": 29.62}",2026-09-03 12:44:04.857,1580.623611111111
Pulse experiments,pioreactor01,2026-09-03T07:02:24.896Z,UpdatedHeaterDC,delta_dc=-1.9720000000000077,"{""current_dc"": 0.0, ""delta_dc"": -1.9720000000000077, ""target_temperature"": 28.0, ""latest_temperature"": 29.67}",2026-09-03 12:47:24.896,1580.679166666667
Pulse experiments,pioreactor01,2026-09-03T07:05:44.927Z,UpdatedHeaterDC,delta_dc=-1.8860000000000015,"{""current_dc"": 0.0, ""delta_dc"": -1.8860000000000015, ""target_temperature"": 28.0, ""latest_temperature"": 29.69}",2026-09-03 12:50:44.927,1580.734722222222
Pulse experiments,pioreactor01,2026-09-03T07:09:04.874Z,UpdatedHeaterDC,delta_dc=-2.225999999999994,"{""current_dc"": 0.0, ""delta_dc"": -2.225999999999994, ""target_temperature"": 28.0, ""latest_temperature"": 29.75}",2026-09-03 12:54:04.874,1580.790277777778
Pulse experiments,pioreactor01,2026-09-03T07:12:24.856Z,UpdatedHeaterDC,delta_dc=-1.9500000000000002,"{""current_dc"": 0.0, ""delta_dc"": -1.9500000000000002, ""target_temperature"": 28.0, ""latest_temperature"": 29.75}",2026-09-03 12:57:24.856,1580.845833333333
Pulse experiments,pioreactor01,2026-09-03T07:15:44.875Z,UpdatedHeaterDC,delta_dc=-2.381999999999991,"{""current_dc"": 0.0, ""delta_dc"": -2.381999999999991, ""target_temperature"": 28.0, ""latest_temperature"": 29.81}",2026-09-03 13:00:44.875,1580.901388888889
Pulse experiments,pioreactor01,2026-09-03T07:19:04.867Z,UpdatedHeaterDC,delta_dc=-2.1059999999999968,"{""current_dc"": 0.0, ""delta_dc"": -2.1059999999999968, ""target_temperature"": 28.0, ""latest_temperature"": 29.81}",2026-09-03 13:04:04.867,1580.956944444444
Pulse experiments,pioreactor01,2026-09-03T07:22:24.875Z,UpdatedHeaterDC,delta_dc=-2.322000000000005,"{""current_dc"": 0.0, ""delta_dc"": -2.322000000000005, ""target_temperature"": 28.0, ""latest_temperature"": 29.84}",2026-09-03 13:07:24.875,1581.0125
Pulse experiments,pioreactor01,2026-09-03T07:25:44.855Z,UpdatedHeaterDC,delta_dc=-2.4719999999999938,"{""current_dc"": 0.0, ""delta_dc"": -2.4719999999999938, ""target_temperature"": 28.0, ""latest_temperature"": 29.88}",2026-09-03 13:10:44.855,1581.068055555555
Pulse experiments,pioreactor01,2026-09-03T07:29:04.886Z,UpdatedHeaterDC,delta_dc=-2.576000000000017,"{""current_dc"": 0.0, ""delta_dc"": -2.576000000000017, ""target_temperature"": 28.0, ""latest_temperature"": 29.92}",2026-09-03 13:14:04.886,1581.123611111111
Pulse experiments,pioreactor01,2026-09-03T07:32:24.865Z,UpdatedHeaterDC,delta_dc=-2.5360000000000014,"{""current_dc"": 0.0, ""delta_dc"": -2.5360000000000014, ""target_temperature"": 35.0, ""latest_temperature"": 29.94}",2026-09-03 13:17:24.865,1581.179166666667
Pulse experiments,pioreactor01,2026-09-03T07:35:44.895Z,UpdatedHeaterDC,delta_dc=-2.5159999999999894,"{""current_dc"": 0.0, ""delta_dc"": -2.5159999999999894, ""target_temperature"": 35.0, ""latest_temperature"": 29.95}",2026-09-03 13:20:44.895,1581.234722222222
Pulse experiments,pioreactor01,2026-09-03T07:39:04.884Z,UpdatedHeaterDC,delta_dc=-2.830000000000003,"{""current_dc"": 0.0, ""delta_dc"": -2.830000000000003, ""target_temperature"": 35.0, ""latest_temperature"": 30.0}",2026-09-03 13:24:04.884,1581.290277777778
Pulse experiments,pioreactor01,2026-09-03T07:42:24.896Z,UpdatedHeaterDC,delta_dc=-2.960000000000005,"{""current_dc"": 0.0, ""delta_dc"": -2.960000000000005, ""target_temperature"": 28.0, ""latest_temperature"": 30.05}",2026-09-03 13:27:24.896,1581.345833333333
Pulse experiments,pioreactor01,2026-09-03T07:45:44.886Z,UpdatedHeaterDC,delta_dc=-2.8019999999999876,"{""current_dc"": 0.0, ""delta_dc"": -2.8019999999999876, ""target_temperature"": 28.0, ""latest_temperature"": 30.06}",2026-09-03 13:30:44.886,1581.401388888889
Pulse experiments,pioreactor01,2026-09-03T07:49:04.877Z,UpdatedHeaterDC,delta_dc=-2.8999999999999937,"{""current_dc"": 0.0, ""delta_dc"": -2.8999999999999937, ""target_temperature"": 28.0, ""latest_temperature"": 30.08}",2026-09-03 13:34:04.877,1581.456944444444
Pulse experiments,pioreactor01,2026-09-03T07:52:24.858Z,UpdatedHeaterDC,delta_dc=-3.096000000000015,"{""current_dc"": 0.0, ""delta_dc"": -3.096000000000015, ""target_temperature"": 28.0, ""latest_temperature"": 30.12}",2026-09-03 13:37:24.858,1581.5125
Pulse experiments,pioreactor01,2026-09-03T07:55:44.885Z,UpdatedHeaterDC,delta_dc=-3.343999999999993,"{""current_dc"": 0.0, ""delta_dc"": -3.343999999999993, ""target_temperature"": 28.0, ""latest_temperature"": 30.18}",2026-09-03 13:40:44.885,1581.568055555555
Pulse experiments,pioreactor01,2026-09-03T07:59:05.211Z,UpdatedHeaterDC,delta_dc=-3.140000000000011,"{""current_dc"": 0.0, ""delta_dc"": -3.140000000000011, ""target_temperature"": 28.0, ""latest_temperature"": 30.19}",2026-09-03 13:44:05.211,1581.623888888889
Pulse experiments,pioreactor01,2026-09-03T08:02:24.886Z,UpdatedHeaterDC,delta_dc=-3.525999999999994,"{""current_dc"": 0.0, ""delta_dc"": -3.525999999999994, ""target_temperature"": 28.0, ""latest_temperature"": 30.25}",2026-09-03 13:47:24.886,1581.679166666667
Pulse experiments,pioreactor01,2026-09-03T08:05:44.887Z,UpdatedHeaterDC,delta_dc=-3.466000000000008,"{""current_dc"": 0.0, ""delta_dc"": -3.466000000000008, ""target_temperature"": 28.0, ""latest_temperature"": 30.28}",2026-09-03 13:50:44.887,1581.734722222222
Pulse experiments,pioreactor01,2026-09-03T08:09:04.864Z,UpdatedHeaterDC,delta_dc=-3.5439999999999854,"{""current_dc"": 0.0, ""delta_dc"": -3.5439999999999854, ""target_temperature"": 28.0, ""latest_temperature"": 30.31}",2026-09-03 13:54:04.864,1581.790277777778
Pulse experiments,pioreactor01,2026-09-03T08:12:24.896Z,UpdatedHeaterDC,delta_dc=-3.6940000000000164,"{""current_dc"": 0.0, ""delta_dc"": -3.6940000000000164, ""target_temperature"": 28.0, ""latest_temperature"": 30.35}",2026-09-03 13:57:24.896,1581.845833333333
Pulse experiments,pioreactor01,2026-09-03T08:15:44.868Z,UpdatedHeaterDC,delta_dc=-3.725999999999986,"{""current_dc"": 0.0, ""delta_dc"": -3.725999999999986, ""target_temperature"": 28.0, ""latest_temperature"": 30.38}",2026-09-03 14:00:44.868,1581.901388888889
Pulse experiments,pioreactor01,2026-09-03T08:19:04.846Z,UpdatedHeaterDC,delta_dc=-3.9480000000000026,"{""current_dc"": 0.0, ""delta_dc"": -3.9480000000000026, ""target_temperature"": 28.0, ""latest_temperature"": 30.43}",2026-09-03 14:04:04.846,1581.956944444444
Pulse experiments,pioreactor01,2026-09-03T08:22:24.875Z,UpdatedHeaterDC,delta_dc=-3.7900000000000107,"{""current_dc"": 0.0, ""delta_dc"": -3.7900000000000107, ""target_temperature"": 28.0, ""latest_temperature"": 30.44}",2026-09-03 14:07:24.875,1582.0125
Pulse experiments,pioreactor01,2026-09-03T08:25:44.855Z,UpdatedHeaterDC,delta_dc=-3.815999999999989,"{""current_dc"": 0.0, ""delta_dc"": -3.815999999999989, ""target_temperature"": 28.0, ""latest_temperature"": 30.45}",2026-09-03 14:10:44.855,1582.068055555555
Pulse experiments,pioreactor01,2026-09-03T08:29:04.856Z,UpdatedHeaterDC,delta_dc=-3.913999999999995,"{""current_dc"": 0.0, ""delta_dc"": -3.913999999999995, ""target_temperature"": 28.0, ""latest_temperature"": 30.47}",2026-09-03 14:14:04.856,1582.123611111111
Pulse experiments,pioreactor01,2026-09-03T08:32:24.887Z,UpdatedHeaterDC,delta_dc=-4.038000000000006,"{""current_dc"": 0.0, ""delta_dc"": -4.038000000000006, ""target_temperature"": 31.0, ""latest_temperature"": 30.5}",2026-09-03 14:17:24.887,1582.179166666667
Pulse experiments,pioreactor01,2026-09-03T08:35:44.885Z,UpdatedHeaterDC,delta_dc=-3.7560000000000033,"{""current_dc"": 0.0, ""delta_dc"": -3.7560000000000033, ""target_temperature"": 31.0, ""latest_temperature"": 30.48}",2026-09-03 14:20:44.885,1582.234722222222
Pulse experiments,pioreactor01,2026-09-03T08:39:04.875Z,UpdatedHeaterDC,delta_dc=-3.848000000000001,"{""current_dc"": 0.0, ""delta_dc"": -3.848000000000001, ""target_temperature"": 31.0, ""latest_temperature"": 30.48}",2026-09-03 14:24:04.875,1582.290277777778
Pulse experiments,pioreactor01,2026-09-03T08:42:24.846Z,UpdatedHeaterDC,delta_dc=-3.991999999999998,"{""current_dc"": 0.0, ""delta_dc"": -3.991999999999998, ""target_temperature"": 28.0, ""latest_temperature"": 30.5}",2026-09-03 14:27:24.846,1582.345833333333
Pulse experiments,pioreactor01,2026-09-03T08:45:44.866Z,UpdatedHeaterDC,delta_dc=-4.043999999999997,"{""current_dc"": 0.0, ""delta_dc"": -4.043999999999997, ""target_temperature"": 28.0, ""latest_temperature"": 30.52}",2026-09-03 14:30:44.866,1582.401388888889
Pulse experiments,pioreactor01,2026-09-03T08:49:04.875Z,UpdatedHeaterDC,delta_dc=-4.239999999999992,"{""current_dc"": 0.0, ""delta_dc"": -4.239999999999992, ""target_temperature"": 28.0, ""latest_temperature"": 30.56}",2026-09-03 14:34:04.875,1582.456944444444
Pulse experiments,pioreactor01,2026-09-03T08:52:25.316Z,UpdatedHeaterDC,delta_dc=-4.488000000000013,"{""current_dc"": 0.0, ""delta_dc"": -4.488000000000013, ""target_temperature"": 28.0, ""latest_temperature"": 30.62}",2026-09-03 14:37:25.316,1582.512777777778
Pulse experiments,pioreactor01,2026-09-03T08:55:44.884Z,UpdatedHeaterDC,delta_dc=-4.716000000000005,"{""current_dc"": 0.0, ""delta_dc"": -4.716000000000005, ""target_temperature"": 28.0, ""latest_temperature"": 30.69}",2026-09-03 14:40:44.884,1582.568055555555
Pulse experiments,pioreactor01,2026-09-03T08:59:04.866Z,UpdatedHeaterDC,delta_dc=-4.825999999999994,"{""current_dc"": 0.0, ""delta_dc"": -4.825999999999994, ""target_temperature"": 28.0, ""latest_temperature"": 30.75}",2026-09-03 14:44:04.866,1582.623611111111
Pulse experiments,pioreactor01,2026-09-03T09:02:24.855Z,UpdatedHeaterDC,delta_dc=-4.55,"{""current_dc"": 0.0, ""delta_dc"": -4.55, ""target_temperature"": 28.0, ""latest_temperature"": 30.75}",2026-09-03 14:47:24.855,1582.679166666667
Pulse experiments,pioreactor01,2026-09-03T09:05:44.867Z,UpdatedHeaterDC,delta_dc=-4.981999999999991,"{""current_dc"": 0.0, ""delta_dc"": -4.981999999999991, ""target_temperature"": 28.0, ""latest_temperature"": 30.81}",2026-09-03 14:50:44.867,1582.734722222222
Pulse experiments,pioreactor01,2026-09-03T09:09:04.857Z,UpdatedHeaterDC,delta_dc=-4.705999999999997,"{""current_dc"": 0.0, ""delta_dc"": -4.705999999999997, ""target_temperature"": 28.0, ""latest_temperature"": 30.81}",2026-09-03 14:54:04.857,1582.790277777778
Pulse experiments,pioreactor01,2026-09-03T09:12:24.865Z,UpdatedHeaterDC,delta_dc=-4.705999999999997,"{""current_dc"": 0.0, ""delta_dc"": -4.705999999999997, ""target_temperature"": 28.0, ""latest_temperature"": 30.81}",2026-09-03 14:57:24.865,1582.845833333333
Pulse experiments,pioreactor01,2026-09-03T09:15:44.874Z,UpdatedHeaterDC,delta_dc=-5.209999999999998,"{""current_dc"": 0.0, ""delta_dc"": -5.209999999999998, ""target_temperature"": 28.0, ""latest_temperature"": 30.88}",2026-09-03 15:00:44.874,1582.901388888889
Pulse experiments,pioreactor01,2026-09-03T09:19:04.866Z,UpdatedHeaterDC,delta_dc=-4.887999999999997,"{""current_dc"": 0.0, ""delta_dc"": -4.887999999999997, ""target_temperature"": 28.0, ""latest_temperature"": 30.88}",2026-09-03 15:04:04.866,1582.956944444444
Pulse experiments,pioreactor01,2026-09-03T09:22:24.867Z,UpdatedHeaterDC,delta_dc=-5.031999999999995,"{""current_dc"": 0.0, ""delta_dc"": -5.031999999999995, ""target_temperature"": 28.0, ""latest_temperature"": 30.9}",2026-09-03 15:07:24.867,1583.0125
Pulse experiments,pioreactor01,2026-09-03T09:25:44.895Z,UpdatedHeaterDC,delta_dc=-5.156000000000005,"{""current_dc"": 0.0, ""delta_dc"": -5.156000000000005, ""target_temperature"": 28.0, ""latest_temperature"": 30.93}",2026-09-03 15:10:44.895,1583.068055555555
Pulse experiments,pioreactor01,2026-09-03T09:29:04.905Z,UpdatedHeaterDC,delta_dc=-5.0900000000000105,"{""current_dc"": 0.0, ""delta_dc"": -5.0900000000000105, ""target_temperature"": 28.0, ""latest_temperature"": 30.94}",2026-09-03 15:14:04.905,1583.123611111111
Pulse experiments,pioreactor01,2026-09-03T09:32:24.868Z,UpdatedHeaterDC,delta_dc=-5.331999999999997,"{""current_dc"": 0.0, ""delta_dc"": -5.331999999999997, ""target_temperature"": 34.0, ""latest_temperature"": 30.98}",2026-09-03 15:17:24.868,1583.179166666667
Pulse experiments,pioreactor01,2026-09-03T09:35:44.877Z,UpdatedHeaterDC,delta_dc=-5.291999999999998,"{""current_dc"": 0.0, ""delta_dc"": -5.291999999999998, ""target_temperature"": 34.0, ""latest_temperature"": 31.0}",2026-09-03 15:20:44.877,1583.234722222222
Pulse experiments,pioreactor01,2026-09-03T09:39:04.869Z,UpdatedHeaterDC,delta_dc=-5.2,"{""current_dc"": 0.0, ""delta_dc"": -5.2, ""target_temperature"": 34.0, ""latest_temperature"": 31.0}",2026-09-03 15:24:04.869,1583.290277777778
Pulse experiments,pioreactor01,2026-09-03T09:42:24.868Z,UpdatedHeaterDC,delta_dc=-5.631999999999992,"{""current_dc"": 0.0, ""delta_dc"": -5.631999999999992, ""target_temperature"": 28.0, ""latest_temperature"": 31.06}",2026-09-03 15:27:24.868,1583.345833333333
