experiment,pioreactor_unit,timestamp,temperature_c,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-03T04:24:28.448Z,31.84375,2026-09-03 10:09:28.448,1578.046944444445
Pulse experiments,pioreactor01,2026-09-03T04:27:54.734Z,31.38,2026-09-03 10:12:54.734,1578.104166666667
Pulse experiments,pioreactor01,2026-09-03T04:31:14.633Z,31.05,2026-09-03 10:16:14.633,1578.159722222222
Pulse experiments,pioreactor01,2026-09-03T04:34:34.673Z,30.75,2026-09-03 10:19:34.673,1578.215277777778
Pulse experiments,pioreactor01,2026-09-03T04:37:54.631Z,30.56,2026-09-03 10:22:54.631,1578.270833333333
Pulse experiments,pioreactor01,2026-09-03T04:41:14.621Z,30.38,2026-09-03 10:26:14.621,1578.326388888889
Pulse experiments,pioreactor01,2026-09-03T04:44:34.620Z,30.19,2026-09-03 10:29:34.620,1578.381944444444
Pulse experiments,pioreactor01,2026-09-03T04:47:54.723Z,30.07,2026-09-03 10:32:54.723,1578.4375
Pulse experiments,pioreactor01,2026-09-03T04:51:14.628Z,30.0,2026-09-03 10:36:14.628,1578.493055555556
Pulse experiments,pioreactor01,2026-09-03T04:54:34.630Z,29.94,2026-09-03 10:39:34.630,1578.548611111111
Pulse experiments,pioreactor01,2026-09-03T04:57:54.625Z,29.81,2026-09-03 10:42:54.625,1578.604166666667
Pulse experiments,pioreactor01,2026-09-03T05:01:14.625Z,29.75,2026-09-03 10:46:14.625,1578.659722222222
Pulse experiments,pioreactor01,2026-09-03T05:04:34.614Z,29.69,2026-09-03 10:49:34.614,1578.715277777778
Pulse experiments,pioreactor01,2026-09-03T05:07:54.616Z,29.62,2026-09-03 10:52:54.616,1578.770833333333
Pulse experiments,pioreactor01,2026-09-03T05:11:14.629Z,29.56,2026-09-03 10:56:14.629,1578.826388888889
Pulse experiments,pioreactor01,2026-09-03T05:14:34.621Z,29.55,2026-09-03 10:59:34.621,1578.881944444444
Pulse experiments,pioreactor01,2026-09-03T05:17:54.629Z,29.5,2026-09-03 11:02:54.629,1578.9375
Pulse experiments,pioreactor01,2026-09-03T05:21:14.628Z,29.49,2026-09-03 11:06:14.628,1578.993055555556
Pulse experiments,pioreactor01,2026-09-03T05:24:34.619Z,29.44,2026-09-03 11:09:34.619,1579.048611111111
Pulse experiments,pioreactor01,2026-09-03T05:27:54.626Z,29.44,2026-09-03 11:12:54.626,1579.104166666667
Pulse experiments,pioreactor01,2026-09-03T05:31:14.620Z,29.43,2026-09-03 11:16:14.620,1579.159722222222
Pulse experiments,pioreactor01,2026-09-03T05:35:44.778Z,29.38,2026-09-03 11:20:44.778,1579.234722222222
Pulse experiments,pioreactor01,2026-09-03T05:39:04.773Z,29.35,2026-09-03 11:24:04.773,1579.290277777778
Pulse experiments,pioreactor01,2026-09-03T05:42:24.766Z,29.32,2026-09-03 11:27:24.766,1579.345833333333
Pulse experiments,pioreactor01,2026-09-03T05:45:44.798Z,29.33,2026-09-03 11:30:44.798,1579.401388888889
Pulse experiments,pioreactor01,2026-09-03T05:49:04.796Z,29.36,2026-09-03 11:34:04.796,1579.456944444444
Pulse experiments,pioreactor01,2026-09-03T05:52:24.759Z,29.31,2026-09-03 11:37:24.759,1579.5125
Pulse experiments,pioreactor01,2026-09-03T05:55:44.753Z,29.31,2026-09-03 11:40:44.753,1579.568055555555
Pulse experiments,pioreactor01,2026-09-03T05:59:04.752Z,29.31,2026-09-03 11:44:04.752,1579.623611111111
Pulse experiments,pioreactor01,2026-09-03T06:02:24.746Z,29.31,2026-09-03 11:47:24.746,1579.679166666667
Pulse experiments,pioreactor01,2026-09-03T06:05:44.758Z,29.31,2026-09-03 11:50:44.758,1579.734722222222
Pulse experiments,pioreactor01,2026-09-03T06:09:04.757Z,29.33,2026-09-03 11:54:04.757,1579.790277777778
Pulse experiments,pioreactor01,2026-09-03T06:12:25.071Z,29.33,2026-09-03 11:57:25.071,1579.846111111111
Pulse experiments,pioreactor01,2026-09-03T06:15:44.771Z,29.32,2026-09-03 12:00:44.771,1579.901388888889
Pulse experiments,pioreactor01,2026-09-03T06:19:04.758Z,29.31,2026-09-03 12:04:04.758,1579.956944444444
Pulse experiments,pioreactor01,2026-09-03T06:22:24.757Z,29.31,2026-09-03 12:07:24.757,1580.0125
Pulse experiments,pioreactor01,2026-09-03T06:25:44.763Z,29.36,2026-09-03 12:10:44.763,1580.068055555555
Pulse experiments,pioreactor01,2026-09-03T06:29:04.878Z,29.38,2026-09-03 12:14:04.878,1580.123611111111
Pulse experiments,pioreactor01,2026-09-03T06:32:24.737Z,29.44,2026-09-03 12:17:24.737,1580.179166666667
Pulse experiments,pioreactor01,2026-09-03T06:35:44.743Z,29.46,2026-09-03 12:20:44.743,1580.234722222222
Pulse experiments,pioreactor01,2026-09-03T06:39:04.779Z,29.49,2026-09-03 12:24:04.779,1580.290277777778
Pulse experiments,pioreactor01,2026-09-03T06:42:24.752Z,29.5,2026-09-03 12:27:24.752,1580.345833333333
Pulse experiments,pioreactor01,2026-09-03T06:45:44.743Z,29.54,2026-09-03 12:30:44.743,1580.401388888889
Pulse experiments,pioreactor01,2026-09-03T06:49:04.751Z,29.56,2026-09-03 12:34:04.751,1580.456944444444
Pulse experiments,pioreactor01,2026-09-03T06:52:24.746Z,29.6,2026-09-03 12:37:24.746,1580.5125
Pulse experiments,pioreactor01,2026-09-03T06:55:44.763Z,29.62,2026-09-03 12:40:44.763,1580.568055555555
Pulse experiments,pioreactor01,2026-09-03T06:59:04.748Z,29.62,2026-09-03 12:44:04.748,1580.623611111111
Pulse experiments,pioreactor01,2026-09-03T07:02:24.784Z,29.67,2026-09-03 12:47:24.784,1580.679166666667
Pulse experiments,pioreactor01,2026-09-03T07:05:44.798Z,29.69,2026-09-03 12:50:44.798,1580.734722222222
Pulse experiments,pioreactor01,2026-09-03T07:09:04.758Z,29.75,2026-09-03 12:54:04.758,1580.790277777778
Pulse experiments,pioreactor01,2026-09-03T07:12:24.740Z,29.75,2026-09-03 12:57:24.740,1580.845833333333
Pulse experiments,pioreactor01,2026-09-03T07:15:44.761Z,29.81,2026-09-03 13:00:44.761,1580.901388888889
Pulse experiments,pioreactor01,2026-09-03T07:19:04.738Z,29.81,2026-09-03 13:04:04.738,1580.956944444444
Pulse experiments,pioreactor01,2026-09-03T07:22:24.751Z,29.84,2026-09-03 13:07:24.751,1581.0125
Pulse experiments,pioreactor01,2026-09-03T07:25:44.743Z,29.88,2026-09-03 13:10:44.743,1581.068055555555
Pulse experiments,pioreactor01,2026-09-03T07:29:04.763Z,29.92,2026-09-03 13:14:04.763,1581.123611111111
Pulse experiments,pioreactor01,2026-09-03T07:32:24.748Z,29.94,2026-09-03 13:17:24.748,1581.179166666667
Pulse experiments,pioreactor01,2026-09-03T07:35:44.774Z,29.95,2026-09-03 13:20:44.774,1581.234722222222
Pulse experiments,pioreactor01,2026-09-03T07:39:04.753Z,30.0,2026-09-03 13:24:04.753,1581.290277777778
Pulse experiments,pioreactor01,2026-09-03T07:42:24.773Z,30.05,2026-09-03 13:27:24.773,1581.345833333333
Pulse experiments,pioreactor01,2026-09-03T07:45:44.751Z,30.06,2026-09-03 13:30:44.751,1581.401388888889
Pulse experiments,pioreactor01,2026-09-03T07:49:04.755Z,30.08,2026-09-03 13:34:04.755,1581.456944444444
Pulse experiments,pioreactor01,2026-09-03T07:52:24.746Z,30.12,2026-09-03 13:37:24.746,1581.5125
Pulse experiments,pioreactor01,2026-09-03T07:55:44.762Z,30.18,2026-09-03 13:40:44.762,1581.568055555555
Pulse experiments,pioreactor01,2026-09-03T07:59:05.097Z,30.19,2026-09-03 13:44:05.097,1581.623888888889
Pulse experiments,pioreactor01,2026-09-03T08:02:24.758Z,30.25,2026-09-03 13:47:24.758,1581.679166666667
Pulse experiments,pioreactor01,2026-09-03T08:05:44.762Z,30.28,2026-09-03 13:50:44.762,1581.734722222222
Pulse experiments,pioreactor01,2026-09-03T08:09:04.740Z,30.31,2026-09-03 13:54:04.740,1581.790277777778
Pulse experiments,pioreactor01,2026-09-03T08:12:24.760Z,30.35,2026-09-03 13:57:24.760,1581.845833333333
Pulse experiments,pioreactor01,2026-09-03T08:15:44.752Z,30.38,2026-09-03 14:00:44.752,1581.901388888889
Pulse experiments,pioreactor01,2026-09-03T08:19:04.734Z,30.43,2026-09-03 14:04:04.734,1581.956944444444
Pulse experiments,pioreactor01,2026-09-03T08:22:24.755Z,30.44,2026-09-03 14:07:24.755,1582.0125
Pulse experiments,pioreactor01,2026-09-03T08:25:44.736Z,30.45,2026-09-03 14:10:44.736,1582.068055555555
Pulse experiments,pioreactor01,2026-09-03T08:29:04.738Z,30.47,2026-09-03 14:14:04.738,1582.123611111111
Pulse experiments,pioreactor01,2026-09-03T08:32:24.751Z,30.5,2026-09-03 14:17:24.751,1582.179166666667
Pulse experiments,pioreactor01,2026-09-03T08:35:44.766Z,30.48,2026-09-03 14:20:44.766,1582.234722222222
Pulse experiments,pioreactor01,2026-09-03T08:39:04.747Z,30.48,2026-09-03 14:24:04.747,1582.290277777778
