experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-09-03T04:24:33.595Z,548.0,,,2026-09-03 10:09:33.595,1578.048333333333
Pulse experiments,pioreactor01,2026-09-03T04:25:03.589Z,542.0,30.34,62.16,2026-09-03 10:10:03.589,1578.056666666667
Pulse experiments,pioreactor01,2026-09-03T04:25:33.586Z,532.0,29.36,65.27,2026-09-03 10:10:33.586,1578.065
Pulse experiments,pioreactor01,2026-09-03T04:26:03.586Z,526.0,28.75,67.5,2026-09-03 10:11:03.586,1578.073333333333
Pulse experiments,pioreactor01,2026-09-03T04:26:33.590Z,517.0,28.47,68.52,2026-09-03 10:11:33.590,1578.081666666667
Pulse experiments,pioreactor01,2026-09-03T04:27:03.586Z,508.0,28.25,69.11,2026-09-03 10:12:03.586,1578.09
Pulse experiments,pioreactor01,2026-09-03T04:27:33.586Z,504.0,28.15,69.32,2026-09-03 10:12:33.586,1578.098333333333
Pulse experiments,pioreactor01,2026-09-03T04:28:03.586Z,499.0,28.04,69.45,2026-09-03 10:13:03.586,1578.106666666667
Pulse experiments,pioreactor01,2026-09-03T04:28:33.588Z,498.0,28.0,69.45,2026-09-03 10:13:33.588,1578.115
Pulse experiments,pioreactor01,2026-09-03T04:29:03.586Z,496.0,27.97,69.42,2026-09-03 10:14:03.586,1578.123333333333
Pulse experiments,pioreactor01,2026-09-03T04:29:33.586Z,495.0,27.94,69.33,2026-09-03 10:14:33.586,1578.131666666667
Pulse experiments,pioreactor01,2026-09-03T04:30:03.587Z,491.0,27.9,69.27,2026-09-03 10:15:03.587,1578.14
Pulse experiments,pioreactor01,2026-09-03T04:30:33.588Z,491.0,27.9,69.1,2026-09-03 10:15:33.588,1578.148333333333
Pulse experiments,pioreactor01,2026-09-03T04:31:03.588Z,492.0,27.95,69.01,2026-09-03 10:16:03.588,1578.156666666667
Pulse experiments,pioreactor01,2026-09-03T04:31:33.588Z,494.0,27.92,69.13,2026-09-03 10:16:33.588,1578.165
Pulse experiments,pioreactor01,2026-09-03T04:32:03.591Z,489.0,27.94,69.05,2026-09-03 10:17:03.591,1578.173333333333
Pulse experiments,pioreactor01,2026-09-03T04:32:33.590Z,490.0,27.95,69.05,2026-09-03 10:17:33.590,1578.181666666667
Pulse experiments,pioreactor01,2026-09-03T04:33:03.590Z,490.0,27.98,69.01,2026-09-03 10:18:03.590,1578.19
Pulse experiments,pioreactor01,2026-09-03T04:33:33.594Z,507.0,28.01,68.9,2026-09-03 10:18:33.594,1578.198333333333
Pulse experiments,pioreactor01,2026-09-03T04:34:03.590Z,519.0,28.02,68.87,2026-09-03 10:19:03.590,1578.206666666667
Pulse experiments,pioreactor01,2026-09-03T04:34:33.589Z,521.0,28.01,68.81,2026-09-03 10:19:33.589,1578.215
Pulse experiments,pioreactor01,2026-09-03T04:35:03.590Z,520.0,27.96,68.89,2026-09-03 10:20:03.590,1578.223333333333
Pulse experiments,pioreactor01,2026-09-03T04:35:33.591Z,517.0,27.94,68.92,2026-09-03 10:20:33.591,1578.231666666667
Pulse experiments,pioreactor01,2026-09-03T04:36:03.591Z,516.0,27.95,69.03,2026-09-03 10:21:03.591,1578.24
Pulse experiments,pioreactor01,2026-09-03T04:36:33.591Z,508.0,27.94,69.14,2026-09-03 10:21:33.591,1578.248333333333
Pulse experiments,pioreactor01,2026-09-03T04:37:03.592Z,504.0,27.92,69.07,2026-09-03 10:22:03.592,1578.256666666667
Pulse experiments,pioreactor01,2026-09-03T04:37:33.592Z,500.0,27.9,69.04,2026-09-03 10:22:33.592,1578.265
Pulse experiments,pioreactor01,2026-09-03T04:38:03.592Z,500.0,27.92,69.07,2026-09-03 10:23:03.592,1578.273333333333
Pulse experiments,pioreactor01,2026-09-03T04:38:33.593Z,498.0,27.92,69.07,2026-09-03 10:23:33.593,1578.281666666667
Pulse experiments,pioreactor01,2026-09-03T04:39:03.596Z,495.0,27.93,69.03,2026-09-03 10:24:03.596,1578.29
Pulse experiments,pioreactor01,2026-09-03T04:39:33.595Z,498.0,27.94,68.91,2026-09-03 10:24:33.595,1578.298333333333
Pulse experiments,pioreactor01,2026-09-03T04:40:03.593Z,496.0,27.97,68.8,2026-09-03 10:25:03.593,1578.306666666667
Pulse experiments,pioreactor01,2026-09-03T04:40:33.592Z,498.0,28.01,68.71,2026-09-03 10:25:33.592,1578.315
Pulse experiments,pioreactor01,2026-09-03T04:41:03.594Z,496.0,28.07,68.59,2026-09-03 10:26:03.594,1578.323333333333
Pulse experiments,pioreactor01,2026-09-03T04:41:33.593Z,493.0,28.03,68.58,2026-09-03 10:26:33.593,1578.331666666667
Pulse experiments,pioreactor01,2026-09-03T04:42:03.594Z,489.0,27.95,68.64,2026-09-03 10:27:03.594,1578.34
Pulse experiments,pioreactor01,2026-09-03T04:42:33.594Z,491.0,27.94,68.67,2026-09-03 10:27:33.594,1578.348333333333
Pulse experiments,pioreactor01,2026-09-03T04:43:03.594Z,494.0,27.92,68.67,2026-09-03 10:28:03.594,1578.356666666667
Pulse experiments,pioreactor01,2026-09-03T04:43:33.595Z,493.0,27.91,68.64,2026-09-03 10:28:33.595,1578.365
Pulse experiments,pioreactor01,2026-09-03T04:44:03.595Z,492.0,27.91,68.59,2026-09-03 10:29:03.595,1578.373333333333
Pulse experiments,pioreactor01,2026-09-03T04:44:33.596Z,495.0,27.9,68.79,2026-09-03 10:29:33.596,1578.381666666667
Pulse experiments,pioreactor01,2026-09-03T04:45:03.598Z,492.0,27.86,69.19,2026-09-03 10:30:03.598,1578.39
Pulse experiments,pioreactor01,2026-09-03T04:45:33.600Z,503.0,27.86,69.38,2026-09-03 10:30:33.600,1578.398333333333
Pulse experiments,pioreactor01,2026-09-03T04:46:03.600Z,509.0,27.86,69.41,2026-09-03 10:31:03.600,1578.406666666667
Pulse experiments,pioreactor01,2026-09-03T04:46:33.597Z,520.0,27.88,69.32,2026-09-03 10:31:33.597,1578.415
Pulse experiments,pioreactor01,2026-09-03T04:47:03.596Z,528.0,27.84,69.58,2026-09-03 10:32:03.596,1578.423333333333
Pulse experiments,pioreactor01,2026-09-03T04:47:33.598Z,537.0,27.87,69.57,2026-09-03 10:32:33.598,1578.431666666667
Pulse experiments,pioreactor01,2026-09-03T04:48:03.597Z,542.0,27.88,69.72,2026-09-03 10:33:03.597,1578.44
Pulse experiments,pioreactor01,2026-09-03T04:48:33.599Z,541.0,27.87,69.68,2026-09-03 10:33:33.599,1578.448333333333
Pulse experiments,pioreactor01,2026-09-03T04:49:03.600Z,544.0,27.89,69.73,2026-09-03 10:34:03.600,1578.456666666667
Pulse experiments,pioreactor01,2026-09-03T04:49:33.601Z,543.0,27.91,69.7,2026-09-03 10:34:33.601,1578.465
Pulse experiments,pioreactor01,2026-09-03T04:50:03.603Z,537.0,27.95,69.57,2026-09-03 10:35:03.603,1578.473333333333
Pulse experiments,pioreactor01,2026-09-03T04:50:33.599Z,534.0,27.96,69.5,2026-09-03 10:35:33.599,1578.481666666667
Pulse experiments,pioreactor01,2026-09-03T04:51:03.600Z,526.0,27.98,69.39,2026-09-03 10:36:03.600,1578.49
Pulse experiments,pioreactor01,2026-09-03T04:51:33.601Z,524.0,28.0,69.29,2026-09-03 10:36:33.601,1578.498333333333
Pulse experiments,pioreactor01,2026-09-03T04:52:03.632Z,522.0,27.97,69.25,2026-09-03 10:37:03.632,1578.506666666667
Pulse experiments,pioreactor01,2026-09-03T04:52:33.607Z,515.0,28.0,69.15,2026-09-03 10:37:33.607,1578.515
Pulse experiments,pioreactor01,2026-09-03T04:53:03.613Z,515.0,27.98,69.17,2026-09-03 10:38:03.613,1578.523333333333
Pulse experiments,pioreactor01,2026-09-03T04:53:33.604Z,515.0,27.95,69.29,2026-09-03 10:38:33.604,1578.531666666667
