timestamp,volume_ml,biomass_gdw_l,norm_od,mu_fba,mu_net,d_uv,d_thermal
2026-08-29 19:25:00+00:00,13.5,4.086494163254139,0.6129741244881208,0.03917237056668945,0.03362237056668945,0.00555,0.0
2026-08-29 19:30:00+00:00,13.5,4.099061086107286,0.6148591629160928,0.0392027993711053,0.0369027993711053,0.0023,0.0
2026-08-29 19:35:00+00:00,13.5,4.112386602362563,0.6168579903543845,0.03921044451503677,0.03901044451503677,0.0002,0.0
2026-08-29 19:40:00+00:00,13.5,4.124628254888571,0.6186942382332856,0.03897130845570408,0.03572130845570408,0.0032500000000000003,0.0
2026-08-29 19:45:00+00:00,13.5,4.13429639510307,0.6201444592654605,0.03897803370497222,0.028128033704972223,0.01085,0.0
2026-08-29 19:50:00+00:00,13.5,4.143989652580954,0.6215984478871431,0.03898515979947201,0.02813515979947201,0.01085,0.0
2026-08-29 19:55:00+00:00,13.5,4.153702205390607,0.623055330808591,0.03897522315137629,0.02812522315137629,0.01085,0.0
2026-08-29 20:00:00+00:00,13.5,4.167189192232444,0.6250783788348665,0.03896375669204336,0.03896375669204336,0.0,0.0
2026-08-29 20:05:00+00:00,13.5,4.175247363028196,0.6262871044542293,0.03895462188980233,0.02320462188980233,0.01575,0.0
2026-08-29 20:10:00+00:00,13.5,4.183267590660835,0.6274901385991252,0.038950785551989164,0.023050785551989163,0.0159,0.0
2026-08-29 20:15:00+00:00,13.5,4.191929248426639,0.6287893872639959,0.0389465800805334,0.0248465800805334,0.0141,0.0
2026-08-29 20:20:00+00:00,13.5,4.2003107928676435,0.6300466189301465,0.03894337568252279,0.023993375682522793,0.01495,0.0
2026-08-29 20:25:00+00:00,13.5,4.209012247892127,0.631351837183819,0.03895946051208971,0.02485946051208971,0.0141,0.0
2026-08-29 20:30:00+00:00,13.5,4.219346002107043,0.6329019003160564,0.038961793712076136,0.029461793712076134,0.009500000000000001,0.0
2026-08-29 20:35:00+00:00,13.5,4.230319341516829,0.6345479012275242,0.03895864533310907,0.031208645333109068,0.00775,0.0
2026-08-29 20:40:00+00:00,13.5,4.241381784727978,0.6362072677091967,0.03893044857062574,0.03138044857062574,0.00755,0.0
2026-08-29 20:45:00+00:00,13.5,4.252926907244927,0.637939036086739,0.03896423001631982,0.03266423001631982,0.0063,0.0
2026-08-29 20:50:00+00:00,13.5,4.263197871277493,0.6394796806916239,0.03898041068630322,0.02898041068630322,0.010000000000000002,0.0
2026-08-29 20:55:00+00:00,13.5,4.27148961169765,0.6407234417546475,0.038989494915836906,0.023339494915836905,0.01565,0.0
2026-08-29 21:00:00+00:00,13.5,4.278535538577698,0.6417803307866546,0.038994294320423575,0.019794294320423574,0.019200000000000002,0.0
2026-08-29 21:05:00+00:00,13.5,4.28487908871267,0.6427318633069005,0.03899174227567098,0.017791742275670982,0.0212,0.0
2026-08-29 21:10:00+00:00,13.5,4.290767620804138,0.6436151431206206,0.038991103630845965,0.016491103630845962,0.022500000000000003,0.0
