timestamp,volume_ml,biomass_gdw_l,norm_od,mu_fba,mu_net,d_uv,d_thermal
2026-08-04 17:00:00+00:00,13.5,4.412862405467623,0.6619293608201434,0.03913654043022371,0.03913654043022371,0.0,0.0
2026-08-04 17:05:00+00:00,13.5,4.4272504491538545,0.6640875673730782,0.039125743875643486,0.039125743875643486,0.0,0.0
2026-08-04 17:10:00+00:00,13.5,4.441694620834281,0.6662541931251421,0.03915072394385101,0.03915072394385101,0.0,0.0
2026-08-04 17:15:00+00:00,13.5,4.456100010816159,0.6684150016224238,0.038918632310221385,0.038918632310221385,0.0,0.0
2026-08-04 17:20:00+00:00,13.5,4.470558772119711,0.6705838158179566,0.03893654433730943,0.03893654433730943,0.0,0.0
2026-08-04 17:25:00+00:00,13.5,4.485064352979808,0.6727596529469713,0.0389362894425462,0.0389362894425462,0.0,0.0
2026-08-04 17:30:00+00:00,13.5,4.499616166095942,0.6749424249143913,0.03893405838816631,0.03893405838816631,0.0,0.0
2026-08-04 17:35:00+00:00,13.5,4.51421396195305,0.6771320942929575,0.03893077627492029,0.03893077627492029,0.0,0.0
2026-08-04 17:40:00+00:00,13.5,4.528858920592099,0.6793288380888148,0.03893025566571757,0.03893025566571757,0.0,0.0
2026-08-04 17:45:00+00:00,13.5,4.543545614993041,0.6815318422489561,0.03891495317064562,0.03891495317064562,0.0,0.0
2026-08-04 17:50:00+00:00,13.5,4.558280884024135,0.6837421326036202,0.038917454199122556,0.038917454199122556,0.0,0.0
2026-08-04 17:55:00+00:00,13.5,4.573061252766393,0.6859591879149589,0.03891037639403191,0.03891037639403191,0.0,0.0
2026-08-04 18:00:00+00:00,12.5,4.418517886141325,0.6627776829211988,0.03891294224141716,0.03891294224141716,0.0,0.0
2026-08-04 18:05:00+00:00,12.5,4.432940312810761,0.664941046921614,0.03916904366870523,0.03916904366870523,0.0,0.0
2026-08-04 18:10:00+00:00,12.5,4.447314037371763,0.6670971056057644,0.03890977151972115,0.03890977151972115,0.0,0.0
