timestamp,volume_ml,biomass_gdw_l,norm_od,mu_fba,mu_net,d_uv,d_thermal
2026-08-22 16:45:00+00:00,13.3,2.441433383124982,0.3662150074687473,0.03919947194915284,0.03919947194915284,0.0,0.0
2026-08-22 16:50:00+00:00,13.3,2.4494008351104894,0.3674101252665734,0.039161184772410366,0.039161184772410366,0.0,0.0
2026-08-22 16:55:00+00:00,13.3,2.4573871223940658,0.36860806835910986,0.039126077704056766,0.039126077704056766,0.0,0.0
2026-08-22 17:00:00+00:00,13.3,2.4653981316593407,0.3698097197489011,0.03911964472640577,0.03911964472640577,0.0,0.0
2026-08-22 17:05:00+00:00,13.3,2.4734353960004496,0.37101530940006744,0.0391203233485022,0.0391203233485022,0.0,0.0
2026-08-22 17:10:00+00:00,13.3,2.4814431644362442,0.3722164746654366,0.03885010353814679,0.03885010353814679,0.0,0.0
2026-08-22 17:15:00+00:00,13.3,2.4894832522543977,0.3734224878381596,0.03888102504244128,0.03888102504244128,0.0,0.0
2026-08-22 17:20:00+00:00,13.3,2.497553154880318,0.37463297323204764,0.03889916970654297,0.03889916970654297,0.0,0.0
2026-08-22 17:25:00+00:00,13.25,2.4868774169009003,0.373031612535135,0.03893181846828862,0.03893181846828862,0.0,0.0
2026-08-22 17:30:00+00:00,13.25,2.4949994535080484,0.3742499180262073,0.03919149316464328,0.03919149316464328,0.0,0.0
2026-08-22 17:35:00+00:00,13.25,2.503096342465559,0.3754644513698338,0.03894296143171824,0.03894296143171824,0.0,0.0
2026-08-22 17:40:00+00:00,13.25,2.5112169682647956,0.37668254523971934,0.03893078661720836,0.03893078661720836,0.0,0.0
2026-08-22 17:45:00+00:00,13.25,2.5193645705742203,0.37790468558613305,0.038933803390415175,0.038933803390415175,0.0,0.0
2026-08-22 17:50:00+00:00,13.25,2.527540379986618,0.37913105699799265,0.03894224523702304,0.03894224523702304,0.0,0.0
2026-08-22 17:55:00+00:00,13.25,2.535739434167156,0.38036091512507336,0.03892663830240392,0.03892663830240392,0.0,0.0
2026-08-22 18:00:00+00:00,13.25,2.543964861886049,0.38159472928290733,0.0389255817442213,0.0389255817442213,0.0,0.0
2026-08-22 18:05:00+00:00,13.299999999999999,2.513820931247758,0.37707313968716366,0.03894175945007099,0.03894175945007099,0.0,0.0
2026-08-22 18:10:00+00:00,13.299999999999999,2.522028603026339,0.3783042904539508,0.03918022167715971,0.03918022167715971,0.0,0.0
2026-08-22 18:15:00+00:00,13.299999999999999,2.5302101013003857,0.37953151519505784,0.03892817836037009,0.03892817836037009,0.0,0.0
2026-08-22 18:20:00+00:00,13.299999999999999,2.538416572627918,0.3807624858941877,0.038920742542201105,0.038920742542201105,0.0,0.0
2026-08-22 18:25:00+00:00,13.299999999999999,2.546650002585625,0.38199750038784375,0.03892235835436483,0.03892235835436483,0.0,0.0
2026-08-22 18:30:00+00:00,13.299999999999999,2.5549087393083316,0.3832363108962497,0.03891576799790131,0.03891576799790131,0.0,0.0
