timestamp,volume_ml,biomass_gdw_l,norm_od,mu_fba,mu_net,d_uv,d_thermal
2026-09-05 02:30:00+00:00,13.5,32.77545032320854,4.91631754848128,0.03911342006623324,0.03411342006623323,0.005000000000000001,0.0
2026-09-05 02:35:00+00:00,13.5,32.867879841756874,4.930181976263531,0.03884100635208174,0.033841006352081746,0.005000000000000001,0.0
2026-09-05 02:40:00+00:00,13.5,32.97426998170708,4.946140497256062,0.038842836396783896,0.038842836396783896,0.0,0.0
2026-09-05 02:45:00+00:00,13.5,33.08100428071108,4.9621506421066615,0.038842757967302965,0.038842757967302965,0.0,0.0
2026-09-05 02:50:00+00:00,13.5,33.18815605363671,4.978223408045507,0.038868870612170495,0.038868870612170495,0.0,0.0
2026-09-05 02:55:00+00:00,13.5,33.29570559985889,4.994355839978834,0.0388872027894645,0.0388872027894645,0.0,0.0
2026-09-05 03:00:00+00:00,13.5,33.40367253889096,5.010550880833644,0.03891202318866901,0.03891202318866901,0.0,0.0
2026-09-05 03:05:00+00:00,13.5,33.512129045643256,5.026819356846488,0.03896212548222869,0.03896212548222869,0.0,0.0
2026-09-05 03:10:00+00:00,13.5,33.620972177874265,5.0431458266811395,0.038974473540405785,0.038974473540405785,0.0,0.0
2026-09-05 03:15:00+00:00,13.5,33.73022070974018,5.059533106461027,0.038992994475446754,0.038992994475446754,0.0,0.0
2026-09-05 03:20:00+00:00,13.5,33.83982451844408,5.075973677766612,0.03899309511683714,0.03899309511683714,0.0,0.0
2026-09-05 03:25:00+00:00,13.5,33.94972664667107,5.0924589970006595,0.03897258799332734,0.03897258799332734,0.0,0.0
2026-09-05 03:30:00+00:00,13.5,34.0246690808698,5.1037003621304695,0.03898943892079833,0.026489438920798327,0.0125,0.0
2026-09-05 03:35:00+00:00,13.5,34.09981199162596,5.114971798743894,0.039001798648819724,0.026501798648819724,0.0125,0.0
2026-09-05 03:40:00+00:00,13.5,34.21064169414679,5.131596254122018,0.039001869880586945,0.039001869880586945,0.0,0.0
2026-09-05 03:45:00+00:00,13.5,34.32176963648565,5.148265445472847,0.03898013138685039,0.03898013138685039,0.0,0.0
2026-09-05 03:50:00+00:00,13.5,34.32176963648565,5.148265445472847,0.0,0.0,0.0,0.0
2026-09-05 03:55:00+00:00,13.5,34.32176963648565,5.148265445472847,0.0,0.0,0.0,0.0
2026-09-05 04:00:00+00:00,13.5,34.32176963648565,5.148265445472847,0.0,0.0,0.0,0.0
2026-09-05 04:05:00+00:00,13.5,34.32176963648565,5.148265445472847,0.0,0.0,0.0,0.0
2026-09-05 04:10:00+00:00,13.5,34.32176963648565,5.148265445472847,0.0,0.0,0.0,0.0
2026-09-05 04:15:00+00:00,13.5,34.32176963648565,5.148265445472847,0.0,0.0,0.0,0.0
2026-09-05 04:20:00+00:00,13.5,34.32176963648565,5.148265445472847,0.0,0.0,0.0,0.0
2026-09-05 04:25:00+00:00,13.5,34.32176963648565,5.148265445472847,0.0,0.0,0.0,0.0
2026-09-05 04:30:00+00:00,13.5,34.257416318417235,5.138612447762585,0.0,-0.022500000000000003,0.022500000000000003,0.0
2026-09-05 04:35:00+00:00,13.5,34.1931836628202,5.1289775494230305,0.0,-0.022500000000000003,0.022500000000000003,0.0
2026-09-05 04:40:00+00:00,13.5,34.1931836628202,5.1289775494230305,0.0,0.0,0.0,0.0
2026-09-05 04:45:00+00:00,13.5,34.1931836628202,5.1289775494230305,0.0,0.0,0.0,0.0
2026-09-05 04:50:00+00:00,13.5,34.1931836628202,5.1289775494230305,0.0,0.0,0.0,0.0
2026-09-05 04:55:00+00:00,13.5,34.1931836628202,5.1289775494230305,0.0,0.0,0.0,0.0
2026-09-05 05:00:00+00:00,13.5,34.1931836628202,5.1289775494230305,0.0,0.0,0.0,0.0
2026-09-05 05:05:00+00:00,13.5,34.1931836628202,5.1289775494230305,0.0,0.0,0.0,0.0
2026-09-05 05:10:00+00:00,13.5,34.1931836628202,5.1289775494230305,0.0,0.0,0.0,0.0
2026-09-05 05:15:00+00:00,13.5,34.1931836628202,5.1289775494230305,0.0,0.0,0.0,0.0
2026-09-05 05:20:00+00:00,13.5,34.1931836628202,5.1289775494230305,0.0,0.0,0.0,0.0
2026-09-05 05:25:00+00:00,13.5,34.1931836628202,5.1289775494230305,0.0,0.0,0.0,0.0
2026-09-05 05:30:00+00:00,13.5,34.17181292303094,5.125771938454641,0.0,-0.0075,0.0075,0.0
2026-09-05 05:35:00+00:00,13.5,34.150455539954045,5.122568330993107,0.0,-0.0075,0.0075,0.0
2026-09-05 05:40:00+00:00,13.5,34.150455539954045,5.122568330993107,0.0,0.0,0.0,0.0
2026-09-05 05:45:00+00:00,13.5,34.150455539954045,5.122568330993107,0.0,0.0,0.0,0.0
2026-09-05 05:50:00+00:00,13.5,34.150455539954045,5.122568330993107,0.0,0.0,0.0,0.0
2026-09-05 05:55:00+00:00,13.5,34.150455539954045,5.122568330993107,0.0,0.0,0.0,0.0
2026-09-05 06:00:00+00:00,13.5,34.150455539954045,5.122568330993107,0.0,0.0,0.0,0.0
2026-09-05 06:05:00+00:00,13.5,34.150455539954045,5.122568330993107,0.0,0.0,0.0,0.0
2026-09-05 06:10:00+00:00,13.5,34.150455539954045,5.122568330993107,0.0,0.0,0.0,0.0
2026-09-05 06:15:00+00:00,13.5,34.150455539954045,5.122568330993107,0.0,0.0,0.0,0.0
