experiment,pioreactor_unit,timestamp,event,volume_change_ml,source_of_event,timestamp_localtime,hours_since_experiment_created
Experiment 002,pioreactor01,2026-05-27T17:49:58.617Z,remove_waste,0.05,dosing_automation:temporal_classification_dosing,2026-05-27 23:34:58.617,29.112777777778
Experiment 002,pioreactor01,2026-05-27T17:49:59.008Z,add_media,0.05,dosing_automation:temporal_classification_dosing,2026-05-27 23:34:59.008,29.113055555556
Experiment 002,pioreactor01,2026-05-27T17:55:58.484Z,remove_waste,0.08,dosing_automation:temporal_classification_dosing,2026-05-27 23:40:58.484,29.212777777778
Experiment 002,pioreactor01,2026-05-27T17:55:59.058Z,add_media,0.0776751765,dosing_automation:temporal_classification_dosing,2026-05-27 23:40:59.058,29.213055555556
Experiment 002,pioreactor01,2026-05-27T17:55:59.558Z,add_media,0.0023248235,dosing_automation:temporal_classification_dosing,2026-05-27 23:40:59.558,29.213055555556
Experiment 002,pioreactor01,2026-05-27T18:01:58.478Z,remove_waste,0.0806626833,dosing_automation:temporal_classification_dosing,2026-05-27 23:46:58.478,29.312777777778
Experiment 002,pioreactor01,2026-05-27T18:01:58.978Z,remove_waste,0.0393373167,dosing_automation:temporal_classification_dosing,2026-05-27 23:46:58.978,29.312777777778
Experiment 002,pioreactor01,2026-05-27T18:01:59.318Z,add_media,0.0776751765,dosing_automation:temporal_classification_dosing,2026-05-27 23:46:59.318,29.313055555556
Experiment 002,pioreactor01,2026-05-27T18:01:59.819Z,add_media,0.0423248235,dosing_automation:temporal_classification_dosing,2026-05-27 23:46:59.819,29.313055555556
Experiment 002,pioreactor01,2026-05-27T18:07:58.483Z,remove_waste,0.0806626833,dosing_automation:temporal_classification_dosing,2026-05-27 23:52:58.483,29.412777777778
Experiment 002,pioreactor01,2026-05-27T18:07:58.984Z,remove_waste,0.0793373167,dosing_automation:temporal_classification_dosing,2026-05-27 23:52:58.984,29.412777777778
Experiment 002,pioreactor01,2026-05-27T18:07:59.582Z,add_media,0.0776751765,dosing_automation:temporal_classification_dosing,2026-05-27 23:52:59.582,29.413055555556
Experiment 002,pioreactor01,2026-05-27T18:08:00.082Z,add_media,0.0776751765,dosing_automation:temporal_classification_dosing,2026-05-27 23:53:00.082,29.413333333333
Experiment 002,pioreactor01,2026-05-27T18:08:00.583Z,add_media,0.004649647,dosing_automation:temporal_classification_dosing,2026-05-27 23:53:00.583,29.413333333333
Experiment 002,pioreactor01,2026-05-27T18:13:58.479Z,remove_waste,0.0806626833,dosing_automation:temporal_classification_dosing,2026-05-27 23:58:58.479,29.512777777778
Experiment 002,pioreactor01,2026-05-27T18:13:58.979Z,remove_waste,0.0806626833,dosing_automation:temporal_classification_dosing,2026-05-27 23:58:58.979,29.512777777778
Experiment 002,pioreactor01,2026-05-27T18:13:59.480Z,remove_waste,0.0486746334,dosing_automation:temporal_classification_dosing,2026-05-27 23:58:59.480,29.513055555556
Experiment 002,pioreactor01,2026-05-27T18:13:59.857Z,add_media,0.0776751765,dosing_automation:temporal_classification_dosing,2026-05-27 23:58:59.857,29.513055555556
Experiment 002,pioreactor01,2026-05-27T18:14:00.358Z,add_media,0.0776751765,dosing_automation:temporal_classification_dosing,2026-05-27 23:59:00.358,29.513333333333
Experiment 002,pioreactor01,2026-05-27T18:14:00.858Z,add_media,0.054649647,dosing_automation:temporal_classification_dosing,2026-05-27 23:59:00.858,29.513333333333
Experiment 002,pioreactor01,2026-05-27T18:19:58.475Z,remove_waste,0.0806626833,dosing_automation:temporal_classification_dosing,2026-05-28 00:04:58.475,29.612777777778
Experiment 002,pioreactor01,2026-05-27T18:19:58.975Z,remove_waste,0.0806626833,dosing_automation:temporal_classification_dosing,2026-05-28 00:04:58.975,29.612777777778
Experiment 002,pioreactor01,2026-05-27T18:19:59.476Z,remove_waste,0.0806626833,dosing_automation:temporal_classification_dosing,2026-05-28 00:04:59.476,29.613055555556
Experiment 002,pioreactor01,2026-05-27T18:19:59.976Z,remove_waste,0.0080119501,dosing_automation:temporal_classification_dosing,2026-05-28 00:04:59.976,29.613055555556
Experiment 002,pioreactor01,2026-05-27T18:20:00.104Z,add_media,0.0776751765,dosing_automation:temporal_classification_dosing,2026-05-28 00:05:00.104,29.613333333333
Experiment 002,pioreactor01,2026-05-27T18:20:00.605Z,add_media,0.0776751765,dosing_automation:temporal_classification_dosing,2026-05-28 00:05:00.605,29.613333333333
Experiment 002,pioreactor01,2026-05-27T18:20:01.105Z,add_media,0.0776751765,dosing_automation:temporal_classification_dosing,2026-05-28 00:05:01.105,29.613611111111
Experiment 002,pioreactor01,2026-05-27T18:20:01.606Z,add_media,0.0169744705,dosing_automation:temporal_classification_dosing,2026-05-28 00:05:01.606,29.613611111111
