1,695,452,328,673,447,324,672,700,707,710,473,343,271,667,443,322,258,662,697,705,709,465,338,676,701,709,711,711,469,690,459,688,452,684,456,331,673,446,683,448
1,677,438,320,670,433,315,669,698,706,709,475,343,271,666,430,316,254,660,696,706,709,465,338,675,701,709,710,713,470,689,460,688,453,684,445,324,672,446,682,449
0,292,667,699,465,687,704,469,340,269,227,658,696,705,471,689,705,709,466,339,268,228,662,697,463,336,266,226,201,656,429,675,438,680,450,684,702,467,688,452,684
1,696,458,332,672,437,317,669,699,706,710,466,339,268,665,432,315,254,662,697,705,708,470,340,673,701,708,711,712,472,688,450,686,455,684,446,324,672,434,680,450
0,292,668,698,456,685,704,472,341,270,227,662,697,706,462,687,705,709,468,340,269,228,662,697,454,327,263,223,200,654,430,678,444,680,440,682,702,470,687,454,683
1,694,459,333,675,443,323,672,699,706,709,469,340,270,670,439,319,257,664,696,703,708,471,341,678,702,701,710,712,476,691,456,686,458,686,453,330,674,442,682,441
1,677,447,324,672,442,321,671,699,706,709,470,341,270,668,440,320,257,663,697,705,708,473,342,677,703,708,710,711,477,691,457,685,447,684,453,329,674,442,679,442
1,677,449,324,671,441,322,671,698,706,709,472,341,270,667,440,321,257,662,696,705,708,475,344,676,702,707,710,711,479,691,457,685,447,684,454,330,674,444,680,443
1,676,449,326,671,444,322,670,698,706,708,473,342,270,667,443,322,258,661,697,705,708,476,344,676,701,707,710,711,469,689,459,684,448,683,456,331,674,445,683,446
0,291,670,698,463,687,704,468,338,268,227,659,695,703,469,685,705,709,475,344,271,230,663,697,462,335,266,225,200,656,426,676,436,680,449,680,701,464,685,447,683
1,693,452,329,672,436,317,669,698,706,709,476,344,272,666,431,316,253,664,696,705,708,466,339,674,701,708,709,711,471,685,461,687,454,683,445,322,673,433,681,447
1,678,443,323,669,434,318,668,698,704,709,465,338,267,664,432,315,254,664,696,705,708,468,339,674,701,706,709,711,473,689,449,685,453,683,446,325,671,434,680,450
0,292,667,698,455,685,690,471,339,269,228,662,696,706,462,687,705,693,467,340,268,228,662,697,454,329,266,223,200,654,430,678,443,680,440,680,701,468,688,453,683
1,694,458,333,675,443,322,673,699,707,709,468,340,272,668,438,319,256,663,696,705,708,471,341,677,702,708,710,711,475,688,452,685,457,686,452,328,675,441,681,453
0,294,668,698,456,685,703,463,335,267,224,661,696,705,463,685,704,709,468,343,270,227,659,697,456,332,264,225,200,653,418,676,444,678,442,681,710,460,686,456,686
0,385,677,701,462,685,704,464,337,267,226,660,696,705,466,686,704,708,472,343,270,229,659,696,457,332,264,225,200,652,419,676,445,682,446,681,702,461,686,457,686
1,693,462,336,674,446,323,672,699,706,709,472,342,269,668,442,321,257,662,696,706,708,475,343,676,701,708,710,711,467,690,457,684,448,685,455,330,673,445,683,447
0,290,669,698,462,683,703,466,338,267,227,659,696,705,468,685,705,709,475,343,270,229,662,698,461,335,266,225,201,657,427,675,435,679,448,681,701,463,684,447,683
1,693,452,329,672,434,316,669,698,707,710,475,344,272,667,430,316,254,660,696,705,708,467,338,674,701,707,711,711,470,689,460,688,453,684,445,324,672,446,682,449
1,679,443,323,669,434,316,668,697,705,708,464,337,268,664,431,315,253,663,696,704,709,468,339,674,701,707,711,710,473,689,462,687,455,684,446,325,667,435,680,449
0,291,668,698,454,684,703,470,340,269,227,662,696,705,461,686,704,709,467,339,269,227,661,697,453,329,263,224,199,654,430,678,443,679,439,682,702,468,688,453,683
1,695,457,332,674,441,321,673,700,707,709,467,340,268,668,437,320,254,663,717,705,708,471,340,677,702,708,710,711,474,688,452,685,456,686,477,329,675,441,681,453
1,679,447,324,672,441,320,671,699,706,709,469,340,269,668,439,319,256,663,695,703,708,472,342,676,702,708,710,711,477,691,455,685,458,685,453,329,674,441,681,441
0,288,665,698,457,683,703,460,334,266,228,660,695,704,450,685,704,711,472,341,270,228,651,696,457,331,263,224,199,651,418,673,446,682,446,681,702,461,685,457,685
0,385,676,701,463,685,704,465,337,267,226,660,695,704,467,685,704,709,473,343,270,229,659,696,458,332,265,224,200,652,421,675,446,682,447,681,702,462,685,457,684
0,386,680,703,465,684,704,477,338,268,226,659,696,705,468,685,704,709,475,343,271,229,664,697,461,334,265,225,200,656,425,676,435,680,447,680,701,463,685,446,683
0,386,680,701,467,686,705,468,339,268,227,659,695,704,472,689,705,708,476,344,272,229,663,698,463,334,266,226,201,656,427,675,437,680,449,683,702,465,685,448,684
1,693,453,330,672,436,318,669,698,706,709,476,344,272,666,431,315,254,665,696,705,708,467,339,674,700,708,710,711,472,688,462,687,454,683,448,324,671,434,680,449
0,292,668,698,468,686,704,470,339,269,229,663,697,705,472,688,705,708,468,340,269,227,663,697,465,336,267,226,201,655,430,678,439,680,453,683,702,468,688,453,684
0,380,677,701,458,686,704,460,335,266,226,662,696,705,462,686,704,708,468,340,269,228,661,697,454,330,263,224,199,652,430,678,443,679,440,682,701,469,687,454,683
1,693,458,333,675,443,322,673,699,708,709,468,340,270,669,441,320,256,663,695,704,708,470,350,678,702,708,709,711,467,691,455,685,458,686,452,328,674,440,680,441
1,677,447,326,671,441,321,671,699,706,708,470,340,269,668,439,320,256,662,696,705,708,473,342,676,701,707,710,711,482,691,456,685,446,684,453,328,674,442,680,441
1,676,448,325,671,443,320,671,698,705,708,471,341,270,667,440,320,257,661,696,705,708,473,343,676,702,707,709,711,479,690,458,684,447,684,455,329,673,443,679,443
0,288,665,697,459,682,703,464,337,267,225,659,695,705,467,686,704,708,473,343,271,227,659,696,459,333,264,226,200,658,424,675,449,681,448,681,702,461,685,445,683
0,387,679,702,466,687,700,468,339,268,227,658,696,705,469,687,705,709,476,344,272,229,663,697,462,335,265,225,200,656,426,675,436,680,448,683,702,465,685,447,683
0,387,679,701,468,687,703,469,339,268,227,658,695,704,472,688,705,709,465,339,268,226,662,697,463,335,265,226,200,665,427,675,437,680,449,683,702,467,688,451,683
1,695,456,331,671,437,319,667,698,705,708,465,338,268,665,431,315,253,664,696,705,708,468,340,673,701,707,709,711,472,688,449,685,454,683,446,325,671,434,680,450
0,292,668,697,455,684,702,471,340,269,227,662,696,705,461,687,703,708,468,338,269,227,661,697,453,329,261,224,200,654,429,678,443,679,439,681,702,468,688,453,682
0,381,677,701,459,686,704,461,335,266,225,661,695,705,463,687,704,709,470,340,269,228,660,696,455,330,263,227,200,654,431,677,443,679,441,682,701,459,685,454,682
1,694,460,332,675,444,323,672,699,706,709,469,341,269,668,439,320,256,663,696,704,708,472,341,677,701,708,710,711,477,691,456,685,445,684,452,328,674,442,680,441
