experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-14T19:29:06.202Z,1030.0,30.53,65.71,2026-08-15 01:14:06.202,1113.124166666667
Pulse experiments,pioreactor01,2026-08-14T19:29:36.213Z,1031.0,30.52,65.72,2026-08-15 01:14:36.213,1113.1325
Pulse experiments,pioreactor01,2026-08-14T19:30:06.188Z,1035.0,30.52,65.8,2026-08-15 01:15:06.188,1113.140833333333
Pulse experiments,pioreactor01,2026-08-14T19:30:36.227Z,1034.0,30.52,65.88,2026-08-15 01:15:36.227,1113.149166666667
Pulse experiments,pioreactor01,2026-08-14T19:31:06.226Z,1027.0,30.54,65.86,2026-08-15 01:16:06.226,1113.1575
Pulse experiments,pioreactor01,2026-08-14T19:31:36.270Z,1030.0,30.54,65.81,2026-08-15 01:16:36.270,1113.165833333333
Pulse experiments,pioreactor01,2026-08-14T19:32:06.189Z,1031.0,30.55,65.77,2026-08-15 01:17:06.189,1113.174166666667
Pulse experiments,pioreactor01,2026-08-14T19:32:36.192Z,1028.0,30.54,65.68,2026-08-15 01:17:36.192,1113.1825
Pulse experiments,pioreactor01,2026-08-14T19:33:06.227Z,1032.0,30.51,65.73,2026-08-15 01:18:06.227,1113.190833333333
Pulse experiments,pioreactor01,2026-08-14T19:33:36.253Z,1033.0,30.52,65.78,2026-08-15 01:18:36.253,1113.199166666667
Pulse experiments,pioreactor01,2026-08-14T19:34:06.214Z,1036.0,30.56,65.82,2026-08-15 01:19:06.214,1113.2075
Pulse experiments,pioreactor01,2026-08-14T19:34:36.193Z,1030.0,30.54,65.8,2026-08-15 01:19:36.193,1113.215833333333
Pulse experiments,pioreactor01,2026-08-14T19:35:06.197Z,1030.0,30.51,65.75,2026-08-15 01:20:06.197,1113.224166666667
Pulse experiments,pioreactor01,2026-08-14T19:35:36.260Z,1027.0,30.53,65.69,2026-08-15 01:20:36.260,1113.2325
Pulse experiments,pioreactor01,2026-08-14T19:36:06.245Z,1031.0,30.5,65.73,2026-08-15 01:21:06.245,1113.240833333333
Pulse experiments,pioreactor01,2026-08-14T19:36:36.208Z,1029.0,30.52,65.75,2026-08-15 01:21:36.208,1113.249166666667
Pulse experiments,pioreactor01,2026-08-14T19:37:06.228Z,1027.0,30.47,65.88,2026-08-15 01:22:06.228,1113.2575
Pulse experiments,pioreactor01,2026-08-14T19:37:36.197Z,1030.0,30.48,65.89,2026-08-15 01:22:36.197,1113.265833333333
Pulse experiments,pioreactor01,2026-08-14T19:38:06.204Z,1028.0,30.5,65.87,2026-08-15 01:23:06.204,1113.274166666667
Pulse experiments,pioreactor01,2026-08-14T19:38:36.283Z,1028.0,30.53,65.73,2026-08-15 01:23:36.283,1113.2825
Pulse experiments,pioreactor01,2026-08-14T19:39:06.210Z,1034.0,30.54,65.61,2026-08-15 01:24:06.210,1113.290833333333
Pulse experiments,pioreactor01,2026-08-14T19:44:30.100Z,1113.0,,,2026-08-15 01:29:30.100,1113.380833333333
Pulse experiments,pioreactor01,2026-08-14T19:45:00.098Z,1123.0,31.16,64.24,2026-08-15 01:30:00.098,1113.389166666667
Pulse experiments,pioreactor01,2026-08-14T19:45:30.116Z,1120.0,30.96,64.55,2026-08-15 01:30:30.116,1113.3975
Pulse experiments,pioreactor01,2026-08-14T19:46:00.099Z,1113.0,30.8,64.82,2026-08-15 01:31:00.099,1113.405833333333
Pulse experiments,pioreactor01,2026-08-14T19:46:30.100Z,1109.0,30.62,65.07,2026-08-15 01:31:30.100,1113.414166666667
Pulse experiments,pioreactor01,2026-08-14T19:47:00.100Z,1106.0,30.52,65.23,2026-08-15 01:32:00.100,1113.4225
Pulse experiments,pioreactor01,2026-08-14T19:47:30.101Z,1106.0,30.39,65.43,2026-08-15 01:32:30.101,1113.430833333333
Pulse experiments,pioreactor01,2026-08-14T19:48:00.100Z,1100.0,30.33,65.6,2026-08-15 01:33:00.100,1113.439166666667
Pulse experiments,pioreactor01,2026-08-14T19:48:30.101Z,1098.0,30.25,65.73,2026-08-15 01:33:30.101,1113.4475
Pulse experiments,pioreactor01,2026-08-14T19:49:00.095Z,1093.0,30.19,65.9,2026-08-15 01:34:00.095,1113.455833333333
Pulse experiments,pioreactor01,2026-08-14T19:49:30.093Z,1089.0,30.11,66.07,2026-08-15 01:34:30.093,1113.464166666667
Pulse experiments,pioreactor01,2026-08-14T19:50:00.107Z,1086.0,30.05,66.23,2026-08-15 01:35:00.107,1113.4725
Pulse experiments,pioreactor01,2026-08-14T19:50:30.091Z,1084.0,29.97,66.28,2026-08-15 01:35:30.091,1113.480833333333
Pulse experiments,pioreactor01,2026-08-14T19:51:00.092Z,1085.0,29.93,66.33,2026-08-15 01:36:00.092,1113.489166666667
Pulse experiments,pioreactor01,2026-08-14T19:51:30.094Z,1085.0,29.89,66.47,2026-08-15 01:36:30.094,1113.4975
Pulse experiments,pioreactor01,2026-08-14T19:52:00.092Z,1084.0,29.83,66.63,2026-08-15 01:37:00.092,1113.505833333333
Pulse experiments,pioreactor01,2026-08-14T19:52:30.090Z,1082.0,29.8,66.75,2026-08-15 01:37:30.090,1113.514166666667
Pulse experiments,pioreactor01,2026-08-14T19:53:00.093Z,1084.0,29.79,66.88,2026-08-15 01:38:00.093,1113.5225
Pulse experiments,pioreactor01,2026-08-14T19:53:30.095Z,1081.0,29.79,66.9,2026-08-15 01:38:30.095,1113.530833333333
Pulse experiments,pioreactor01,2026-08-14T19:54:00.093Z,1083.0,29.72,67.0,2026-08-15 01:39:00.093,1113.539166666667
Pulse experiments,pioreactor01,2026-08-14T19:54:30.097Z,1082.0,29.68,67.11,2026-08-15 01:39:30.097,1113.5475
Pulse experiments,pioreactor01,2026-08-14T19:55:00.097Z,1074.0,29.64,67.22,2026-08-15 01:40:00.097,1113.555833333333
Pulse experiments,pioreactor01,2026-08-14T19:55:30.093Z,1077.0,29.62,67.36,2026-08-15 01:40:30.093,1113.564166666667
Pulse experiments,pioreactor01,2026-08-14T19:56:00.093Z,1074.0,29.6,67.46,2026-08-15 01:41:00.093,1113.5725
Pulse experiments,pioreactor01,2026-08-14T19:56:30.092Z,1072.0,29.61,67.52,2026-08-15 01:41:30.092,1113.580833333333
Pulse experiments,pioreactor01,2026-08-14T19:57:00.088Z,1069.0,29.56,67.59,2026-08-15 01:42:00.088,1113.589166666667
Pulse experiments,pioreactor01,2026-08-14T19:57:30.087Z,1068.0,29.55,67.63,2026-08-15 01:42:30.087,1113.5975
Pulse experiments,pioreactor01,2026-08-14T19:58:00.087Z,1059.0,29.55,67.7,2026-08-15 01:43:00.087,1113.605833333333
Pulse experiments,pioreactor01,2026-08-14T19:58:30.088Z,1059.0,29.51,67.8,2026-08-15 01:43:30.088,1113.614166666667
Pulse experiments,pioreactor01,2026-08-14T19:59:00.097Z,1059.0,29.51,67.9,2026-08-15 01:44:00.097,1113.6225
Pulse experiments,pioreactor01,2026-08-14T19:59:30.096Z,1060.0,29.48,68.02,2026-08-15 01:44:30.096,1113.630833333333
Pulse experiments,pioreactor01,2026-08-14T20:00:00.095Z,1061.0,29.49,68.12,2026-08-15 01:45:00.095,1113.639166666667
Pulse experiments,pioreactor01,2026-08-14T20:00:30.096Z,1060.0,29.46,68.1,2026-08-15 01:45:30.096,1113.6475
Pulse experiments,pioreactor01,2026-08-14T20:01:00.096Z,1061.0,29.46,68.14,2026-08-15 01:46:00.096,1113.655833333333
Pulse experiments,pioreactor01,2026-08-14T20:01:30.103Z,1060.0,29.44,68.3,2026-08-15 01:46:30.103,1113.664166666667
Pulse experiments,pioreactor01,2026-08-14T20:02:00.100Z,1060.0,29.4,68.59,2026-08-15 01:47:00.100,1113.6725
Pulse experiments,pioreactor01,2026-08-14T20:02:30.100Z,1060.0,29.41,68.59,2026-08-15 01:47:30.100,1113.680833333333
Pulse experiments,pioreactor01,2026-08-14T20:03:00.099Z,1062.0,29.46,68.65,2026-08-15 01:48:00.099,1113.689166666667
Pulse experiments,pioreactor01,2026-08-14T20:03:30.100Z,1065.0,29.47,68.56,2026-08-15 01:48:30.100,1113.6975
Pulse experiments,pioreactor01,2026-08-14T20:04:00.101Z,1069.0,29.46,68.54,2026-08-15 01:49:00.101,1113.705833333333
Pulse experiments,pioreactor01,2026-08-14T20:04:30.101Z,1072.0,29.48,68.59,2026-08-15 01:49:30.101,1113.714166666667
