experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-23T20:37:09.804Z,934.0,28.24,78.7,2026-08-24 02:22:09.804,1330.258333333333
Pulse experiments,pioreactor01,2026-08-23T20:37:39.803Z,933.0,28.31,78.43,2026-08-24 02:22:39.803,1330.266666666667
Pulse experiments,pioreactor01,2026-08-23T20:38:09.803Z,933.0,28.37,78.42,2026-08-24 02:23:09.803,1330.275
Pulse experiments,pioreactor01,2026-08-23T20:38:39.807Z,932.0,28.45,78.44,2026-08-24 02:23:39.807,1330.283333333333
Pulse experiments,pioreactor01,2026-08-23T20:39:33.269Z,887.0,,,2026-08-24 02:24:33.269,1330.298333333333
Pulse experiments,pioreactor01,2026-08-23T20:40:03.261Z,896.0,31.33,67.2,2026-08-24 02:25:03.261,1330.306666666667
Pulse experiments,pioreactor01,2026-08-23T20:40:33.271Z,902.0,30.44,70.9,2026-08-24 02:25:33.271,1330.315
Pulse experiments,pioreactor01,2026-08-23T20:41:03.266Z,907.0,29.84,73.63,2026-08-24 02:26:03.266,1330.323333333333
Pulse experiments,pioreactor01,2026-08-23T20:41:33.260Z,908.0,29.54,74.93,2026-08-24 02:26:33.260,1330.331666666667
Pulse experiments,pioreactor01,2026-08-23T20:42:03.263Z,907.0,29.35,75.77,2026-08-24 02:27:03.263,1330.34
Pulse experiments,pioreactor01,2026-08-23T20:42:33.270Z,915.0,29.28,76.05,2026-08-24 02:27:33.270,1330.348333333333
Pulse experiments,pioreactor01,2026-08-23T20:43:03.266Z,927.0,29.24,76.1,2026-08-24 02:28:03.266,1330.356666666667
Pulse experiments,pioreactor01,2026-08-23T20:43:33.265Z,927.0,29.2,76.02,2026-08-24 02:28:33.265,1330.365
Pulse experiments,pioreactor01,2026-08-23T20:44:03.276Z,923.0,29.22,75.91,2026-08-24 02:29:03.276,1330.373333333333
Pulse experiments,pioreactor01,2026-08-23T20:44:33.264Z,925.0,29.19,75.69,2026-08-24 02:29:33.264,1330.381666666667
Pulse experiments,pioreactor01,2026-08-23T20:45:03.269Z,926.0,29.2,75.47,2026-08-24 02:30:03.269,1330.39
Pulse experiments,pioreactor01,2026-08-23T20:45:33.265Z,929.0,29.21,75.23,2026-08-24 02:30:33.265,1330.398333333333
Pulse experiments,pioreactor01,2026-08-23T20:46:03.323Z,927.0,29.21,75.07,2026-08-24 02:31:03.323,1330.406666666667
Pulse experiments,pioreactor01,2026-08-23T20:46:33.267Z,923.0,29.19,74.89,2026-08-24 02:31:33.267,1330.415
Pulse experiments,pioreactor01,2026-08-23T20:47:03.270Z,917.0,29.19,74.71,2026-08-24 02:32:03.270,1330.423333333333
Pulse experiments,pioreactor01,2026-08-23T20:47:33.279Z,920.0,29.19,74.55,2026-08-24 02:32:33.279,1330.431666666667
Pulse experiments,pioreactor01,2026-08-23T20:48:03.267Z,922.0,29.16,74.4,2026-08-24 02:33:03.267,1330.44
Pulse experiments,pioreactor01,2026-08-23T20:48:33.266Z,921.0,29.15,74.3,2026-08-24 02:33:33.266,1330.448333333333
Pulse experiments,pioreactor01,2026-08-23T20:49:03.297Z,923.0,29.12,74.19,2026-08-24 02:34:03.297,1330.456666666667
Pulse experiments,pioreactor01,2026-08-23T20:49:33.264Z,926.0,29.14,74.08,2026-08-24 02:34:33.264,1330.465
Pulse experiments,pioreactor01,2026-08-23T20:50:03.263Z,927.0,29.12,74.05,2026-08-24 02:35:03.263,1330.473333333333
Pulse experiments,pioreactor01,2026-08-23T20:50:33.265Z,927.0,29.09,74.0,2026-08-24 02:35:33.265,1330.481666666667
Pulse experiments,pioreactor01,2026-08-23T20:51:03.266Z,927.0,29.05,73.98,2026-08-24 02:36:03.266,1330.49
Pulse experiments,pioreactor01,2026-08-23T20:51:33.265Z,927.0,29.05,73.92,2026-08-24 02:36:33.265,1330.498333333333
Pulse experiments,pioreactor01,2026-08-23T20:52:03.266Z,931.0,29.05,73.86,2026-08-24 02:37:03.266,1330.506666666667
Pulse experiments,pioreactor01,2026-08-23T20:52:33.264Z,939.0,29.03,73.86,2026-08-24 02:37:33.264,1330.515
Pulse experiments,pioreactor01,2026-08-23T20:53:03.265Z,949.0,29.05,73.86,2026-08-24 02:38:03.265,1330.523333333333
Pulse experiments,pioreactor01,2026-08-23T20:53:33.267Z,951.0,29.02,73.79,2026-08-24 02:38:33.267,1330.531666666667
Pulse experiments,pioreactor01,2026-08-23T20:54:03.266Z,953.0,28.99,73.79,2026-08-24 02:39:03.266,1330.54
Pulse experiments,pioreactor01,2026-08-23T20:54:33.265Z,952.0,28.98,73.76,2026-08-24 02:39:33.265,1330.548333333333
Pulse experiments,pioreactor01,2026-08-23T20:55:03.266Z,950.0,28.97,73.69,2026-08-24 02:40:03.266,1330.556666666667
Pulse experiments,pioreactor01,2026-08-23T20:55:33.272Z,948.0,28.94,73.68,2026-08-24 02:40:33.272,1330.565
Pulse experiments,pioreactor01,2026-08-23T20:56:03.267Z,946.0,28.9,73.64,2026-08-24 02:41:03.267,1330.573333333333
Pulse experiments,pioreactor01,2026-08-23T20:56:33.270Z,945.0,28.91,73.66,2026-08-24 02:41:33.270,1330.581666666667
Pulse experiments,pioreactor01,2026-08-23T20:57:03.268Z,937.0,28.88,73.63,2026-08-24 02:42:03.268,1330.59
Pulse experiments,pioreactor01,2026-08-23T20:57:33.270Z,934.0,28.85,73.64,2026-08-24 02:42:33.270,1330.598333333333
Pulse experiments,pioreactor01,2026-08-23T20:58:03.270Z,938.0,28.82,73.68,2026-08-24 02:43:03.270,1330.606666666667
Pulse experiments,pioreactor01,2026-08-23T20:58:33.270Z,936.0,28.78,73.65,2026-08-24 02:43:33.270,1330.615
Pulse experiments,pioreactor01,2026-08-23T20:59:03.268Z,934.0,28.76,73.62,2026-08-24 02:44:03.268,1330.623333333333
Pulse experiments,pioreactor01,2026-08-23T20:59:33.290Z,936.0,28.73,73.65,2026-08-24 02:44:33.290,1330.631666666667
Pulse experiments,pioreactor01,2026-08-23T21:00:03.282Z,936.0,28.68,73.65,2026-08-24 02:45:03.282,1330.64
Pulse experiments,pioreactor01,2026-08-23T21:00:33.267Z,935.0,28.66,73.67,2026-08-24 02:45:33.267,1330.648333333333
Pulse experiments,pioreactor01,2026-08-23T21:01:03.279Z,939.0,28.62,73.77,2026-08-24 02:46:03.279,1330.656666666667
Pulse experiments,pioreactor01,2026-08-23T21:01:33.271Z,941.0,28.62,73.76,2026-08-24 02:46:33.271,1330.665
