experiment,pioreactor_unit,timestamp,temperature_c,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-23T23:45:57.302Z,28.99,2026-08-24 05:30:57.302,1333.405
Pulse experiments,pioreactor01,2026-08-23T23:49:17.644Z,29.03,2026-08-24 05:34:17.644,1333.460555555556
Pulse experiments,pioreactor01,2026-08-23T23:52:37.324Z,29.14,2026-08-24 05:37:37.324,1333.516111111111
Pulse experiments,pioreactor01,2026-08-23T23:55:57.279Z,29.13,2026-08-24 05:40:57.279,1333.571666666667
Pulse experiments,pioreactor01,2026-08-23T23:59:17.255Z,28.98,2026-08-24 05:44:17.255,1333.627222222222
Pulse experiments,pioreactor01,2026-08-24T00:02:37.294Z,29.01,2026-08-24 05:47:37.294,1333.682777777778
Pulse experiments,pioreactor01,2026-08-24T00:05:57.257Z,29.14,2026-08-24 05:50:57.257,1333.738333333333
Pulse experiments,pioreactor01,2026-08-24T00:09:17.247Z,29.2,2026-08-24 05:54:17.247,1333.793888888889
Pulse experiments,pioreactor01,2026-08-24T00:12:37.275Z,28.9,2026-08-24 05:57:37.275,1333.849444444445
Pulse experiments,pioreactor01,2026-08-24T00:15:57.281Z,29.03,2026-08-24 06:00:57.281,1333.905
Pulse experiments,pioreactor01,2026-08-24T00:19:17.276Z,28.89,2026-08-24 06:04:17.276,1333.960555555556
Pulse experiments,pioreactor01,2026-08-24T00:22:37.311Z,29.17,2026-08-24 06:07:37.311,1334.016111111111
Pulse experiments,pioreactor01,2026-08-24T00:25:57.290Z,29.13,2026-08-24 06:10:57.290,1334.071666666667
Pulse experiments,pioreactor01,2026-08-24T00:29:17.278Z,29.06,2026-08-24 06:14:17.278,1334.127222222222
Pulse experiments,pioreactor01,2026-08-24T00:32:37.283Z,28.71,2026-08-24 06:17:37.283,1334.182777777778
Pulse experiments,pioreactor01,2026-08-24T00:35:57.292Z,28.76,2026-08-24 06:20:57.292,1334.238333333333
Pulse experiments,pioreactor01,2026-08-24T00:39:17.302Z,28.96,2026-08-24 06:24:17.302,1334.293888888889
Pulse experiments,pioreactor01,2026-08-24T00:42:37.312Z,28.84,2026-08-24 06:27:37.312,1334.349444444445
Pulse experiments,pioreactor01,2026-08-24T00:45:57.303Z,28.93,2026-08-24 06:30:57.303,1334.405
Pulse experiments,pioreactor01,2026-08-24T00:49:17.269Z,28.85,2026-08-24 06:34:17.269,1334.460555555556
Pulse experiments,pioreactor01,2026-08-24T00:52:37.297Z,29.02,2026-08-24 06:37:37.297,1334.516111111111
Pulse experiments,pioreactor01,2026-08-24T00:55:57.286Z,28.87,2026-08-24 06:40:57.286,1334.571666666667
Pulse experiments,pioreactor01,2026-08-24T00:59:17.279Z,28.92,2026-08-24 06:44:17.279,1334.627222222222
Pulse experiments,pioreactor01,2026-08-24T01:02:37.305Z,29.1,2026-08-24 06:47:37.305,1334.682777777778
Pulse experiments,pioreactor01,2026-08-24T01:05:57.298Z,28.92,2026-08-24 06:50:57.298,1334.738333333333
Pulse experiments,pioreactor01,2026-08-24T01:09:17.332Z,29.16,2026-08-24 06:54:17.332,1334.793888888889
Pulse experiments,pioreactor01,2026-08-24T01:12:37.264Z,29.09,2026-08-24 06:57:37.264,1334.849444444445
Pulse experiments,pioreactor01,2026-08-24T01:15:57.289Z,29.1,2026-08-24 07:00:57.289,1334.905
Pulse experiments,pioreactor01,2026-08-24T01:19:17.319Z,28.97,2026-08-24 07:04:17.319,1334.960555555556
Pulse experiments,pioreactor01,2026-08-24T01:22:37.303Z,29.12,2026-08-24 07:07:37.303,1335.016111111111
Pulse experiments,pioreactor01,2026-08-24T01:25:57.258Z,29.12,2026-08-24 07:10:57.258,1335.071666666667
Pulse experiments,pioreactor01,2026-08-24T01:29:17.304Z,29.0,2026-08-24 07:14:17.304,1335.127222222222
Pulse experiments,pioreactor01,2026-08-24T01:32:37.299Z,28.92,2026-08-24 07:17:37.299,1335.182777777778
Pulse experiments,pioreactor01,2026-08-24T01:35:57.307Z,28.98,2026-08-24 07:20:57.307,1335.238333333333
Pulse experiments,pioreactor01,2026-08-24T01:39:17.289Z,29.02,2026-08-24 07:24:17.289,1335.293888888889
Pulse experiments,pioreactor01,2026-08-24T01:42:37.307Z,28.81,2026-08-24 07:27:37.307,1335.349444444445
Pulse experiments,pioreactor01,2026-08-24T01:45:57.293Z,28.8,2026-08-24 07:30:57.293,1335.405
Pulse experiments,pioreactor01,2026-08-24T01:49:17.308Z,28.89,2026-08-24 07:34:17.308,1335.460555555556
Pulse experiments,pioreactor01,2026-08-24T01:52:37.294Z,28.91,2026-08-24 07:37:37.294,1335.516111111111
Pulse experiments,pioreactor01,2026-08-24T01:55:57.318Z,28.94,2026-08-24 07:40:57.318,1335.571666666667
Pulse experiments,pioreactor01,2026-08-24T01:59:17.302Z,29.21,2026-08-24 07:44:17.302,1335.627222222222
Pulse experiments,pioreactor01,2026-08-24T02:02:37.282Z,29.05,2026-08-24 07:47:37.282,1335.682777777778
Pulse experiments,pioreactor01,2026-08-24T02:05:57.297Z,28.98,2026-08-24 07:50:57.297,1335.738333333333
Pulse experiments,pioreactor01,2026-08-24T02:09:17.292Z,29.02,2026-08-24 07:54:17.292,1335.793888888889
Pulse experiments,pioreactor01,2026-08-24T02:12:37.344Z,29.21,2026-08-24 07:57:37.344,1335.849444444445
Pulse experiments,pioreactor01,2026-08-24T02:15:57.289Z,29.14,2026-08-24 08:00:57.289,1335.905
Pulse experiments,pioreactor01,2026-08-24T02:19:17.292Z,28.99,2026-08-24 08:04:17.292,1335.960555555556
Pulse experiments,pioreactor01,2026-08-24T02:22:37.280Z,28.9,2026-08-24 08:07:37.280,1336.016111111111
Pulse experiments,pioreactor01,2026-08-24T02:25:57.304Z,28.88,2026-08-24 08:10:57.304,1336.071666666667
Pulse experiments,pioreactor01,2026-08-24T02:29:17.262Z,28.85,2026-08-24 08:14:17.262,1336.127222222222
Pulse experiments,pioreactor01,2026-08-24T02:32:37.284Z,28.99,2026-08-24 08:17:37.284,1336.182777777778
Pulse experiments,pioreactor01,2026-08-24T02:35:57.285Z,29.12,2026-08-24 08:20:57.285,1336.238333333333
Pulse experiments,pioreactor01,2026-08-24T02:39:17.276Z,29.08,2026-08-24 08:24:17.276,1336.293888888889
Pulse experiments,pioreactor01,2026-08-24T02:42:37.292Z,29.27,2026-08-24 08:27:37.292,1336.349444444445
Pulse experiments,pioreactor01,2026-08-24T02:45:57.317Z,29.25,2026-08-24 08:30:57.317,1336.405
Pulse experiments,pioreactor01,2026-08-24T02:49:17.336Z,29.39,2026-08-24 08:34:17.336,1336.460555555556
Pulse experiments,pioreactor01,2026-08-24T02:52:37.295Z,29.1,2026-08-24 08:37:37.295,1336.516111111111
Pulse experiments,pioreactor01,2026-08-24T02:55:57.298Z,29.29,2026-08-24 08:40:57.298,1336.571666666667
Pulse experiments,pioreactor01,2026-08-24T02:59:17.292Z,29.05,2026-08-24 08:44:17.292,1336.627222222222
Pulse experiments,pioreactor01,2026-08-24T03:02:37.298Z,29.31,2026-08-24 08:47:37.298,1336.682777777778
Pulse experiments,pioreactor01,2026-08-24T03:05:57.292Z,29.0,2026-08-24 08:50:57.292,1336.738333333333
Pulse experiments,pioreactor01,2026-08-24T03:09:17.278Z,29.13,2026-08-24 08:54:17.278,1336.793888888889
Pulse experiments,pioreactor01,2026-08-24T03:12:37.307Z,29.24,2026-08-24 08:57:37.307,1336.849444444445
Pulse experiments,pioreactor01,2026-08-24T03:15:57.342Z,28.94,2026-08-24 09:00:57.342,1336.905
