experiment,pioreactor_unit,timestamp,event_name,message,data,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-26T21:39:12.575Z,UpdatedHeaterDC,delta_dc=-2.2440000000000158,"{""current_dc"": 0.0, ""delta_dc"": -2.2440000000000158, ""target_temperature"": 30.6, ""latest_temperature"": 29.35}",2026-08-27 03:24:12.575,1403.2925
Pulse experiments,pioreactor01,2026-08-26T21:42:31.946Z,UpdatedHeaterDC,delta_dc=1.0340000000000187,"{""current_dc"": 1.03, ""delta_dc"": 1.0340000000000187, ""target_temperature"": 30.6, ""latest_temperature"": 29.08}",2026-08-27 03:27:31.946,1403.347777777778
Pulse experiments,pioreactor01,2026-08-26T21:45:51.917Z,UpdatedHeaterDC,delta_dc=-0.7119999999999975,"{""current_dc"": 0.32, ""delta_dc"": -0.7119999999999975, ""target_temperature"": 30.6, ""latest_temperature"": 29.15}",2026-08-27 03:30:51.917,1403.403333333333
Pulse experiments,pioreactor01,2026-08-26T21:49:11.927Z,UpdatedHeaterDC,delta_dc=-0.3899999999999963,"{""current_dc"": 0.0, ""delta_dc"": -0.3899999999999963, ""target_temperature"": 30.6, ""latest_temperature"": 29.15}",2026-08-27 03:34:11.927,1403.458888888889
Pulse experiments,pioreactor01,2026-08-26T21:52:31.897Z,UpdatedHeaterDC,delta_dc=-0.17400000000001373,"{""current_dc"": 0.0, ""delta_dc"": -0.17400000000001373, ""target_temperature"": 30.6, ""latest_temperature"": 29.12}",2026-08-27 03:37:31.897,1403.514444444445
Pulse experiments,pioreactor01,2026-08-26T21:55:51.946Z,UpdatedHeaterDC,delta_dc=-0.1680000000000057,"{""current_dc"": 0.0, ""delta_dc"": -0.1680000000000057, ""target_temperature"": 30.6, ""latest_temperature"": 29.1}",2026-08-27 03:40:51.946,1403.57
Pulse experiments,pioreactor01,2026-08-26T21:59:12.009Z,UpdatedHeaterDC,delta_dc=-0.18799999999999245,"{""current_dc"": 0.0, ""delta_dc"": -0.18799999999999245, ""target_temperature"": 30.6, ""latest_temperature"": 29.09}",2026-08-27 03:44:12.009,1403.625833333333
Pulse experiments,pioreactor01,2026-08-26T22:02:32.253Z,UpdatedHeaterDC,delta_dc=-0.01799999999999144,"{""current_dc"": 0.0, ""delta_dc"": -0.01799999999999144, ""target_temperature"": 30.7, ""latest_temperature"": 29.06}",2026-08-27 03:47:32.253,1403.681388888889
Pulse experiments,pioreactor01,2026-08-26T22:05:52.437Z,UpdatedHeaterDC,delta_dc=-0.15599999999999667,"{""current_dc"": 0.0, ""delta_dc"": -0.15599999999999667, ""target_temperature"": 30.7, ""latest_temperature"": 29.06}",2026-08-27 03:50:52.437,1403.736944444444
Pulse experiments,pioreactor01,2026-08-26T22:09:11.927Z,UpdatedHeaterDC,delta_dc=-0.15599999999999667,"{""current_dc"": 0.0, ""delta_dc"": -0.15599999999999667, ""target_temperature"": 30.7, ""latest_temperature"": 29.06}",2026-08-27 03:54:11.927,1403.792222222222
Pulse experiments,pioreactor01,2026-08-26T22:12:31.918Z,UpdatedHeaterDC,delta_dc=-0.15599999999999667,"{""current_dc"": 0.0, ""delta_dc"": -0.15599999999999667, ""target_temperature"": 30.7, ""latest_temperature"": 29.06}",2026-08-27 03:57:31.918,1403.847777777778
Pulse experiments,pioreactor01,2026-08-26T22:15:51.937Z,UpdatedHeaterDC,delta_dc=-0.01199999999999976,"{""current_dc"": 0.0, ""delta_dc"": -0.01199999999999976, ""target_temperature"": 30.7, ""latest_temperature"": 29.04}",2026-08-27 04:00:51.937,1403.903333333333
Pulse experiments,pioreactor01,2026-08-26T22:19:11.917Z,UpdatedHeaterDC,delta_dc=0.18399999999999606,"{""current_dc"": 0.18, ""delta_dc"": 0.18399999999999606, ""target_temperature"": 30.7, ""latest_temperature"": 29.0}",2026-08-27 04:04:11.917,1403.958888888889
Pulse experiments,pioreactor01,2026-08-26T22:22:31.927Z,UpdatedHeaterDC,delta_dc=-0.5759999999999876,"{""current_dc"": 0.0, ""delta_dc"": -0.5759999999999876, ""target_temperature"": 30.7, ""latest_temperature"": 29.08}",2026-08-27 04:07:31.927,1404.014444444445
Pulse experiments,pioreactor01,2026-08-26T22:25:52.349Z,UpdatedHeaterDC,delta_dc=0.4400000000000034,"{""current_dc"": 0.44, ""delta_dc"": 0.4400000000000034, ""target_temperature"": 30.7, ""latest_temperature"": 28.99}",2026-08-27 04:10:52.349,1404.070277777778
Pulse experiments,pioreactor01,2026-08-26T22:29:12.477Z,UpdatedHeaterDC,delta_dc=0.5299999999999805,"{""current_dc"": 0.97, ""delta_dc"": 0.5299999999999805, ""target_temperature"": 28.1, ""latest_temperature"": 28.92}",2026-08-27 04:14:12.477,1404.125833333333
Pulse experiments,pioreactor01,2026-08-26T22:32:32.443Z,UpdatedHeaterDC,delta_dc=-0.6559999999999859,"{""current_dc"": 0.31, ""delta_dc"": -0.6559999999999859, ""target_temperature"": 28.1, ""latest_temperature"": 29.04}",2026-08-27 04:17:32.443,1404.181388888889
Pulse experiments,pioreactor01,2026-08-26T22:35:51.977Z,UpdatedHeaterDC,delta_dc=0.6159999999999868,"{""current_dc"": 0.93, ""delta_dc"": 0.6159999999999868, ""target_temperature"": 28.1, ""latest_temperature"": 28.94}",2026-08-27 04:20:51.977,1404.236666666667
Pulse experiments,pioreactor01,2026-08-26T22:39:11.897Z,UpdatedHeaterDC,delta_dc=-2.0039999999999827,"{""current_dc"": 0.0, ""delta_dc"": -2.0039999999999827, ""target_temperature"": 28.1, ""latest_temperature"": 29.24}",2026-08-27 04:24:11.897,1404.292222222222
