experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-22T15:35:17.205Z,593.0,30.77,72.71,2026-08-22 21:20:17.205,1301.227222222222
Pulse experiments,pioreactor01,2026-08-22T15:35:47.205Z,596.0,30.87,72.7,2026-08-22 21:20:47.205,1301.235555555555
Pulse experiments,pioreactor01,2026-08-22T15:36:17.205Z,608.0,30.9,72.82,2026-08-22 21:21:17.205,1301.243888888889
Pulse experiments,pioreactor01,2026-08-22T15:36:47.206Z,611.0,30.92,72.69,2026-08-22 21:21:47.206,1301.252222222222
Pulse experiments,pioreactor01,2026-08-22T15:37:17.206Z,615.0,30.96,72.47,2026-08-22 21:22:17.206,1301.260555555556
Pulse experiments,pioreactor01,2026-08-22T15:37:47.207Z,618.0,31.0,72.15,2026-08-22 21:22:47.207,1301.268888888889
Pulse experiments,pioreactor01,2026-08-22T15:38:17.208Z,620.0,31.07,71.92,2026-08-22 21:23:17.208,1301.277222222222
Pulse experiments,pioreactor01,2026-08-22T15:38:47.209Z,629.0,31.1,71.75,2026-08-22 21:23:47.209,1301.285555555555
Pulse experiments,pioreactor01,2026-08-22T15:39:17.211Z,635.0,31.12,71.81,2026-08-22 21:24:17.211,1301.293888888889
Pulse experiments,pioreactor01,2026-08-22T15:39:47.211Z,642.0,31.13,71.69,2026-08-22 21:24:47.211,1301.302222222222
Pulse experiments,pioreactor01,2026-08-22T15:40:17.209Z,641.0,31.06,71.54,2026-08-22 21:25:17.209,1301.310555555556
Pulse experiments,pioreactor01,2026-08-22T15:40:47.210Z,640.0,31.05,71.29,2026-08-22 21:25:47.210,1301.318888888889
Pulse experiments,pioreactor01,2026-08-22T15:41:17.210Z,644.0,31.11,71.03,2026-08-22 21:26:17.210,1301.327222222222
Pulse experiments,pioreactor01,2026-08-22T15:41:47.210Z,643.0,31.09,70.93,2026-08-22 21:26:47.210,1301.335555555556
Pulse experiments,pioreactor01,2026-08-22T15:42:17.211Z,650.0,31.14,70.9,2026-08-22 21:27:17.211,1301.343888888889
Pulse experiments,pioreactor01,2026-08-22T15:42:47.210Z,650.0,31.11,70.84,2026-08-22 21:27:47.210,1301.352222222222
Pulse experiments,pioreactor01,2026-08-22T15:43:17.211Z,653.0,31.14,70.85,2026-08-22 21:28:17.211,1301.360555555555
Pulse experiments,pioreactor01,2026-08-22T15:43:47.210Z,650.0,31.09,70.71,2026-08-22 21:28:47.210,1301.368888888889
Pulse experiments,pioreactor01,2026-08-22T15:44:17.211Z,650.0,31.09,70.5,2026-08-22 21:29:17.211,1301.377222222222
Pulse experiments,pioreactor01,2026-08-22T15:44:47.212Z,653.0,31.12,70.38,2026-08-22 21:29:47.212,1301.385555555556
Pulse experiments,pioreactor01,2026-08-22T15:45:17.212Z,660.0,31.1,70.23,2026-08-22 21:30:17.212,1301.393888888889
Pulse experiments,pioreactor01,2026-08-22T15:45:47.211Z,660.0,31.07,70.28,2026-08-22 21:30:47.211,1301.402222222222
Pulse experiments,pioreactor01,2026-08-22T15:46:17.213Z,659.0,31.04,70.22,2026-08-22 21:31:17.213,1301.410555555555
Pulse experiments,pioreactor01,2026-08-22T15:46:47.213Z,660.0,30.97,70.21,2026-08-22 21:31:47.213,1301.418888888889
Pulse experiments,pioreactor01,2026-08-22T15:47:17.214Z,662.0,31.03,70.05,2026-08-22 21:32:17.214,1301.427222222222
Pulse experiments,pioreactor01,2026-08-22T15:47:47.213Z,665.0,31.12,69.7,2026-08-22 21:32:47.213,1301.435555555556
Pulse experiments,pioreactor01,2026-08-22T15:48:17.213Z,664.0,31.16,69.46,2026-08-22 21:33:17.213,1301.443888888889
Pulse experiments,pioreactor01,2026-08-22T15:48:47.214Z,661.0,31.26,69.19,2026-08-22 21:33:47.214,1301.452222222222
Pulse experiments,pioreactor01,2026-08-22T15:49:17.215Z,662.0,31.28,69.18,2026-08-22 21:34:17.215,1301.460555555556
Pulse experiments,pioreactor01,2026-08-22T15:49:47.213Z,663.0,31.32,69.06,2026-08-22 21:34:47.213,1301.468888888889
Pulse experiments,pioreactor01,2026-08-22T15:50:17.215Z,655.0,31.35,68.91,2026-08-22 21:35:17.215,1301.477222222222
