norm_od_pred,growth_rate_pred,co2_ppm_pred,od_45_pred,od_90_pred,od_135_pred,nm_415_pred,nm_445_pred,nm_480_pred,nm_515_pred,nm_555_pred,nm_590_pred,nm_630_pred,nm_680_pred,timestamp,norm_od_true,growth_rate_true,co2_ppm_true
3.9846396,0.031259976,626.6994,0.09826869,0.24181648,0.26668164,0.05267846,0.430318,0.4959796,0.5513817,0.6259948,0.61298645,0.6045494,0.35836375,2026-09-02 03:15:00+00:00,,,
3.3056355,0.027771894,570.2323,0.04931374,0.20971425,0.30380973,0.059733376,0.4852342,0.55745953,0.6345874,0.7133958,0.711845,0.68996835,0.41176838,2026-09-02 03:20:00+00:00,,,600.4
3.0684924,0.02775058,582.421,0.053075522,0.21500376,0.29748404,0.058828935,0.48372796,0.5508939,0.62746197,0.7055431,0.70392764,0.6783204,0.40667382,2026-09-02 03:25:00+00:00,4.710038607166389,0.0132738155063518,565.6
2.5389428,0.027406283,595.6106,0.06268707,0.22045273,0.29222012,0.05779495,0.47813827,0.5419691,0.6217109,0.6945802,0.69498944,0.669219,0.40073466,2026-09-02 03:30:00+00:00,4.730161902607255,0.0404475292188363,552.5
2.2029147,0.027087629,603.1902,0.067075595,0.22212924,0.29077566,0.057289045,0.4743954,0.53781617,0.6204699,0.69000685,0.6910404,0.66723114,0.39841902,2026-09-02 03:35:00+00:00,4.728018487700035,0.0166737456539655,538.9
2.0773113,0.026828032,605.7565,0.06670399,0.2211966,0.29201394,0.057258904,0.47303283,0.5378068,0.62195235,0.6903907,0.6912457,0.670024,0.39888585,2026-09-02 03:40:00+00:00,4.72202355759017,0.0030513983609322,527.3
2.1232715,0.026664902,604.336,0.06251232,0.21838626,0.29517192,0.05760765,0.4740591,0.5409465,0.6253864,0.6945181,0.69486743,0.67589664,0.40141428,2026-09-02 03:45:00+00:00,4.732714056451914,0.0109686317246551,507.7
2.4579687,0.026603205,596.0764,0.04967822,0.21092263,0.30220097,0.05862259,0.48059982,0.5505196,0.6345258,0.7064855,0.70590466,0.6881437,0.40872127,2026-09-02 03:50:00+00:00,4.765785484448207,0.0356112798637241,501.8
2.571691,0.026499327,593.10144,0.045501396,0.20854467,0.3050531,0.059040885,0.48222715,0.55373526,0.6371002,0.7107012,0.709585,0.6932246,0.41098693,2026-09-02 03:55:00+00:00,4.817998442263141,0.0679352244862105,505.1
2.679658,0.026390746,590.18396,0.04196289,0.2066226,0.30733076,0.059404224,0.4837029,0.5563633,0.6390846,0.7141807,0.7125753,0.6973578,0.41277814,2026-09-02 04:00:00+00:00,4.83603973299317,0.0635652567585932,521.9
