norm_od_pred,growth_rate_pred,co2_ppm_pred,od_45_pred,od_90_pred,od_135_pred,nm_415_pred,nm_445_pred,nm_480_pred,nm_515_pred,nm_555_pred,nm_590_pred,nm_630_pred,nm_680_pred,timestamp,norm_od_true,growth_rate_true,co2_ppm_true
1.0341207,0.029724387,727.64703,0.2517333,0.31905302,0.19428839,0.039885692,0.3358241,0.3760323,0.4208297,0.4732828,0.4661368,0.4606462,0.26738107,2026-08-31 18:30:00+00:00,0.7544180692088793,0.0819200833306379,920.6
1.2016531,0.02910668,719.88416,0.25021726,0.31720334,0.19484884,0.040028848,0.3355407,0.3775109,0.4233118,0.47415242,0.46977141,0.46233013,0.26787484,2026-08-31 18:35:00+00:00,0.7590103077709661,0.0851429092709322,903.6
1.0684124,0.029314525,729.01917,0.25606427,0.3202988,0.19293869,0.039480407,0.33274356,0.3727785,0.4195648,0.4701877,0.46513245,0.45635608,0.26459545,2026-08-31 18:40:00+00:00,0.7666166605785254,0.0981442359432033,896.2
1.1681226,0.029234033,730.16406,0.25386453,0.31895334,0.19485384,0.03967224,0.33343187,0.3740253,0.4212005,0.4727904,0.46733612,0.4589418,0.26598603,2026-08-31 18:45:00+00:00,0.7733747579418334,0.1060891100027166,890.0
1.2851405,0.028853431,725.7493,0.24886042,0.31668583,0.19705766,0.040140223,0.3366464,0.37783414,0.4251392,0.47749633,0.4717128,0.46403632,0.26909593,2026-08-31 18:50:00+00:00,0.7794789877607932,0.1127556991874138,895.0
1.3261427,0.028189428,722.35834,0.24730153,0.3162745,0.19722004,0.040306702,0.33803034,0.37888065,0.42619446,0.47849324,0.4724807,0.46540526,0.26998022,2026-08-31 18:55:00+00:00,0.7747756997362034,0.1172808284948644,898.9
1.3415565,0.027476508,719.43243,0.24705566,0.31631613,0.19676262,0.040340025,0.33864278,0.3790109,0.4263401,0.47834426,0.47228682,0.46548867,0.27012742,2026-08-31 19:00:00+00:00,0.782105413446309,0.1143902729222363,904.4
1.336654,0.026849322,717.3942,0.24779752,0.31669787,0.19602662,0.04028127,0.33854482,0.37845904,0.42582265,0.47743773,0.4715056,0.46473932,0.26973638,2026-08-31 19:05:00+00:00,0.7783148147460351,0.1146831373773158,903.5
1.3053004,0.026376972,716.12213,0.24942559,0.31743294,0.19511741,0.040165517,0.33790535,0.37744257,0.42485952,0.47602013,0.4703236,0.46346074,0.26895276,2026-08-31 19:10:00+00:00,0.7852787459167728,0.1208094751657954,896.8
1.2643101,0.026016504,715.86145,0.251533,0.31844887,0.19409618,0.04000413,0.33677977,0.3759626,0.4233621,0.47412887,0.46863323,0.46165407,0.26778558,2026-08-31 19:15:00+00:00,0.7930387889114211,0.1478800036419649,900.4
