norm_od_pred,growth_rate_pred,co2_ppm_pred,od_45_pred,od_90_pred,od_135_pred,nm_415_pred,nm_445_pred,nm_480_pred,nm_515_pred,nm_555_pred,nm_590_pred,nm_630_pred,nm_680_pred,timestamp,norm_od_true,growth_rate_true,co2_ppm_true
0.6834671,0.029410558,737.72656,0.26662153,0.32709327,0.18792996,0.03884553,0.3276343,0.3663766,0.40976033,0.46026745,0.4531726,0.4486379,0.25959715,2026-08-05 18:15:00+00:00,0.8558616997522632,0.051822638910228,1038.4
0.90243506,0.029061567,725.68835,0.2596844,0.3228308,0.19063693,0.039396744,0.3304789,0.37175545,0.4167223,0.46643937,0.46235624,0.45529705,0.26321465,2026-08-05 18:20:00+00:00,0.855960037782034,0.0502197396407966,1036.3
0.74278873,0.02934882,734.74274,0.26565757,0.3259403,0.18874905,0.038856868,0.32758227,0.366739,0.41329628,0.46237454,0.45785367,0.449576,0.25979707,2026-08-05 18:25:00+00:00,0.8594294123932106,0.0496793127631578,1029.2
0.76461595,0.029452294,734.6277,0.26352304,0.32444698,0.19092998,0.039138723,0.32878312,0.3687513,0.41630384,0.46580574,0.461175,0.4535723,0.26172653,2026-08-05 18:30:00+00:00,0.8624214859315344,0.0451029425815517,1025.5
0.83781034,0.029194772,731.194,0.26027986,0.32297704,0.19266595,0.039517973,0.3309221,0.37135586,0.41923696,0.4693167,0.46420237,0.45757818,0.26381615,2026-08-05 18:35:00+00:00,0.8645452616601579,0.0370255450451578,1030.1
0.8846969,0.02862775,727.506,0.2587976,0.32253715,0.1929591,0.03971184,0.33234298,0.37252393,0.42037818,0.47066018,0.4650021,0.4590776,0.26467565,2026-08-05 18:40:00+00:00,0.8662067557748596,0.0297572544546315,1026.2
0.87713546,0.027973542,725.1125,0.2599222,0.3233109,0.1919734,0.03966916,0.33227363,0.37183142,0.4194645,0.46958187,0.46355486,0.45797718,0.26404536,2026-08-05 18:45:00+00:00,0.8680801416055818,0.0280721093820545,1009.6
0.85851014,0.027369773,723.38916,0.261771,0.32427695,0.19076492,0.039544202,0.3316776,0.37065607,0.41803706,0.4679176,0.46174127,0.45619044,0.26304892,2026-08-05 18:50:00+00:00,0.8696648857793455,0.0248076602175818,1004.3
0.8060066,0.026894527,722.9895,0.26491803,0.32587028,0.18915862,0.03931688,0.33017352,0.3685655,0.4156554,0.46518403,0.45898318,0.45335817,0.2613264,2026-08-05 18:55:00+00:00,0.870831197798125,0.0200082602571428,991.9
0.776529,0.026513655,722.47296,0.26713172,0.3269118,0.18805559,0.039148096,0.32910168,0.3671179,0.41399676,0.46329162,0.45717174,0.4513511,0.26013207,2026-08-05 19:00:00+00:00,0.8716325421271723,0.0150209654132413,964.5
