norm_od_pred,growth_rate_pred,co2_ppm_pred,od_45_pred,od_90_pred,od_135_pred,nm_415_pred,nm_445_pred,nm_480_pred,nm_515_pred,nm_555_pred,nm_590_pred,nm_630_pred,nm_680_pred,timestamp,norm_od_true,growth_rate_true,co2_ppm_true
0.8517452,0.029508376,731.9926,0.25870275,0.3226661,0.19164164,0.039448652,0.33290276,0.37237883,0.4162683,0.46811062,0.46032774,0.4551754,0.2644326,2026-08-29 19:25:00+00:00,0.6112614528979152,-0.0130630340424745,869.4
0.8449458,0.028999982,726.66046,0.2613661,0.3236328,0.1900752,0.039286412,0.32993495,0.37089184,0.41585913,0.4652087,0.46107802,0.45386326,0.26263627,2026-08-29 19:30:00+00:00,0.6103031785158183,-0.0142177561070181,884.2
0.5173699,0.029367434,739.7584,0.2735598,0.3302336,0.18547456,0.03830478,0.32318228,0.36137104,0.40786326,0.4555702,0.45144197,0.4432813,0.2556535,2026-08-29 19:35:00+00:00,0.6091158606113704,-0.0165022482897777,852.8
0.65825105,0.029345632,736.9702,0.26701933,0.3262919,0.18965296,0.038908187,0.3270209,0.36651367,0.41404915,0.46287274,0.45829555,0.45080927,0.26005307,2026-08-29 19:40:00+00:00,0.6073730274737142,-0.0207136300420892,859.8
1.1099839,0.028701995,725.1393,0.2504342,0.31736377,0.19731872,0.04022928,0.33732003,0.37888536,0.42686164,0.478415,0.4727225,0.4657511,0.26994,2026-08-29 19:45:00+00:00,0.6051950965486429,-0.0263401065729821,890.3
1.1522378,0.028137496,721.3767,0.24917024,0.31703645,0.19751765,0.040413573,0.33863166,0.37989762,0.42804843,0.4795622,0.4735417,0.46737382,0.27070737,2026-08-29 19:50:00+00:00,0.6032475496987143,-0.0297592328588214,897.2
1.2040302,0.02744651,717.3642,0.24815801,0.31660756,0.19739753,0.040519096,0.33985516,0.38070413,0.4289038,0.48032385,0.47410434,0.4682408,0.27132127,2026-08-29 19:55:00+00:00,0.6011926819132033,-0.0328917404120508,842.5
0.6694006,0.027538177,727.3182,0.26831004,0.32777795,0.18820582,0.039119888,0.32805952,0.36629695,0.41340655,0.46237707,0.4563007,0.4509544,0.2595904,2026-08-29 20:00:00+00:00,0.6001248205392983,-0.0306855272763508,808.9
1.4852017,0.025907481,706.69635,0.24054815,0.3121445,0.19988945,0.041034628,0.345372,0.38628176,0.4350353,0.48687333,0.48075,0.47454053,0.27586815,2026-08-29 20:05:00+00:00,0.5998043175399661,-0.0250305676969491,812.4
1.4830881,0.025456695,705.30774,0.24172935,0.31259957,0.19915561,0.04093411,0.34490705,0.38547686,0.43429437,0.48581246,0.4798859,0.47350487,0.27523118,2026-08-29 20:10:00+00:00,0.5998672023387797,-0.0186793768247627,833.1
1.3855683,0.025249152,706.52075,0.24615371,0.31486055,0.1971121,0.040608745,0.34237596,0.38236958,0.43098179,0.48193455,0.4762075,0.4696897,0.27270144,2026-08-29 20:15:00+00:00,0.5997873272678929,-0.0143130230505178,842.7
1.4267905,0.02491585,704.77783,0.24549101,0.31431714,0.1973221,0.04063778,0.34286615,0.38284492,0.43161896,0.48253244,0.47701234,0.47024837,0.27308944,2026-08-29 20:20:00+00:00,0.5995757432807457,-0.011393948179,849.0
1.3392146,0.024819758,706.31287,0.2493253,0.3163093,0.19566616,0.04036101,0.34061947,0.38017118,0.42871493,0.4792351,0.4738145,0.46697593,0.27089354,2026-08-29 20:25:00+00:00,0.5998588607088928,-0.0069265945695178,847.0
1.0990611,0.025049686,711.685,0.258463,0.32128692,0.19176356,0.03971721,0.33509234,0.3737532,0.4215357,0.47127017,0.46592784,0.45906198,0.26561594,2026-08-29 20:30:00+00:00,0.5996729480036428,-0.0055927269453214,811.1
1.0215093,0.025067853,713.2888,0.2616769,0.32298583,0.19039792,0.039484143,0.33312994,0.37148902,0.4190036,0.46847466,0.46324658,0.45624518,0.26373732,2026-08-29 20:35:00+00:00,0.599359789541034,-0.0052832451810169,797.4
1.0792646,0.024918508,711.6618,0.2598863,0.32189825,0.19112487,0.03959456,0.33414492,0.37269536,0.42040184,0.46999493,0.46498704,0.4577141,0.26470467,2026-08-29 20:40:00+00:00,0.5991982071719152,-0.0044774407188474,805.5
0.9444385,0.025034318,714.84106,0.26511768,0.32477462,0.18896902,0.03923137,0.3310176,0.36907062,0.41629198,0.4655162,0.46043554,0.45322812,0.2617087,2026-08-29 20:45:00+00:00,0.5989602131423448,-0.0042803163918793,812.0
