norm_od_pred,growth_rate_pred,co2_ppm_pred,od_45_pred,od_90_pred,od_135_pred,nm_415_pred,nm_445_pred,nm_480_pred,nm_515_pred,nm_555_pred,nm_590_pred,nm_630_pred,nm_680_pred,timestamp,norm_od_true,growth_rate_true,co2_ppm_true
6.7110124,0.03069089,609.1131,0.039395854,0.21296361,0.2856793,0.05454716,0.44432446,0.506334,0.56838214,0.6486608,0.6401768,0.6293084,0.3718571,2026-09-03 12:35:00+00:00,,,480.0
6.2383018,0.029120676,618.6386,0.07381122,0.2256164,0.27333257,0.052647118,0.42890435,0.48962492,0.54222274,0.6246496,0.6148672,0.60622257,0.357598,2026-09-03 12:40:00+00:00,6.52456510669029,0.0011830918915483,462.9
6.25893,0.02835336,628.10535,0.08330487,0.23189476,0.26709372,0.051404096,0.42535433,0.48466444,0.53264385,0.6168347,0.60306764,0.5918548,0.35158324,2026-09-03 12:45:00+00:00,6.532439164515552,0.0113421093113448,493.7
6.3251123,0.027485248,630.1725,0.08519265,0.23248348,0.26648146,0.05109401,0.42559773,0.48581707,0.53302103,0.6184616,0.6032743,0.59073704,0.35218108,2026-09-03 12:50:00+00:00,6.5415945769731785,0.0154074139667555,459.5
6.3997498,0.026218047,628.83405,0.082887754,0.23103929,0.2674093,0.051186457,0.42762855,0.48836508,0.5368679,0.62184924,0.60682446,0.594023,0.35413742,2026-09-03 12:55:00+00:00,6.559509050697551,0.0228647129131379,469.7
6.462344,0.02474175,626.14734,0.07966232,0.22933969,0.26823658,0.05135326,0.42980266,0.4902993,0.5408182,0.62410545,0.6099606,0.5974189,0.355702,2026-09-03 13:00:00+00:00,6.581222542851518,0.0295653912093928,478.9
6.467826,0.023320455,624.073,0.07831636,0.22864982,0.26804304,0.051384225,0.4306849,0.49038506,0.5429809,0.62395644,0.61084867,0.59876174,0.35588112,2026-09-03 13:05:00+00:00,6.604951675791593,0.034658021122322,456.2
6.4512305,0.022075571,622.3957,0.078040674,0.22843266,0.2674667,0.051342767,0.4308464,0.48965967,0.5441644,0.6228797,0.61072826,0.5990025,0.35543555,2026-09-03 13:10:00+00:00,6.622372236689034,0.034476899461983,474.4
6.4393053,0.021027058,620.8291,0.077910915,0.22820257,0.26701325,0.051297236,0.4308609,0.4889397,0.5451421,0.6219306,0.6106049,0.5990553,0.35497475,2026-09-03 13:15:00+00:00,6.640358279114437,0.0340099518274583,496.3
6.435277,0.020159667,619.4142,0.07771139,0.2278907,0.26676366,0.051263675,0.4308703,0.48839778,0.54608816,0.6213018,0.61066884,0.59915334,0.35462683,2026-09-03 13:20:00+00:00,6.655757485844424,0.0327165772658983,503.1
6.434142,0.019449228,618.2681,0.07753268,0.22758672,0.2666314,0.051235538,0.43083537,0.4879506,0.5469253,0.62085724,0.61078835,0.5992333,0.35432875,2026-09-03 13:25:00+00:00,6.669457920671563,0.0305989042550545,465.8
6.4381466,0.018864047,617.317,0.07725017,0.22724646,0.26663166,0.05122021,0.43083814,0.48765782,0.5477381,0.6206439,0.6110239,0.5993935,0.35412994,2026-09-03 13:30:00+00:00,6.679421769784474,0.0266039554424067,466.2
6.484989,0.018339053,615.7463,0.07551932,0.226145,0.26734942,0.051307105,0.4316545,0.48841482,0.5495379,0.62175506,0.61251533,0.6007255,0.35472655,2026-09-03 13:35:00+00:00,6.689010637103825,0.0236952970840526,510.9
6.5353966,0.017890789,614.3157,0.07369478,0.22502613,0.26814172,0.05140369,0.43251532,0.48927647,0.55131567,0.6230085,0.6140641,0.6021225,0.3553918,2026-09-03 13:40:00+00:00,6.702605253956772,0.0234546981611052,527.9
6.595918,0.017495677,612.8532,0.07154265,0.22376111,0.26910207,0.05152487,0.43355805,0.49039084,0.5532552,0.6245817,0.61586595,0.6037731,0.3562429,2026-09-03 13:45:00+00:00,6.716774044633431,0.0236769074193965,531.2
