norm_od_pred,growth_rate_pred,co2_ppm_pred,od_45_pred,od_90_pred,od_135_pred,nm_415_pred,nm_445_pred,nm_480_pred,nm_515_pred,nm_555_pred,nm_590_pred,nm_630_pred,nm_680_pred,timestamp,norm_od_true,growth_rate_true,co2_ppm_true
4.5187783,0.029592084,659.9985,0.1263593,0.2575983,0.24595238,0.04837735,0.39813352,0.4530898,0.5042345,0.5744205,0.5649937,0.55841786,0.32787842,2026-09-05 02:30:00+00:00,4.902381132905315,0.1271519664987368,776.0
4.3377805,0.028589765,659.6232,0.14268214,0.26181972,0.24113926,0.047656376,0.39185366,0.4456679,0.49387944,0.56532377,0.55612916,0.54955494,0.3218773,2026-09-05 02:35:00+00:00,4.9696657539296165,0.1423030304686166,737.4
4.0650067,0.028569994,672.2749,0.15767874,0.27037388,0.23355898,0.046194322,0.38460013,0.43587905,0.48252398,0.55323654,0.54233545,0.5334019,0.31331795,2026-09-05 02:40:00+00:00,5.012080336659845,0.1343539524984655,720.6
4.159843,0.028191501,671.753,0.15523525,0.2686442,0.23540454,0.046314757,0.38691252,0.43930963,0.48620299,0.55820227,0.5465156,0.5366559,0.3162547,2026-09-05 02:45:00+00:00,5.0384594237568106,0.1153155036351551,716.0
4.2610326,0.027343227,668.6146,0.1510054,0.26641947,0.237333,0.0466296,0.38990653,0.4429459,0.49092764,0.5630392,0.5513431,0.54155236,0.31924862,2026-09-05 02:50:00+00:00,5.0504050972306205,0.0901270338028448,696.6
4.3177934,0.026212266,665.2263,0.14816505,0.26511464,0.2380096,0.04683003,0.39196137,0.44471806,0.49406594,0.5651419,0.5538193,0.54448205,0.32073116,2026-09-05 02:55:00+00:00,5.054761501289228,0.0652904914345789,674.8
4.307244,0.025071109,662.99097,0.14803997,0.26517916,0.23731382,0.04681731,0.3923256,0.44426095,0.49489546,0.5643554,0.553529,0.5446708,0.32045653,2026-09-05 03:00:00+00:00,5.055811142556017,0.0447696612494237,651.0
4.202242,0.024111923,662.9789,0.15159868,0.2671091,0.23509978,0.046541445,0.39044166,0.44122815,0.49286652,0.56042385,0.5500786,0.54166806,0.31814024,2026-09-05 03:05:00+00:00,5.058489061525831,0.0304707318665423,645.2
4.167854,0.023278536,661.79065,0.15296021,0.26771784,0.23404835,0.046412457,0.3897564,0.43983918,0.49240634,0.55862236,0.54875934,0.5404206,0.31710562,2026-09-05 03:10:00+00:00,5.062493777516417,0.0215714148685166,638.3
4.0988584,0.022638675,661.7721,0.15564203,0.26901695,0.23257275,0.04619668,0.38822725,0.43762127,0.4908934,0.555863,0.5464103,0.5381068,0.31539267,2026-09-05 03:15:00+00:00,5.069549044293645,0.0176687970861016,614.3
4.115278,0.022063782,660.2535,0.1553319,0.26866233,0.23252796,0.046186566,0.38837546,0.43753025,0.49156925,0.5558026,0.54676664,0.53826326,0.3153507,2026-09-05 03:20:00+00:00,5.078578678628701,0.0167674590073859,582.0
4.224709,0.021504946,656.99756,0.15169065,0.2664832,0.23402193,0.046404514,0.39040425,0.43975392,0.4947135,0.55866635,0.55007374,0.5411719,0.31713447,2026-09-05 03:25:00+00:00,5.0912690260687,0.0192966242078166,580.2
4.8391185,0.020181198,643.6892,0.13109574,0.25507274,0.24349056,0.047805853,0.40269434,0.45373565,0.5108291,0.5764944,0.5679749,0.5583233,0.3283995,2026-09-05 03:30:00+00:00,5.108636624945233,0.0247704120469666,566.6
4.7881618,0.019912781,644.3162,0.13306004,0.25604337,0.24256964,0.047652196,0.40144578,0.45215255,0.50963455,0.574656,0.5662939,0.5566474,0.32713813,2026-09-05 03:35:00+00:00,5.12667169493912,0.0296515591018448,554.3
4.1900654,0.020626295,656.50165,0.1534836,0.26717433,0.23310286,0.046221282,0.389012,0.43784636,0.49408168,0.5566341,0.5486363,0.5394483,0.31558758,2026-09-05 03:40:00+00:00,5.146707284100614,0.0348669163775263,557.6
4.3722286,0.020217525,652.35443,0.14710979,0.2635861,0.2358962,0.046632998,0.39254332,0.44197223,0.4991122,0.5619327,0.55423653,0.54461044,0.31884807,2026-09-05 03:45:00+00:00,5.160383899864983,0.0343477743917413,573.4
4.530993,0.01986073,648.83124,0.1415565,0.2604752,0.23833886,0.0469909,0.3955945,0.44554102,0.5034784,0.5665376,0.5590775,0.549091,0.3216558,2026-09-05 03:50:00+00:00,5.172899465213724,0.033186748014,602.8
4.6240892,0.019601949,646.83514,0.1383478,0.25868666,0.23974699,0.047192175,0.3972944,0.44752192,0.5060062,0.5691544,0.561822,0.5516312,0.3231972,2026-09-05 03:55:00+00:00,5.186634155751797,0.0329106836114576,609.6
4.6557713,0.01943536,646.25073,0.13733962,0.2581388,0.24017671,0.047246262,0.39772952,0.44801554,0.5068045,0.56990695,0.5626027,0.55234915,0.32355666,2026-09-05 04:00:00+00:00,5.201141271967616,0.03315937255345,605.6
4.702799,0.019267567,645.3849,0.1357831,0.257301,0.24084772,0.047337703,0.39847916,0.44888306,0.5079955,0.57112825,0.563842,0.55351186,0.32421124,2026-09-05 04:05:00+00:00,5.218206219294017,0.0350479068244827,606.7
4.6329427,0.01925524,647.1212,0.13842751,0.25881478,0.23964567,0.047147293,0.39681783,0.44691333,0.50591314,0.5687882,0.56136554,0.551203,0.32261515,2026-09-05 04:10:00+00:00,5.2364615049020165,0.0371686001462711,588.9
4.7067385,0.019080434,645.75183,0.13591792,0.25747064,0.2407337,0.04730335,0.39811432,0.44842777,0.5077909,0.5708213,0.56340384,0.5531384,0.32378188,2026-09-05 04:15:00+00:00,5.2530025618684135,0.0375542044402069,588.2
4.908566,0.018756375,641.63104,0.1288162,0.25357988,0.24387164,0.04776796,0.40204313,0.4530415,0.5132013,0.5767458,0.56945926,0.5588525,0.32740083,2026-09-05 04:20:00+00:00,5.266687991711729,0.0358760452804067,582.0
