timestamp,run_key,time_min,biomass_gdw_per_l,volume_ml,growth_rate_damn,pred_norm_od,norm_od,pred_growth_rate,growth_rate,pred_co2_ppm,co2_ppm,pred_od_45,od_45,pred_od_90,od_90,pred_od_135,od_135,pred_nm_415,nm_415,pred_nm_445,nm_445,pred_nm_480,nm_480,pred_nm_515,nm_515,pred_nm_555,nm_555,pred_nm_590,nm_590,pred_nm_630,nm_630,pred_nm_680,nm_680
2026-08-20 07:00:00+00:00,sine:glucose:20260823121413,0.0,0.1588328,13.5,4.6182334e-14,1.0689187,1.058885350618745,0.03825334,0.0027635131151176,742.49585,673.6,0.2304235,0.1351372708014166,0.31709608,0.2560440689040833,0.20168932,0.2616634194347667,0.04065464,0.0519547526041666,0.33523613,0.4361018880208333,0.37862378,0.4922317708333333,0.4292939,0.5658551432291666,0.48020893,0.6332607421875001,0.4708598,0.6242171223958334,0.45534164,0.6091813151041666,0.27078536,0.3580680338541667
2026-08-20 07:05:00+00:00,sine:glucose:20260823121413,5.0,0.1633893,13.40255,5.580394e-14,0.84969777,1.0667339095649655,0.0328139,0.0552078030211034,744.7934,704.2,0.23551735,0.13522249931295,0.31725225,0.2565637682534166,0.20512417,0.2638728878132667,0.04090266,0.0520179036458333,0.33973995,0.4366158854166667,0.37704453,0.4930540364583333,0.425622,0.5652262369791666,0.48000526,0.6325110677083334,0.46969903,0.6233821614583334,0.4674854,0.6083776041666666,0.2748223,0.3574427083333333
2026-08-20 07:10:00+00:00,sine:glucose:20260823121413,10.0,0.16811119,13.3050995,6.493477e-14,0.8450294,1.0675404258588306,0.031873755,0.0315528204461694,747.26324,733.5,0.22535045,0.1353789045686,0.3151036,0.2566375932724167,0.20716697,0.2631154905519333,0.04145288,0.0520706380208333,0.34394383,0.4367486979166666,0.38134232,0.4935413411458333,0.43378845,0.5645152994791667,0.48817682,0.63171484375,0.4770085,0.6227610677083334,0.47025037,0.6075950520833333,0.27730542,0.3569488932291666
2026-08-20 07:15:00+00:00,sine:glucose:20260823121413,15.0,0.17300577,13.207649,7.3151276e-14,0.8679415,1.065468555584138,0.031956498,0.0090737361754827,740.85657,750.8,0.23265934,0.1353933103231,0.31809932,0.2565711206638,0.20168497,0.2628253010584,0.040586624,0.0521279296875,0.33777556,0.4372203776041666,0.37436965,0.4942213541666666,0.42516378,0.56408984375,0.48043224,0.6310208333333333,0.4694378,0.6223424479166667,0.4628123,0.6070813802083334,0.26926088,0.3566555989583333
2026-08-20 07:20:00+00:00,sine:glucose:20260823121413,20.0,0.17808071,13.110199,8.057761e-14,0.86351484,1.064793072806948,0.03209736,0.0027410061942068,732.6356,750.8,0.23848918,0.1350308409402,0.3214692,0.2562966761916833,0.1984398,0.2629205247943333,0.03980013,0.052212890625,0.33308145,0.4380338541666667,0.3701009,0.4953668619791667,0.4182808,0.5642044270833334,0.47245735,0.6309309895833334,0.46177244,0.6225891927083332,0.45807585,0.6070533854166666,0.26235768,0.3567197265625
2026-08-20 07:25:00+00:00,sine:glucose:20260823121413,25.0,0.18334407,13.012749,8.7508546e-14,0.83023167,1.0653982822274135,0.03158901,0.0033939734595689,730.37463,742.1,0.2340954,0.1346273131361833,0.3215841,0.2561065652801,0.20067915,0.26308685573,0.03987591,0.0523037109375,0.33439484,0.4386770833333333,0.37291756,0.4963115234375,0.42115667,0.5645872395833333,0.47378618,0.6312669270833333,0.46427083,0.6228544921875,0.46037567,0.6072568359375,0.26327264,0.356859375
2026-08-20 07:30:00+00:00,sine:glucose:20260823121413,30.0,0.18880431,12.915298,9.408913e-14,0.7943001,1.0664843682260177,0.030757248,0.0055643254927543,731.3318,671.9,0.22643104,0.1343751765502833,0.32030725,0.25579953965695,0.20425977,0.2631823039754666,0.04027434,0.0523730468749999,0.33768848,0.4393688151041666,0.37742972,0.4969537760416667,0.4265647,0.5651634114583334,0.4784485,0.6318444010416666,0.47012186,0.6233675130208333,0.46484363,0.6075992838541667,0.26702967,0.3572106119791666
2026-08-20 07:35:00+00:00,sine:glucose:20260823121413,35.0,0.1944704,12.817848,1.00308765e-13,0.76779765,1.0675700537566,0.029952839,0.0073060163325666,732.93396,598.3,0.22028233,0.1342331750676666,0.31910518,0.2559749340358667,0.20692804,0.2637066235539833,0.040618133,0.0524293619791666,0.34038278,0.4400777994791667,0.38070348,0.497525390625,0.4304905,0.5657327473958333,0.48210537,0.6326487630208334,0.4746402,0.6241608072916667,0.4683911,0.6082145182291666,0.27027357,0.3575182291666666
2026-08-20 07:40:00+00:00,sine:glucose:20260823121413,40.0,0.20035174,12.720398,1.0609782e-13,0.75116456,1.0695284247381187,0.029305186,0.0112925511302033,734.40405,553.8,0.21643457,0.1341070093131833,0.31829116,0.2557922032066667,0.20850347,0.2641427689511166,0.04083534,0.0524703776041666,0.34206477,0.4404788411458333,0.3825607,0.4977434895833333,0.43261492,0.5661106770833333,0.48404136,0.6335826822916667,0.4771773,0.6248522135416666,0.47050482,0.6088069661458333,0.2723878,0.3579156901041667
2026-08-20 07:45:00+00:00,sine:glucose:20260823121413,45.0,0.20645826,12.622948,1.1139357e-13,0.741607,1.071073992994345,0.028815364,0.0131088362099137,735.59436,538.2,0.21435341,0.1338849653305333,0.31780443,0.2558531884295166,0.20932008,0.2644874442667166,0.040951047,0.0525231119791666,0.3429695,0.4411595052083333,0.3834831,0.4981975911458333,0.43349403,0.5670068359375,0.484675,0.6345201822916666,0.478264,0.6256845703124999,0.4715152,0.6095361328125001,0.27358463,0.3584541015624999
