experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-05T04:51:23.632Z,626.0,,,2026-08-05 10:36:23.632,882.495555555556
Pulse experiments,pioreactor01,2026-08-05T04:51:53.635Z,630.0,30.27,73.22,2026-08-05 10:36:53.635,882.503888888889
Pulse experiments,pioreactor01,2026-08-05T04:52:23.633Z,624.0,29.84,75.53,2026-08-05 10:37:23.633,882.512222222222
Pulse experiments,pioreactor01,2026-08-05T04:52:53.639Z,624.0,29.61,76.86,2026-08-05 10:37:53.639,882.520555555556
Pulse experiments,pioreactor01,2026-08-05T04:53:23.631Z,627.0,29.54,77.02,2026-08-05 10:38:23.631,882.528888888889
Pulse experiments,pioreactor01,2026-08-05T04:53:53.633Z,627.0,29.46,76.38,2026-08-05 10:38:53.633,882.537222222222
Pulse experiments,pioreactor01,2026-08-05T04:54:23.645Z,620.0,29.46,75.92,2026-08-05 10:39:23.645,882.545555555556
Pulse experiments,pioreactor01,2026-08-05T04:54:53.634Z,615.0,29.46,75.29,2026-08-05 10:39:53.634,882.553888888889
Pulse experiments,pioreactor01,2026-08-05T04:55:23.638Z,608.0,29.51,74.8,2026-08-05 10:40:23.638,882.562222222222
Pulse experiments,pioreactor01,2026-08-05T04:55:53.635Z,602.0,29.53,74.42,2026-08-05 10:40:53.635,882.570555555556
Pulse experiments,pioreactor01,2026-08-05T04:56:23.633Z,596.0,29.56,73.86,2026-08-05 10:41:23.633,882.578888888889
Pulse experiments,pioreactor01,2026-08-05T04:56:53.635Z,593.0,29.57,73.5,2026-08-05 10:41:53.635,882.587222222222
Pulse experiments,pioreactor01,2026-08-05T04:57:23.635Z,586.0,29.57,73.19,2026-08-05 10:42:23.635,882.595555555556
Pulse experiments,pioreactor01,2026-08-05T04:57:53.635Z,582.0,29.56,72.93,2026-08-05 10:42:53.635,882.603888888889
Pulse experiments,pioreactor01,2026-08-05T04:58:23.635Z,586.0,29.55,72.67,2026-08-05 10:43:23.635,882.612222222222
Pulse experiments,pioreactor01,2026-08-05T04:58:53.633Z,592.0,29.56,72.55,2026-08-05 10:43:53.633,882.620555555556
Pulse experiments,pioreactor01,2026-08-05T04:59:23.634Z,595.0,29.59,72.26,2026-08-05 10:44:23.634,882.628888888889
Pulse experiments,pioreactor01,2026-08-05T04:59:53.636Z,594.0,29.56,72.12,2026-08-05 10:44:53.636,882.637222222222
Pulse experiments,pioreactor01,2026-08-05T05:00:23.634Z,593.0,29.54,71.9,2026-08-05 10:45:23.634,882.645555555556
Pulse experiments,pioreactor01,2026-08-05T05:00:53.635Z,587.0,29.53,71.79,2026-08-05 10:45:53.635,882.653888888889
Pulse experiments,pioreactor01,2026-08-05T05:01:23.632Z,582.0,29.53,71.65,2026-08-05 10:46:23.632,882.662222222222
Pulse experiments,pioreactor01,2026-08-05T05:01:53.642Z,580.0,29.52,71.59,2026-08-05 10:46:53.642,882.670555555556
Pulse experiments,pioreactor01,2026-08-05T05:02:23.636Z,573.0,29.48,71.56,2026-08-05 10:47:23.636,882.678888888889
Pulse experiments,pioreactor01,2026-08-05T05:02:53.643Z,576.0,29.46,71.53,2026-08-05 10:47:53.643,882.687222222222
Pulse experiments,pioreactor01,2026-08-05T05:03:24.929Z,579.0,29.44,71.65,2026-08-05 10:48:24.929,882.695833333333
Pulse experiments,pioreactor01,2026-08-05T05:03:53.740Z,579.0,29.37,71.68,2026-08-05 10:48:53.740,882.703888888889
Pulse experiments,pioreactor01,2026-08-05T05:04:23.643Z,579.0,29.31,71.81,2026-08-05 10:49:23.643,882.712222222222
Pulse experiments,pioreactor01,2026-08-05T05:04:53.687Z,578.0,29.3,72.02,2026-08-05 10:49:53.687,882.720555555556
Pulse experiments,pioreactor01,2026-08-05T05:05:23.636Z,578.0,29.26,72.06,2026-08-05 10:50:23.636,882.728888888889
Pulse experiments,pioreactor01,2026-08-05T05:05:53.640Z,579.0,29.23,72.15,2026-08-05 10:50:53.640,882.737222222222
Pulse experiments,pioreactor01,2026-08-05T05:06:23.640Z,576.0,29.23,72.12,2026-08-05 10:51:23.640,882.745555555556
Pulse experiments,pioreactor01,2026-08-05T05:06:53.641Z,579.0,29.16,72.21,2026-08-05 10:51:53.641,882.753888888889
Pulse experiments,pioreactor01,2026-08-05T05:07:23.638Z,577.0,29.14,72.29,2026-08-05 10:52:23.638,882.762222222222
Pulse experiments,pioreactor01,2026-08-05T05:07:53.642Z,572.0,29.13,72.32,2026-08-05 10:52:53.642,882.770555555556
Pulse experiments,pioreactor01,2026-08-05T05:08:23.652Z,573.0,29.16,72.2,2026-08-05 10:53:23.652,882.778888888889
Pulse experiments,pioreactor01,2026-08-05T05:08:53.642Z,570.0,29.18,72.15,2026-08-05 10:53:53.642,882.787222222222
Pulse experiments,pioreactor01,2026-08-05T05:09:23.644Z,567.0,29.15,72.05,2026-08-05 10:54:23.644,882.795555555556
Pulse experiments,pioreactor01,2026-08-05T05:09:53.647Z,561.0,29.1,71.96,2026-08-05 10:54:53.647,882.803888888889
Pulse experiments,pioreactor01,2026-08-05T05:10:23.642Z,556.0,29.11,71.86,2026-08-05 10:55:23.642,882.812222222222
Pulse experiments,pioreactor01,2026-08-05T05:10:53.640Z,550.0,29.07,71.78,2026-08-05 10:55:53.640,882.820555555556
Pulse experiments,pioreactor01,2026-08-05T05:11:23.645Z,549.0,29.06,71.84,2026-08-05 10:56:23.645,882.828888888889
Pulse experiments,pioreactor01,2026-08-05T05:11:53.643Z,544.0,29.02,71.89,2026-08-05 10:56:53.643,882.837222222222
Pulse experiments,pioreactor01,2026-08-05T05:12:23.645Z,536.0,29.02,71.94,2026-08-05 10:57:23.645,882.845555555556
Pulse experiments,pioreactor01,2026-08-05T05:12:53.644Z,532.0,29.02,71.88,2026-08-05 10:57:53.644,882.853888888889
Pulse experiments,pioreactor01,2026-08-05T05:13:23.645Z,532.0,29.06,71.8,2026-08-05 10:58:23.645,882.862222222222
Pulse experiments,pioreactor01,2026-08-05T05:13:53.644Z,528.0,29.09,71.61,2026-08-05 10:58:53.644,882.870555555556
Pulse experiments,pioreactor01,2026-08-05T05:14:23.649Z,521.0,29.14,71.46,2026-08-05 10:59:23.649,882.878888888889
Pulse experiments,pioreactor01,2026-08-05T05:14:53.645Z,523.0,29.17,71.52,2026-08-05 10:59:53.645,882.887222222222
Pulse experiments,pioreactor01,2026-08-05T05:15:23.641Z,522.0,29.17,71.58,2026-08-05 11:00:23.641,882.895555555556
Pulse experiments,pioreactor01,2026-08-05T05:15:53.645Z,521.0,29.14,71.66,2026-08-05 11:00:53.645,882.903888888889
Pulse experiments,pioreactor01,2026-08-05T05:16:23.653Z,521.0,29.11,71.73,2026-08-05 11:01:23.653,882.912222222222
Pulse experiments,pioreactor01,2026-08-05T05:16:53.650Z,522.0,29.13,71.7,2026-08-05 11:01:53.650,882.920555555556
Pulse experiments,pioreactor01,2026-08-05T05:17:23.648Z,527.0,29.15,71.62,2026-08-05 11:02:23.648,882.928888888889
Pulse experiments,pioreactor01,2026-08-05T05:17:53.650Z,524.0,29.18,71.53,2026-08-05 11:02:53.650,882.937222222222
Pulse experiments,pioreactor01,2026-08-05T05:18:23.649Z,522.0,29.25,71.54,2026-08-05 11:03:23.649,882.945555555556
Pulse experiments,pioreactor01,2026-08-05T05:18:53.645Z,520.0,29.23,71.58,2026-08-05 11:03:53.645,882.953888888889
Pulse experiments,pioreactor01,2026-08-05T05:19:23.648Z,520.0,29.19,71.62,2026-08-05 11:04:23.648,882.962222222222
Pulse experiments,pioreactor01,2026-08-05T05:19:53.645Z,526.0,29.22,71.61,2026-08-05 11:04:53.645,882.970555555556
Pulse experiments,pioreactor01,2026-08-05T05:20:23.645Z,526.0,29.29,71.37,2026-08-05 11:05:23.645,882.978888888889
