OD_45,OD_90,OD_135,nm_415,nm_445,nm_480,nm_515,nm_555,nm_590,nm_630,nm_680,growth_rate,norm_od,co2_ppm,temp_c,humidity,target_dose_ml
0.0005919003278479218,0.0001839047065083088,-0.001043436847948609,-0.00017947048611111072,-0.0016428087022569149,-0.0025680609809027866,-0.002118367513020858,-0.0019833306206596957,-0.001916680230034662,-0.0018930799696180722,-0.001277330186631953,0.003240147350657049,-0.00432503460531275,-44.81666666666672,-0.16770833333333357,0.8211250000000092,0.05
-0.0006505638569411498,-0.0008898814486182349,0.0003524521048323126,0.0001682535807291663,0.0013879496256510304,0.000571929931640569,0.0014493204752604738,0.0023621419270833943,0.0023038940429686017,0.001935139973958333,0.0012959391276041732,0.0027122508278832197,0.0031731429874288786,71.20937500000002,0.020937500000002274,0.034343750000005,0.1
-0.0007663115431570666,-0.0007900782460291689,0.0008289273960332966,0.00019708658854166589,0.001449625651041675,0.0020771321614583282,0.002233382161458408,0.0024951009114582146,0.0025795654296875137,0.002558569335937455,0.0017171305338541942,-0.0013283931381292023,0.004498182340912482,82.83999999999992,0.10882499999999595,0.009074999999995725,0.2
-4.735606001249337e-05,0.0002302811020538087,0.0003993022513402722,2.0724826388887618e-05,0.00022529432508683334,0.0013336181640625222,0.000622795952690991,-2.4834526909711663e-05,0.00011357964409730581,0.00036802842881955566,0.0002208726671006911,-0.003721445745651543,0.0010200035609557734,-72.8125,0.16920833333333007,-0.17335416666666958,0.25
0.0008286441941947609,0.0011014668439333075,-0.00020618728923227359,-0.0001811591254340314,-0.0012588433159721468,-0.0007246907552083126,-0.0016975301106770813,-0.0025420532226563264,-0.0025186157226562145,-0.0021995510525173456,-0.0014452514648437553,-0.00011769412451199165,-0.0030772034858710384,-70.27499999999998,-0.09762500000000074,0.57610416666666,0.2
0.0009934340314986245,0.0012995369847527694,-0.0007625522846135824,-0.00023021104600694925,-0.0015549452039930745,-0.0015403035481771354,-0.0023367513020833286,-0.003060628255208253,-0.0031505805121527786,-0.0028893432617187464,-0.0018737046983507422,-0.0033533207198201066,-0.005100270748663593,-55.19583333333338,-0.19989583333332916,-0.7673333333333261,0.1
9.512514744827727e-05,0.0003267078322565786,-0.0003627649338249772,-5.400254991318881e-05,-0.0003846367730034328,-0.0007789781358507608,-0.0007082180447048891,-0.0007822740342882106,-0.0010932278103299442,-0.0012411499023439188,-0.0008200480143229494,0.0007816036941393476,-0.0018695818044003332,-17.0625,-0.11168750000000216,-1.5986249999999984,0.05
-0.000487476384481933,-0.0004291921697749945,3.612624229759609e-05,0.00011109076605901602,0.0007263251410590255,0.0005432264539930731,0.0008627929687499147,0.0013317057291667433,0.0011121351453994288,0.0007417941623264479,0.00037818060980904233,0.0004255491718619204,0.0009594275716713341,-2.616666666666731,0.15260416666666998,-1.7488333333333443,0.1
-0.000306538151795821,-0.0003185068129197832,0.00045965309367673735,4.2561848958330706e-05,0.00039171006944449527,0.00021762424045140838,0.0006323988172743933,0.0007522583007812944,0.0006804470486111436,0.0005381401909722028,0.0002662285698784572,0.0030027844809431678,0.0023381946580987023,52.96666666666658,0.1837500000000034,-0.38985416666666595,0.2
0.000485351877410084,0.0006105483872763662,-0.0001720463041676723,-0.00011093478732638468,-0.0008771294487847636,-0.0009945610894097623,-0.0014276055230033613,-0.0016984795464409785,-0.001785827636718862,-0.0017634412977430847,-0.0011454671223958268,-0.00417016840620466,-0.0016203834689809682,-12.208333333333371,-0.03404166666667052,1.08529166666667,0.25
