experiment,pioreactor_unit,timestamp,temperature_c,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-30T05:16:47.625Z,31.34,2026-08-30 11:01:47.625,1482.918888888889
Pulse experiments,pioreactor01,2026-08-30T05:20:07.619Z,32.02,2026-08-30 11:05:07.619,1482.974444444445
Pulse experiments,pioreactor01,2026-08-30T05:23:27.697Z,32.71,2026-08-30 11:08:27.697,1483.03
Pulse experiments,pioreactor01,2026-08-30T05:26:47.938Z,32.96,2026-08-30 11:11:47.938,1483.085555555556
Pulse experiments,pioreactor01,2026-08-30T05:30:07.630Z,33.72,2026-08-30 11:15:07.630,1483.141111111111
Pulse experiments,pioreactor01,2026-08-30T05:33:27.632Z,33.94,2026-08-30 11:18:27.632,1483.196666666667
Pulse experiments,pioreactor01,2026-08-30T05:36:47.633Z,33.79,2026-08-30 11:21:47.633,1483.252222222222
Pulse experiments,pioreactor01,2026-08-30T05:40:07.619Z,33.8,2026-08-30 11:25:07.619,1483.307777777778
Pulse experiments,pioreactor01,2026-08-30T05:43:27.621Z,33.53,2026-08-30 11:28:27.621,1483.363333333333
Pulse experiments,pioreactor01,2026-08-30T05:46:47.641Z,33.26,2026-08-30 11:31:47.641,1483.418888888889
Pulse experiments,pioreactor01,2026-08-30T05:50:07.627Z,32.99,2026-08-30 11:35:07.627,1483.474444444445
Pulse experiments,pioreactor01,2026-08-30T05:53:27.625Z,32.67,2026-08-30 11:38:27.625,1483.53
Pulse experiments,pioreactor01,2026-08-30T05:56:47.627Z,32.21,2026-08-30 11:41:47.627,1483.585555555556
Pulse experiments,pioreactor01,2026-08-30T06:00:07.768Z,31.94,2026-08-30 11:45:07.768,1483.641111111111
Pulse experiments,pioreactor01,2026-08-30T06:03:27.638Z,31.79,2026-08-30 11:48:27.638,1483.696666666667
Pulse experiments,pioreactor01,2026-08-30T06:06:47.618Z,31.58,2026-08-30 11:51:47.618,1483.752222222222
Pulse experiments,pioreactor01,2026-08-30T06:10:07.623Z,31.29,2026-08-30 11:55:07.623,1483.807777777778
Pulse experiments,pioreactor01,2026-08-30T06:13:27.629Z,31.36,2026-08-30 11:58:27.629,1483.863333333333
Pulse experiments,pioreactor01,2026-08-30T06:16:47.628Z,31.07,2026-08-30 12:01:47.628,1483.918888888889
Pulse experiments,pioreactor01,2026-08-30T06:18:35.037Z,35.083333333333,2026-08-30 12:03:35.037,1483.948888888889
Pulse experiments,pioreactor01,2026-08-30T06:22:02.440Z,31.62,2026-08-30 12:07:02.440,1484.006388888889
Pulse experiments,pioreactor01,2026-08-30T06:25:22.428Z,31.38,2026-08-30 12:10:22.428,1484.061944444444
Pulse experiments,pioreactor01,2026-08-30T06:28:42.424Z,31.28,2026-08-30 12:13:42.424,1484.1175
Pulse experiments,pioreactor01,2026-08-30T06:32:02.417Z,30.88,2026-08-30 12:17:02.417,1484.173055555555
Pulse experiments,pioreactor01,2026-08-30T06:35:22.400Z,30.57,2026-08-30 12:20:22.400,1484.228611111111
Pulse experiments,pioreactor01,2026-08-30T06:38:42.427Z,30.38,2026-08-30 12:23:42.427,1484.284166666667
Pulse experiments,pioreactor01,2026-08-30T06:42:02.409Z,30.16,2026-08-30 12:27:02.409,1484.339722222222
Pulse experiments,pioreactor01,2026-08-30T06:45:22.440Z,30.0,2026-08-30 12:30:22.440,1484.395277777778
Pulse experiments,pioreactor01,2026-08-30T06:48:42.428Z,29.81,2026-08-30 12:33:42.428,1484.450833333333
Pulse experiments,pioreactor01,2026-08-30T06:52:02.433Z,29.69,2026-08-30 12:37:02.433,1484.506388888889
Pulse experiments,pioreactor01,2026-08-30T06:55:22.396Z,29.56,2026-08-30 12:40:22.396,1484.561944444444
Pulse experiments,pioreactor01,2026-08-30T06:58:42.431Z,29.47,2026-08-30 12:43:42.431,1484.6175
Pulse experiments,pioreactor01,2026-08-30T07:02:02.417Z,29.42,2026-08-30 12:47:02.417,1484.673055555555
Pulse experiments,pioreactor01,2026-08-30T07:05:22.438Z,29.31,2026-08-30 12:50:22.438,1484.728611111111
Pulse experiments,pioreactor01,2026-08-30T07:08:42.437Z,29.31,2026-08-30 12:53:42.437,1484.784166666667
Pulse experiments,pioreactor01,2026-08-30T07:12:02.420Z,29.25,2026-08-30 12:57:02.420,1484.839722222222
Pulse experiments,pioreactor01,2026-08-30T07:15:22.423Z,29.19,2026-08-30 13:00:22.423,1484.895277777778
Pulse experiments,pioreactor01,2026-08-30T07:18:42.430Z,29.19,2026-08-30 13:03:42.430,1484.950833333333
Pulse experiments,pioreactor01,2026-08-30T07:22:02.429Z,29.15,2026-08-30 13:07:02.429,1485.006388888889
Pulse experiments,pioreactor01,2026-08-30T07:25:22.411Z,29.12,2026-08-30 13:10:22.411,1485.061944444444
Pulse experiments,pioreactor01,2026-08-30T07:28:42.420Z,29.1,2026-08-30 13:13:42.420,1485.1175
Pulse experiments,pioreactor01,2026-08-30T07:32:02.437Z,29.06,2026-08-30 13:17:02.437,1485.173055555555
Pulse experiments,pioreactor01,2026-08-30T07:35:22.416Z,29.18,2026-08-30 13:20:22.416,1485.228611111111
Pulse experiments,pioreactor01,2026-08-30T07:38:42.395Z,29.06,2026-08-30 13:23:42.395,1485.284166666667
Pulse experiments,pioreactor01,2026-08-30T07:42:02.408Z,29.57,2026-08-30 13:27:02.408,1485.339722222222
Pulse experiments,pioreactor01,2026-08-30T07:45:22.421Z,29.06,2026-08-30 13:30:22.421,1485.395277777778
Pulse experiments,pioreactor01,2026-08-30T07:48:42.417Z,29.17,2026-08-30 13:33:42.417,1485.450833333333
Pulse experiments,pioreactor01,2026-08-30T07:52:02.423Z,29.2,2026-08-30 13:37:02.423,1485.506388888889
Pulse experiments,pioreactor01,2026-08-30T07:55:22.425Z,29.28,2026-08-30 13:40:22.425,1485.561944444444
Pulse experiments,pioreactor01,2026-08-30T07:58:42.413Z,29.17,2026-08-30 13:43:42.413,1485.6175
