experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-31T06:45:20.092Z,611.0,30.99,63.45,2026-08-31 12:30:20.092,1508.394722222222
Pulse experiments,pioreactor01,2026-08-31T06:45:50.088Z,608.0,31.01,63.25,2026-08-31 12:30:50.088,1508.403055555556
Pulse experiments,pioreactor01,2026-08-31T06:46:20.088Z,608.0,31.04,63.12,2026-08-31 12:31:20.088,1508.411388888889
Pulse experiments,pioreactor01,2026-08-31T06:46:50.085Z,611.0,31.1,63.02,2026-08-31 12:31:50.085,1508.419722222222
Pulse experiments,pioreactor01,2026-08-31T06:47:20.093Z,608.0,31.12,63.04,2026-08-31 12:32:20.093,1508.428055555556
Pulse experiments,pioreactor01,2026-08-31T06:47:50.090Z,615.0,31.16,62.96,2026-08-31 12:32:50.090,1508.436388888889
Pulse experiments,pioreactor01,2026-08-31T06:48:20.089Z,614.0,31.22,62.81,2026-08-31 12:33:20.089,1508.444722222222
Pulse experiments,pioreactor01,2026-08-31T06:48:50.090Z,608.0,31.26,62.67,2026-08-31 12:33:50.090,1508.453055555555
Pulse experiments,pioreactor01,2026-08-31T06:49:20.092Z,603.0,31.23,62.36,2026-08-31 12:34:20.092,1508.461388888889
Pulse experiments,pioreactor01,2026-08-31T06:49:50.092Z,601.0,31.22,62.01,2026-08-31 12:34:50.092,1508.469722222222
Pulse experiments,pioreactor01,2026-08-31T06:50:20.097Z,598.0,31.19,61.97,2026-08-31 12:35:20.097,1508.478055555556
Pulse experiments,pioreactor01,2026-08-31T06:50:50.096Z,594.0,31.2,61.85,2026-08-31 12:35:50.096,1508.486388888889
Pulse experiments,pioreactor01,2026-08-31T06:51:20.090Z,595.0,31.22,61.82,2026-08-31 12:36:20.090,1508.494722222222
Pulse experiments,pioreactor01,2026-08-31T06:51:50.088Z,594.0,31.2,61.78,2026-08-31 12:36:50.088,1508.503055555556
Pulse experiments,pioreactor01,2026-08-31T06:52:20.088Z,583.0,31.18,61.64,2026-08-31 12:37:20.088,1508.511388888889
Pulse experiments,pioreactor01,2026-08-31T06:52:50.091Z,573.0,31.2,61.46,2026-08-31 12:37:50.091,1508.519722222222
Pulse experiments,pioreactor01,2026-08-31T06:53:20.093Z,568.0,31.17,61.31,2026-08-31 12:38:20.093,1508.528055555556
Pulse experiments,pioreactor01,2026-08-31T06:53:50.089Z,559.0,31.19,61.24,2026-08-31 12:38:50.089,1508.536388888889
Pulse experiments,pioreactor01,2026-08-31T06:54:20.089Z,548.0,31.18,61.28,2026-08-31 12:39:20.089,1508.544722222222
Pulse experiments,pioreactor01,2026-08-31T06:54:50.092Z,539.0,31.19,61.17,2026-08-31 12:39:50.092,1508.553055555556
Pulse experiments,pioreactor01,2026-08-31T06:55:20.091Z,533.0,31.21,61.04,2026-08-31 12:40:20.091,1508.561388888889
Pulse experiments,pioreactor01,2026-08-31T06:55:50.094Z,528.0,31.2,60.86,2026-08-31 12:40:50.094,1508.569722222222
Pulse experiments,pioreactor01,2026-08-31T06:56:20.096Z,523.0,31.2,60.76,2026-08-31 12:41:20.096,1508.578055555555
Pulse experiments,pioreactor01,2026-08-31T06:56:50.098Z,519.0,31.2,60.76,2026-08-31 12:41:50.098,1508.586388888889
Pulse experiments,pioreactor01,2026-08-31T06:57:20.095Z,515.0,31.2,60.73,2026-08-31 12:42:20.095,1508.594722222222
Pulse experiments,pioreactor01,2026-08-31T06:57:50.095Z,512.0,31.2,60.68,2026-08-31 12:42:50.095,1508.603055555556
Pulse experiments,pioreactor01,2026-08-31T06:58:20.096Z,504.0,31.18,60.6,2026-08-31 12:43:20.096,1508.611388888889
Pulse experiments,pioreactor01,2026-08-31T06:58:50.095Z,502.0,31.15,60.48,2026-08-31 12:43:50.095,1508.619722222222
Pulse experiments,pioreactor01,2026-08-31T06:59:20.096Z,499.0,31.11,60.45,2026-08-31 12:44:20.096,1508.628055555556
Pulse experiments,pioreactor01,2026-08-31T06:59:50.094Z,496.0,31.09,60.29,2026-08-31 12:44:50.094,1508.636388888889
Pulse experiments,pioreactor01,2026-08-31T07:00:20.094Z,493.0,31.06,60.45,2026-08-31 12:45:20.094,1508.644722222222
Pulse experiments,pioreactor01,2026-08-31T07:00:50.092Z,490.0,31.1,60.58,2026-08-31 12:45:50.092,1508.653055555556
Pulse experiments,pioreactor01,2026-08-31T07:01:20.095Z,490.0,31.09,60.61,2026-08-31 12:46:20.095,1508.661388888889
Pulse experiments,pioreactor01,2026-08-31T07:01:50.095Z,486.0,31.13,60.54,2026-08-31 12:46:50.095,1508.669722222222
Pulse experiments,pioreactor01,2026-08-31T07:02:20.097Z,488.0,31.16,60.47,2026-08-31 12:47:20.097,1508.678055555556
Pulse experiments,pioreactor01,2026-08-31T07:02:50.095Z,491.0,31.18,60.38,2026-08-31 12:47:50.095,1508.686388888889
Pulse experiments,pioreactor01,2026-08-31T07:03:20.096Z,494.0,31.21,60.39,2026-08-31 12:48:20.096,1508.694722222222
Pulse experiments,pioreactor01,2026-08-31T07:03:50.096Z,494.0,31.19,60.28,2026-08-31 12:48:50.096,1508.703055555555
Pulse experiments,pioreactor01,2026-08-31T07:04:20.103Z,500.0,31.21,60.35,2026-08-31 12:49:20.103,1508.711388888889
Pulse experiments,pioreactor01,2026-08-31T07:04:50.096Z,506.0,31.2,60.37,2026-08-31 12:49:50.096,1508.719722222222
Pulse experiments,pioreactor01,2026-08-31T07:05:20.096Z,511.0,31.17,60.34,2026-08-31 12:50:20.096,1508.728055555556
Pulse experiments,pioreactor01,2026-08-31T07:05:50.098Z,514.0,31.18,60.23,2026-08-31 12:50:50.098,1508.736388888889
Pulse experiments,pioreactor01,2026-08-31T07:06:20.100Z,517.0,31.14,60.14,2026-08-31 12:51:20.100,1508.744722222222
Pulse experiments,pioreactor01,2026-08-31T07:06:50.094Z,518.0,31.13,60.22,2026-08-31 12:51:50.094,1508.753055555556
Pulse experiments,pioreactor01,2026-08-31T07:07:20.098Z,524.0,31.13,60.28,2026-08-31 12:52:20.098,1508.761388888889
Pulse experiments,pioreactor01,2026-08-31T07:07:50.099Z,529.0,31.16,60.25,2026-08-31 12:52:50.099,1508.769722222222
Pulse experiments,pioreactor01,2026-08-31T07:08:20.095Z,530.0,31.16,60.24,2026-08-31 12:53:20.095,1508.778055555556
Pulse experiments,pioreactor01,2026-08-31T07:08:50.098Z,530.0,31.16,60.23,2026-08-31 12:53:50.098,1508.786388888889
Pulse experiments,pioreactor01,2026-08-31T07:09:20.098Z,534.0,31.13,60.19,2026-08-31 12:54:20.098,1508.794722222222
Pulse experiments,pioreactor01,2026-08-31T07:09:50.096Z,540.0,31.13,60.19,2026-08-31 12:54:50.096,1508.803055555556
Pulse experiments,pioreactor01,2026-08-31T07:10:20.099Z,542.0,31.12,60.21,2026-08-31 12:55:20.099,1508.811388888889
Pulse experiments,pioreactor01,2026-08-31T07:10:50.096Z,539.0,31.02,60.32,2026-08-31 12:55:50.096,1508.819722222222
Pulse experiments,pioreactor01,2026-08-31T07:11:20.099Z,533.0,30.71,60.45,2026-08-31 12:56:20.099,1508.828055555555
Pulse experiments,pioreactor01,2026-08-31T07:11:50.099Z,528.0,30.52,60.6,2026-08-31 12:56:50.099,1508.836388888889
Pulse experiments,pioreactor01,2026-08-31T07:12:20.097Z,528.0,30.57,60.76,2026-08-31 12:57:20.097,1508.844722222222
