experiment,pioreactor_unit,timestamp,event,volume_change_ml,source_of_event,timestamp_localtime,hours_since_experiment_created
Demo experiment,pioreactor01,2026-04-18T03:03:18.857Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-04-18 08:48:18.857,4778.763611111111
Demo experiment,pioreactor01,2026-04-18T03:03:19.360Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-04-18 08:48:19.360,4778.763888888889
Demo experiment,pioreactor01,2026-04-18T03:03:19.861Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-04-18 08:48:19.861,4778.763888888889
Demo experiment,pioreactor01,2026-04-18T03:03:20.361Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-04-18 08:48:20.361,4778.764166666667
Demo experiment,pioreactor01,2026-04-18T03:03:20.862Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-04-18 08:48:20.862,4778.764166666667
Demo experiment,pioreactor01,2026-04-18T03:03:21.363Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-04-18 08:48:21.363,4778.764444444444
Demo experiment,pioreactor01,2026-04-18T03:03:21.863Z,remove_waste,0.0160239002,dosing_automation:manual_dosing_control,2026-04-18 08:48:21.863,4778.764444444444
Demo experiment,pioreactor01,2026-04-18T03:03:32.095Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:48:32.095,4778.7675
Demo experiment,pioreactor01,2026-04-18T03:03:32.596Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:48:32.596,4778.7675
Demo experiment,pioreactor01,2026-04-18T03:03:33.097Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:48:33.097,4778.767777777778
Demo experiment,pioreactor01,2026-04-18T03:03:33.597Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:48:33.597,4778.767777777778
Demo experiment,pioreactor01,2026-04-18T03:03:34.098Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:48:34.098,4778.768055555555
Demo experiment,pioreactor01,2026-04-18T03:03:34.598Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:48:34.598,4778.768055555555
Demo experiment,pioreactor01,2026-04-18T03:03:35.099Z,add_media,0.033948941,dosing_automation:manual_dosing_control,2026-04-18 08:48:35.099,4778.768333333333
Demo experiment,pioreactor01,2026-04-18T03:08:18.654Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-04-18 08:53:18.654,4778.846944444444
Demo experiment,pioreactor01,2026-04-18T03:08:19.156Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-04-18 08:53:19.156,4778.847222222223
Demo experiment,pioreactor01,2026-04-18T03:08:19.656Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-04-18 08:53:19.656,4778.847222222223
Demo experiment,pioreactor01,2026-04-18T03:08:20.157Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-04-18 08:53:20.157,4778.8475
Demo experiment,pioreactor01,2026-04-18T03:08:20.658Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-04-18 08:53:20.658,4778.8475
Demo experiment,pioreactor01,2026-04-18T03:08:21.158Z,remove_waste,0.0806626833,dosing_automation:manual_dosing_control,2026-04-18 08:53:21.158,4778.847777777778
Demo experiment,pioreactor01,2026-04-18T03:08:21.659Z,remove_waste,0.0160239002,dosing_automation:manual_dosing_control,2026-04-18 08:53:21.659,4778.847777777778
Demo experiment,pioreactor01,2026-04-18T03:08:31.830Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:53:31.830,4778.850555555556
Demo experiment,pioreactor01,2026-04-18T03:08:32.332Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:53:32.332,4778.850833333333
Demo experiment,pioreactor01,2026-04-18T03:08:32.832Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:53:32.832,4778.850833333333
Demo experiment,pioreactor01,2026-04-18T03:08:33.333Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:53:33.333,4778.851111111111
Demo experiment,pioreactor01,2026-04-18T03:08:33.834Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:53:33.834,4778.851111111111
Demo experiment,pioreactor01,2026-04-18T03:08:34.334Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:53:34.334,4778.851388888889
Demo experiment,pioreactor01,2026-04-18T03:08:34.835Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:53:34.835,4778.851388888889
Demo experiment,pioreactor01,2026-04-18T03:08:35.336Z,add_media,0.0776751765,dosing_automation:manual_dosing_control,2026-04-18 08:53:35.336,4778.851666666666
