experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
experiment June,pioreactor01,2026-06-08T16:08:15.630Z,509.0,33.55,63.77,2026-06-08 21:53:15.630,5.4825
experiment June,pioreactor01,2026-06-08T16:08:45.628Z,514.0,33.53,63.74,2026-06-08 21:53:45.628,5.490833333333
experiment June,pioreactor01,2026-06-08T16:09:15.632Z,510.0,33.54,63.66,2026-06-08 21:54:15.632,5.499166666667
experiment June,pioreactor01,2026-06-08T16:09:45.628Z,507.0,33.56,63.69,2026-06-08 21:54:45.628,5.5075
experiment June,pioreactor01,2026-06-08T16:10:15.631Z,504.0,33.54,63.7,2026-06-08 21:55:15.631,5.515833333333
experiment June,pioreactor01,2026-06-08T16:10:45.631Z,502.0,33.53,63.71,2026-06-08 21:55:45.631,5.524166666667
experiment June,pioreactor01,2026-06-08T16:11:15.628Z,504.0,33.56,63.64,2026-06-08 21:56:15.628,5.5325
experiment June,pioreactor01,2026-06-08T16:11:45.632Z,506.0,33.55,63.52,2026-06-08 21:56:45.632,5.540833333333
experiment June,pioreactor01,2026-06-08T16:12:15.628Z,508.0,33.56,63.53,2026-06-08 21:57:15.628,5.549166666667
experiment June,pioreactor01,2026-06-08T16:12:45.631Z,507.0,33.53,63.54,2026-06-08 21:57:45.631,5.5575
experiment June,pioreactor01,2026-06-08T16:13:15.628Z,505.0,33.51,63.58,2026-06-08 21:58:15.628,5.565833333333
experiment June,pioreactor01,2026-06-08T16:13:45.632Z,507.0,33.52,63.61,2026-06-08 21:58:45.632,5.574166666667
experiment June,pioreactor01,2026-06-08T16:14:15.647Z,508.0,33.51,63.61,2026-06-08 21:59:15.647,5.5825
experiment June,pioreactor01,2026-06-08T16:14:45.627Z,517.0,33.48,63.62,2026-06-08 21:59:45.627,5.590833333333
experiment June,pioreactor01,2026-06-08T16:15:15.631Z,518.0,33.49,63.56,2026-06-08 22:00:15.631,5.599166666667
experiment June,pioreactor01,2026-06-08T16:15:45.630Z,520.0,33.5,63.6,2026-06-08 22:00:45.630,5.6075
experiment June,pioreactor01,2026-06-08T16:16:15.631Z,522.0,33.47,63.71,2026-06-08 22:01:15.631,5.615833333333
experiment June,pioreactor01,2026-06-08T16:16:45.634Z,526.0,33.46,63.76,2026-06-08 22:01:45.634,5.624166666667
experiment June,pioreactor01,2026-06-08T16:17:15.628Z,522.0,33.48,63.75,2026-06-08 22:02:15.628,5.6325
experiment June,pioreactor01,2026-06-08T16:17:45.630Z,525.0,33.48,63.69,2026-06-08 22:02:45.630,5.640833333333
experiment June,pioreactor01,2026-06-08T16:18:15.628Z,518.0,33.49,63.67,2026-06-08 22:03:15.628,5.649166666667
experiment June,pioreactor01,2026-06-08T16:18:45.627Z,516.0,33.44,63.6,2026-06-08 22:03:45.627,5.6575
experiment June,pioreactor01,2026-06-08T16:19:15.630Z,516.0,33.38,63.75,2026-06-08 22:04:15.630,5.665833333333
experiment June,pioreactor01,2026-06-08T16:19:45.628Z,519.0,33.3,63.82,2026-06-08 22:04:45.628,5.674166666667
experiment June,pioreactor01,2026-06-08T16:20:15.627Z,522.0,33.26,63.95,2026-06-08 22:05:15.627,5.6825
experiment June,pioreactor01,2026-06-08T16:20:45.641Z,519.0,33.18,64.14,2026-06-08 22:05:45.641,5.690833333333
experiment June,pioreactor01,2026-06-08T16:21:15.667Z,521.0,33.16,64.28,2026-06-08 22:06:15.667,5.699166666667
experiment June,pioreactor01,2026-06-08T16:21:45.632Z,517.0,33.16,64.29,2026-06-08 22:06:45.632,5.7075
experiment June,pioreactor01,2026-06-08T16:22:15.640Z,516.0,33.21,64.21,2026-06-08 22:07:15.640,5.715833333333
experiment June,pioreactor01,2026-06-08T16:22:45.646Z,514.0,33.21,64.21,2026-06-08 22:07:45.646,5.724166666667
experiment June,pioreactor01,2026-06-08T16:23:15.634Z,510.0,33.2,64.3,2026-06-08 22:08:15.634,5.7325
experiment June,pioreactor01,2026-06-08T16:23:45.670Z,508.0,33.21,64.32,2026-06-08 22:08:45.670,5.740833333333
experiment June,pioreactor01,2026-06-08T16:24:15.647Z,510.0,33.21,64.33,2026-06-08 22:09:15.647,5.749166666667
experiment June,pioreactor01,2026-06-08T16:24:45.630Z,507.0,33.2,64.34,2026-06-08 22:09:45.630,5.7575
experiment June,pioreactor01,2026-06-08T16:25:16.081Z,503.0,33.19,64.24,2026-06-08 22:10:16.081,5.766111111111
