experiment,pioreactor_unit,timestamp,event,volume_change_ml,source_of_event,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-03T16:12:27.600Z,add_alt_media,0.2016567083,UI,2026-08-03 21:57:27.600,845.846666666667
Pulse experiments,pioreactor01,2026-08-03T16:12:28.102Z,add_alt_media,0.2016567083,UI,2026-08-03 21:57:28.102,845.846944444444
Pulse experiments,pioreactor01,2026-08-03T16:12:28.603Z,add_alt_media,0.2016567083,UI,2026-08-03 21:57:28.603,845.846944444444
Pulse experiments,pioreactor01,2026-08-03T16:12:29.104Z,add_alt_media,0.2016567083,UI,2026-08-03 21:57:29.104,845.847222222222
Pulse experiments,pioreactor01,2026-08-03T16:12:29.604Z,add_alt_media,0.1933731668,UI,2026-08-03 21:57:29.604,845.847222222222
Pulse experiments,pioreactor01,2026-08-03T16:13:06.059Z,remove_waste,0.0806626833,UI,2026-08-03 21:58:06.059,845.8575
Pulse experiments,pioreactor01,2026-08-03T16:13:06.562Z,remove_waste,0.0806626833,UI,2026-08-03 21:58:06.562,845.8575
Pulse experiments,pioreactor01,2026-08-03T16:13:07.063Z,remove_waste,0.0806626833,UI,2026-08-03 21:58:07.063,845.857777777778
Pulse experiments,pioreactor01,2026-08-03T16:13:07.564Z,remove_waste,0.0806626833,UI,2026-08-03 21:58:07.564,845.857777777778
Pulse experiments,pioreactor01,2026-08-03T16:13:08.065Z,remove_waste,0.0806626833,UI,2026-08-03 21:58:08.065,845.858055555556
Pulse experiments,pioreactor01,2026-08-03T16:13:08.565Z,remove_waste,0.0806626833,UI,2026-08-03 21:58:08.565,845.858055555556
Pulse experiments,pioreactor01,2026-08-03T16:13:09.066Z,remove_waste,0.0806626833,UI,2026-08-03 21:58:09.066,845.858333333333
Pulse experiments,pioreactor01,2026-08-03T16:13:09.567Z,remove_waste,0.0806626833,UI,2026-08-03 21:58:09.567,845.858333333333
Pulse experiments,pioreactor01,2026-08-03T16:13:10.068Z,remove_waste,0.0806626833,UI,2026-08-03 21:58:10.068,845.858611111111
Pulse experiments,pioreactor01,2026-08-03T16:13:10.570Z,remove_waste,0.0806626833,UI,2026-08-03 21:58:10.570,845.858611111111
Pulse experiments,pioreactor01,2026-08-03T16:13:11.071Z,remove_waste,0.0806626833,UI,2026-08-03 21:58:11.071,845.858888888889
Pulse experiments,pioreactor01,2026-08-03T16:13:11.572Z,remove_waste,0.0806626833,UI,2026-08-03 21:58:11.572,845.858888888889
Pulse experiments,pioreactor01,2026-08-03T16:13:12.073Z,remove_waste,0.0320478004,UI,2026-08-03 21:58:12.073,845.859166666667
Pulse experiments,pioreactor01,2026-08-03T17:14:31.876Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-03 22:59:31.876,846.881111111111
Pulse experiments,pioreactor01,2026-08-03T17:14:32.378Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-03 22:59:32.378,846.881388888889
Pulse experiments,pioreactor01,2026-08-03T17:14:32.879Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-03 22:59:32.879,846.881388888889
Pulse experiments,pioreactor01,2026-08-03T17:14:33.380Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-03 22:59:33.380,846.881666666667
Pulse experiments,pioreactor01,2026-08-03T17:14:33.880Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-03 22:59:33.880,846.881666666667
Pulse experiments,pioreactor01,2026-08-03T17:14:34.381Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-03 22:59:34.381,846.881944444444
Pulse experiments,pioreactor01,2026-08-03T17:14:34.881Z,add_media,0.033948941,dosing_automation:chemostat,2026-08-03 22:59:34.881,846.881944444444
