timestamp,add_media_ml,add_alt_media_ml,remove_waste_ml,dose_total_ml,temp_c,uv_intensity,norm_od,observed_norm_od,growth_rate,observed_growth_rate,co2_ppm,observed_co2_ppm,od_45,od_90,od_135,observed_od_45,observed_od_90,observed_od_135,nm_415,nm_445,nm_480,nm_515,nm_555,nm_590,nm_630,nm_680,observed_nm_415,observed_nm_445,observed_nm_480,observed_nm_515,observed_nm_555,observed_nm_590,observed_nm_630,observed_nm_680,volume_ml,condition,modality,input_type,run_id,run_key
2026-08-23 20:35:00+00:00,0.0,0.0,0.0,0.0,28.99,0.0,0.33208095464,True,0.0,True,,False,0.46639387828861106,0.35758163149369443,0.12538499415466667,True,True,True,0.029165581597222226,0.2466335720486111,0.27151801215277777,0.3120600043402778,0.3504682074652778,0.3479096137152778,0.34631890190972225,0.19521701388888887,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 20:40:00+00:00,0.0,0.0,0.0,0.0,28.99,0.0,0.33208095464,True,0.0,True,,False,0.46852896676300004,0.35840387415334996,0.12496586556506667,True,True,True,0.02922233072916667,0.24692415364583334,0.27213313802083333,0.31213118489583336,0.3501432291666667,0.3477018229166667,0.3461087239583333,0.19503548177083332,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 20:45:00+00:00,0.0,0.0,0.0,0.0,28.99,0.0,0.33208095464,True,0.0,True,,False,0.46729625514571665,0.3577741213551167,0.12511271704405,True,True,True,0.029217122395833333,0.24666796875000002,0.2720904947916667,0.31187760416666666,0.35040462239583337,0.3479313151041667,0.3463522135416667,0.19519010416666666,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 20:50:00+00:00,0.0,0.0,0.0,0.0,31.5625,0.0,0.33208095464,True,0.0,True,,False,0.46911918227148336,0.35942079305045,0.1245775412048,True,True,True,0.029174479166666666,0.24622363281249998,0.27165169270833334,0.31133756510416666,0.34980208333333335,0.34736946614583336,0.34585286458333336,0.19495182291666666,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 20:55:00+00:00,0.0,0.0,0.0,0.0,31.085,0.0,0.33208095464,True,0.0,True,,False,0.46959689955085,0.3596559411692,0.12438900265303333,True,True,True,0.029119791666666665,0.2458642578125,0.2712646484375,0.311013671875,0.3490224609375,0.34671386718749997,0.34525455729166665,0.19459440104166664,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 21:00:00+00:00,0.0,0.0,0.0,0.0,30.64,0.0,0.33208095464,True,0.0,True,,False,0.46669457703251666,0.3605394182249,0.12452756450585,True,True,True,0.029043619791666666,0.24515169270833334,0.2705,0.31027018229166664,0.3488955078125,0.34660351562499997,0.34527278645833337,0.19456705729166668,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 21:05:00+00:00,0.0,0.0,0.0,0.0,30.345,0.0,0.33208095464,True,0.0,True,,False,0.4651837055588333,0.3597483866067834,0.1245405508272,True,True,True,0.029012369791666666,0.24448046874999999,0.270046875,0.3097044270833333,0.34822688802083335,0.34593717447916666,0.3447425130208333,0.19423111979166666,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 21:10:00+00:00,0.0,0.0,0.0,0.0,30.06,0.0,0.33208095464,True,0.0,True,,False,0.4620613281527334,0.3605209829070667,0.12513251145501667,True,True,True,0.0290439453125,0.2447109375,0.2703525390625,0.3102428385416667,0.348814453125,0.34643717447916667,0.34527604166666664,0.1945625,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 21:15:00+00:00,0.0,0.0,0.0,0.0,29.875,0.0,0.33208095464,True,0.0,True,,False,0.45920539038656666,0.3611583617324667,0.12541770969538332,True,True,True,0.029071289062500002,0.2450439453125,0.27077701822916667,0.3108330078125,0.3492337239583333,0.3469052734375,0.3457190755208333,0.19489420572916666,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 21:20:00+00:00,0.0,0.0,0.0,0.0,29.69,0.0,0.33208095464,True,0.0,True,,False,0.45709999030881665,0.36059592586079997,0.1257263533954,True,True,True,0.029107747395833335,0.24530631510416667,0.27118359375,0.31124641927083335,0.34977734374999997,0.3473688151041667,0.346220703125,0.19518489583333334,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 21:25:00+00:00,0.0,0.0,0.0,0.0,29.54,0.0,0.33208095464,True,0.0,True,,False,0.4523942941456,0.36072333032761666,0.12650910932671666,True,True,True,0.029180664062499997,0.246072265625,0.27201529947916664,0.31197623697916665,0.35070833333333334,0.34836263020833336,0.34705078125,0.19574707031250002,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 21:30:00+00:00,0.0,0.0,0.0,0.0,29.44,0.0,0.33208095464,True,0.0,True,,False,0.4495759567233167,0.36100457881013337,0.12717232625303335,True,True,True,0.029248372395833333,0.24680533854166667,0.2729384765625,0.31299088541666664,0.3516500651041667,0.34938704427083334,0.3480846354166667,0.19637727864583335,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 21:35:00+00:00,0.0,0.0,0.0,0.0,29.34,0.0,0.33208095464,True,0.0,True,,False,0.447023492443,0.36140838575664996,0.12777587909243335,True,True,True,0.029311197916666667,0.247501953125,0.273681640625,0.3137405598958333,0.35252734375,0.3503258463541667,0.34889811197916665,0.19690169270833333,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 21:40:00+00:00,0.0,0.0,0.0,0.0,29.24,0.0,0.33208095464,True,0.0,True,,False,0.44426883344591667,0.36155748393928333,0.12857407290793332,True,True,True,0.029430338541666667,0.24858463541666664,0.27500553385416665,0.31504850260416667,0.3536959635416667,0.3514332682291667,0.34996484375,0.19756673177083334,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 21:45:00+00:00,0.0,0.0,0.0,0.0,29.15,0.0,0.33208095464,True,0.0,True,,False,0.4413068727592167,0.36172717473050003,0.12929586558421666,True,True,True,0.029533854166666665,0.249419921875,0.2759775390625,0.3160436197916667,0.3548776041666667,0.3524225260416667,0.3509147135416667,0.19816861979166667,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 21:50:00+00:00,0.0,0.0,0.0,0.0,29.08,0.0,0.33208095464,True,0.0,True,,False,0.4383545502819333,0.3617276910231333,0.1300800037047,True,True,True,0.029615885416666664,0.25013476562500003,0.27686686197916666,0.31697558593749997,0.35590722656249996,0.353390625,0.35185872395833334,0.19871907552083332,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 21:55:00+00:00,0.0,0.0,0.0,0.0,29.03,0.0,0.33208095464,True,0.0,True,,False,0.4353690279203833,0.3617123984847167,0.13043658800108332,True,True,True,0.029662434895833333,0.25054296875,0.27735839843750004,0.31747005208333334,0.3567174479166667,0.3543092447916667,0.35263671875,0.1992591145833333,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 22:00:00+00:00,0.0,0.0,0.0,0.0,29.0,0.0,0.33208095464,True,0.0,True,,False,0.43282049519456667,0.36197524365545,0.13108853150563332,True,True,True,0.029733723958333333,0.25124609375,0.2781943359375,0.31829264322916667,0.35801822916666665,0.3555813802083333,0.353875,0.20002669270833331,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 22:05:00+00:00,0.0,0.0,0.0,0.0,29.145000000000003,0.0,0.33208095464,True,0.0,True,,False,0.43142106306876665,0.36258716764573334,0.13181163782936667,True,True,True,0.029818033854166665,0.25193815104166667,0.27899251302083333,0.319154296875,0.3588128255208333,0.3562916666666667,0.3545751953125,0.20044856770833333,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 22:10:00+00:00,0.0,0.0,0.0,0.0,29.14,0.0,0.33208095464,True,0.0,True,,False,0.4295739700191167,0.36234034623986666,0.13206681217671667,True,True,True,0.029869140625000002,0.2524075520833333,0.27954264322916667,0.31969694010416666,0.3596536458333333,0.3571240234375,0.35539518229166667,0.20097167968750002,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 22:15:00+00:00,0.0,0.0,0.0,0.0,29.060000000000002,0.0,0.3321119451543509,True,0.00022500853966666667,True,,False,0.42598053433131666,0.3626183272126333,0.13260302875161667,True,True,True,0.029932291666666666,0.2531142578125,0.2803662109375,0.32056640625,0.3602682291666667,0.3579892578125,0.35611946614583334,0.20146516927083333,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 22:20:00+00:00,0.0,0.0,0.0,0.0,29.11,0.0,0.3324776377108276,True,0.0027954651946551726,True,,False,0.4232661198479,0.36340112677135,0.13330939026188332,True,True,True,0.030018554687499997,0.2539069010416667,0.28125162760416667,0.3214973958333333,0.3610869140625,0.35876790364583333,0.3568977864583333,0.20189127604166668,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 22:25:00+00:00,0.0,0.0,0.0,0.0,29.035,0.0,0.33380210285140355,True,0.01163483979673684,True,,False,0.42016829103423337,0.36321214527908335,0.13395282531925,True,True,True,0.030108072916666666,0.2546376953125,0.28215657552083334,0.3224703776041667,0.3623958333333333,0.3600006510416666,0.358080078125,0.20265104166666664,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 22:30:00+00:00,0.0,0.0,0.0,0.0,28.98,0.0,0.3363412409625088,True,0.02741431873959649,True,,False,0.4179243715854334,0.36362438362865,0.13459584894296667,True,True,True,0.030174479166666667,0.2552421875,0.28291536458333333,0.323158203125,0.3632275390625,0.3608219401041667,0.3588528645833333,0.20316145833333332,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 22:35:00+00:00,0.0,0.0,0.0,0.0,28.975,0.0,0.3396919584815517,True,0.04574701892141379,True,,False,0.41441955607811665,0.36302692157713334,0.13509574856246667,True,True,True,0.030225260416666667,0.2556539713541667,0.2834514973958333,0.3236787109375,0.36384765625,0.3614557291666667,0.3594541015625,0.20353580729166668,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 22:40:00+00:00,0.0,0.0,0.0,0.0,29.18,0.0,0.34336379411601725,True,0.06311077138022414,True,,False,0.41194118400725,0.36362285109375,0.13553510427698334,True,True,True,0.03027766927083333,0.256162109375,0.2839944661458333,0.32423990885416665,0.3645146484375,0.3621012369791667,0.36008072916666667,0.20389127604166665,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 22:45:00+00:00,0.0,0.0,0.0,0.0,28.89,0.0,0.34700659499677194,True,0.07674557311380702,True,,False,0.40957297732485004,0.3639096327872334,0.13601720662050001,True,True,True,0.030342447916666668,0.25684309895833335,0.2847340494791667,0.32497005208333335,0.3651282552083333,0.3627073567708334,0.3606985677083333,0.20427115885416666,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 22:50:00+00:00,0.0,0.0,0.0,0.0,29.09,0.0,0.3501171754391017,True,0.08422092691862712,True,,False,0.4076581826279,0.36468363396046666,0.1362946570912,True,True,True,0.030384114583333333,0.2572760416666667,0.2852135416666667,0.32542610677083333,0.36553645833333337,0.363072265625,0.361015625,0.20448502604166666,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
2026-08-23 22:55:00+00:00,0.0,0.0,0.0,0.0,29.0,0.0,0.3531235816978305,True,0.08901285744398305,True,,False,0.40508368129238337,0.3643562845926167,0.13674585366751665,True,True,True,0.03043001302083333,0.25762044270833334,0.2857594401041667,0.32586328125,0.3660927734375,0.3635732421875,0.3615709635416666,0.20488346354166664,True,True,True,True,True,True,True,True,13.5,temp,sine,temp,20260824135420,sine:temp:temp:20260824135420
