timestamp,add_media_ml,add_alt_media_ml,remove_waste_ml,dose_total_ml,temp_c,uv_intensity,norm_od,observed_norm_od,growth_rate,observed_growth_rate,co2_ppm,observed_co2_ppm,od_45,od_90,od_135,observed_od_45,observed_od_90,observed_od_135,nm_415,nm_445,nm_480,nm_515,nm_555,nm_590,nm_630,nm_680,observed_nm_415,observed_nm_445,observed_nm_480,observed_nm_515,observed_nm_555,observed_nm_590,observed_nm_630,observed_nm_680,volume_ml,condition,modality,input_type,run_id,run_key
2026-09-02 14:20:00+00:00,0.5,0.0,1.5,0.5,30.0,0.0,6.303963643647825,True,0.015032582657578947,True,,False,0.11308979681771666,0.23483309474806668,0.26485579873558335,True,True,True,0.048183919270833334,0.40373567708333336,0.45982389322916667,0.51628515625,0.5805403645833334,0.5772174479166666,0.5670628255208333,0.3342063802083333,True,True,True,True,True,True,True,True,12.5,glucose,pulse,chem,20260903094345,pulse:chem:glucose:20260903094345
2026-09-02 14:25:00+00:00,0.0,0.0,0.0,0.0,30.0,0.0,6.2539377803292036,True,0.027916545303864407,True,,False,0.11508122287903334,0.23664105346638334,0.26235254703173333,True,True,True,0.04761979166666667,0.39920605468750003,0.45346484375,0.5097223307291666,0.5734016927083334,0.5699306640625,0.5597985026041666,0.3296145833333333,True,True,True,True,True,True,True,True,12.5,glucose,pulse,chem,20260903094345,pulse:chem:glucose:20260903094345
2026-09-02 14:30:00+00:00,0.0,0.0,0.0,0.0,30.0,0.0,6.256509607184534,True,0.0115646250645,True,,False,0.11482440782888334,0.23769093845055,0.2628322660543,True,True,True,0.047701497395833334,0.39998730468750004,0.454263671875,0.5108522135416667,0.5746969401041666,0.5713216145833333,0.5610989583333333,0.3305234375,True,True,True,True,True,True,True,True,12.5,glucose,pulse,chem,20260903094345,pulse:chem:glucose:20260903094345
2026-09-02 14:35:00+00:00,0.0,0.0,0.0,0.0,30.0,0.0,6.265263744264339,True,0.013137778884553572,True,,False,0.11415611910806667,0.23691014616,0.2633506396810167,True,True,True,0.04775944010416667,0.40075162760416666,0.455314453125,0.5120638020833334,0.5757718098958333,0.5723125,0.5623333333333334,0.3312796223958333,True,True,True,True,True,True,True,True,12.5,glucose,pulse,chem,20260903094345,pulse:chem:glucose:20260903094345
2026-09-02 14:40:00+00:00,0.0,0.0,0.0,0.0,30.0,0.0,6.281489539447913,True,0.01920249339296491,True,,False,0.11354002471245,0.2357723582557,0.2638960881517333,True,True,True,0.047844401041666665,0.4016940104166667,0.4562213541666667,0.5133486328125,0.5770768229166666,0.5735188802083333,0.5635299479166667,0.33200716145833337,True,True,True,True,True,True,True,True,12.5,glucose,pulse,chem,20260903094345,pulse:chem:glucose:20260903094345
2026-09-02 14:45:00+00:00,0.0,0.0,0.0,0.0,30.0,0.0,6.300760796767323,True,0.024496624533067796,True,,False,0.113366322389,0.23555312846850002,0.26486147223941664,True,True,True,0.048011067708333334,0.40297265625,0.4577197265625,0.5151266276041667,0.579294921875,0.57569921875,0.5655973307291667,0.3333317057291667,True,True,True,True,True,True,True,True,12.5,glucose,pulse,chem,20260903094345,pulse:chem:glucose:20260903094345
2026-09-02 14:50:00+00:00,0.0,0.0,0.0,0.0,30.0,0.0,6.313284529681865,True,0.024259759796694917,True,,False,0.11291277004628333,0.23465717100595002,0.26487175844626665,True,True,True,0.04805696614583333,0.4034775390625,0.4582623697916667,0.5157861328125001,0.5799176432291666,0.5762073567708333,0.5661106770833333,0.3335885416666667,True,True,True,True,True,True,True,True,12.5,glucose,pulse,chem,20260903094345,pulse:chem:glucose:20260903094345
2026-09-02 14:55:00+00:00,0.0,0.0,0.0,0.0,30.0,0.0,6.320458762271363,True,0.021254950390034482,True,,False,0.11147924352211666,0.23191005630196668,0.26283729722645,True,True,True,0.048181315104166664,0.4044964192708333,0.45952473958333334,0.517263671875,0.5817513020833334,0.5779264322916667,0.5677490234375,0.3346162109375,True,True,True,True,True,True,True,True,12.5,glucose,pulse,chem,20260903094345,pulse:chem:glucose:20260903094345
2026-09-02 15:00:00+00:00,0.0,0.0,0.0,0.0,30.0,0.0,6.2974718190639996,True,0.0020464906205344825,True,,False,0.10552146242231666,0.22156531435166665,0.25377475171328334,True,True,True,0.04830403645833334,0.40564876302083336,0.460658203125,0.5187138671875,0.5834713541666667,0.5795970052083333,0.5692561848958333,0.33555891927083337,True,True,True,True,True,True,True,True,12.5,glucose,pulse,chem,20260903094345,pulse:chem:glucose:20260903094345
2026-09-02 15:05:00+00:00,0.0,0.0,0.0,0.0,30.0,0.0,6.273498255303214,True,-0.012512341457267857,True,,False,0.10495438576523333,0.22077266123748332,0.2540320201681667,True,True,True,0.04842643229166667,0.4065572916666667,0.46194140625,0.5200406901041666,0.5846536458333333,0.5808424479166666,0.5705888671875,0.33636653645833337,True,True,True,True,True,True,True,True,12.5,glucose,pulse,chem,20260903094345,pulse:chem:glucose:20260903094345
