experiment,pioreactor_unit,timestamp,event,volume_change_ml,source_of_event,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-16T18:47:27.481Z,add_alt_media,0.2016567083,UI,2026-08-17 00:32:27.481,1160.43
Pulse experiments,pioreactor01,2026-08-16T18:47:27.983Z,add_alt_media,0.2016567083,UI,2026-08-17 00:32:27.983,1160.43
Pulse experiments,pioreactor01,2026-08-16T18:47:28.483Z,add_alt_media,0.2016567083,UI,2026-08-17 00:32:28.483,1160.430277777778
Pulse experiments,pioreactor01,2026-08-16T18:47:28.984Z,add_alt_media,0.2016567083,UI,2026-08-17 00:32:28.984,1160.430277777778
Pulse experiments,pioreactor01,2026-08-16T18:47:29.484Z,add_alt_media,0.1933731668,UI,2026-08-17 00:32:29.484,1160.430555555556
Pulse experiments,pioreactor01,2026-08-16T18:48:19.859Z,remove_waste,0.0806626833,UI,2026-08-17 00:33:19.859,1160.444444444444
Pulse experiments,pioreactor01,2026-08-16T18:48:20.362Z,remove_waste,0.0806626833,UI,2026-08-17 00:33:20.362,1160.444722222222
Pulse experiments,pioreactor01,2026-08-16T18:48:20.863Z,remove_waste,0.0806626833,UI,2026-08-17 00:33:20.863,1160.444722222222
Pulse experiments,pioreactor01,2026-08-16T18:48:21.363Z,remove_waste,0.0806626833,UI,2026-08-17 00:33:21.363,1160.445
Pulse experiments,pioreactor01,2026-08-16T18:48:21.864Z,remove_waste,0.0806626833,UI,2026-08-17 00:33:21.864,1160.445
Pulse experiments,pioreactor01,2026-08-16T18:48:22.365Z,remove_waste,0.0806626833,UI,2026-08-17 00:33:22.365,1160.445277777778
Pulse experiments,pioreactor01,2026-08-16T18:48:22.866Z,remove_waste,0.0806626833,UI,2026-08-17 00:33:22.866,1160.445277777778
Pulse experiments,pioreactor01,2026-08-16T18:48:23.367Z,remove_waste,0.0806626833,UI,2026-08-17 00:33:23.367,1160.445555555556
Pulse experiments,pioreactor01,2026-08-16T18:48:23.868Z,remove_waste,0.0806626833,UI,2026-08-17 00:33:23.868,1160.445555555556
Pulse experiments,pioreactor01,2026-08-16T18:48:24.370Z,remove_waste,0.0806626833,UI,2026-08-17 00:33:24.370,1160.445833333333
Pulse experiments,pioreactor01,2026-08-16T18:48:24.871Z,remove_waste,0.0806626833,UI,2026-08-17 00:33:24.871,1160.445833333333
Pulse experiments,pioreactor01,2026-08-16T18:48:25.372Z,remove_waste,0.0806626833,UI,2026-08-17 00:33:25.372,1160.446111111111
Pulse experiments,pioreactor01,2026-08-16T18:48:25.873Z,remove_waste,0.0320478004,UI,2026-08-17 00:33:25.873,1160.446111111111
Pulse experiments,pioreactor01,2026-08-16T19:48:22.029Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-17 01:33:22.029,1161.445277777778
Pulse experiments,pioreactor01,2026-08-16T19:48:22.531Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-17 01:33:22.531,1161.445277777778
Pulse experiments,pioreactor01,2026-08-16T19:48:23.031Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-17 01:33:23.031,1161.445555555556
Pulse experiments,pioreactor01,2026-08-16T19:48:23.532Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-17 01:33:23.532,1161.445555555556
Pulse experiments,pioreactor01,2026-08-16T19:48:24.033Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-17 01:33:24.033,1161.445833333333
Pulse experiments,pioreactor01,2026-08-16T19:48:24.533Z,add_media,0.0776751765,dosing_automation:chemostat,2026-08-17 01:33:24.533,1161.445833333333
Pulse experiments,pioreactor01,2026-08-16T19:48:25.034Z,add_media,0.033948941,dosing_automation:chemostat,2026-08-17 01:33:25.034,1161.446111111111
Pulse experiments,pioreactor01,2026-08-16T19:48:30.470Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:30.470,1161.4475
Pulse experiments,pioreactor01,2026-08-16T19:48:30.971Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:30.971,1161.4475
Pulse experiments,pioreactor01,2026-08-16T19:48:31.472Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:31.472,1161.447777777778
Pulse experiments,pioreactor01,2026-08-16T19:48:31.974Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:31.974,1161.447777777778
Pulse experiments,pioreactor01,2026-08-16T19:48:32.476Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:32.476,1161.448055555556
Pulse experiments,pioreactor01,2026-08-16T19:48:32.976Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:32.976,1161.448055555556
Pulse experiments,pioreactor01,2026-08-16T19:48:33.477Z,remove_waste,0.0160239002,dosing_automation:chemostat,2026-08-17 01:33:33.477,1161.448333333333
Pulse experiments,pioreactor01,2026-08-16T19:48:33.784Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:33.784,1161.448333333333
Pulse experiments,pioreactor01,2026-08-16T19:48:34.285Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:34.285,1161.448611111111
Pulse experiments,pioreactor01,2026-08-16T19:48:34.786Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:34.786,1161.448611111111
Pulse experiments,pioreactor01,2026-08-16T19:48:35.287Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:35.287,1161.448888888889
Pulse experiments,pioreactor01,2026-08-16T19:48:35.787Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:35.787,1161.448888888889
Pulse experiments,pioreactor01,2026-08-16T19:48:36.288Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:36.288,1161.449166666667
Pulse experiments,pioreactor01,2026-08-16T19:48:36.794Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:36.794,1161.449166666667
Pulse experiments,pioreactor01,2026-08-16T19:48:37.295Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:37.295,1161.449444444444
Pulse experiments,pioreactor01,2026-08-16T19:48:37.795Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:37.795,1161.449444444444
Pulse experiments,pioreactor01,2026-08-16T19:48:38.296Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:38.296,1161.449722222222
Pulse experiments,pioreactor01,2026-08-16T19:48:38.797Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:38.797,1161.449722222222
Pulse experiments,pioreactor01,2026-08-16T19:48:39.298Z,remove_waste,0.0806626833,dosing_automation:chemostat,2026-08-17 01:33:39.298,1161.45
Pulse experiments,pioreactor01,2026-08-16T19:48:39.799Z,remove_waste,0.0320478004,dosing_automation:chemostat,2026-08-17 01:33:39.799,1161.45
