experiment,pioreactor_unit,timestamp,co2_reading_ppm,temperature_c,relative_humidity,timestamp_localtime,hours_since_experiment_created
Pulse experiments,pioreactor01,2026-08-13T05:42:17.530Z,592.0,27.2,78.95,2026-08-13 11:27:17.530,1075.343888888889
Pulse experiments,pioreactor01,2026-08-13T05:42:47.519Z,594.0,27.29,79.14,2026-08-13 11:27:47.519,1075.352222222222
Pulse experiments,pioreactor01,2026-08-13T05:43:17.512Z,597.0,27.4,79.17,2026-08-13 11:28:17.512,1075.360555555555
Pulse experiments,pioreactor01,2026-08-13T05:43:47.537Z,604.0,27.51,79.02,2026-08-13 11:28:47.537,1075.368888888889
Pulse experiments,pioreactor01,2026-08-13T05:44:17.540Z,606.0,27.64,78.61,2026-08-13 11:29:17.540,1075.377222222222
Pulse experiments,pioreactor01,2026-08-13T05:44:47.517Z,611.0,27.7,78.29,2026-08-13 11:29:47.517,1075.385555555556
Pulse experiments,pioreactor01,2026-08-13T05:45:17.524Z,611.0,27.83,78.13,2026-08-13 11:30:17.524,1075.393888888889
Pulse experiments,pioreactor01,2026-08-13T05:45:47.528Z,612.0,27.93,78.15,2026-08-13 11:30:47.528,1075.402222222222
Pulse experiments,pioreactor01,2026-08-13T05:46:17.535Z,616.0,27.98,78.33,2026-08-13 11:31:17.535,1075.410555555555
Pulse experiments,pioreactor01,2026-08-13T05:46:47.516Z,613.0,28.04,78.21,2026-08-13 11:31:47.516,1075.418888888889
Pulse experiments,pioreactor01,2026-08-13T05:47:17.514Z,620.0,28.19,77.94,2026-08-13 11:32:17.514,1075.427222222222
Pulse experiments,pioreactor01,2026-08-13T05:47:47.516Z,623.0,28.34,77.42,2026-08-13 11:32:47.516,1075.435555555556
Pulse experiments,pioreactor01,2026-08-13T05:48:17.515Z,623.0,28.42,77.05,2026-08-13 11:33:17.515,1075.443888888889
Pulse experiments,pioreactor01,2026-08-13T05:48:47.516Z,625.0,28.54,76.92,2026-08-13 11:33:47.516,1075.452222222222
Pulse experiments,pioreactor01,2026-08-13T05:49:17.523Z,623.0,28.67,76.82,2026-08-13 11:34:17.523,1075.460555555556
Pulse experiments,pioreactor01,2026-08-13T05:49:47.523Z,620.0,28.77,76.69,2026-08-13 11:34:47.523,1075.468888888889
Pulse experiments,pioreactor01,2026-08-13T05:50:17.521Z,612.0,28.93,76.32,2026-08-13 11:35:17.521,1075.477222222222
Pulse experiments,pioreactor01,2026-08-13T05:50:47.518Z,608.0,29.06,75.86,2026-08-13 11:35:47.518,1075.485555555555
Pulse experiments,pioreactor01,2026-08-13T05:51:17.517Z,609.0,29.11,75.47,2026-08-13 11:36:17.517,1075.493888888889
Pulse experiments,pioreactor01,2026-08-13T05:51:47.520Z,609.0,29.24,75.18,2026-08-13 11:36:47.520,1075.502222222222
Pulse experiments,pioreactor01,2026-08-13T05:52:17.520Z,609.0,29.36,75.01,2026-08-13 11:37:17.520,1075.510555555556
Pulse experiments,pioreactor01,2026-08-13T05:52:47.538Z,606.0,29.46,75.01,2026-08-13 11:37:47.538,1075.518888888889
Pulse experiments,pioreactor01,2026-08-13T05:53:17.664Z,602.0,29.53,74.85,2026-08-13 11:38:17.664,1075.527222222222
Pulse experiments,pioreactor01,2026-08-13T05:53:47.545Z,598.0,29.57,74.58,2026-08-13 11:38:47.545,1075.535555555555
Pulse experiments,pioreactor01,2026-08-13T05:54:17.537Z,591.0,29.67,74.05,2026-08-13 11:39:17.537,1075.543888888889
Pulse experiments,pioreactor01,2026-08-13T05:54:47.539Z,589.0,29.74,73.69,2026-08-13 11:39:47.539,1075.552222222222
Pulse experiments,pioreactor01,2026-08-13T05:55:17.522Z,589.0,29.85,73.43,2026-08-13 11:40:17.522,1075.560555555556
Pulse experiments,pioreactor01,2026-08-13T05:55:47.526Z,587.0,29.94,73.24,2026-08-13 11:40:47.526,1075.568888888889
Pulse experiments,pioreactor01,2026-08-13T05:56:17.518Z,587.0,30.06,73.02,2026-08-13 11:41:17.518,1075.577222222222
Pulse experiments,pioreactor01,2026-08-13T05:56:47.520Z,579.0,30.15,72.77,2026-08-13 11:41:47.520,1075.585555555556
Pulse experiments,pioreactor01,2026-08-13T05:57:17.530Z,579.0,30.23,72.42,2026-08-13 11:42:17.530,1075.593888888889
Pulse experiments,pioreactor01,2026-08-13T05:57:47.529Z,575.0,30.29,72.07,2026-08-13 11:42:47.529,1075.602222222222
Pulse experiments,pioreactor01,2026-08-13T05:58:17.518Z,571.0,30.34,71.75,2026-08-13 11:43:17.518,1075.610555555555
Pulse experiments,pioreactor01,2026-08-13T05:58:47.538Z,568.0,30.42,71.44,2026-08-13 11:43:47.538,1075.618888888889
Pulse experiments,pioreactor01,2026-08-13T05:59:17.529Z,563.0,30.52,71.27,2026-08-13 11:44:17.529,1075.627222222222
Pulse experiments,pioreactor01,2026-08-13T05:59:47.517Z,560.0,30.6,71.06,2026-08-13 11:44:47.517,1075.635555555556
Pulse experiments,pioreactor01,2026-08-13T06:00:17.539Z,553.0,30.69,70.74,2026-08-13 11:45:17.539,1075.643888888889
Pulse experiments,pioreactor01,2026-08-13T06:00:47.555Z,552.0,30.74,70.3,2026-08-13 11:45:47.555,1075.652222222222
Pulse experiments,pioreactor01,2026-08-13T06:01:17.528Z,551.0,30.8,69.97,2026-08-13 11:46:17.528,1075.660555555555
Pulse experiments,pioreactor01,2026-08-13T06:01:47.520Z,820.0,30.77,69.51,2026-08-13 11:46:47.520,1075.668888888889
Pulse experiments,pioreactor01,2026-08-13T06:02:17.522Z,816.0,30.71,70.35,2026-08-13 11:47:17.522,1075.677222222222
Pulse experiments,pioreactor01,2026-08-13T06:02:47.520Z,800.0,30.7,70.42,2026-08-13 11:47:47.520,1075.685555555556
Pulse experiments,pioreactor01,2026-08-13T06:03:17.525Z,750.0,30.75,70.19,2026-08-13 11:48:17.525,1075.693888888889
Pulse experiments,pioreactor01,2026-08-13T06:03:47.528Z,714.0,30.74,69.76,2026-08-13 11:48:47.528,1075.702222222222
Pulse experiments,pioreactor01,2026-08-13T06:04:17.525Z,697.0,30.82,69.17,2026-08-13 11:49:17.525,1075.710555555556
Pulse experiments,pioreactor01,2026-08-13T06:04:47.532Z,684.0,30.81,68.88,2026-08-13 11:49:47.532,1075.718888888889
Pulse experiments,pioreactor01,2026-08-13T06:05:17.519Z,680.0,30.82,68.79,2026-08-13 11:50:17.519,1075.727222222222
Pulse experiments,pioreactor01,2026-08-13T06:05:47.528Z,672.0,30.83,68.67,2026-08-13 11:50:47.528,1075.735555555555
Pulse experiments,pioreactor01,2026-08-13T06:06:17.527Z,670.0,30.83,68.65,2026-08-13 11:51:17.527,1075.743888888889
Pulse experiments,pioreactor01,2026-08-13T06:06:47.522Z,670.0,30.84,68.47,2026-08-13 11:51:47.522,1075.752222222222
Pulse experiments,pioreactor01,2026-08-13T06:07:17.539Z,668.0,30.83,68.36,2026-08-13 11:52:17.539,1075.760555555556
Pulse experiments,pioreactor01,2026-08-13T06:07:47.522Z,666.0,30.79,68.08,2026-08-13 11:52:47.522,1075.768888888889
Pulse experiments,pioreactor01,2026-08-13T06:08:17.527Z,662.0,30.74,68.11,2026-08-13 11:53:17.527,1075.777222222222
Pulse experiments,pioreactor01,2026-08-13T06:08:47.521Z,662.0,30.7,68.12,2026-08-13 11:53:47.521,1075.785555555555
Pulse experiments,pioreactor01,2026-08-13T06:09:17.522Z,664.0,30.7,68.22,2026-08-13 11:54:17.522,1075.793888888889
Pulse experiments,pioreactor01,2026-08-13T06:09:47.525Z,664.0,30.7,68.16,2026-08-13 11:54:47.525,1075.802222222222
Pulse experiments,pioreactor01,2026-08-13T06:10:17.522Z,669.0,30.67,68.05,2026-08-13 11:55:17.522,1075.810555555556
Pulse experiments,pioreactor01,2026-08-13T06:10:47.524Z,676.0,30.66,67.89,2026-08-13 11:55:47.524,1075.818888888889
Pulse experiments,pioreactor01,2026-08-13T06:11:17.551Z,678.0,30.65,67.87,2026-08-13 11:56:17.551,1075.827222222222
Pulse experiments,pioreactor01,2026-08-13T06:11:47.522Z,680.0,30.65,67.82,2026-08-13 11:56:47.522,1075.835555555556
Pulse experiments,pioreactor01,2026-08-13T06:12:17.524Z,688.0,30.62,67.86,2026-08-13 11:57:17.524,1075.843888888889
Pulse experiments,pioreactor01,2026-08-13T06:12:47.524Z,690.0,30.59,68.05,2026-08-13 11:57:47.524,1075.852222222222
Pulse experiments,pioreactor01,2026-08-13T06:13:17.523Z,693.0,30.58,68.02,2026-08-13 11:58:17.523,1075.860555555555
Pulse experiments,pioreactor01,2026-08-13T06:13:47.543Z,697.0,30.55,67.95,2026-08-13 11:58:47.543,1075.868888888889
Pulse experiments,pioreactor01,2026-08-13T06:14:17.526Z,704.0,30.54,67.85,2026-08-13 11:59:17.526,1075.877222222222
Pulse experiments,pioreactor01,2026-08-13T06:14:47.526Z,713.0,30.52,67.78,2026-08-13 11:59:47.526,1075.885555555556
Pulse experiments,pioreactor01,2026-08-13T06:15:17.546Z,718.0,30.51,67.79,2026-08-13 12:00:17.546,1075.893888888889
Pulse experiments,pioreactor01,2026-08-13T06:15:47.525Z,718.0,30.49,67.85,2026-08-13 12:00:47.525,1075.902222222222
Pulse experiments,pioreactor01,2026-08-13T06:16:17.537Z,719.0,30.47,68.0,2026-08-13 12:01:17.537,1075.910555555555
Pulse experiments,pioreactor01,2026-08-13T06:16:47.526Z,721.0,30.46,68.03,2026-08-13 12:01:47.526,1075.918888888889
Pulse experiments,pioreactor01,2026-08-13T06:17:17.527Z,724.0,30.43,68.0,2026-08-13 12:02:17.527,1075.927222222222
Pulse experiments,pioreactor01,2026-08-13T06:17:47.532Z,724.0,30.4,67.9,2026-08-13 12:02:47.532,1075.935555555556
Pulse experiments,pioreactor01,2026-08-13T06:18:17.527Z,727.0,30.35,67.97,2026-08-13 12:03:17.527,1075.943888888889
Pulse experiments,pioreactor01,2026-08-13T06:18:47.598Z,728.0,30.35,68.2,2026-08-13 12:03:47.598,1075.952222222222
Pulse experiments,pioreactor01,2026-08-13T06:19:18.216Z,725.0,30.35,68.29,2026-08-13 12:04:18.216,1075.960833333333
Pulse experiments,pioreactor01,2026-08-13T06:19:47.600Z,730.0,30.32,68.35,2026-08-13 12:04:47.600,1075.968888888889
Pulse experiments,pioreactor01,2026-08-13T06:20:17.877Z,726.0,30.32,68.41,2026-08-13 12:05:17.877,1075.977222222222
Pulse experiments,pioreactor01,2026-08-13T06:20:47.585Z,722.0,30.23,68.29,2026-08-13 12:05:47.585,1075.985555555555
Pulse experiments,pioreactor01,2026-08-13T06:21:17.531Z,716.0,30.2,68.35,2026-08-13 12:06:17.531,1075.993888888889
Pulse experiments,pioreactor01,2026-08-13T06:21:49.908Z,709.0,30.22,68.36,2026-08-13 12:06:49.908,1076.002777777778
Pulse experiments,pioreactor01,2026-08-13T06:22:19.522Z,698.0,30.15,68.49,2026-08-13 12:07:19.522,1076.011111111111
Pulse experiments,pioreactor01,2026-08-13T06:22:47.536Z,687.0,30.13,68.59,2026-08-13 12:07:47.536,1076.018888888889
Pulse experiments,pioreactor01,2026-08-13T06:23:17.574Z,678.0,30.11,68.5,2026-08-13 12:08:17.574,1076.027222222222
Pulse experiments,pioreactor01,2026-08-13T06:23:47.528Z,672.0,30.08,68.46,2026-08-13 12:08:47.528,1076.035555555555
