timestamp,run_key,volume_ml,pred_norm_od,norm_od,pred_growth_rate,growth_rate,pred_co2_ppm,co2_ppm,pred_od_45,od_45,pred_od_90,od_90,pred_od_135,od_135,pred_nm_415,nm_415,pred_nm_445,nm_445,pred_nm_480,nm_480,pred_nm_515,nm_515,pred_nm_555,nm_555,pred_nm_590,nm_590,pred_nm_630,nm_630,pred_nm_680,nm_680
2026-07-04 19:30:00+00:00,pulse:chem:control:20260705115653,13.001333,1.3257034,0.9585447386870178,0.021023897,0.0321943509670178,0.13675055,,0.15030634,0.15412680424815,0.28060734,0.2853657810911833,0.24254818,0.2465231142383999,0.047192536,0.0458805338541666,0.39507562,0.3864638671875,0.44656727,0.4332890625,0.5034754,0.4859694010416666,0.5625382,0.5465091145833333,0.5578922,0.5403971354166667,0.5447628,0.5323831380208334,0.31768274,0.3105263671875
2026-07-04 19:35:00+00:00,pulse:chem:control:20260705115653,13.001333,1.3736815,0.9538685535227068,0.020603646,0.0318379954897931,0.15227854,,0.14826661,0.1548231698661333,0.27813324,0.2860745396662499,0.24407029,0.2456611600884,0.04761344,0.045583984375,0.3990015,0.3841051432291666,0.45097965,0.43038671875,0.5082282,0.4828310546875,0.5688903,0.543123046875,0.5626698,0.53676171875,0.5499902,0.529236328125,0.3212083,0.3086796874999999
2026-07-04 19:40:00+00:00,pulse:chem:control:20260705115653,13.001333,1.4080374,0.9558201324810344,0.020294536,0.0287177661947758,0.16354011,,0.1474166,0.15441818272165,0.27651885,0.2858497042388667,0.24492799,0.2461013876349833,0.047889274,0.0456256510416666,0.4014011,0.3843238932291666,0.4538628,0.43080859375,0.5113543,0.4832770182291667,0.57296795,0.5436142578125001,0.56555146,0.5373772786458333,0.5534228,0.5298317057291667,0.3234262,0.3091451822916667
2026-07-04 19:45:00+00:00,pulse:chem:control:20260705115653,13.001333,1.4310558,0.958770900337,0.020078722,0.0334779627941206,0.17120779,,0.14673999,0.1534301687456333,0.2753702,0.2848247623520833,0.24552637,0.24669117668005,0.04808013,0.045759765625,0.40302542,0.385298828125,0.45579195,0.4321139322916666,0.51347184,0.4846904296875,0.5757068,0.5450107421875,0.5675648,0.5387223307291666,0.5557316,0.5311497395833333,0.32492405,0.3099996744791667
2026-07-04 19:50:00+00:00,pulse:chem:control:20260705115653,13.001333,1.4476299,0.9631834173762068,0.019920798,0.0411583092556034,0.17681041,,0.14614463,0.1526416780369666,0.27448642,0.2841996664005833,0.24598628,0.2476464182983833,0.048222717,0.0459072265625,0.4042235,0.3864615885416667,0.45718932,0.433525390625,0.51502603,0.4863323567708333,0.57769203,0.5468792317708334,0.5691136,0.540572265625,0.5574154,0.5329759114583333,0.3260253,0.3111197916666667
2026-07-04 19:55:00+00:00,pulse:chem:control:20260705115653,13.001333,1.4607346,0.968102734277648,0.019796705,0.047547072808037,0.18125722,,0.14560872,0.15170891440295,0.27375558,0.2833775531816666,0.24636859,0.2486370393268999,0.04833821,0.0460921223958333,0.40518513,0.3878470052083333,0.45829323,0.4352044270833333,0.5162698,0.4882236328125,0.5792529,0.5490618489583333,0.5704094,0.5428561197916667,0.55875874,0.5350895182291667,0.32690677,0.3124287109374999
2026-07-04 20:00:00+00:00,pulse:chem:control:20260705115653,13.001333,1.4719617,0.9727502498482036,0.019692648,0.0508795908552033,0.18503775,,0.14512253,0.1510383875456833,0.27311763,0.2828262858929333,0.24670503,0.2494519838855833,0.048437946,0.0462041015625,0.406011,0.3887317708333333,0.4592303,0.4363001302083333,0.5173372,0.4895589192708333,0.5805674,0.5503958333333333,0.57156014,0.544298828125,0.55991215,0.5364772135416666,0.32766154,0.3132900390625
2026-07-04 20:05:00+00:00,pulse:chem:control:20260705115653,13.001333,1.4821349,0.9768184745923684,0.01960095,0.0507202034781578,0.18841134,,0.14467973,0.15029868045835,0.27254054,0.2821571796490166,0.24701223,0.2502367631147,0.04852791,0.0463333333333333,0.40675393,0.3897356770833333,0.4600672,0.4375732421875,0.51829803,0.4911637369791666,0.5817313,0.5523095703125,0.57262015,0.5460504557291667,0.560954,0.5382945963541667,0.32833856,0.3143795572916666
2026-07-04 20:10:00+00:00,pulse:chem:control:20260705115653,13.001333,1.4916778,0.9809389068975818,0.019517316,0.0508145855421999,0.1915178,,0.14427513,0.1494317691833833,0.2720067,0.2815047817991167,0.24729908,0.2510830427989833,0.04861129,0.0464814453125,0.40744215,0.3907522786458333,0.46083966,0.4388076171875,0.5191891,0.4927399088541666,0.58279693,0.5539742838541667,0.5736174,0.5477516276041666,0.56192493,0.5398421223958334,0.32896382,0.3153020833333333
2026-07-04 20:15:00+00:00,pulse:chem:control:20260705115653,13.001333,1.5008078,0.9849462973916492,0.019439286,0.0489371156802631,0.19443451,,0.14390421,0.1488781144824,0.27150595,0.28093170922605,0.24757053,0.2518462168172833,0.048689865,0.0465735677083333,0.40809113,0.3913958333333333,0.46156707,0.4396949869791667,0.5200307,0.4939778645833333,0.5837934,0.5555426432291667,0.57456654,0.5490638020833334,0.56284654,0.5411321614583334,0.32955176,0.3161852213541666
2026-07-04 20:20:00+00:00,pulse:chem:control:20260705115653,13.001333,1.5096375,0.9886456570973148,0.019365426,0.0471236853827777,0.19720614,,0.14356285,0.1481423321557,0.2710321,0.2804548161305833,0.24782951,0.2527118215432666,0.048764646,0.0467067057291666,0.40870968,0.3923753255208334,0.46226048,0.4408333333333333,0.52083385,0.495478515625,0.58473784,0.557275390625,0.57547605,0.5508014322916667,0.5637306,0.5427783203125001,0.3301108,0.3171845703124999
2026-07-04 20:25:00+00:00,pulse:chem:control:20260705115653,13.001333,1.5182248,0.9921344150894446,0.01929487,0.0446027992844074,0.19985998,,0.14324747,0.14749424768355,0.2705811,0.2797864148756333,0.24807784,0.2533046728283333,0.048836254,0.0467708333333333,0.40930316,0.3928649088541666,0.46292636,0.4415569661458333,0.5216054,0.4964309895833333,0.58564055,0.5584013671875,0.5763509,0.5519645182291666,0.56458366,0.5440208333333333,0.33064592,0.3178896484375
2026-07-04 20:30:00+00:00,pulse:chem:control:20260705115653,12.268,1.4775056,0.9842742576853052,0.019591004,0.0430503808716779,0.18821824,,0.14400525,0.1491133510933333,0.27219158,0.2815360817247,0.24709773,0.2522135200787,0.048523355,0.0465527343749999,0.4068149,0.390765625,0.45954746,0.4390690104166667,0.5179546,0.4937750651041667,0.5815225,0.5555146484375,0.5725609,0.5492340494791667,0.5608518,0.5412236328125,0.3282203,0.3162223307291666
