timestamp,run_key,volume_ml,pred_norm_od,norm_od,pred_growth_rate,growth_rate,pred_co2_ppm,co2_ppm,pred_od_45,od_45,pred_od_90,od_90,pred_od_135,od_135,pred_nm_415,nm_415,pred_nm_445,nm_445,pred_nm_480,nm_480,pred_nm_515,nm_515,pred_nm_555,nm_555,pred_nm_590,nm_590,pred_nm_630,nm_630,pred_nm_680,nm_680
2026-08-21 02:00:00+00:00,sine:chem:salt:20260823123217,13.308333,0.46870798,0.5106532155967627,0.03872161,0.0454578985412372,0.1218805,,0.32433242,0.3075625449700333,0.35217246,0.3638854717805,0.16564992,0.16440941959495,0.03452565,0.0373307291666666,0.28878284,0.3129384765624999,0.3205852,0.351875,0.36091956,0.3996705729166666,0.40632373,0.4470094401041666,0.39861092,0.4411510416666667,0.39734802,0.4337425130208333,0.2265955,0.2471715494791666
2026-08-21 02:05:00+00:00,sine:chem:salt:20260823123217,13.308333,0.47714734,0.5106011451888793,0.03935548,0.0437878708485344,0.15198308,,0.33485818,0.3080716343619333,0.35471255,0.3641430472302333,0.16138802,0.1641194702974666,0.03403206,0.0373385416666666,0.28520656,0.3129355468749999,0.315573,0.3519557291666667,0.35591748,0.3996048177083333,0.39939564,0.4470006510416667,0.39353454,0.4409619140625,0.39219293,0.4337373046875,0.22380328,0.2471712239583333
2026-08-21 02:10:00+00:00,sine:chem:salt:20260823123217,13.308333,0.47911742,0.5117091971116786,0.039218634,0.0396561392973571,0.15195101,,0.33402598,0.3082122201811167,0.35470122,0.3639752793619833,0.16155493,0.1643097261701166,0.03403704,0.0373733723958333,0.2855174,0.3131914062499999,0.31564945,0.352248046875,0.35621953,0.4000611979166666,0.39933527,0.447416015625,0.39368975,0.441396484375,0.39223388,0.4341650390625,0.22387648,0.2474755859375
2026-08-21 02:15:00+00:00,sine:chem:salt:20260823123217,13.308333,0.4788981,0.5118691796534482,0.039053276,0.0283253274707068,0.14905852,,0.3322657,0.3082741637929333,0.354467,0.3642939645998667,0.16209361,0.16432731837745,0.034091182,0.0373955078125,0.2860351,0.3133076171875,0.31615925,0.3524114583333333,0.35688528,0.4002294921875,0.39991593,0.4476695963541666,0.3943288,0.4416461588541667,0.39269006,0.4343782552083333,0.22419976,0.2476119791666667
2026-08-21 02:20:00+00:00,sine:chem:salt:20260823123217,13.308333,0.4780817,0.5117305797624833,0.03891833,0.01891880190155,0.14638603,,0.33066636,0.3084527076999833,0.354243,0.3644022660778166,0.16259256,0.16442691524295,0.03414371,0.0374130859375,0.28647056,0.3135198567708333,0.31664044,0.3527552083333333,0.35746953,0.4005240885416666,0.4004901,0.4479772135416667,0.39493847,0.4420094401041667,0.39312232,0.4348225911458333,0.22451343,0.2478896484375
2026-08-21 02:25:00+00:00,sine:chem:salt:20260823123217,13.308333,0.47718298,0.5115084112456207,0.038810488,0.0123434304956551,0.1441829,,0.32931834,0.3089403826456667,0.35405007,0.36490280389015,0.1630166,0.1643883086881,0.034188934,0.0374381510416666,0.28682813,0.3136565755208333,0.317054,0.3529501953125,0.3579559,0.4007633463541667,0.400991,0.448234375,0.3954634,0.4421604817708333,0.3934988,0.4350693359375,0.22478971,0.2480289713541666
2026-08-21 02:30:00+00:00,sine:chem:salt:20260823123217,13.308333,0.4763696,0.5111260901473036,0.038722876,0.0068844781938928,0.14237133,,0.3281912,0.3087900620707666,0.3538851,0.3648998925825166,0.16337411,0.1644762418079833,0.034227274,0.0374798177083333,0.28712773,0.3138564453125,0.31740755,0.3532731119791666,0.35836434,0.4011754557291667,0.40142173,0.448798828125,0.39590904,0.4426643880208333,0.39382648,0.4355218098958333,0.22502923,0.24833203125
2026-08-21 02:35:00+00:00,sine:chem:salt:20260823123217,13.308333,0.47568274,0.5119487999272069,0.038650364,0.0094994056125517,0.14086035,,0.32724386,0.308586044233,0.35374328,0.3644003430139667,0.16367716,0.16486314953175,0.03425988,0.0375169270833333,0.28738335,0.3142574869791666,0.31771168,0.3537161458333333,0.35871202,0.4016666666666666,0.40179312,0.44925390625,0.39628822,0.443173828125,0.3941138,0.435931640625,0.22523673,0.2486484374999999
2026-08-21 02:40:00+00:00,sine:chem:salt:20260823123217,13.225,0.47490862,0.5099792851794068,0.038612988,0.0117476942128644,0.1401431,,0.32667178,0.3097062341281333,0.35365942,0.3648297023902666,0.16384399,0.1644463254959833,0.03427802,0.0374749348958333,0.28747562,0.3138886718749999,0.31783772,0.353205078125,0.3588642,0.4011455078125,0.4019515,0.4486780598958333,0.39650175,0.442673828125,0.3942166,0.4354547526041666,0.22532818,0.2483587239583333
2026-08-21 02:45:00+00:00,sine:chem:salt:20260823123217,13.225,0.47445202,0.5093919660136103,0.038542688,0.0104449706181864,0.13859753,,0.32577062,0.3105895700550833,0.35351327,0.3650498197508166,0.1641456,0.1641368038719666,0.034309816,0.0374749348958333,0.28776002,0.3138066406249999,0.3181654,0.353166015625,0.35923544,0.4010006510416666,0.40234903,0.4485696614583333,0.39687383,0.4425667317708333,0.39454818,0.4354469401041667,0.22555146,0.2483655598958333
