run_key                                 , modality    , input_type, condition, run_id        , steps, norm_od_mae         , norm_od_rmse        , norm_od_r2          , growth_rate_mae     , growth_rate_rmse    , growth_rate_r2       , od_45_mae            , od_45_rmse           , od_45_r2           , od_90_mae            , od_90_rmse           , od_90_r2             , od_135_mae          , od_135_rmse         , od_135_r2          , nm_415_mae           , nm_415_rmse          , nm_415_r2          , nm_445_mae           , nm_445_rmse         , nm_445_r2           , nm_480_mae           , nm_480_rmse         , nm_480_r2           , nm_515_mae          , nm_515_rmse         , nm_515_r2            , nm_555_mae          , nm_555_rmse         , nm_555_r2           , nm_590_mae           , nm_590_rmse         , nm_590_r2           , nm_630_mae           , nm_630_rmse         , nm_630_r2             , nm_680_mae          , nm_680_rmse         , nm_680_r2
pulse:chem:nitrogen:20260703122850      , pulse       , chem      , nitrogen , 20260703122850,   141, 1.225143375329012   , 1.2419247443623698  , -692.4361043757091  , 0.015975187466496628, 0.01972477621154118 , -0.31472112887824766 , 0.018019083098052318 , 0.01909116097621574  , -7.387432321574634 , 0.009176943626569326 , 0.010809583110787642 , -1.0684599860243602  , 0.0183314115242041  , 0.020309997149505887, -4.774564922869087 , 0.0014986971819684824, 0.002137423033072815 , -0.8627519180304266, 0.016272089795271574 , 0.021203196929013863, -2.0144762928969406 , 0.019384892091296978 , 0.025631696574569342, -1.991506273269239  , 0.017139325815155395, 0.02429279098110689 , -0.8925412590200936  , 0.01929769978182657 , 0.0272200210410242  , -0.8508505322742619 , 0.016565979307038445 , 0.022535195411943796, -0.3023815108876886 , 0.016778325302260266 , 0.022995953660790654, -0.4541099690585557   , 0.010511405954474508, 0.014445419882163761, -0.44533906345969365
pulse:chem:nitrogen:20260804092944      , pulse       , chem      , nitrogen , 20260804092944,   110, 0.03210371601057496 , 0.041518822820302094, -13.933560989548514 , 0.01365205280061131 , 0.0163423804158856  , -0.34858344908106487 , 0.08045572515891111  , 0.08918364802734763  , -288.85776819933403, 0.003652715900322985 , 0.004133095580170079 , 0.338899832670706    , 0.017084150363555147, 0.021039087771921667, -94.19018501818444 , 0.002582481139853109 , 0.002835383427964974 , -99.78787187374394 , 0.022759654164314243 , 0.024588836826154887, -79.48938326699593  , 0.022243956516728235 , 0.025151079067555884, -75.19425018174552  , 0.026060537997159062, 0.02931111829057639 , -86.79081627742548   , 0.02884938778949504 , 0.032196026123868564, -84.52726620971261  , 0.027759954105001487 , 0.03091736443173002 , -85.25519200042308  , 0.02607743253996875  , 0.029248242611238984, -81.11749034341263    , 0.01585428511337797 , 0.017957996637928506, -75.27086629493282
pulse:chem:nitrogen:20260805104326      , pulse       , chem      , nitrogen , 20260805104326,   110, 0.18208625981790882 , 0.1901183885136325  , -169.9940320309545  , 0.0136635813954403  , 0.01829893877965717 , -0.24775190137686742 , 0.02498689714743104  , 0.03849558983340995  , -80.64416883782027 , 0.004586289044262073 , 0.006882088106785011 , -0.9765562057394328  , 0.009772924847496063, 0.014310863426583859, -27.591363987344685, 0.0014735060755050795, 0.0016140105407637894, -1.8561658421938465, 0.01531207591909353  , 0.016870340189574853, -2.7659135346471446 , 0.014422928333282488 , 0.015753250082452673, -1.495542910913942  , 0.015343557270367958, 0.016747480033757103, -1.661110387312653   , 0.016540908480413043, 0.017961254873199294, -1.4870247033193253 , 0.01559766227910014  , 0.016974971246606674, -1.2468089094252837 , 0.013803315157601345 , 0.01500483769774165 , -0.9408751010317826   , 0.008545030554858127, 0.009296811801478237, -0.862299278207197
pulse:chem:nitrogen:20260805225017      , pulse       , chem      , nitrogen , 20260805225017,   110, 0.13248409670298072 , 0.14501796014502022 , -90.68714038558892  , 0.012350289963601019, 0.014687942650573226, -0.1042779278882755  , 0.027574307357411204 , 0.029397225024304453 , -48.095801906228274, 0.01717415069171226  , 0.018374346138134545 , -37.210547856916975  , 0.011710176527656458, 0.012773269353745518, -18.22398678358875 , 0.0024444098090584034, 0.0026167660000807245, -15.764076309585668, 0.019330530551708122 , 0.020876274909159564, -11.895113437171764 , 0.024985847733960034 , 0.026663963625907627, -14.456859204871227 , 0.028022401166684724, 0.029866704490387086, -17.300737408286395  , 0.03217890073675101 , 0.03427741744018388 , -17.954232926468233 , 0.03133448837525919  , 0.03347403760738386 , -16.71988342576319  , 0.028687013938210253 , 0.030852373500923656, -14.956577145390165   , 0.019486514595783138, 0.02072230871667849 , -16.8384058256602
pulse:chem:nitrogen:20260806102506      , pulse       , chem      , nitrogen , 20260806102506,   110, 0.29774490825788286 , 0.30588163098680493 , -297.5936872445616  , 0.010419254662066411, 0.01371408653740173 , -0.05390185182594531 , 0.02314647487306365  , 0.023790958600944073 , -30.139073492063087, 0.018110873229905053 , 0.018949898846824232 , -16.248909143408483  , 0.013416606251530959, 0.013844801209785965, -19.42566279432999 , 0.0031306046722513665, 0.0033717039389015995, -5.383708437525182 , 0.024072357947898658 , 0.02674570776951994 , -3.3922203888586147 , 0.028444350166754315 , 0.03131700401066478 , -3.5574777454143662 , 0.034546013699155886, 0.03696067772848643 , -5.869274033697939   , 0.03994685742349336 , 0.04272516130482275 , -6.519784696114028  , 0.039407002204837234 , 0.0421752913936774  , -6.280778555686286  , 0.03667735743956133  , 0.039611860063137744, -5.827899077881668    , 0.023083776580926172, 0.024817607237068995, -5.776437170665983
pulse:chem:salt:20260715130728          , pulse       , chem      , salt     , 20260715130728,   135, 0.1408654344050646  , 0.16978891021182982 , -24.428257784266748 , 0.021649748482275483, 0.023878684430963366, -0.3752161044745874  , 0.018416337544031332 , 0.023258687927492142 , -5.952404030829783 , 0.011137572475539974 , 0.015476606774461332 , -8.300829674108202   , 0.010779782130609102, 0.013090448845771272, -3.074348643857176 , 0.002123310717167701 , 0.002392321522751551 , -13.498037587041846, 0.02176354300946367  , 0.02455139447789917 , -24.23268137157272  , 0.025373259328324137 , 0.028758374005635332, -22.61103315985108  , 0.02454456560876636 , 0.027831485885769676, -13.20358611929162   , 0.027178943601066693, 0.030780255911738805, -12.478477883135435 , 0.025636541690944162 , 0.02882528011077407 , -12.331791507450108 , 0.02326207563729935  , 0.026013266309178947, -11.48602899405673    , 0.01411232610926217 , 0.015827021439851135, -11.182690735404572
pulse:chem:salt:20260814171607          , pulse       , chem      , salt     , 20260814171607,   110, 0.024596615801679485, 0.030289557479460417, 0.2887925308195013  , 0.041146791963760095, 0.04970941227897943 , -0.05896937897257559 , 0.07299971235396702  , 0.08586659974473118  , -17.03811844364684 , 0.01061944041477837  , 0.012546726785395867 , -0.024411207056747486, 0.02309796337483467 , 0.028011390409086716, -13.692595948013569, 0.0033594956381302527, 0.0038512923898133744, -18.35172037088935 , 0.025110213766675982 , 0.028973737430832192, -21.401827552788212 , 0.03115771752848767  , 0.03625294250693547 , -17.38943719526049  , 0.036216505094730456, 0.04162655871450434 , -18.999852036756064  , 0.04127631191051365 , 0.04707747237618355 , -18.09008860098967  , 0.04138961158593494  , 0.04681037089931555 , -18.48965908034243  , 0.04063232572584438  , 0.045900987987388606, -17.93454804979111    , 0.02646194905692877 , 0.02988223371108209 , -17.265363152230346
pulse:chem:salt:20260818140329          , pulse       , chem      , salt     , 20260818140329,   124, 0.040275418262719825, 0.046585142128381586, 0.4004276550565452  , 0.04199994317977171 , 0.04715823486799787 , -0.059640516101774343, 0.10532670954313658  , 0.11885689465218975  , -12.435737364090256, 0.010911441085637488 , 0.011202240635395136 , -4.993399514734694   , 0.0351646425793015  , 0.0400468806901439  , -10.38904699980265 , 0.0030073810433583845, 0.0034932572715686144, -6.9916899017791225, 0.02882623240215059  , 0.03215684554745085 , -10.305562998003941 , 0.03149752070705431  , 0.03614553745432303 , -7.865611143179596  , 0.034604526388624914, 0.03978569911596455 , -7.817138961161911   , 0.037028248559369405, 0.042945972750022036, -6.966317878437501  , 0.036511001009825045 , 0.04230876282404965 , -6.8061567521271    , 0.034089067988329544 , 0.03988947739494502 , -6.186919203196621    , 0.023087189449637197, 0.02672844534689302 , -6.773814782732243
pulse:chem:salt:20260818140611          , pulse       , chem      , salt     , 20260818140611,   123, 0.16495902225313716 , 0.1656504985857023  , -143.93973402878794 , 0.015253178181428358, 0.019949215446410828, -0.1237488652459966  , 0.03844955986083306  , 0.04572425925546644  , -27.877134767911002, 0.005834353847317197 , 0.0066486173224385055, 0.5000290256364706   , 0.009683217350981536, 0.010582279813437642, -12.510107429270084, 0.001240400397397952 , 0.0014816950682990271, -4.417169669066402 , 0.008335380675023811 , 0.009846349367645774, -7.108269348618432  , 0.011473244485493276 , 0.013395184689139366, -4.4395017027370836 , 0.012811976394679162, 0.014555062490155502, -4.167382599334285   , 0.014625874311297242, 0.016585295051089022, -3.4019970455354116 , 0.014386851239656686 , 0.01622722033314707 , -2.9728682011836525 , 0.01455263862441871  , 0.0164271735338202  , -2.7083610082843395   , 0.009869631202563355, 0.01131143017875338 , -2.388896762983876
pulse:chem:salt:20260818141033          , pulse       , chem      , salt     , 20260818141033,   110, 0.04858106908544165 , 0.06155152253412209 , -0.09830334978133193, 0.039150314486860016, 0.04359661968109228 , -4.203948577732475   , 0.046780790309128996 , 0.048555513172661637 , -1.4740319415490606, 0.016549789572370736 , 0.017340647048900197 , -2.0732952930635946  , 0.015152027457513493, 0.016295727252466162, -1.4500510771149964, 0.001140029842474213 , 0.0014724315426173163, 0.22294337545977605, 0.016037821406306618 , 0.017884554219148235, -0.5170782644253129 , 0.016409409957943516 , 0.018956349143609767, -0.21542462377078286, 0.0160227569912419  , 0.019188600926233396, 0.02093393729410764  , 0.017228476015726704, 0.021060417011710696, -0.01844391706659354, 0.018176214598886874 , 0.021588823033092095, -0.10911398058001542, 0.019294037228642064 , 0.02218406060367917 , -0.3408436534309507   , 0.01137472037438187 , 0.013313550531669072, -0.3286515216467192
pulse:chem:sulfur:20260703114147        , pulse       , chem      , sulfur   , 20260703114147,   124, 1.0043454858488574  , 1.0135444759977723  , -390.0993394957595  , 0.016985528464305448, 0.02467273055008536 , 0.029638269899264547 , 0.09018298998287395  , 0.09182137860324259  , -27.32285327743802 , 0.0679568883403146   , 0.06904142864454836  , -55.29698069727163   , 0.06091351104802199 , 0.06164516760464502 , -46.089594307818096, 0.012870437036518807 , 0.012982433742286874 , -80.42951822912151 , 0.1101519642388949   , 0.1112374556861407  , -77.26012912297803  , 0.1291686688930758   , 0.13026390864235293 , -75.50203602818186  , 0.14461882016799787 , 0.14579900534572385 , -84.91098694951337   , 0.16165722267345717 , 0.163121974695677   , -84.39118207807228  , 0.15690617264983475  , 0.15837950466762435 , -80.55811027573593  , 0.14999369172383384  , 0.15155289871577854 , -82.70479227541213    , 0.09207396206227686 , 0.09299008882431238 , -80.57279065746238
pulse:chem:sulfur:20260812151220        , pulse       , chem      , sulfur   , 20260812151220,   123, 0.5483964337186573  , 0.5877692000164648  , -72.28819952919108  , 0.018851339219703556, 0.02150804898067957 , -0.24548355769321972 , 0.023212126283758693 , 0.02441921928561976  , -3.7665470618402335, 0.029110420996272174 , 0.02980205159431274  , -3.3762947143006024  , 0.01743792762860379 , 0.018442577830672043, -2.081211285237003 , 0.005463473621180352 , 0.005833892356707015 , -1.3858671821581616, 0.044029315078161574 , 0.047385875846728744, -1.1821552845650705 , 0.04851399833787747  , 0.052594102756007795, -0.9418175151081039 , 0.05760640386255776 , 0.061970242458617195, -1.1423353509654999  , 0.06405378374497742 , 0.06904794657290884 , -1.0891009032633776 , 0.0646252250374171   , 0.07001976395853499 , -1.1376477676917602 , 0.05950081886767048  , 0.06449705281307593 , -0.9957824253537992   , 0.03748900077271912 , 0.0406193204950917  , -1.0402620165217074
pulse:chem:sulfur:20260813211237        , pulse       , chem      , sulfur   , 20260813211237,   111, 0.2510241774429618  , 0.2608705211093906  , -31.716659236989308 , 0.036667512316352575, 0.04050821220856357 , -0.20181993563537537 , 0.0637684776102685   , 0.08280007361981014  , -17.492514695619377, 0.02402296076271969  , 0.026961854779351497 , -17.714962640526338  , 0.023388335505038584, 0.0296574529807024  , -11.881828993257308, 0.0024800697614301443, 0.0028038562546767345, -10.655581777027848, 0.019680664095434678 , 0.022850287467488142, -10.56635626281477  , 0.021845422750478728 , 0.02581852306472025 , -9.407548408255781  , 0.02811147824278821 , 0.03161337263517843 , -10.286831156092514  , 0.032882459210203906, 0.03685636729954134 , -11.381771099074491 , 0.03183890086108139  , 0.03537896097581298 , -11.024801973709994 , 0.03047143083506515  , 0.0337548508221863  , -11.58199489848764    , 0.018379217044727194, 0.020883202234924774, -12.409892158774026
pulse:chem:sulfur:20260813212104        , pulse       , chem      , sulfur   , 20260813212104,   111, 0.20697237545592395 , 0.2074263691527994  , -125.00571470028417 , 0.04931358477119544 , 0.05164839491142019 , -0.1410339426696794  , 0.11685440719192708  , 0.13526274643300343  , -2.066023333229282 , 0.02328595779175994  , 0.025375129825751904 , -3.730569306614469   , 0.016290691251719076, 0.01831314255219376 , -2.8066094936547223, 0.0027922425414617733, 0.003114645670851018 , -9.483742411582032 , 0.027159543069633314 , 0.02959600643984875 , -12.211338257971951 , 0.03376720235082842  , 0.036528567675230744, -12.998176675045865 , 0.03457083326703438 , 0.037670387170423265, -12.191906567834883  , 0.039397316153701026, 0.04263834671115809 , -12.755755575629694 , 0.03650476959016591  , 0.03981860116689861 , -11.36679475895149  , 0.03603263462126795  , 0.03929249580236157 , -11.380803153018352   , 0.020618171312071575, 0.022849917494188843, -9.476850021057002
pulse:chem:sulfur:20260814100658        , pulse       , chem      , sulfur   , 20260814100658,   111, 0.06648560105865588 , 0.0752785362741048  , -1.7211878783175512 , 0.051300541945763486, 0.05788665586873997 , 0.07874895629247092  , 0.058960115140121866 , 0.06413290252321367  , -3.82454248736377  , 0.007131684739281796 , 0.008511442551625099 , -1.4623610954702841  , 0.01398129349492984 , 0.01595580569213948 , -3.1012603559251737, 0.0013118046523930575, 0.0015203748239206118, -0.7562006292384795, 0.010255017642860301 , 0.012016225211949835, -0.2175189868679097 , 0.013584672105920933 , 0.01576208404531003 , -0.6211670815202255 , 0.016269941276974162, 0.018686538094014667, -1.094586585519047   , 0.018234067886799318, 0.020864974106037954, -1.2000786622116175 , 0.017207130132136775 , 0.019806075145152046, -1.0643071245611728 , 0.016918117550400295 , 0.019415345004781853, -1.153566796954614    , 0.010328477537667798, 0.011887052272667023, -1.0837673035590494
pulse:chem:uracil:20260715124827        , pulse       , chem      , uracil   , 20260715124827,   127, 0.3666808170958961  , 0.4050121863201041  , -24.107213524794354 , 0.018002705353931975, 0.019740862690103795, -4.590758025345801   , 0.015543437647974763 , 0.020286965941976976 , -0.7340872252983353, 0.018301863850719285 , 0.026101383837338257 , -1.60592897612357    , 0.01715698165839328 , 0.022975615926184727, -1.7648305474986197, 0.003108816872587967 , 0.004297894564246332 , -1.3685150345889938, 0.022665886069220192 , 0.030237828754760818, -0.9562042529403418 , 0.02885395903224395  , 0.03942504522271474 , -1.2722098810899745 , 0.03730794736531776 , 0.05054651402311948 , -1.2549379140236634  , 0.04093057582885262 , 0.05560634177198557 , -1.1795422019979824 , 0.039888531397021046 , 0.055264168589794646, -1.3289396650936567 , 0.036465135301504865 , 0.05053035720070557 , -1.2096410095513068   , 0.02265468360119917 , 0.03190004632753911 , -1.413257862046085
sine:chem:glucose:20260823121413        , sine        , chem      , glucose  , 20260823121413,   138, 0.7237277438255408  , 0.7241086002965562  , -1670.8625050349483 , 0.013266670137531213, 0.014014738311069174, -7.318615248723685   , 0.0025938499826083984, 0.0031214096111717594, -0.0707772443393575, 0.003983503061851041 , 0.004612589378615047 , -0.3363571814821573  , 0.008544767292793356, 0.008984099434025542, -8.04301824664866  , 0.0010700737367505236, 0.0012885837070894322, -1.8202244980086073, 0.011358850376617479 , 0.01256352533781838 , -3.8918795285959575 , 0.012671362994949578 , 0.01436130102904575 , -2.6386726478697797 , 0.016576979085443103, 0.01848645180689176 , -3.3592105268032215  , 0.013933218206184496, 0.01687658662571432 , -1.8451910000083958 , 0.013821889696489785 , 0.01708548421099727 , -1.4361790930712317 , 0.010144846390986785 , 0.013508725602384744, -0.4141681948456426   , 0.006537490991002687, 0.008675913101857823, -0.3326072085695182
sine:chem:nitro:20260823121923          , sine        , chem      , nitro    , 20260823121923,   146, 0.10069226008224652 , 0.10576483140676696 , -8.681479360780743  , 0.03703667393627281 , 0.05589795069901979 , -0.03532382687460234 , 0.01446956583266815  , 0.01669347728175698  , 0.18033318185686564, 0.003612614053044191 , 0.004837286288652904 , -0.44544595713431523 , 0.008420551751806797, 0.010435493459145571, -2.1213924120885492, 0.0020995397750781858, 0.0023370187585900746, -13.211996245067809, 0.017719067601308452 , 0.019581457242807025, -10.92310235898551  , 0.021436253509565052 , 0.023706033870384145, -12.408507288653182 , 0.024222434324760983, 0.02678935593543939 , -14.149275262699634  , 0.02756491510236647 , 0.03040855075152181 , -16.457155496694103 , 0.02753835341103002  , 0.03045564067513643 , -17.11406871585181  , 0.026875270792338427 , 0.029777420072950096, -18.784861032171992   , 0.01820250951944424 , 0.020141698322153727, -22.52602835179716
sine:chem:salt:20260715130728           , sine        , chem      , salt     , 20260715130728,   135, 0.1408654344050646  , 0.16978891021182982 , -24.428257784266748 , 0.021649748482275483, 0.023878684430963366, -0.3752161044745874  , 0.018416337544031332 , 0.023258687927492142 , -5.952404030829783 , 0.011137572475539974 , 0.015476606774461332 , -8.300829674108202   , 0.010779782130609102, 0.013090448845771272, -3.074348643857176 , 0.002123310717167701 , 0.002392321522751551 , -13.498037587041846, 0.02176354300946367  , 0.02455139447789917 , -24.23268137157272  , 0.025373259328324137 , 0.028758374005635332, -22.61103315985108  , 0.02454456560876636 , 0.027831485885769676, -13.20358611929162   , 0.027178943601066693, 0.030780255911738805, -12.478477883135435 , 0.025636541690944162 , 0.02882528011077407 , -12.331791507450108 , 0.02326207563729935  , 0.026013266309178947, -11.48602899405673    , 0.01411232610926217 , 0.015827021439851135, -11.182690735404572
